spectrum,peak_kev,fwhm_kev,winner,cand_name,cand_kev,cand_intensity_pct,cand_miss_kev,cand_miss_fwhm
G1S16_Th232_Mar,72.870,12.145,Pb x-ray,Pb x-ray,87.300,8,14.430,1.1882
G1S16_Th232_Mar,72.870,12.145,Pb x-ray,W x-ray,59.318,100,13.552,1.1158
G1S16_Th232_Mar,72.870,12.145,Pb x-ray,W x-ray,57.981,57.6,14.889,1.2259
G1S16_Th232_Mar,72.870,12.145,Pb x-ray,W x-ray,67.244,22,5.626,0.4632
G1S16_Th232_Mar,72.870,12.145,Pb x-ray,W x-ray,69.067,8,3.803,0.3131
G1S16_Th232_Mar,128.870,14.667,Ac-228,Np-239,106.000,25.34,22.870,1.5593
G1S16_Th232_Mar,128.870,14.667,Ac-228,Th-234,112.810,0.21,16.060,1.0950
G1S16_Th232_Mar,128.870,14.667,Ac-228,Eu-152,125.000,28.53,3.870,0.2638
G1S16_Th232_Mar,128.870,14.667,Ac-228,U-235,145.000,10.96,16.130,1.0998
G1S16_Th232_Mar,128.870,14.667,Ac-228,Pu-238,152.000,0.0009,23.130,1.5771
G1S16_Th232_Mar,128.870,14.667,Ac-228,Ac-228,129.065,2.42,0.195,0.0133
G1S16_Th232_Mar,238.048,23.193,Pb-212,Lu-176,202.000,77.9688,36.048,1.5542
G1S16_Th232_Mar,238.048,23.193,Pb-212,U-237,208.005,21.2,30.043,1.2953
G1S16_Th232_Mar,238.048,23.193,Pb-212,Ac-228,211.000,3.89,27.048,1.1662
G1S16_Th232_Mar,238.048,23.193,Pb-212,Np-239,228.000,10.73,10.048,0.4332
G1S16_Th232_Mar,238.048,23.193,Pb-212,Pb-212,238.000,43.6,0.048,0.0021
G1S16_Th232_Mar,238.048,23.193,Pb-212,Pb-214,241.000,7.2615,2.952,0.1273
G1S16_Th232_Mar,238.048,23.193,Pb-212,Eu-152,244.000,7.55,5.952,0.2566
G1S16_Th232_Mar,238.048,23.193,Pb-212,Np-239,277.000,14.505,38.952,1.6795
G1S16_Th232_Mar,238.048,23.193,Pb-212,I-131,284.000,6.1207,45.952,1.9813
G1S16_Th232_Mar,338.519,28.564,Ac-228,I-131,284.000,6.1207,54.519,1.9087
G1S16_Th232_Mar,338.519,28.564,Ac-228,Pb-214,295.000,18.4672,43.519,1.5236
G1S16_Th232_Mar,338.519,28.564,Ac-228,Lu-176,307.000,93.6,31.519,1.1035
G1S16_Th232_Mar,338.519,28.564,Ac-228,Np-239,315.000,1.6,23.519,0.8234
G1S16_Th232_Mar,338.519,28.564,Ac-228,Ac-228,338.000,11.27,0.519,0.0182
G1S16_Th232_Mar,338.519,28.564,Ac-228,Eu-152,345.000,26.59,6.481,0.2269
G1S16_Th232_Mar,338.519,28.564,Ac-228,Pb-214,353.000,35.7166,14.481,0.5070
G1S16_Th232_Mar,338.519,28.564,Ac-228,Ba-133,358.000,62.05,19.481,0.6820
G1S16_Th232_Mar,338.519,28.564,Ac-228,I-131,364.000,81.5,25.481,0.8921
G1S16_Th232_Mar,338.519,28.564,Ac-228,Pu-239,375.000,0.0016,36.481,1.2772
G1S16_Th232_Mar,338.519,28.564,Ac-228,Ac-228,328.000,2.95,10.519,0.3683
G1S16_Th232_Mar,462.824,20.950,Ac-228,Ag-108m,433.000,90.5,29.824,1.4236
G1S16_Th232_Mar,462.824,20.950,Ac-228,Ac-228,463.000,4.4,0.176,0.0084
G1S16_Th232_Mar,513.199,27.027,Annihilation,Ac-228,463.000,4.4,50.199,1.8574
G1S16_Th232_Mar,513.199,27.027,Annihilation,Tl-208,510.000,8.1224,3.199,0.1184
G1S16_Th232_Mar,513.199,27.027,Annihilation,Annihilation,511.000,0,2.199,0.0814
G1S16_Th232_Mar,584.375,41.697,Tl-208,Tl-208,510.000,8.1224,74.375,1.7837
G1S16_Th232_Mar,584.375,41.697,Tl-208,Annihilation,511.000,0,73.375,1.7597
G1S16_Th232_Mar,584.375,41.697,Tl-208,Tl-208,583.000,30.549,1.375,0.0330
G1S16_Th232_Mar,584.375,41.697,Tl-208,Bi-214,609.000,45.44,24.625,0.5906
G1S16_Th232_Mar,584.375,41.697,Tl-208,Ag-108m,614.000,89.8,29.625,0.7105
G1S16_Th232_Mar,584.375,41.697,Tl-208,I-131,636.000,7.1557,51.625,1.2381
G1S16_Th232_Mar,584.375,41.697,Tl-208,Cs-137,662.000,85.1,77.625,1.8616
G1S16_Th232_Mar,723.964,42.368,,Cs-137,662.000,85.1,61.964,1.4625
G1S16_Th232_Mar,723.964,42.368,,I-131,722.000,1.7686,1.964,0.0463
G1S16_Th232_Mar,723.964,42.368,,Bi-212,727.330,6.67,3.366,0.0795
G1S16_Th232_Mar,723.964,42.368,,Ac-228,726.863,0.62,2.899,0.0684
G1S16_Th232_Mar,723.964,42.368,,Pa-234m,766.000,0.317,42.036,0.9922
G1S16_Th232_Mar,723.964,42.368,,Eu-152,780.000,12.93,56.036,1.3226
G1S16_Th232_Mar,723.964,42.368,,Ac-228,794.000,4.25,70.036,1.6530
G1S16_Th232_Mar,723.964,42.368,,Cs-134,798.000,85.46,74.036,1.7474
G1S16_Th232_Mar,723.964,42.368,,Bi-214,768.360,4.89,44.396,1.0479
G1S16_Th232_Mar,911.491,51.168,Ac-228,Ac-228,835.000,1.61,76.491,1.4949
G1S16_Th232_Mar,911.491,51.168,Ac-228,Ac-228,911.000,25.8,0.491,0.0096
G1S16_Th232_Mar,911.491,51.168,Ac-228,Ac-228,964.000,4.99,52.509,1.0262
G1S16_Th232_Mar,911.491,51.168,Ac-228,Ac-228,968.000,15.8,56.509,1.1044
G1S16_Th232_Mar,911.491,51.168,Ac-228,Pa-234m,1001.000,0.842,89.509,1.7493
G1S16_Th232_Mar,965.158,39.930,Ac-228,Ac-228,911.000,25.8,54.158,1.3563
G1S16_Th232_Mar,965.158,39.930,Ac-228,Ac-228,964.000,4.99,1.158,0.0290
G1S16_Th232_Mar,965.158,39.930,Ac-228,Ac-228,968.000,15.8,2.842,0.0712
G1S16_Th232_Mar,965.158,39.930,Ac-228,Pa-234m,1001.000,0.842,35.842,0.8976
G1S16_Th232_Mar,1090.534,46.475,Eu-152,Pa-234m,1001.000,0.842,89.534,1.9265
G1S16_Th232_Mar,1090.534,46.475,Eu-152,Eu-152,1111.000,13.67,20.466,0.4404
G1S16_Th232_Mar,1090.534,46.475,Eu-152,Bi-214,1120.000,14.9,29.466,0.6340
G1S16_Th232_Mar,1090.534,46.475,Eu-152,Co-60,1173.000,99.85,82.466,1.7744
G1S16_Th232_Mar,1588.153,80.820,Ac-228,K-40,1460.000,10.66,128.153,1.5857
G1S16_Th232_Mar,1588.153,80.820,Ac-228,Ac-228,1588.000,3.22,0.153,0.0019
G1S16_Th232_Mar,2119.387,84.791,Tl-208 SE,Tl-208 SE,2103.000,0,16.387,0.1933
G1S16_Th232_Mar,2119.387,84.791,Tl-208 SE,Bi-214,2204.000,4.92,84.613,0.9979
G1S16_Th232_Mar,2298.309,116.648,,Tl-208 SE,2103.000,0,195.309,1.6743
G1S16_Th232_Mar,2298.309,116.648,,Bi-214,2204.000,4.92,94.309,0.8085
G1S16_Th232_Mar,2298.309,116.648,,Bi-214,2447.000,1.545,148.691,1.2747
G1S16_Th232_Mar,2611.672,109.956,Tl-208,Bi-214,2447.000,1.545,164.672,1.4976
G1S16_Th232_Mar,2611.672,109.956,Tl-208,Tl-208,2614.000,35.8516,2.328,0.0212
G1S16_Th232_Mar_2,38.301,9.323,,Am-241,26.345,2.27,11.956,1.2825
G1S16_Th232_Mar_2,38.301,9.323,,Pb-210,46.539,4.25,8.238,0.8836
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,Pb-210,46.539,4.25,21.384,1.8347
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,Am-241,59.541,35.9,8.382,0.7192
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,Am-243,74.660,67.2,6.737,0.5780
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,Pb x-ray,74.969,100,7.046,0.6045
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,Pb x-ray,72.804,59.5,4.881,0.4187
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,Pb x-ray,84.936,23,17.013,1.4596
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,Pb x-ray,87.300,8,19.377,1.6625
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,W x-ray,59.318,100,8.605,0.7383
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,W x-ray,57.981,57.6,9.942,0.8530
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,W x-ray,67.244,22,0.679,0.0583
G1S16_Th232_Mar_2,67.923,11.655,W x-ray,W x-ray,69.067,8,1.144,0.0981
G1S16_Th232_Mar_2,124.239,14.680,Eu-152,Np-239,106.000,25.34,18.239,1.2424
G1S16_Th232_Mar_2,124.239,14.680,Eu-152,Th-234,112.810,0.21,11.429,0.7786
G1S16_Th232_Mar_2,124.239,14.680,Eu-152,Eu-152,125.000,28.53,0.761,0.0518
G1S16_Th232_Mar_2,124.239,14.680,Eu-152,U-235,145.000,10.96,20.761,1.4142
G1S16_Th232_Mar_2,124.239,14.680,Eu-152,Pu-238,152.000,0.0009,27.761,1.8910
G1S16_Th232_Mar_2,124.239,14.680,Eu-152,Ac-228,129.065,2.42,4.826,0.3287
G1S16_Th232_Mar_2,234.033,23.053,Pb-212,Lu-176,202.000,77.9688,32.033,1.3895
G1S16_Th232_Mar_2,234.033,23.053,Pb-212,U-237,208.005,21.2,26.028,1.1290
G1S16_Th232_Mar_2,234.033,23.053,Pb-212,Ac-228,211.000,3.89,23.033,0.9991
G1S16_Th232_Mar_2,234.033,23.053,Pb-212,Np-239,228.000,10.73,6.033,0.2617
G1S16_Th232_Mar_2,234.033,23.053,Pb-212,Pb-212,238.000,43.6,3.967,0.1721
G1S16_Th232_Mar_2,234.033,23.053,Pb-212,Pb-214,241.000,7.2615,6.967,0.3022
G1S16_Th232_Mar_2,234.033,23.053,Pb-212,Eu-152,244.000,7.55,9.967,0.4323
G1S16_Th232_Mar_2,234.033,23.053,Pb-212,Np-239,277.000,14.505,42.967,1.8638
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,I-131,284.000,6.1207,51.072,1.7936
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,Pb-214,295.000,18.4672,40.072,1.4073
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,Lu-176,307.000,93.6,28.072,0.9859
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,Np-239,315.000,1.6,20.072,0.7049
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,Ac-228,338.000,11.27,2.928,0.1028
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,Eu-152,345.000,26.59,9.928,0.3487
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,Pb-214,353.000,35.7166,17.928,0.6296
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,Ba-133,358.000,62.05,22.928,0.8052
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,I-131,364.000,81.5,28.928,1.0160
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,Pu-239,375.000,0.0016,39.928,1.4023
G1S16_Th232_Mar_2,335.072,28.474,Ac-228,Ac-228,328.000,2.95,7.072,0.2484
G1S16_Th232_Mar_2,460.078,22.287,Ac-228,Ag-108m,433.000,90.5,27.078,1.2149
G1S16_Th232_Mar_2,460.078,22.287,Ac-228,Ac-228,463.000,4.4,2.922,0.1311
G1S16_Th232_Mar_2,513.717,25.938,Annihilation,Ac-228,463.000,4.4,50.717,1.9553
G1S16_Th232_Mar_2,513.717,25.938,Annihilation,Tl-208,510.000,8.1224,3.717,0.1433
G1S16_Th232_Mar_2,513.717,25.938,Annihilation,Annihilation,511.000,0,2.717,0.1048
G1S16_Th232_Mar_2,585.298,41.530,Tl-208,Tl-208,510.000,8.1224,75.298,1.8131
G1S16_Th232_Mar_2,585.298,41.530,Tl-208,Annihilation,511.000,0,74.298,1.7890
G1S16_Th232_Mar_2,585.298,41.530,Tl-208,Tl-208,583.000,30.549,2.298,0.0553
G1S16_Th232_Mar_2,585.298,41.530,Tl-208,Bi-214,609.000,45.44,23.702,0.5707
G1S16_Th232_Mar_2,585.298,41.530,Tl-208,Ag-108m,614.000,89.8,28.702,0.6911
G1S16_Th232_Mar_2,585.298,41.530,Tl-208,I-131,636.000,7.1557,50.702,1.2208
G1S16_Th232_Mar_2,585.298,41.530,Tl-208,Cs-137,662.000,85.1,76.702,1.8469
G1S16_Th232_Mar_2,731.660,43.168,Bi-212,Cs-137,662.000,85.1,69.660,1.6137
G1S16_Th232_Mar_2,731.660,43.168,Bi-212,I-131,722.000,1.7686,9.660,0.2238
G1S16_Th232_Mar_2,731.660,43.168,Bi-212,Bi-212,727.330,6.67,4.330,0.1003
G1S16_Th232_Mar_2,731.660,43.168,Bi-212,Ac-228,726.863,0.62,4.797,0.1111
G1S16_Th232_Mar_2,731.660,43.168,Bi-212,Pa-234m,766.000,0.317,34.340,0.7955
G1S16_Th232_Mar_2,731.660,43.168,Bi-212,Eu-152,780.000,12.93,48.340,1.1198
G1S16_Th232_Mar_2,731.660,43.168,Bi-212,Ac-228,794.000,4.25,62.340,1.4441
G1S16_Th232_Mar_2,731.660,43.168,Bi-212,Cs-134,798.000,85.46,66.340,1.5368
G1S16_Th232_Mar_2,731.660,43.168,Bi-212,Bi-214,768.360,4.89,36.700,0.8502
G1S16_Th232_Mar_2,914.273,52.246,Ac-228,Ac-228,835.000,1.61,79.273,1.5173
G1S16_Th232_Mar_2,914.273,52.246,Ac-228,Ac-228,911.000,25.8,3.273,0.0626
G1S16_Th232_Mar_2,914.273,52.246,Ac-228,Ac-228,964.000,4.99,49.727,0.9518
G1S16_Th232_Mar_2,914.273,52.246,Ac-228,Ac-228,968.000,15.8,53.727,1.0283
G1S16_Th232_Mar_2,914.273,52.246,Ac-228,Pa-234m,1001.000,0.842,86.727,1.6600
G1S16_Th232_Mar_2,968.245,43.846,Ac-228,Ac-228,911.000,25.8,57.245,1.3056
G1S16_Th232_Mar_2,968.245,43.846,Ac-228,Ac-228,964.000,4.99,4.245,0.0968
G1S16_Th232_Mar_2,968.245,43.846,Ac-228,Ac-228,968.000,15.8,0.245,0.0056
G1S16_Th232_Mar_2,968.245,43.846,Ac-228,Pa-234m,1001.000,0.842,32.755,0.7470
G1S16_Th232_Mar_2,1115.369,61.213,Eu-152,Pa-234m,1001.000,0.842,114.369,1.8684
G1S16_Th232_Mar_2,1115.369,61.213,Eu-152,Eu-152,1111.000,13.67,4.369,0.0714
G1S16_Th232_Mar_2,1115.369,61.213,Eu-152,Bi-214,1120.000,14.9,4.631,0.0757
G1S16_Th232_Mar_2,1115.369,61.213,Eu-152,Co-60,1173.000,99.85,57.631,0.9415
G1S16_Th232_Mar_2,1455.766,43.628,K-40,Bi-214,1377.000,3.985,78.766,1.8054
G1S16_Th232_Mar_2,1455.766,43.628,K-40,K-40,1460.000,10.66,4.234,0.0970
G1S16_Th232_Mar_2,1597.805,81.646,Ac-228,K-40,1460.000,10.66,137.805,1.6878
G1S16_Th232_Mar_2,1597.805,81.646,Ac-228,Ac-228,1588.000,3.22,9.805,0.1201
G1S16_Th232_Mar_2,2122.940,86.681,Tl-208 SE,Tl-208 SE,2103.000,0,19.940,0.2300
G1S16_Th232_Mar_2,2122.940,86.681,Tl-208 SE,Bi-214,2204.000,4.92,81.060,0.9352
G1S16_Th232_Mar_2,2324.239,105.386,Bi-214,Bi-214,2204.000,4.92,120.239,1.1409
G1S16_Th232_Mar_2,2324.239,105.386,Bi-214,Bi-214,2447.000,1.545,122.761,1.1649
G1S16_Th232_Mar_2,2627.180,109.262,Tl-208,Bi-214,2447.000,1.545,180.180,1.6491
G1S16_Th232_Mar_2,2627.180,109.262,Tl-208,Tl-208,2614.000,35.8516,13.180,0.1206
G1S16_Th232_Mar_3,41.961,8.965,Pb-210,Am-241,26.345,2.27,15.616,1.7418
G1S16_Th232_Mar_3,41.961,8.965,Pb-210,Pb-210,46.539,4.25,4.578,0.5107
G1S16_Th232_Mar_3,41.961,8.965,Pb-210,Am-241,59.541,35.9,17.580,1.9609
G1S16_Th232_Mar_3,41.961,8.965,Pb-210,W x-ray,59.318,100,17.357,1.9360
G1S16_Th232_Mar_3,41.961,8.965,Pb-210,W x-ray,57.981,57.6,16.020,1.7869
G1S16_Th232_Mar_3,74.381,11.824,Am-243,Am-241,59.541,35.9,14.840,1.2551
G1S16_Th232_Mar_3,74.381,11.824,Am-243,Am-243,74.660,67.2,0.279,0.0236
G1S16_Th232_Mar_3,74.381,11.824,Am-243,Pb x-ray,74.969,100,0.588,0.0497
G1S16_Th232_Mar_3,74.381,11.824,Am-243,Pb x-ray,72.804,59.5,1.577,0.1334
G1S16_Th232_Mar_3,74.381,11.824,Am-243,Pb x-ray,84.936,23,10.555,0.8927
G1S16_Th232_Mar_3,74.381,11.824,Am-243,Pb x-ray,87.300,8,12.919,1.0926
G1S16_Th232_Mar_3,74.381,11.824,Am-243,W x-ray,59.318,100,15.063,1.2740
G1S16_Th232_Mar_3,74.381,11.824,Am-243,W x-ray,57.981,57.6,16.400,1.3871
G1S16_Th232_Mar_3,74.381,11.824,Am-243,W x-ray,67.244,22,7.137,0.6036
G1S16_Th232_Mar_3,74.381,11.824,Am-243,W x-ray,69.067,8,5.314,0.4495
G1S16_Th232_Mar_3,86.174,6.928,Pb x-ray,Am-243,74.660,67.2,11.514,1.6620
G1S16_Th232_Mar_3,86.174,6.928,Pb x-ray,Pb x-ray,74.969,100,11.205,1.6174
G1S16_Th232_Mar_3,86.174,6.928,Pb x-ray,Pb x-ray,72.804,59.5,13.370,1.9300
G1S16_Th232_Mar_3,86.174,6.928,Pb x-ray,Pb x-ray,84.936,23,1.238,0.1787
G1S16_Th232_Mar_3,86.174,6.928,Pb x-ray,Pb x-ray,87.300,8,1.126,0.1625
G1S16_Th232_Mar_3,127.464,15.398,Ac-228,Np-239,106.000,25.34,21.464,1.3940
G1S16_Th232_Mar_3,127.464,15.398,Ac-228,Th-234,112.810,0.21,14.654,0.9517
G1S16_Th232_Mar_3,127.464,15.398,Ac-228,Eu-152,125.000,28.53,2.464,0.1600
G1S16_Th232_Mar_3,127.464,15.398,Ac-228,U-235,145.000,10.96,17.536,1.1389
G1S16_Th232_Mar_3,127.464,15.398,Ac-228,Pu-238,152.000,0.0009,24.536,1.5935
G1S16_Th232_Mar_3,127.464,15.398,Ac-228,Ac-228,129.065,2.42,1.601,0.1040
G1S16_Th232_Mar_3,236.703,22.843,Pb-212,Lu-176,202.000,77.9688,34.703,1.5192
G1S16_Th232_Mar_3,236.703,22.843,Pb-212,U-237,208.005,21.2,28.698,1.2563
G1S16_Th232_Mar_3,236.703,22.843,Pb-212,Ac-228,211.000,3.89,25.703,1.1252
G1S16_Th232_Mar_3,236.703,22.843,Pb-212,Np-239,228.000,10.73,8.703,0.3810
G1S16_Th232_Mar_3,236.703,22.843,Pb-212,Pb-212,238.000,43.6,1.297,0.0568
G1S16_Th232_Mar_3,236.703,22.843,Pb-212,Pb-214,241.000,7.2615,4.297,0.1881
G1S16_Th232_Mar_3,236.703,22.843,Pb-212,Eu-152,244.000,7.55,7.297,0.3195
G1S16_Th232_Mar_3,236.703,22.843,Pb-212,Np-239,277.000,14.505,40.297,1.7641
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,I-131,284.000,6.1207,53.230,1.8847
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,Pb-214,295.000,18.4672,42.230,1.4952
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,Lu-176,307.000,93.6,30.230,1.0703
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,Np-239,315.000,1.6,22.230,0.7871
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,Ac-228,338.000,11.27,0.770,0.0273
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,Eu-152,345.000,26.59,7.770,0.2751
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,Pb-214,353.000,35.7166,15.770,0.5584
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,Ba-133,358.000,62.05,20.770,0.7354
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,I-131,364.000,81.5,26.770,0.9478
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,Pu-239,375.000,0.0016,37.770,1.3373
G1S16_Th232_Mar_3,337.230,28.243,Ac-228,Ac-228,328.000,2.95,9.230,0.3268
G1S16_Th232_Mar_3,408.274,16.610,Ac-228,Pu-241,400.000,0,8.274,0.4982
G1S16_Th232_Mar_3,408.274,16.610,Ac-228,Ac-228,409.000,1.92,0.726,0.0437
G1S16_Th232_Mar_3,408.274,16.610,Ac-228,Ag-108m,433.000,90.5,24.726,1.4886
G1S16_Th232_Mar_3,461.603,21.888,Ac-228,Ag-108m,433.000,90.5,28.603,1.3068
G1S16_Th232_Mar_3,461.603,21.888,Ac-228,Ac-228,463.000,4.4,1.397,0.0638
G1S16_Th232_Mar_3,512.006,26.002,Annihilation,Ac-228,463.000,4.4,49.006,1.8847
G1S16_Th232_Mar_3,512.006,26.002,Annihilation,Tl-208,510.000,8.1224,2.006,0.0771
G1S16_Th232_Mar_3,512.006,26.002,Annihilation,Annihilation,511.000,0,1.006,0.0387
G1S16_Th232_Mar_3,586.190,41.041,Tl-208,Tl-208,510.000,8.1224,76.190,1.8564
G1S16_Th232_Mar_3,586.190,41.041,Tl-208,Annihilation,511.000,0,75.190,1.8321
G1S16_Th232_Mar_3,586.190,41.041,Tl-208,Tl-208,583.000,30.549,3.190,0.0777
G1S16_Th232_Mar_3,586.190,41.041,Tl-208,Bi-214,609.000,45.44,22.810,0.5558
G1S16_Th232_Mar_3,586.190,41.041,Tl-208,Ag-108m,614.000,89.8,27.810,0.6776
G1S16_Th232_Mar_3,586.190,41.041,Tl-208,I-131,636.000,7.1557,49.810,1.2136
G1S16_Th232_Mar_3,586.190,41.041,Tl-208,Cs-137,662.000,85.1,75.810,1.8472
G1S16_Th232_Mar_3,731.811,41.273,Bi-212,Cs-137,662.000,85.1,69.811,1.6914
G1S16_Th232_Mar_3,731.811,41.273,Bi-212,I-131,722.000,1.7686,9.811,0.2377
G1S16_Th232_Mar_3,731.811,41.273,Bi-212,Bi-212,727.330,6.67,4.481,0.1086
G1S16_Th232_Mar_3,731.811,41.273,Bi-212,Ac-228,726.863,0.62,4.948,0.1199
G1S16_Th232_Mar_3,731.811,41.273,Bi-212,Pa-234m,766.000,0.317,34.189,0.8284
G1S16_Th232_Mar_3,731.811,41.273,Bi-212,Eu-152,780.000,12.93,48.189,1.1676
G1S16_Th232_Mar_3,731.811,41.273,Bi-212,Ac-228,794.000,4.25,62.189,1.5068
G1S16_Th232_Mar_3,731.811,41.273,Bi-212,Cs-134,798.000,85.46,66.189,1.6037
G1S16_Th232_Mar_3,731.811,41.273,Bi-212,Bi-214,768.360,4.89,36.549,0.8855
G1S16_Th232_Mar_3,910.518,53.283,Ac-228,Ac-228,835.000,1.61,75.518,1.4173
G1S16_Th232_Mar_3,910.518,53.283,Ac-228,Ac-228,911.000,25.8,0.482,0.0090
G1S16_Th232_Mar_3,910.518,53.283,Ac-228,Ac-228,964.000,4.99,53.482,1.0037
G1S16_Th232_Mar_3,910.518,53.283,Ac-228,Ac-228,968.000,15.8,57.482,1.0788
G1S16_Th232_Mar_3,910.518,53.283,Ac-228,Pa-234m,1001.000,0.842,90.482,1.6981
G1S16_Th232_Mar_3,967.199,43.252,Ac-228,Ac-228,911.000,25.8,56.199,1.2993
G1S16_Th232_Mar_3,967.199,43.252,Ac-228,Ac-228,964.000,4.99,3.199,0.0740
G1S16_Th232_Mar_3,967.199,43.252,Ac-228,Ac-228,968.000,15.8,0.801,0.0185
G1S16_Th232_Mar_3,967.199,43.252,Ac-228,Pa-234m,1001.000,0.842,33.801,0.7815
G1S16_Th232_Mar_3,1101.618,66.683,Eu-152,Pa-234m,1001.000,0.842,100.618,1.5089
G1S16_Th232_Mar_3,1101.618,66.683,Eu-152,Eu-152,1111.000,13.67,9.382,0.1407
G1S16_Th232_Mar_3,1101.618,66.683,Eu-152,Bi-214,1120.000,14.9,18.382,0.2757
G1S16_Th232_Mar_3,1101.618,66.683,Eu-152,Co-60,1173.000,99.85,71.382,1.0705
G1S16_Th232_Mar_3,1251.260,55.869,Bi-214,Co-60,1173.000,99.85,78.260,1.4008
G1S16_Th232_Mar_3,1251.260,55.869,Bi-214,Bi-214,1238.000,5.83,13.260,0.2373
G1S16_Th232_Mar_3,1251.260,55.869,Bi-214,Co-60,1332.000,99.9826,80.740,1.4452
G1S16_Th232_Mar_3,1590.564,86.485,Ac-228,K-40,1460.000,10.66,130.564,1.5097
G1S16_Th232_Mar_3,1590.564,86.485,Ac-228,Ac-228,1588.000,3.22,2.564,0.0296
G1S16_Th232_Mar_3,2116.052,85.967,Tl-208 SE,Tl-208 SE,2103.000,0,13.052,0.1518
G1S16_Th232_Mar_3,2116.052,85.967,Tl-208 SE,Bi-214,2204.000,4.92,87.948,1.0230
G1S16_Th232_Mar_3,2316.332,100.495,Bi-214,Bi-214,2204.000,4.92,112.332,1.1178
G1S16_Th232_Mar_3,2316.332,100.495,Bi-214,Bi-214,2447.000,1.545,130.668,1.3002
G1S16_Th232_Mar_3,2611.640,110.467,Tl-208,Bi-214,2447.000,1.545,164.640,1.4904
G1S16_Th232_Mar_3,2611.640,110.467,Tl-208,Tl-208,2614.000,35.8516,2.360,0.0214
G1S16_Th232_Petri,73.488,12.820,Pb x-ray,Am-241,59.541,35.9,13.947,1.0879
G1S16_Th232_Petri,73.488,12.820,Pb x-ray,Am-243,74.660,67.2,1.172,0.0914
G1S16_Th232_Petri,73.488,12.820,Pb x-ray,Pb x-ray,74.969,100,1.481,0.1156
G1S16_Th232_Petri,73.488,12.820,Pb x-ray,Pb x-ray,72.804,59.5,0.684,0.0533
G1S16_Th232_Petri,73.488,12.820,Pb x-ray,Pb x-ray,84.936,23,11.448,0.8930
G1S16_Th232_Petri,73.488,12.820,Pb x-ray,Pb x-ray,87.300,8,13.812,1.0774
G1S16_Th232_Petri,73.488,12.820,Pb x-ray,W x-ray,59.318,100,14.170,1.1053
G1S16_Th232_Petri,73.488,12.820,Pb x-ray,W x-ray,57.981,57.6,15.507,1.2096
G1S16_Th232_Petri,73.488,12.820,Pb x-ray,W x-ray,67.244,22,6.244,0.4870
G1S16_Th232_Petri,73.488,12.820,Pb x-ray,W x-ray,69.067,8,4.421,0.3448
G1S16_Th232_Petri,126.729,12.192,Eu-152,Np-239,106.000,25.34,20.729,1.7002
G1S16_Th232_Petri,126.729,12.192,Eu-152,Th-234,112.810,0.21,13.919,1.1416
G1S16_Th232_Petri,126.729,12.192,Eu-152,Eu-152,125.000,28.53,1.729,0.1418
G1S16_Th232_Petri,126.729,12.192,Eu-152,U-235,145.000,10.96,18.271,1.4986
G1S16_Th232_Petri,126.729,12.192,Eu-152,Ac-228,129.065,2.42,2.336,0.1916
G1S16_Th232_Petri,239.215,23.298,Pb-212,Lu-176,202.000,77.9688,37.215,1.5974
G1S16_Th232_Petri,239.215,23.298,Pb-212,U-237,208.005,21.2,31.210,1.3396
G1S16_Th232_Petri,239.215,23.298,Pb-212,Ac-228,211.000,3.89,28.215,1.2111
G1S16_Th232_Petri,239.215,23.298,Pb-212,Np-239,228.000,10.73,11.215,0.4814
G1S16_Th232_Petri,239.215,23.298,Pb-212,Pb-212,238.000,43.6,1.215,0.0522
G1S16_Th232_Petri,239.215,23.298,Pb-212,Pb-214,241.000,7.2615,1.785,0.0766
G1S16_Th232_Petri,239.215,23.298,Pb-212,Eu-152,244.000,7.55,4.785,0.2054
