ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu
410,147.374,2688.024,2688.024,2446.702,22.836,2446.702,0.000
411,147.748,2602.376,2602.376,2456.249,22.702,2456.249,0.000
412,148.122,2664.615,2664.615,2465.595,22.567,2465.595,0.000
413,148.496,2646.204,2646.204,2474.750,22.433,2474.750,0.000
414,148.871,2667.200,2667.200,2483.722,22.299,2483.722,0.000
415,149.245,2664.739,2664.739,2492.524,22.164,2492.524,0.000
416,149.619,2650.145,2650.145,2501.166,22.030,2501.166,0.000
417,149.993,2714.550,2714.550,2509.663,21.896,2509.663,0.000
418,150.368,2712.385,2712.385,2518.027,21.761,2518.027,0.000
419,150.742,2584.262,2584.262,2526.272,21.627,2526.272,0.000
420,151.116,2651.609,2651.609,2534.412,21.493,2534.412,0.000
421,151.491,2716.787,2716.787,2542.461,21.358,2542.461,0.000
422,151.865,2689.613,2689.613,2550.433,21.224,2550.433,0.000
423,152.240,2708.308,2708.308,2558.339,21.090,2558.339,0.000
424,152.614,2664.844,2664.844,2566.193,20.955,2566.193,0.000
425,152.988,2737.088,2737.088,2574.006,20.821,2574.006,0.000
426,153.363,2724.668,2724.668,2581.786,20.687,2581.786,0.000
427,153.737,2627.494,2627.494,2589.543,20.552,2589.543,0.000
428,154.112,2555.202,2555.202,2597.283,20.418,2597.283,0.000
429,154.486,2653.604,2653.604,2605.010,20.284,2605.010,0.000
430,154.861,2603.081,2603.081,2612.727,20.149,2612.727,0.000
431,155.235,2665.139,2665.139,2620.434,20.015,2620.434,0.000
432,155.610,2633.609,2633.609,2628.129,19.881,2628.129,0.000
433,155.984,2520.782,2520.782,2635.807,19.746,2635.807,0.000
434,156.359,2664.200,2664.200,2643.461,19.612,2643.461,0.000
435,156.733,2668.193,2668.193,2651.081,19.478,2651.081,0.000
436,157.108,2733.784,2733.784,2658.654,19.343,2658.654,0.000
437,157.483,2640.138,2640.138,2666.166,19.209,2666.166,0.000
438,157.857,2619.607,2619.607,2673.598,19.075,2673.598,0.000
439,158.232,2726.193,2726.193,2680.930,18.940,2680.930,0.000
440,158.606,2712.206,2712.206,2688.140,18.806,2688.140,0.000
441,158.981,2670.437,2670.437,2695.202,18.672,2695.202,0.000
442,159.356,2681.662,2681.662,2702.090,18.537,2702.090,0.000
443,159.730,2563.141,2563.141,2708.775,18.403,2708.775,0.000
444,160.105,2719.077,2719.077,2715.227,18.269,2715.227,0.000
445,160.480,2623.428,2623.428,2721.414,18.135,2721.414,0.000
446,160.855,2647.017,2647.017,2727.305,18.000,2727.305,0.000
447,161.229,2632.545,2632.545,2732.867,17.866,2732.867,0.000
448,161.604,2665.321,2665.321,2738.067,17.732,2738.067,0.000
449,161.979,2655.079,2655.079,2742.872,17.597,2742.872,0.000
450,162.354,2585.371,2585.371,2747.252,17.463,2747.252,0.000
451,162.728,2601.662,2601.662,2751.175,17.329,2751.175,0.000
452,163.103,2627.607,2627.607,2754.614,17.194,2754.614,0.000
453,163.478,2568.431,2568.431,2757.541,17.060,2757.541,0.000
454,163.853,2607.609,2607.609,2759.935,16.926,2759.935,0.000
455,164.228,2617.728,2617.728,2761.776,16.791,2761.776,0.000
456,164.603,2580.901,2580.901,2763.046,16.657,2763.046,0.000
457,164.978,2521.543,2521.543,2763.736,16.523,2763.736,0.000
458,165.352,2535.018,2535.018,2763.839,16.388,2763.839,0.000
459,165.727,2490.609,2490.609,2763.355,16.254,2763.355,0.000
460,166.102,2622.727,2622.727,2762.289,16.120,2762.289,0.000
461,166.477,2638.723,2638.723,2760.654,15.985,2760.654,0.000
462,166.852,2523.732,2523.732,2758.471,15.851,2758.471,0.000
463,167.227,2480.719,2480.719,2755.768,15.717,2755.768,0.000
464,167.602,2551.371,2551.371,2752.581,15.582,2752.581,0.000
465,167.977,2560.015,2560.015,2748.956,15.448,2748.956,0.000
466,168.352,2535.312,2535.312,2744.949,15.314,2744.949,0.000
467,168.727,2468.369,2468.369,2740.626,15.179,2740.626,0.000
468,169.102,2450.602,2450.602,2736.062,15.045,2736.062,0.000
469,169.477,2534.958,2534.958,2731.346,14.911,2731.346,0.000
470,169.853,2392.666,2392.666,2726.578,14.776,2726.578,0.000
471,170.228,2565.316,2565.316,2721.868,14.642,2721.868,0.000
472,170.603,2364.371,2364.371,2717.342,14.508,2717.342,0.000
473,170.978,2314.134,2314.134,2713.138,14.373,2713.138,0.000
474,171.353,2433.022,2433.022,2709.408,14.239,2709.408,0.000
475,171.728,2371.958,2371.958,2706.317,14.105,2706.317,0.000
476,172.103,2385.486,2385.486,2704.048,13.970,2704.048,0.000
477,172.478,2403.191,2403.191,2702.797,13.836,2702.797,0.000
478,172.854,2338.429,2338.429,2702.776,13.702,2702.776,0.000
479,173.229,2308.130,2308.130,2704.214,13.567,2704.214,0.000
480,173.604,2340.009,2340.009,2707.355,13.433,2707.355,0.000
481,173.979,2428.314,2428.314,2712.463,13.299,2712.463,0.000
482,174.355,2258.780,2258.780,2719.818,13.164,2719.818,0.000
483,174.730,2271.728,2271.728,2729.716,13.030,2729.716,0.000
484,175.105,2342.246,2342.246,2742.474,12.896,2742.474,0.000
485,175.481,2220.013,2220.013,2758.425,12.761,2758.425,0.000
486,175.856,2292.431,2292.431,2777.922,12.627,2777.922,0.000
487,176.231,2319.607,2319.607,2801.335,12.493,2801.335,0.000
488,176.606,2277.725,2277.725,2829.052,12.358,2829.052,0.000
489,176.982,2420.725,2420.725,2861.479,12.224,2861.479,0.000
490,177.357,2388.428,2388.428,2899.040,12.090,2899.040,0.000
491,177.733,2476.721,2476.721,2942.175,11.955,2942.175,0.000
492,178.108,2486.488,2486.488,2991.338,11.821,2991.338,0.000
493,178.483,2438.602,2438.602,3047.001,11.687,3047.001,0.000
494,178.859,2425.134,2425.134,3109.647,11.552,3109.647,0.000
495,179.234,2468.954,2468.954,3179.772,11.418,3179.772,0.000
496,179.610,2652.075,2652.075,3257.880,11.284,3257.880,0.000
497,179.985,2572.372,2572.372,3344.483,11.149,3344.483,0.000
498,180.361,2667.372,2667.372,3440.099,11.015,3440.099,0.000
499,180.736,2799.365,2799.365,3545.247,10.881,3545.247,0.000
500,181.112,2915.952,2915.952,3660.445,10.746,3660.445,0.000
501,181.487,2941.250,2941.250,3786.207,10.612,3786.207,0.000
502,181.863,3141.670,3141.670,3923.036,10.478,3923.036,0.000
503,182.238,3217.483,3217.483,4071.425,10.343,4071.425,0.000
504,182.614,3357.488,3357.488,4231.847,10.209,4231.847,0.000
505,182.990,3582.901,3582.901,4404.754,10.075,4404.754,0.000
506,183.365,3595.661,3595.661,4590.568,9.940,4590.568,0.000
507,183.741,3723.079,3723.079,4789.680,9.806,4789.680,0.000
508,184.117,3996.072,3996.072,5002.440,9.672,5002.440,0.000
509,184.492,4242.479,4242.479,5229.155,9.537,5229.155,0.000
510,184.868,4360.600,4360.600,5470.080,9.403,5470.080,0.000
511,185.244,4676.490,4676.490,5725.413,9.269,5725.413,0.000
512,185.619,4945.196,4945.196,5995.288,9.134,5995.288,0.000
513,185.995,5314.602,5314.602,6279.771,9.000,6279.771,0.000
514,186.371,5629.961,5629.961,6578.853,8.866,6578.853,0.000
515,186.746,5788.483,5788.483,6892.444,8.731,6892.444,0.000
516,187.122,6200.901,6200.901,7220.365,8.597,7220.365,0.000
517,187.498,6535.073,6535.073,7562.351,8.463,7562.351,0.000
518,187.874,6878.018,6878.018,7918.035,8.328,7918.035,0.000
519,188.250,7376.545,7376.545,8286.956,8.194,8286.956,0.000
520,188.625,7840.780,7840.780,8668.546,8.060,8668.546,0.000
521,189.001,8502.301,8502.301,9062.132,7.925,9062.132,0.000
522,189.377,8634.831,8634.831,9466.933,7.791,9466.933,0.000
523,189.753,9290.361,9290.361,9882.061,7.657,9882.061,0.000
524,190.129,9790.314,9790.314,10306.517,7.522,10306.517,0.000
525,190.505,10193.308,10193.308,10739.196,7.388,10739.196,0.000
526,190.881,10690.719,10690.719,11178.888,7.254,11178.888,0.000
527,191.256,11425.365,11425.365,11624.277,7.119,11624.277,0.000
528,191.632,11979.128,11979.128,12073.954,6.985,12073.954,0.000
529,192.008,12524.778,12524.778,12526.413,6.851,12526.413,0.000
530,192.384,13196.250,13196.250,12980.063,6.716,12980.063,0.000
531,192.760,13760.602,13760.602,13433.236,6.582,13433.236,0.000
532,193.136,14205.132,14205.132,13884.192,6.448,13884.192,0.000
533,193.512,14909.125,14909.125,14331.133,6.313,14331.133,0.000
534,193.888,15495.483,15495.483,14772.209,6.179,14772.209,0.000
535,194.264,16050.312,16050.312,15205.534,6.045,15205.534,0.000
536,194.640,16802.835,16802.835,15629.198,5.911,15629.198,0.000
537,195.016,17506.248,17506.248,16041.276,5.776,16041.276,0.000
538,195.393,17813.361,17813.361,16439.847,5.642,16439.847,0.000
539,195.769,18221.598,18221.598,16823.004,5.508,16823.004,0.000
540,196.145,18993.244,18993.244,17188.872,5.373,17188.872,0.000
541,196.521,19343.068,19343.068,17535.618,5.239,17535.618,0.000
542,196.897,19876.352,19876.352,17861.470,5.105,17861.470,0.000
543,197.273,20226.072,20226.072,18164.731,4.970,18164.731,0.000
544,197.649,20793.369,20793.369,18443.790,4.836,18443.790,0.000
545,198.026,21310.426,21310.426,18697.136,4.702,18697.136,0.000
546,198.402,21537.121,21537.121,18923.376,4.567,18923.376,0.000
547,198.778,21705.303,21705.303,19121.241,4.433,19121.241,0.000
548,199.154,22217.719,22217.719,19289.598,4.299,19289.598,0.000
549,199.530,22240.240,22240.240,19427.466,4.164,19427.466,0.000
550,199.907,22417.061,22417.061,19534.016,4.030,19534.016,0.000
551,200.283,22645.833,22645.833,19608.586,3.896,19608.586,0.000
552,200.659,22571.356,22571.356,19650.681,3.761,19650.681,0.000
553,201.036,22602.239,22602.239,19659.984,3.627,19659.984,0.000
554,201.412,22433.374,22433.374,19636.353,3.493,19636.353,0.000
555,201.788,22710.477,22710.477,19579.827,3.358,19579.827,0.000
556,202.165,22549.657,22549.657,19490.622,3.224,19490.622,0.000
557,202.541,22279.716,22279.716,19369.132,3.090,19369.132,0.000
558,202.917,22392.361,22392.361,19215.925,2.955,19215.925,0.000
559,203.294,22150.422,22150.422,19031.736,2.821,19031.736,0.000
560,203.670,21617.883,21617.883,18817.464,2.687,18817.464,0.000
561,204.046,21800.123,21800.123,18574.163,2.552,18574.163,0.000
562,204.423,20966.061,20966.061,18303.029,2.418,18303.029,0.000
563,204.799,20516.895,20516.895,18005.396,2.284,18005.396,0.000
564,205.176,20463.947,20463.947,17682.719,2.149,17682.719,0.000
565,205.552,19883.358,19883.358,17336.566,2.015,17336.566,0.000
566,205.929,19373.301,19373.301,16968.601,1.881,16968.601,0.000
567,206.305,19173.774,19173.774,16580.573,1.746,16580.573,0.000
568,206.682,18597.184,18597.184,16174.300,1.612,16174.300,0.000
569,207.058,18069.360,18069.360,15751.655,1.478,15751.655,0.000
570,207.435,17186.415,17186.415,15314.552,1.343,15314.552,0.000
571,207.811,16932.536,16932.536,14864.929,1.209,14864.929,0.000
572,208.188,16403.187,16403.187,14404.738,1.075,14404.738,0.000
573,208.565,15733.066,15733.066,13935.924,0.940,13935.924,0.000
574,208.941,14982.892,14982.892,13460.419,0.806,13460.419,0.000
575,209.318,14405.350,14405.350,12980.121,0.672,12980.121,0.000
576,209.695,13721.477,13721.477,12496.888,0.537,12496.888,0.000
577,210.071,13246.424,13246.424,12012.523,0.403,12012.523,0.000
578,210.448,12678.712,12678.712,11528.763,0.269,11528.763,0.000
579,210.825,12115.182,12115.182,11047.274,0.134,11047.274,0.000
580,211.201,11557.365,11557.365,10569.634,0.000,10569.634,0.000
581,211.578,11075.125,11075.125,10098.981,1.513,10098.981,0.000
582,211.955,10358.354,10358.354,9635.061,3.027,9635.061,0.000
583,212.331,9818.835,9818.835,9179.163,4.540,9179.163,0.000
584,212.708,9378.945,9378.945,8732.471,6.053,8732.471,0.000
585,213.085,8819.350,8819.350,8296.060,7.566,8296.060,0.000
586,213.462,8399.949,8399.949,7870.893,9.080,7870.893,0.000
587,213.839,7810.710,7810.710,7457.821,10.593,7457.821,0.000
588,214.215,7634.659,7634.659,7057.584,12.106,7057.584,0.000
589,214.592,7022.778,7022.778,6670.812,13.619,6670.812,0.000
590,214.969,6547.420,6547.420,6298.026,15.133,6298.026,0.000
591,215.346,6267.299,6267.299,5939.641,16.646,5939.641,0.000
592,215.723,5738.888,5738.888,5595.972,18.159,5595.972,0.000
593,216.100,5429.006,5429.006,5267.237,19.673,5267.237,0.000
594,216.477,5142.250,5142.250,4953.560,21.186,4953.560,0.000
595,216.853,4864.121,4864.121,4654.978,22.699,4654.978,0.000
596,217.230,4557.835,4557.835,4371.450,24.212,4371.450,0.000
597,217.607,4194.710,4194.710,4102.857,25.726,4102.857,0.000
598,217.984,3957.182,3957.182,3849.011,27.239,3849.011,0.000
599,218.361,3744.418,3744.418,3609.665,28.752,3609.665,0.000
600,218.738,3458.602,3458.602,3384.512,30.266,3384.512,0.000
601,219.115,3225.538,3225.538,3173.198,31.779,3173.198,0.000
602,219.492,2955.604,2955.604,2975.326,33.292,2975.326,0.000
603,219.869,2795.472,2795.472,2790.463,34.805,2790.463,0.000
604,220.246,2676.763,2676.763,2618.142,36.319,2618.142,0.000
605,220.623,2498.062,2498.062,2457.875,37.832,2457.875,0.000
606,221.001,2359.894,2359.894,2309.153,39.345,2309.153,0.000
607,221.378,2213.888,2213.888,2171.453,40.858,2171.453,0.000
608,221.755,2015.771,2015.771,2044.242,42.372,2044.242,0.000
609,222.132,1970.360,1970.360,1926.984,43.885,1926.984,0.000
610,222.509,1815.598,1815.598,1819.141,45.398,1819.141,0.000
611,222.886,1793.064,1793.064,1720.178,46.912,1720.178,0.000
612,223.263,1681.894,1681.894,1629.568,48.425,1629.568,0.000
613,223.641,1606.769,1606.769,1546.792,49.938,1546.792,0.000
614,224.018,1592.943,1592.943,1471.344,51.451,1471.344,0.000
615,224.395,1407.233,1407.233,1402.733,52.965,1402.733,0.000
616,224.772,1378.305,1378.305,1340.481,54.478,1340.481,0.000
617,225.149,1329.066,1329.066,1284.132,55.991,1284.132,0.000
618,225.527,1286.301,1286.301,1233.247,57.504,1233.247,0.000
619,225.904,1267.301,1267.301,1187.407,59.018,1187.407,0.000
620,226.281,1140.246,1140.246,1146.214,60.531,1146.214,0.000
621,226.659,1163.890,1163.890,1109.291,62.044,1109.291,0.000
622,227.036,1115.655,1115.655,1076.282,63.558,1076.282,0.000
623,227.413,1075.306,1075.306,1046.852,65.071,1046.852,0.000
624,227.790,1070.299,1070.299,1020.689,66.584,1020.689,0.000
625,228.168,1049.828,1049.828,997.500,68.097,997.500,0.000
626,228.545,1061.655,1061.655,977.013,69.611,977.013,0.000
627,228.923,1029.892,1029.892,958.974,71.124,958.974,0.000
628,229.300,963.602,963.602,943.152,72.637,943.152,0.000
629,229.677,986.534,986.534,929.329,74.151,929.329,0.000
630,230.055,927.303,927.303,917.308,75.664,917.308,0.000
631,230.432,935.772,935.772,906.909,77.177,906.909,0.000
632,230.810,892.769,892.769,897.964,78.690,897.964,0.000
633,231.187,920.833,920.833,890.324,80.204,890.324,0.000
634,231.565,908.712,908.712,883.851,81.717,883.851,0.000
635,231.942,914.716,914.716,878.421,83.230,878.421,0.000
636,232.320,881.369,881.369,873.922,84.743,873.922,0.000
637,232.697,892.184,892.184,870.252,86.257,870.252,0.000
638,233.075,833.011,833.011,867.322,87.770,867.322,0.000
639,233.452,932.538,932.538,865.049,89.283,865.049,0.000
640,233.830,899.659,899.659,863.363,90.797,863.363,0.000
641,234.208,837.837,837.837,862.197,92.310,862.197,0.000
642,234.585,792.662,792.662,861.494,93.823,861.494,0.000
643,234.963,856.650,856.650,861.205,95.336,861.205,0.000
644,235.340,819.127,819.127,861.285,96.850,861.285,0.000
645,235.718,814.661,814.661,861.694,98.363,861.694,0.000
646,236.096,840.602,840.602,862.397,99.876,862.397,0.000
647,236.473,826.717,826.717,863.366,101.389,863.366,0.000
648,236.851,790.481,790.481,864.574,102.903,864.574,0.000
649,237.229,871.716,871.716,865.998,104.416,865.998,0.000
650,237.607,834.070,834.070,867.619,105.929,867.619,0.000
651,237.984,854.303,854.303,869.421,107.443,869.421,0.000
652,238.362,790.828,790.828,871.390,108.956,871.390,0.000
653,238.740,812.717,812.717,873.512,110.469,873.512,0.000
654,239.118,846.182,846.182,875.779,111.982,875.779,0.000
655,239.495,788.004,788.004,878.183,113.496,878.183,0.000
656,239.873,815.128,815.128,880.715,115.009,880.715,0.000
657,240.251,792.596,792.596,883.371,116.522,883.371,0.000
658,240.629,808.002,808.002,886.146,118.036,886.146,0.000
659,241.007,732.596,732.596,889.036,119.549,889.036,0.000
660,241.385,829.708,829.708,892.040,121.062,892.040,0.000
661,241.763,793.305,793.305,895.154,122.575,895.154,0.000
662,242.140,791.365,791.365,898.377,124.089,898.377,0.000
663,242.518,789.835,789.835,901.709,125.602,901.709,0.000
664,242.896,802.130,802.130,905.149,127.115,905.149,0.000
665,243.274,817.479,817.479,908.697,128.628,908.697,0.000
666,243.652,806.244,806.244,912.353,130.142,912.353,0.000
667,244.030,833.655,833.655,916.116,131.655,916.116,0.000
668,244.408,788.888,788.888,919.989,133.168,919.989,0.000
669,244.786,870.888,870.888,923.971,134.682,923.971,0.000
670,245.164,848.117,848.117,928.062,136.195,928.062,0.000
671,245.542,807.536,807.536,932.263,137.708,932.263,0.000
672,245.920,809.945,809.945,936.575,139.221,936.575,0.000
673,246.298,863.716,863.716,940.999,140.735,940.999,0.000
674,246.676,865.653,865.653,945.534,142.248,945.534,0.000
675,247.055,905.068,905.068,950.180,143.761,950.180,0.000
676,247.433,862.884,862.884,954.939,145.274,954.939,0.000
677,247.811,849.172,849.172,959.809,146.788,959.809,0.000
678,248.189,871.532,871.532,964.790,148.301,964.790,0.000
679,248.567,802.536,802.536,969.882,149.814,969.882,0.000
680,248.945,818.826,818.826,975.084,151.328,975.084,0.000
681,249.323,888.473,888.473,980.395,152.841,980.395,0.000
682,249.702,813.358,813.358,985.814,154.354,985.814,0.000
683,250.080,876.879,876.879,991.338,155.867,991.338,0.000
684,250.458,888.349,888.349,996.966,157.381,996.966,0.000
685,250.836,1006.464,1006.464,1002.696,158.894,1002.696,0.000
686,251.215,913.527,913.527,1008.526,160.407,1008.526,0.000
687,251.593,955.585,955.585,1014.452,161.921,1014.452,0.000
688,251.971,1032.059,1032.059,1020.471,163.434,1020.471,0.000
689,252.349,963.055,963.055,1026.580,164.947,1026.580,0.000
690,252.728,927.879,927.879,1032.776,166.460,1032.776,0.000
691,253.106,1005.461,1005.461,1039.054,167.974,1039.054,0.000
692,253.484,1002.407,1002.407,1045.410,169.487,1045.410,0.000
693,253.863,1022.521,1022.521,1051.840,171.000,1051.840,0.000
694,254.241,976.582,976.582,1058.339,172.513,1058.339,0.000
695,254.620,1108.934,1108.934,1064.901,174.027,1064.901,0.000
696,254.998,1032.105,1032.105,1071.522,175.540,1071.522,0.000
697,255.376,1043.521,1043.521,1078.196,177.053,1078.196,0.000
698,255.755,1012.815,1012.815,1084.918,178.567,1084.918,0.000
699,256.133,1061.695,1061.695,1091.682,180.080,1091.682,0.000
700,256.512,1049.167,1049.167,1098.482,181.593,1098.482,0.000
701,256.890,1105.578,1105.578,1105.312,183.106,1105.312,0.000
702,257.269,1067.695,1067.695,1112.167,184.620,1112.167,0.000
703,257.647,1078.868,1078.868,1119.042,186.133,1119.042,0.000
704,258.026,1098.105,1098.105,1125.929,187.646,1125.929,0.000
705,258.404,1051.523,1051.523,1132.824,189.159,1132.824,0.000
706,258.783,1160.928,1160.928,1139.722,190.673,1139.722,0.000
707,259.161,1144.631,1144.631,1146.618,192.186,1146.618,0.000
708,259.540,1150.987,1150.987,1153.506,193.699,1153.506,0.000
709,259.918,1133.569,1133.569,1160.384,195.213,1160.384,0.000
710,260.297,1160.747,1160.747,1167.248,196.726,1167.248,0.000
711,260.676,1162.158,1162.158,1174.095,198.239,1174.095,0.000
712,261.054,1195.868,1195.868,1180.922,199.752,1180.922,0.000
713,261.433,1140.692,1140.692,1187.729,201.266,1187.729,0.000
714,261.812,1242.396,1242.396,1194.516,202.779,1194.516,0.000
715,262.190,1226.163,1226.163,1201.284,204.292,1201.284,0.000
716,262.569,1184.042,1184.042,1208.035,205.806,1208.035,0.000
717,262.948,1225.813,1225.813,1214.773,207.319,1214.773,0.000
718,263.326,1212.281,1212.281,1221.504,208.832,1221.504,0.000
719,263.705,1189.930,1189.930,1228.234,210.345,1228.234,0.000
720,264.084,1169.450,1169.450,1234.974,211.859,1234.974,0.000
721,264.463,1180.402,1180.402,1241.735,213.372,1241.735,0.000
722,264.842,1248.519,1248.519,1248.530,214.885,1248.530,0.000
723,265.220,1200.455,1200.455,1255.377,216.398,1255.377,0.000
724,265.599,1240.457,1240.457,1262.294,217.912,1262.294,0.000
725,265.978,1264.760,1264.760,1269.304,219.425,1269.304,0.000
726,266.357,1218.218,1218.218,1276.434,220.938,1276.434,0.000
727,266.736,1217.046,1217.046,1283.712,222.452,1283.712,0.000
728,267.115,1273.042,1273.042,1291.171,223.965,1291.171,0.000
729,267.493,1256.572,1256.572,1298.849,225.478,1298.849,0.000
730,267.872,1268.451,1268.451,1306.788,226.991,1306.788,0.000
731,268.251,1295.987,1295.987,1315.035,228.505,1315.035,0.000
732,268.630,1206.105,1206.105,1323.640,230.018,1323.640,0.000
733,269.009,1273.985,1273.985,1332.660,231.531,1332.660,0.000
734,269.388,1235.923,1235.923,1342.157,233.044,1342.157,0.000
735,269.767,1223.927,1223.927,1352.200,234.558,1352.200,0.000
