ch,keV,net,fit,model,continuum_raw,Co-60
972,2882.994,0.844,0.844,0.075,0.075,0.000
973,2885.853,0.000,-0.133,0.076,0.076,0.000
974,2888.711,0.000,-0.222,0.077,0.077,0.000
975,2891.568,0.889,0.889,0.078,0.078,0.000
976,2894.424,0.000,-0.156,0.079,0.079,0.000
977,2897.280,0.000,-0.244,0.080,0.080,0.000
978,2900.134,0.000,-0.200,0.081,0.081,0.000
979,2902.988,0.000,-0.244,0.082,0.082,0.000
980,2905.842,0.000,-0.156,0.083,0.083,0.000
981,2908.694,0.000,-0.156,0.084,0.084,0.000
982,2911.546,0.800,0.800,0.085,0.085,0.000
983,2914.397,0.000,-0.156,0.086,0.086,0.000
984,2917.247,0.000,-0.222,0.088,0.088,0.000
985,2920.096,0.800,0.800,0.089,0.089,0.000
986,2922.945,0.000,-0.178,0.090,0.090,0.000
987,2925.793,0.000,-0.133,0.091,0.091,0.000
988,2928.640,0.000,-0.133,0.092,0.092,0.000
989,2931.486,0.000,-0.311,0.093,0.093,0.000
990,2934.332,0.000,-0.156,0.094,0.094,0.000
991,2937.177,0.000,-0.200,0.095,0.095,0.000
992,2940.021,0.000,-0.178,0.096,0.096,0.000
993,2942.864,0.000,-0.133,0.097,0.097,0.000
994,2945.707,0.000,-0.200,0.098,0.098,0.000
995,2948.548,0.844,0.844,0.099,0.099,0.000
996,2951.389,0.000,-0.267,0.100,0.100,0.000
997,2954.229,0.000,-0.133,0.102,0.102,0.000
998,2957.068,0.000,-0.156,0.103,0.103,0.000
999,2959.907,0.000,-0.133,0.104,0.104,0.000
1000,2962.745,0.000,-0.222,0.105,0.105,0.000
1001,2965.582,0.000,-0.178,0.106,0.106,0.000
1002,2968.418,0.822,0.822,0.107,0.107,0.000
1003,2971.253,0.000,-0.244,0.108,0.108,0.000
1004,2974.088,0.822,0.822,0.109,0.109,0.000
1005,2976.922,0.000,-0.267,0.110,0.110,0.000
1006,2979.755,0.000,-0.156,0.111,0.111,0.000
1007,2982.587,0.000,-0.044,0.112,0.112,0.000
1008,2985.418,0.000,-0.200,0.113,0.113,0.000
1009,2988.249,0.000,-0.289,0.115,0.115,0.000
1010,2991.078,0.000,-0.244,0.116,0.116,0.000
1011,2993.907,0.000,-0.222,0.117,0.117,0.000
1012,2996.735,0.911,0.911,0.118,0.118,0.000
1013,2999.563,0.000,-0.089,0.119,0.119,0.000
1014,3002.389,0.000,-0.200,0.120,0.120,0.000
1015,3005.215,0.822,0.822,0.121,0.121,0.000
1016,3008.040,0.844,0.844,0.122,0.122,0.000
1017,3010.864,0.000,-0.178,0.123,0.123,0.000
1018,3013.687,0.822,0.822,0.124,0.124,0.000
1019,3016.510,0.000,-0.200,0.125,0.125,0.000
1020,3019.331,0.867,0.867,0.126,0.126,0.000
1021,3022.152,0.000,-0.111,0.127,0.127,0.000
1022,3024.972,0.000,-0.156,0.129,0.129,0.000
1023,3027.791,0.000,-0.178,0.130,0.130,0.000
