ch,keV,net,fit,model,continuum_raw,Pb-212,Tl-208,Bi-212,Ra-224,Th-228,Rn-220
807,2410.349,3730.956,3730.956,3719.329,453.655,0.000,3719.329,0.000,0.000,0.000,0.000
808,2413.319,3597.127,3597.127,3619.923,454.259,0.000,3619.923,0.000,0.000,0.000,0.000
809,2416.288,3441.956,3441.956,3520.295,454.863,0.000,3520.295,0.000,0.000,0.000,0.000
810,2419.257,3362.871,3362.871,3420.771,455.468,0.000,3420.771,0.000,0.000,0.000,0.000
811,2422.226,3376.552,3376.552,3321.662,456.072,0.000,3321.662,0.000,0.000,0.000,0.000
812,2425.194,3222.382,3222.382,3223.264,456.676,0.000,3223.264,0.000,0.000,0.000,0.000
813,2428.163,3020.360,3020.360,3125.857,457.280,0.000,3125.857,0.000,0.000,0.000,0.000
814,2431.131,3091.786,3091.786,3029.703,457.885,0.000,3029.703,0.000,0.000,0.000,0.000
815,2434.099,2892.956,2892.956,2935.040,458.489,0.000,2935.040,0.000,0.000,0.000,0.000
816,2437.067,2772.212,2772.212,2842.090,459.093,0.000,2842.090,0.000,0.000,0.000,0.000
817,2440.035,2743.127,2743.127,2751.051,459.697,0.000,2751.051,0.000,0.000,0.000,0.000
818,2443.003,2616.638,2616.638,2662.103,460.302,0.000,2662.103,0.000,0.000,0.000,0.000
819,2445.970,2591.360,2591.360,2575.407,460.906,0.000,2575.407,0.000,0.000,0.000,0.000
820,2448.937,2571.297,2571.297,2491.109,461.510,0.000,2491.109,0.000,0.000,0.000,0.000
821,2451.904,2472.063,2472.063,2409.337,462.114,0.000,2409.337,0.000,0.000,0.000,0.000
822,2454.871,2336.552,2336.552,2330.212,462.719,0.000,2330.212,0.000,0.000,0.000,0.000
823,2457.838,2262.297,2262.297,2253.846,463.323,0.000,2253.846,0.000,0.000,0.000,0.000
824,2460.805,2198.786,2198.786,2180.347,463.927,0.000,2180.347,0.000,0.000,0.000,0.000
825,2463.771,2083.616,2083.616,2109.824,464.531,0.000,2109.824,0.000,0.000,0.000,0.000
826,2466.738,2056.127,2056.127,2042.389,465.136,0.000,2042.389,0.000,0.000,0.000,0.000
827,2469.704,2042.212,2042.212,1978.167,465.740,0.000,1978.167,0.000,0.000,0.000,0.000
828,2472.670,2011.127,2011.127,1917.296,466.344,0.000,1917.296,0.000,0.000,0.000,0.000
829,2475.636,1879.638,1879.638,1859.935,466.948,0.000,1859.935,0.000,0.000,0.000,0.000
830,2478.602,1879.638,1879.638,1806.269,467.553,0.000,1806.269,0.000,0.000,0.000,0.000
831,2481.567,1860.297,1860.297,1756.514,468.157,0.000,1756.514,0.000,0.000,0.000,0.000
832,2484.533,1795.234,1795.234,1710.925,468.761,0.000,1710.925,0.000,0.000,0.000,0.000
833,2487.498,1770.808,1770.808,1669.796,469.365,0.000,1669.796,0.000,0.000,0.000,0.000
834,2490.463,1750.212,1750.212,1633.474,469.970,0.000,1633.474,0.000,0.000,0.000,0.000
835,2493.428,1727.041,1727.041,1602.358,470.574,0.000,1602.358,0.000,0.000,0.000,0.000
836,2496.393,1738.382,1738.382,1576.906,471.178,0.000,1576.906,0.000,0.000,0.000,0.000
837,2499.358,1722.978,1722.978,1557.640,471.782,0.000,1557.640,0.000,0.000,0.000,0.000
838,2502.322,1682.467,1682.467,1545.150,472.387,0.000,1545.150,0.000,0.000,0.000,0.000
839,2505.287,1815.127,1815.127,1540.098,472.991,0.000,1540.098,0.000,0.000,0.000,0.000
840,2508.251,1776.638,1776.638,1543.220,473.595,0.000,1543.220,0.000,0.000,0.000,0.000
841,2511.215,1835.467,1835.467,1555.325,474.200,0.000,1555.325,0.000,0.000,0.000,0.000
842,2514.179,1855.382,1855.382,1577.298,474.804,0.000,1577.298,0.000,0.000,0.000,0.000
843,2517.143,1916.467,1916.467,1610.096,475.408,0.000,1610.096,0.000,0.000,0.000,0.000
844,2520.107,1905.616,1905.616,1654.744,476.012,0.000,1654.744,0.000,0.000,0.000,0.000
845,2523.071,2025.041,2025.041,1712.332,476.617,0.000,1712.332,0.000,0.000,0.000,0.000
846,2526.034,2082.723,2082.723,1784.000,477.221,0.000,1784.000,0.000,0.000,0.000,0.000
847,2528.998,2157.723,2157.723,1870.932,477.825,0.000,1870.932,0.000,0.000,0.000,0.000
848,2531.961,2259.297,2259.297,1974.340,478.429,0.000,1974.340,0.000,0.000,0.000,0.000
849,2534.924,2417.382,2417.382,2095.446,479.034,0.000,2095.446,0.000,0.000,0.000,0.000
850,2537.887,2547.956,2547.956,2235.462,479.638,0.000,2235.462,0.000,0.000,0.000,0.000
851,2540.850,2650.212,2650.212,2395.569,480.242,0.000,2395.569,0.000,0.000,0.000,0.000
852,2543.813,2899.530,2899.530,2576.886,480.846,0.000,2576.886,0.000,0.000,0.000,0.000
853,2546.776,3184.701,3184.701,2780.449,481.451,0.000,2780.449,0.000,0.000,0.000,0.000
854,2549.739,3276.127,3276.127,3007.171,482.055,0.000,3007.171,0.000,0.000,0.000,0.000
855,2552.701,3453.467,3453.467,3257.815,482.659,0.000,3257.815,0.000,0.000,0.000,0.000
856,2555.664,3874.127,3874.127,3532.962,483.263,0.000,3532.962,0.000,0.000,0.000,0.000
857,2558.626,3830.786,3830.786,3832.967,483.868,0.000,3832.967,0.000,0.000,0.000,0.000
858,2561.588,4343.956,4343.956,4157.938,484.472,0.000,4157.938,0.000,0.000,0.000,0.000
859,2564.551,4529.041,4529.041,4507.692,485.076,0.000,4507.692,0.000,0.000,0.000,0.000
860,2567.513,4808.105,4808.105,4881.730,485.680,0.000,4881.730,0.000,0.000,0.000,0.000
861,2570.475,5113.360,5113.360,5279.210,486.285,0.000,5279.210,0.000,0.000,0.000,0.000
862,2573.437,5590.530,5590.530,5698.921,486.889,0.000,5698.921,0.000,0.000,0.000,0.000
863,2576.398,5863.105,5863.105,6139.267,487.493,0.000,6139.267,0.000,0.000,0.000,0.000
864,2579.360,6307.913,6307.913,6598.257,488.097,0.000,6598.257,0.000,0.000,0.000,0.000
865,2582.322,6706.509,6706.509,7073.499,488.702,0.000,7073.499,0.000,0.000,0.000,0.000
866,2585.283,7027.275,7027.275,7562.205,489.306,0.000,7562.205,0.000,0.000,0.000,0.000
867,2588.245,7663.105,7663.105,8061.204,489.910,0.000,8061.204,0.000,0.000,0.000,0.000
868,2591.206,8231.423,8231.423,8566.964,490.514,0.000,8566.964,0.000,0.000,0.000,0.000
869,2594.167,8593.445,8593.445,9075.622,491.119,0.000,9075.622,0.000,0.000,0.000,0.000
870,2597.129,8956.509,8956.509,9583.024,491.723,0.000,9583.024,0.000,0.000,0.000,0.000
871,2600.090,9317.913,9317.913,10084.777,492.327,0.000,10084.777,0.000,0.000,0.000,0.000
872,2603.051,9829.679,9829.679,10576.302,492.931,0.000,10576.302,0.000,0.000,0.000,0.000
873,2606.012,10188.168,10188.168,11052.902,493.536,0.000,11052.902,0.000,0.000,0.000,0.000
874,2608.973,10741.105,10741.105,11509.829,494.140,0.000,11509.829,0.000,0.000,0.000,0.000
875,2611.934,11179.934,11179.934,11942.364,494.744,0.000,11942.364,0.000,0.000,0.000,0.000
876,2614.895,11522.253,11522.253,12345.891,495.348,0.000,12345.891,0.000,0.000,0.000,0.000
877,2617.855,11568.445,11568.445,12715.978,495.953,0.000,12715.978,0.000,0.000,0.000,0.000
878,2620.816,12282.253,12282.253,13048.455,496.557,0.000,13048.455,0.000,0.000,0.000,0.000
879,2623.777,12185.105,12185.105,13339.492,497.161,0.000,13339.492,0.000,0.000,0.000,0.000
880,2626.737,12738.253,12738.253,13585.669,497.765,0.000,13585.669,0.000,0.000,0.000,0.000
881,2629.698,12657.105,12657.105,13784.042,498.370,0.000,13784.042,0.000,0.000,0.000,0.000
882,2632.658,13072.020,13072.020,13932.201,498.974,0.000,13932.201,0.000,0.000,0.000,0.000
883,2635.619,13327.871,13327.871,14028.313,499.578,0.000,14028.313,0.000,0.000,0.000,0.000
884,2638.579,13283.827,13283.827,14071.163,500.182,0.000,14071.163,0.000,0.000,0.000,0.000
885,2641.540,13352.253,13352.253,14060.177,500.787,0.000,14060.177,0.000,0.000,0.000,0.000
886,2644.500,13470.934,13470.934,13995.431,501.391,0.000,13995.431,0.000,0.000,0.000,0.000
887,2647.460,13175.360,13175.360,13877.651,501.995,0.000,13877.651,0.000,0.000,0.000,0.000
888,2650.421,13353.679,13353.679,13708.200,502.599,0.000,13708.200,0.000,0.000,0.000,0.000
889,2653.381,13047.871,13047.871,13489.047,503.204,0.000,13489.047,0.000,0.000,0.000,0.000
890,2656.341,12692.297,12692.297,13222.730,503.808,0.000,13222.730,0.000,0.000,0.000,0.000
891,2659.301,12528.105,12528.105,12912.306,504.412,0.000,12912.306,0.000,0.000,0.000,0.000
892,2662.261,12392.445,12392.445,12561.293,505.016,0.000,12561.293,0.000,0.000,0.000,0.000
893,2665.221,11982.786,11982.786,12173.598,505.621,0.000,12173.598,0.000,0.000,0.000,0.000
894,2668.181,11760.041,11760.041,11753.450,506.225,0.000,11753.450,0.000,0.000,0.000,0.000
895,2671.141,11301.297,11301.297,11305.317,506.829,0.000,11305.317,0.000,0.000,0.000,0.000
896,2674.101,10772.382,10772.382,10833.832,507.433,0.000,10833.832,0.000,0.000,0.000,0.000
897,2677.061,10490.808,10490.808,10343.709,508.038,0.000,10343.709,0.000,0.000,0.000,0.000
898,2680.021,9850.552,9850.552,9839.668,508.642,0.000,9839.668,0.000,0.000,0.000,0.000
899,2682.981,9395.127,9395.127,9326.358,509.246,0.000,9326.358,0.000,0.000,0.000,0.000
900,2685.941,8888.893,8888.893,8808.291,509.850,0.000,8808.291,0.000,0.000,0.000,0.000
901,2688.901,8453.723,8453.723,8289.775,510.455,0.000,8289.775,0.000,0.000,0.000,0.000
902,2691.861,7993.467,7993.467,7774.861,511.059,0.000,7774.861,0.000,0.000,0.000,0.000
903,2694.821,7461.382,7461.382,7267.298,511.663,0.000,7267.298,0.000,0.000,0.000,0.000
904,2697.781,6937.382,6937.382,6770.490,512.267,0.000,6770.490,0.000,0.000,0.000,0.000
905,2700.741,6497.723,6497.723,6287.470,512.872,0.000,6287.470,0.000,0.000,0.000,0.000
906,2703.701,6061.467,6061.467,5820.884,513.476,0.000,5820.884,0.000,0.000,0.000,0.000
907,2706.661,5734.234,5734.234,5372.971,514.080,0.000,5372.971,0.000,0.000,0.000,0.000
908,2709.621,4929.234,4929.234,4945.573,514.684,0.000,4945.573,0.000,0.000,0.000,0.000
909,2712.581,4731.893,4731.893,4540.132,515.289,0.000,4540.132,0.000,0.000,0.000,0.000
910,2715.541,4360.808,4360.808,4157.706,515.893,0.000,4157.706,0.000,0.000,0.000,0.000
911,2718.501,3925.723,3925.723,3798.991,516.497,0.000,3798.991,0.000,0.000,0.000,0.000
912,2721.461,3495.808,3495.808,3464.341,517.101,0.000,3464.341,0.000,0.000,0.000,0.000
913,2724.421,3296.319,3296.319,3153.800,517.706,0.000,3153.800,0.000,0.000,0.000,0.000
914,2727.381,2974.234,2974.234,2867.134,518.310,0.000,2867.134,0.000,0.000,0.000,0.000
915,2730.341,2761.808,2761.808,2603.859,518.914,0.000,2603.859,0.000,0.000,0.000,0.000
916,2733.302,2361.893,2361.893,2363.285,519.518,0.000,2363.285,0.000,0.000,0.000,0.000
917,2736.262,2215.319,2215.319,2144.541,520.123,0.000,2144.541,0.000,0.000,0.000,0.000
918,2739.222,2016.978,2016.978,1946.616,520.727,0.000,1946.616,0.000,0.000,0.000,0.000
919,2742.182,1835.489,1835.489,1768.390,521.331,0.000,1768.390,0.000,0.000,0.000,0.000
920,2745.142,1620.978,1620.978,1608.662,521.935,0.000,1608.662,0.000,0.000,0.000,0.000
921,2748.103,1437.404,1437.404,1466.182,522.540,0.000,1466.182,0.000,0.000,0.000,0.000
922,2751.063,1255.893,1255.893,1339.673,523.144,0.000,1339.673,0.000,0.000,0.000,0.000
923,2754.023,1227.148,1227.148,1222.613,518.505,0.000,1222.613,0.000,0.000,0.000,0.000
924,2756.984,1141.063,1141.063,1118.986,513.866,0.000,1118.986,0.000,0.000,0.000,0.000
925,2759.944,976.404,976.404,1027.561,509.227,0.000,1027.561,0.000,0.000,0.000,0.000
926,2762.905,867.489,867.489,947.159,504.588,0.000,947.159,0.000,0.000,0.000,0.000
927,2765.866,876.319,876.319,876.654,499.949,0.000,876.654,0.000,0.000,0.000,0.000
928,2768.826,744.893,744.893,814.989,495.310,0.000,814.989,0.000,0.000,0.000,0.000
929,2771.787,685.234,685.234,761.176,490.671,0.000,761.176,0.000,0.000,0.000,0.000
930,2774.748,717.489,717.489,714.301,486.032,0.000,714.301,0.000,0.000,0.000,0.000
931,2777.709,604.659,604.659,673.526,481.393,0.000,673.526,0.000,0.000,0.000,0.000
932,2780.670,566.319,566.319,638.086,476.754,0.000,638.086,0.000,0.000,0.000,0.000
933,2783.631,507.063,507.063,607.293,472.115,0.000,607.293,0.000,0.000,0.000,0.000
934,2786.592,534.063,534.063,580.528,467.476,0.000,580.528,0.000,0.000,0.000,0.000
935,2789.553,446.404,446.404,557.239,462.838,0.000,557.239,0.000,0.000,0.000,0.000
936,2792.514,541.978,541.978,536.939,458.199,0.000,536.939,0.000,0.000,0.000,0.000
937,2795.475,452.148,452.148,519.196,453.560,0.000,519.196,0.000,0.000,0.000,0.000
938,2798.437,435.893,435.893,503.636,448.921,0.000,503.636,0.000,0.000,0.000,0.000
939,2801.398,481.234,481.234,489.932,444.282,0.000,489.932,0.000,0.000,0.000,0.000
940,2804.360,454.234,454.234,477.803,439.643,0.000,477.803,0.000,0.000,0.000,0.000
941,2807.321,406.063,406.063,467.004,435.004,0.000,467.004,0.000,0.000,0.000,0.000
942,2810.283,439.063,439.063,457.330,430.365,0.000,457.330,0.000,0.000,0.000,0.000
943,2813.245,416.234,416.234,448.603,425.726,0.000,448.603,0.000,0.000,0.000,0.000
944,2816.207,389.148,389.148,440.674,421.087,0.000,440.674,0.000,0.000,0.000,0.000
945,2819.169,426.638,426.638,433.417,416.448,0.000,433.417,0.000,0.000,0.000,0.000
946,2822.131,401.404,401.404,426.727,411.809,0.000,426.727,0.000,0.000,0.000,0.000
947,2825.093,386.574,386.574,420.515,407.170,0.000,420.515,0.000,0.000,0.000,0.000
948,2828.056,361.489,361.489,414.707,402.531,0.000,414.707,0.000,0.000,0.000,0.000
949,2831.018,387.234,387.234,409.242,397.892,0.000,409.242,0.000,0.000,0.000,0.000
950,2833.981,393.234,393.234,404.070,393.253,0.000,404.070,0.000,0.000,0.000,0.000
951,2836.944,372.574,372.574,399.148,388.614,0.000,399.148,0.000,0.000,0.000,0.000
952,2839.906,372.234,372.234,394.440,383.975,0.000,394.440,0.000,0.000,0.000,0.000
953,2842.869,366.659,366.659,389.919,379.336,0.000,389.919,0.000,0.000,0.000,0.000
954,2845.832,390.063,390.063,385.558,374.697,0.000,385.558,0.000,0.000,0.000,0.000
955,2848.796,398.063,398.063,381.338,370.058,0.000,381.338,0.000,0.000,0.000,0.000
956,2851.759,413.659,413.659,377.239,365.419,0.000,377.239,0.000,0.000,0.000,0.000
957,2854.722,385.234,385.234,373.248,360.780,0.000,373.248,0.000,0.000,0.000,0.000
958,2857.686,364.234,364.234,369.349,356.141,0.000,369.349,0.000,0.000,0.000,0.000
959,2860.650,392.404,392.404,365.530,351.503,0.000,365.530,0.000,0.000,0.000,0.000
960,2863.614,343.489,343.489,361.779,346.864,0.000,361.779,0.000,0.000,0.000,0.000
961,2866.578,344.319,344.319,358.085,342.225,0.000,358.085,0.000,0.000,0.000,0.000
962,2869.542,368.234,368.234,354.439,337.586,0.000,354.439,0.000,0.000,0.000,0.000
963,2872.506,354.489,354.489,350.828,332.947,0.000,350.828,0.000,0.000,0.000,0.000
964,2875.471,357.319,357.319,347.244,328.308,0.000,347.244,0.000,0.000,0.000,0.000
965,2878.436,389.148,389.148,343.675,323.669,0.000,343.675,0.000,0.000,0.000,0.000
966,2881.400,381.404,381.404,340.112,319.030,0.000,340.112,0.000,0.000,0.000,0.000
967,2884.365,381.404,381.404,336.545,314.391,0.000,336.545,0.000,0.000,0.000,0.000
968,2887.331,357.319,357.319,332.964,309.752,0.000,332.964,0.000,0.000,0.000,0.000
969,2890.296,352.234,352.234,329.358,305.113,0.000,329.358,0.000,0.000,0.000,0.000
970,2893.262,339.893,339.893,325.719,300.474,0.000,325.719,0.000,0.000,0.000,0.000
971,2896.227,328.404,328.404,322.038,295.835,0.000,322.038,0.000,0.000,0.000,0.000
972,2899.193,344.063,344.063,318.305,291.196,0.000,318.305,0.000,0.000,0.000,0.000
973,2902.159,347.404,347.404,314.512,286.557,0.000,314.512,0.000,0.000,0.000,0.000
974,2905.125,347.489,347.489,310.653,281.918,0.000,310.653,0.000,0.000,0.000,0.000
975,2908.092,334.063,334.063,306.720,277.279,0.000,306.720,0.000,0.000,0.000,0.000
976,2911.058,323.319,323.319,302.709,272.640,0.000,302.709,0.000,0.000,0.000,0.000
977,2914.025,310.319,310.319,298.614,268.001,0.000,298.614,0.000,0.000,0.000,0.000
978,2916.992,313.404,313.404,294.433,263.362,0.000,294.433,0.000,0.000,0.000,0.000
979,2919.959,305.659,305.659,290.165,258.723,0.000,290.165,0.000,0.000,0.000,0.000
980,2922.927,308.893,308.893,285.808,254.084,0.000,285.808,0.000,0.000,0.000,0.000
981,2925.894,307.893,307.893,281.365,249.445,0.000,281.365,0.000,0.000,0.000,0.000
982,2928.862,274.489,274.489,276.838,244.806,0.000,276.838,0.000,0.000,0.000,0.000
983,2931.830,268.148,268.148,272.233,240.168,0.000,272.233,0.000,0.000,0.000,0.000
984,2934.799,269.404,269.404,267.555,235.529,0.000,267.555,0.000,0.000,0.000,0.000
985,2937.767,279.063,279.063,262.815,230.890,0.000,262.815,0.000,0.000,0.000,0.000
986,2940.736,284.404,284.404,258.021,226.251,0.000,258.021,0.000,0.000,0.000,0.000
987,2943.705,303.234,303.234,253.187,221.612,0.000,253.187,0.000,0.000,0.000,0.000
988,2946.674,281.574,281.574,248.325,216.973,0.000,248.325,0.000,0.000,0.000,0.000
989,2949.643,261.659,261.659,243.452,212.334,0.000,243.452,0.000,0.000,0.000,0.000
990,2952.613,270.574,270.574,238.586,207.695,0.000,238.586,0.000,0.000,0.000,0.000
991,2955.583,262.234,262.234,233.744,203.056,0.000,233.744,0.000,0.000,0.000,0.000
992,2958.553,240.319,240.319,228.948,198.417,0.000,228.948,0.000,0.000,0.000,0.000
993,2961.523,244.148,244.148,224.220,193.778,0.000,224.220,0.000,0.000,0.000,0.000
994,2964.494,250.234,250.234,219.582,189.139,0.000,219.582,0.000,0.000,0.000,0.000
995,2967.464,217.574,217.574,215.059,184.500,0.000,215.059,0.000,0.000,0.000,0.000
996,2970.435,239.148,239.148,210.676,179.861,0.000,210.676,0.000,0.000,0.000,0.000
997,2973.407,200.234,200.234,206.459,175.222,0.000,206.459,0.000,0.000,0.000,0.000
998,2976.378,199.404,199.404,202.434,170.583,0.000,202.434,0.000,0.000,0.000,0.000
999,2979.350,231.319,231.319,198.629,165.944,0.000,198.629,0.000,0.000,0.000,0.000
1000,2982.322,211.659,211.659,195.070,161.305,0.000,195.070,0.000,0.000,0.000,0.000
1001,2985.295,243.659,243.659,191.783,156.666,0.000,191.783,0.000,0.000,0.000,0.000
1002,2988.267,222.404,222.404,188.796,152.027,0.000,188.796,0.000,0.000,0.000,0.000
1003,2991.240,212.148,212.148,186.133,147.388,0.000,186.133,0.000,0.000,0.000,0.000
1004,2994.213,177.063,177.063,183.819,142.749,0.000,183.819,0.000,0.000,0.000,0.000
1005,2997.187,209.404,209.404,181.877,138.110,0.000,181.877,0.000,0.000,0.000,0.000
1006,3000.161,223.574,223.574,180.327,133.472,0.000,180.327,0.000,0.000,0.000,0.000
1007,3003.135,188.319,188.319,179.190,128.833,0.000,179.190,0.000,0.000,0.000,0.000
1008,3006.109,199.489,199.489,178.482,124.194,0.000,178.482,0.000,0.000,0.000,0.000
1009,3009.084,175.659,175.659,178.215,119.555,0.000,178.215,0.000,0.000,0.000,0.000
1010,3012.059,191.978,191.978,178.402,114.916,0.000,178.402,0.000,0.000,0.000,0.000
1011,3015.034,161.319,161.319,179.047,110.277,0.000,179.047,0.000,0.000,0.000,0.000
1012,3018.009,182.063,182.063,180.154,105.638,0.000,180.154,0.000,0.000,0.000,0.000
1013,3020.985,180.404,180.404,181.721,100.999,0.000,181.721,0.000,0.000,0.000,0.000
1014,3023.962,157.745,157.745,183.740,96.360,0.000,183.740,0.000,0.000,0.000,0.000
1015,3026.938,182.489,182.489,186.202,91.721,0.000,186.202,0.000,0.000,0.000,0.000
1016,3029.915,171.319,171.319,189.087,87.082,0.000,189.087,0.000,0.000,0.000,0.000
1017,3032.892,151.148,151.148,192.375,82.443,0.000,192.375,0.000,0.000,0.000,0.000
1018,3035.869,170.808,170.808,196.036,77.804,0.000,196.036,0.000,0.000,0.000,0.000
1019,3038.847,146.234,146.234,200.037,73.165,0.000,200.037,0.000,0.000,0.000,0.000
1020,3041.825,153.234,153.234,204.339,68.526,0.000,204.339,0.000,0.000,0.000,0.000
1021,3044.804,133.234,133.234,208.896,63.887,0.000,208.896,0.000,0.000,0.000,0.000
1022,3047.782,141.574,141.574,213.658,59.248,0.000,213.658,0.000,0.000,0.000,0.000
1023,3050.761,126.489,126.489,218.569,54.609,0.000,218.569,0.000,0.000,0.000,0.000
