ch,keV,net,fit,model,continuum_raw,Y-88,Ann-511
878,2619.319,2.108,2.108,0.543,0.492,0.543,0.000
879,2622.407,4.090,4.090,0.548,0.489,0.548,0.000
880,2625.497,1.149,1.149,0.554,0.485,0.554,0.000
881,2628.587,0.000,-2.943,0.561,0.481,0.561,0.000
882,2631.678,1.057,1.057,0.569,0.477,0.569,0.000
883,2634.770,0.108,0.108,0.579,0.474,0.579,0.000
884,2637.864,2.965,2.965,0.590,0.470,0.590,0.000
885,2640.958,0.000,-1.245,0.603,0.466,0.603,0.000
886,2644.053,2.066,2.066,0.617,0.462,0.617,0.000
887,2647.149,0.000,-1.195,0.634,0.459,0.634,0.000
888,2650.246,3.612,3.612,0.652,0.455,0.652,0.000
889,2653.344,1.915,1.915,0.672,0.451,0.672,0.000
890,2656.444,1.360,1.360,0.693,0.447,0.693,0.000
891,2659.544,0.956,0.956,0.717,0.444,0.717,0.000
892,2662.645,4.217,4.217,0.742,0.440,0.742,0.000
893,2665.747,2.075,2.075,0.769,0.436,0.769,0.000
894,2668.850,2.024,2.024,0.797,0.432,0.797,0.000
895,2671.955,2.822,2.822,0.827,0.429,0.827,0.000
896,2675.060,0.974,0.974,0.858,0.425,0.858,0.000
897,2678.167,4.125,4.125,0.891,0.421,0.891,0.000
898,2681.274,0.621,0.621,0.924,0.417,0.924,0.000
899,2684.383,4.671,4.671,0.958,0.413,0.958,0.000
900,2687.492,0.176,0.176,0.992,0.410,0.992,0.000
901,2690.603,0.000,-0.421,1.026,0.406,1.026,0.000
902,2693.715,2.235,2.235,1.061,0.402,1.061,0.000
903,2696.828,2.276,2.276,1.094,0.398,1.094,0.000
904,2699.942,2.235,2.235,1.127,0.395,1.127,0.000
905,2703.057,4.184,4.184,1.158,0.391,1.158,0.000
906,2706.173,1.285,1.285,1.188,0.387,1.188,0.000
907,2709.290,8.487,8.487,1.216,0.383,1.216,0.000
908,2712.409,0.336,0.336,1.241,0.380,1.241,0.000
909,2715.528,0.487,0.487,1.264,0.376,1.264,0.000
910,2718.649,0.689,0.689,1.284,0.372,1.284,0.000
911,2721.771,6.638,6.638,1.301,0.368,1.301,0.000
912,2724.894,6.790,6.790,1.314,0.365,1.314,0.000
913,2728.018,5.445,5.445,1.323,0.361,1.323,0.000
914,2731.143,5.092,5.092,1.329,0.357,1.329,0.000
915,2734.269,2.193,2.193,1.331,0.353,1.331,0.000
916,2737.397,2.294,2.294,1.328,0.350,1.328,0.000
917,2740.526,6.294,6.294,1.322,0.346,1.322,0.000
918,2743.656,3.840,3.840,1.312,0.342,1.312,0.000
919,2746.787,3.193,3.193,1.297,0.338,1.297,0.000
920,2749.920,7.092,7.092,1.279,0.335,1.279,0.000
921,2753.053,6.294,6.294,1.258,0.331,1.258,0.000
922,2756.188,5.546,5.546,1.232,0.327,1.232,0.000
923,2759.324,3.546,3.546,1.204,0.323,1.204,0.000
924,2762.461,2.193,2.193,1.173,0.319,1.173,0.000
925,2765.600,4.294,4.294,1.139,0.316,1.139,0.000
926,2768.740,4.294,4.294,1.103,0.312,1.103,0.000
927,2771.881,6.546,6.546,1.065,0.308,1.065,0.000
928,2775.023,2.395,2.395,1.026,0.304,1.026,0.000
929,2778.166,5.445,5.445,0.986,0.301,0.986,0.000
930,2781.311,3.344,3.344,0.944,0.297,0.944,0.000
931,2784.457,4.697,4.697,0.902,0.293,0.902,0.000
932,2787.605,2.546,2.546,0.860,0.289,0.860,0.000
933,2790.753,0.193,0.193,0.819,0.286,0.819,0.000
934,2793.903,1.496,1.496,0.777,0.282,0.777,0.000
935,2797.054,1.496,1.496,0.737,0.278,0.737,0.000
936,2800.207,1.597,1.597,0.697,0.274,0.697,0.000
937,2803.361,2.445,2.445,0.659,0.271,0.659,0.000
938,2806.516,3.647,3.647,0.622,0.267,0.622,0.000
939,2809.672,1.445,1.445,0.586,0.263,0.586,0.000
940,2812.830,1.193,1.193,0.553,0.259,0.553,0.000
941,2815.989,6.193,6.193,0.520,0.256,0.520,0.000
942,2819.150,2.496,2.496,0.490,0.252,0.490,0.000
943,2822.312,1.344,1.344,0.461,0.248,0.461,0.000
944,2825.475,2.294,2.294,0.435,0.244,0.435,0.000
945,2828.640,1.496,1.496,0.410,0.241,0.410,0.000
946,2831.806,3.395,3.395,0.386,0.237,0.386,0.000
947,2834.973,2.496,2.496,0.365,0.233,0.365,0.000
948,2838.142,0.647,0.647,0.345,0.229,0.345,0.000
949,2841.312,1.597,1.597,0.327,0.226,0.327,0.000
950,2844.484,1.143,1.143,0.310,0.222,0.310,0.000
951,2847.657,2.697,2.697,0.294,0.218,0.294,0.000
952,2850.831,0.395,0.395,0.280,0.214,0.280,0.000
953,2854.007,0.000,-0.454,0.267,0.210,0.267,0.000
954,2857.184,3.395,3.395,0.255,0.207,0.255,0.000
955,2860.363,0.000,-0.555,0.244,0.203,0.244,0.000
956,2863.543,0.697,0.697,0.234,0.199,0.234,0.000
957,2866.725,0.697,0.697,0.225,0.195,0.225,0.000
958,2869.908,0.000,-0.403,0.217,0.192,0.217,0.000
959,2873.092,0.294,0.294,0.209,0.188,0.209,0.000
960,2876.278,0.000,-0.656,0.202,0.184,0.202,0.000
961,2879.466,1.294,1.294,0.195,0.180,0.195,0.000
962,2882.655,0.000,-0.504,0.189,0.177,0.189,0.000
963,2885.845,0.000,-0.454,0.183,0.173,0.183,0.000
964,2889.037,0.445,0.445,0.177,0.169,0.177,0.000
965,2892.231,0.000,-0.403,0.172,0.165,0.172,0.000
966,2895.426,0.000,-0.706,0.167,0.162,0.167,0.000
967,2898.622,0.000,-0.403,0.162,0.158,0.162,0.000
968,2901.820,0.000,-0.454,0.158,0.154,0.158,0.000
969,2905.020,0.395,0.395,0.153,0.150,0.153,0.000
970,2908.221,0.000,-0.454,0.149,0.147,0.149,0.000
971,2911.424,0.000,-0.504,0.145,0.143,0.145,0.000
972,2914.628,0.000,-0.252,0.141,0.139,0.141,0.000
973,2917.834,0.000,-0.403,0.136,0.135,0.136,0.000
974,2921.042,0.000,-0.303,0.132,0.132,0.132,0.000
975,2924.251,0.000,-0.353,0.129,0.128,0.129,0.000
976,2927.461,0.000,-0.252,0.125,0.124,0.125,0.000
977,2930.674,0.597,0.597,0.121,0.120,0.121,0.000
978,2933.887,0.000,-0.605,0.117,0.117,0.117,0.000
979,2937.103,1.344,1.344,0.113,0.113,0.113,0.000
980,2940.320,0.000,-0.555,0.109,0.109,0.109,0.000
981,2943.539,0.697,0.697,0.105,0.105,0.105,0.000
982,2946.759,0.000,-0.303,0.102,0.101,0.102,0.000
983,2949.981,0.597,0.597,0.098,0.098,0.098,0.000
984,2953.205,0.000,-0.454,0.094,0.094,0.094,0.000
985,2956.430,0.697,0.697,0.090,0.090,0.090,0.000
986,2959.657,0.000,-0.403,0.086,0.086,0.086,0.000
987,2962.886,0.000,-0.252,0.083,0.083,0.083,0.000
988,2966.116,0.000,-0.303,0.079,0.079,0.079,0.000
989,2969.348,0.546,0.546,0.075,0.075,0.075,0.000
990,2972.582,0.344,0.344,0.071,0.071,0.071,0.000
991,2975.817,0.000,-0.202,0.068,0.068,0.068,0.000
992,2979.055,0.000,-0.605,0.064,0.064,0.064,0.000
993,2982.293,0.000,-0.303,0.060,0.060,0.060,0.000
994,2985.534,0.000,-0.504,0.056,0.056,0.056,0.000
995,2988.776,0.000,-0.403,0.053,0.053,0.053,0.000
996,2992.021,0.000,-0.454,0.049,0.049,0.049,0.000
997,2995.266,0.000,-0.303,0.045,0.045,0.045,0.000
998,2998.514,0.000,-0.958,0.041,0.041,0.041,0.000
999,3001.763,0.000,-0.656,0.038,0.038,0.038,0.000
1000,3005.015,0.445,0.445,0.034,0.034,0.034,0.000
1001,3008.268,0.000,-0.504,0.030,0.030,0.030,0.000
1002,3011.522,0.000,-0.454,0.026,0.026,0.026,0.000
1003,3014.779,0.000,-0.454,0.023,0.023,0.023,0.000
1004,3018.037,0.000,-0.504,0.019,0.019,0.019,0.000
1005,3021.297,0.000,-0.403,0.015,0.015,0.015,0.000
1006,3024.559,0.000,-0.454,0.011,0.011,0.011,0.000
1007,3027.823,0.000,-0.303,0.008,0.008,0.008,0.000
1008,3031.089,0.000,-0.202,0.004,0.004,0.004,0.000
1009,3034.357,1.546,1.546,0.000,0.000,0.000,0.000
1010,3037.626,0.344,0.344,0.002,0.002,0.002,0.000
1011,3040.897,0.496,0.496,0.003,0.003,0.003,0.000
1012,3044.170,0.243,0.243,0.005,0.005,0.005,0.000
1013,3047.445,0.000,-0.202,0.007,0.007,0.007,0.000
1014,3050.722,0.000,-0.757,0.008,0.008,0.008,0.000
1015,3054.001,0.000,-0.555,0.010,0.010,0.010,0.000
1016,3057.282,0.849,0.849,0.012,0.012,0.012,0.000
1017,3060.564,1.647,1.647,0.013,0.013,0.013,0.000
1018,3063.849,0.546,0.546,0.015,0.015,0.015,0.000
1019,3067.135,0.445,0.445,0.017,0.017,0.017,0.000
1020,3070.424,0.445,0.445,0.019,0.019,0.019,0.000
1021,3073.714,0.000,-0.605,0.020,0.020,0.020,0.000
1022,3077.007,0.000,-0.454,0.022,0.022,0.022,0.000
1023,3080.301,0.000,-0.454,0.024,0.024,0.024,0.000
