ch,keV,net,fit,model,continuum_raw,Tl-208,Ac-228,Ra-224,Pb-212,Bi-212,Rn-220,Th-228,Th-232,Xray-Pb,Xray-Th
7377,2756.378,69.851,69.851,76.851,57.824,76.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7378,2756.592,68.852,68.852,76.504,57.775,76.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7379,2756.806,59.853,59.853,76.160,57.726,76.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7380,2757.020,61.434,61.434,75.821,57.677,75.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7381,2757.234,67.440,67.440,75.485,57.628,75.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7382,2757.447,54.183,54.183,75.153,57.578,75.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7383,2757.661,58.009,58.009,74.826,57.529,74.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7384,2757.874,62.857,62.857,74.502,57.480,74.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7385,2758.087,62.137,62.137,74.181,57.431,74.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7386,2758.300,50.157,50.157,73.865,57.382,73.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7387,2758.513,66.023,66.023,73.552,57.332,73.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7388,2758.726,57.341,57.341,73.243,57.283,73.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7389,2758.938,67.675,67.675,72.938,57.234,72.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7390,2759.150,66.023,66.023,72.636,57.185,72.635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7391,2759.362,49.882,49.882,72.337,57.136,72.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7392,2759.574,69.027,69.027,72.042,57.086,72.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7393,2759.786,63.096,63.096,71.751,57.037,71.751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7394,2759.998,65.190,65.190,71.463,56.988,71.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7395,2760.209,70.309,70.309,71.178,56.939,71.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7396,2760.421,56.353,56.353,70.897,56.890,70.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7397,2760.632,70.354,70.354,70.619,56.840,70.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7398,2760.843,52.299,52.299,70.344,56.791,70.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7399,2761.054,63.193,63.193,70.073,56.742,70.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7400,2761.264,58.884,58.884,69.804,56.693,69.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7401,2761.475,64.711,64.711,69.539,56.644,69.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7402,2761.685,57.863,57.863,69.277,56.594,69.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7403,2761.895,64.799,64.799,69.018,56.545,69.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7404,2762.105,56.554,56.554,68.762,56.496,68.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7405,2762.315,67.894,67.894,68.509,56.447,68.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7406,2762.524,65.198,65.198,68.259,56.398,68.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7407,2762.734,69.804,69.804,68.012,56.348,68.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7408,2762.943,56.771,56.771,67.768,56.299,67.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7409,2763.152,62.200,62.200,67.527,56.250,67.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7410,2763.361,61.137,61.137,67.288,56.201,67.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7411,2763.570,67.041,67.041,67.053,56.152,67.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7412,2763.779,55.477,55.477,66.820,56.102,66.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7413,2763.987,59.681,59.681,66.590,56.053,66.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7414,2764.195,63.067,63.067,66.362,56.004,66.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7415,2764.403,66.199,66.199,66.138,55.955,66.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7416,2764.611,73.682,73.682,65.916,55.906,65.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7417,2764.819,65.434,65.434,65.696,55.856,65.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7418,2765.027,72.205,72.205,65.479,55.807,65.479,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7419,2765.234,71.080,71.080,65.265,55.758,65.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7420,2765.441,73.080,73.080,65.053,55.709,65.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7421,2765.649,61.524,61.524,64.844,55.660,64.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7422,2765.856,53.096,53.096,64.637,55.610,64.636,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7423,2766.062,51.259,51.259,64.432,55.561,64.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7424,2766.269,59.931,59.931,64.230,55.512,64.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7425,2766.475,70.368,70.368,64.030,55.463,64.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7426,2766.682,54.368,54.368,63.833,55.414,63.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7427,2766.888,50.369,50.369,63.637,55.364,63.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7428,2767.094,55.369,55.369,63.444,55.315,63.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7429,2767.299,52.308,52.308,63.254,55.266,63.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7430,2767.505,64.213,64.213,63.065,55.217,63.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7431,2767.710,75.008,75.008,62.879,55.168,62.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7432,2767.915,55.900,55.900,62.695,55.118,62.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7433,2768.121,61.044,61.044,62.513,55.069,62.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7434,2768.325,57.211,57.211,62.333,55.020,62.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7435,2768.530,62.000,62.000,62.155,54.971,62.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7436,2768.735,65.548,65.548,61.979,54.922,61.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7437,2768.939,59.905,59.905,61.805,54.872,61.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7438,2769.143,55.009,55.009,61.633,54.823,61.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7439,2769.347,51.063,51.063,61.463,54.774,61.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7440,2769.551,48.063,48.063,61.295,54.725,61.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7441,2769.755,58.134,58.134,61.129,54.675,61.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7442,2769.958,59.532,59.532,60.965,54.626,60.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7443,2770.162,46.169,46.169,60.802,54.577,60.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7444,2770.365,50.600,50.600,60.642,54.528,60.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7445,2770.568,57.893,57.893,60.483,54.479,60.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7446,2770.771,59.068,59.068,60.326,54.429,60.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7447,2770.974,58.337,58.337,60.171,54.380,60.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7448,2771.176,54.321,54.321,60.017,54.331,60.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7449,2771.378,58.760,58.760,59.865,54.282,59.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7450,2771.581,56.963,56.963,59.715,54.233,59.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7451,2771.783,71.381,71.381,59.567,54.183,59.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7452,2771.984,51.955,51.955,59.420,54.134,59.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7453,2772.186,64.610,64.610,59.275,54.085,59.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7454,2772.388,48.331,48.331,59.131,54.036,59.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7455,2772.589,69.538,69.538,58.989,53.987,58.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7456,2772.790,48.384,48.384,58.848,53.937,58.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7457,2772.991,56.250,56.250,58.709,53.888,58.709,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7458,2773.192,58.770,58.770,58.572,53.839,58.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7459,2773.392,54.637,54.637,58.436,53.790,58.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7460,2773.593,60.465,60.465,58.301,53.741,58.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7461,2773.793,60.263,60.263,58.168,53.691,58.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7462,2773.993,47.693,47.693,58.036,53.642,58.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7463,2774.193,57.376,57.376,57.906,53.593,57.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7464,2774.393,64.238,64.238,57.777,53.544,57.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7465,2774.592,51.236,51.236,57.649,53.495,57.649,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7466,2774.792,51.278,51.278,57.523,53.445,57.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7467,2774.991,49.390,49.390,57.398,53.396,57.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7468,2775.190,62.317,62.317,57.274,53.347,57.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7469,2775.389,50.238,50.238,57.152,53.298,57.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7470,2775.588,62.342,62.342,57.030,53.249,57.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7471,2775.786,65.392,65.392,56.911,53.199,56.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7472,2775.985,53.392,53.392,56.792,53.150,56.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7473,2776.183,57.318,57.318,56.674,53.101,56.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7474,2776.381,52.332,52.332,56.558,53.052,56.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7475,2776.579,58.651,58.651,56.443,53.003,56.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7476,2776.776,55.546,55.546,56.329,52.953,56.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7477,2776.974,53.068,53.068,56.216,52.904,56.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7478,2777.171,57.488,57.488,56.104,52.855,56.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7479,2777.368,64.971,64.971,55.993,52.806,55.993,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7480,2777.565,58.246,58.246,55.883,52.757,55.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7481,2777.762,79.246,79.246,55.775,52.707,55.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7482,2777.959,45.247,45.247,55.667,52.658,55.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7483,2778.155,54.549,54.549,55.561,52.609,55.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7484,2778.352,59.495,59.495,55.455,52.560,55.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7485,2778.548,47.249,47.249,55.351,52.511,55.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7486,2778.744,60.038,60.038,55.247,52.461,55.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7487,2778.939,60.650,60.650,55.144,52.412,55.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7488,2779.135,64.966,64.966,55.043,52.363,55.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7489,2779.330,60.252,60.252,54.942,52.314,54.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7490,2779.526,42.356,42.356,54.842,52.265,54.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7491,2779.721,73.402,73.402,54.743,52.215,54.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7492,2779.916,60.146,60.146,54.645,52.166,54.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7493,2780.110,70.111,70.111,54.548,52.117,54.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7494,2780.305,60.404,60.404,54.452,52.068,54.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7495,2780.499,62.324,62.324,54.357,52.019,54.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7496,2780.693,57.959,57.959,54.262,51.969,54.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7497,2780.887,39.160,39.160,54.168,51.920,54.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7498,2781.081,61.554,61.554,54.075,51.871,54.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7499,2781.275,55.336,55.336,53.983,51.822,53.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7500,2781.468,50.111,50.111,53.892,51.773,53.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7501,2781.662,48.206,48.206,53.801,51.723,53.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7502,2781.855,54.260,54.260,53.711,51.674,53.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7503,2782.048,52.611,52.611,53.622,51.625,53.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7504,2782.241,50.705,50.705,53.534,51.576,53.534,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7505,2782.433,45.741,45.741,53.446,51.527,53.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7506,2782.626,47.695,47.695,53.359,51.477,53.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7507,2782.818,66.969,66.969,53.273,51.428,53.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7508,2783.010,58.876,58.876,53.187,51.379,53.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7509,2783.202,56.530,56.530,53.102,51.330,53.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7510,2783.394,46.735,46.735,53.018,51.281,53.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7511,2783.585,51.119,51.119,52.935,51.231,52.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7512,2783.777,48.261,48.261,52.852,51.182,52.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7513,2783.968,50.414,50.414,52.769,51.133,52.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7514,2784.159,55.326,55.326,52.688,51.084,52.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7515,2784.350,59.269,59.269,52.607,51.035,52.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7516,2784.540,40.056,40.056,52.526,50.985,52.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7517,2784.731,40.978,40.978,52.446,50.936,52.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7518,2784.921,61.353,61.353,52.367,50.887,52.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7519,2785.111,62.417,62.417,52.288,50.838,52.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7520,2785.301,54.568,54.568,52.210,50.789,52.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7521,2785.491,56.597,56.597,52.132,50.739,52.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7522,2785.681,63.128,63.128,52.055,50.690,52.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7523,2785.870,59.246,59.246,51.978,50.641,51.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7524,2786.059,53.710,53.710,51.902,50.592,51.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7525,2786.248,55.576,55.576,51.827,50.543,51.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7526,2786.437,48.276,48.276,51.752,50.493,51.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7527,2786.626,54.277,54.277,51.677,50.444,51.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7528,2786.814,64.278,64.278,51.603,50.395,51.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7529,2787.003,63.980,63.980,51.529,50.346,51.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7530,2787.191,53.702,53.702,51.456,50.297,51.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7531,2787.379,45.881,45.881,51.384,50.247,51.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7532,2787.567,46.992,46.992,51.311,50.198,51.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7533,2787.754,57.891,57.891,51.240,50.149,51.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7534,2787.942,56.851,56.851,51.168,50.100,51.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7535,2788.129,56.082,56.082,51.097,50.051,51.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7536,2788.316,65.140,65.140,51.027,50.001,51.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7537,2788.503,43.268,43.268,50.957,49.952,50.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7538,2788.690,52.284,52.284,50.887,49.903,50.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7539,2788.877,59.285,59.285,50.818,49.854,50.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7540,2789.063,42.252,42.252,50.749,49.805,50.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7541,2789.249,56.716,56.716,50.680,49.755,50.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7542,2789.435,53.814,53.814,50.612,49.706,50.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7543,2789.621,60.430,60.430,50.544,49.657,50.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7544,2789.807,60.401,60.401,50.477,49.608,50.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7545,2789.992,56.289,56.289,50.410,49.559,50.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7546,2790.178,50.210,50.210,50.343,49.509,50.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7547,2790.363,52.007,52.007,50.277,49.460,50.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7548,2790.548,56.156,56.156,50.211,49.411,50.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7549,2790.733,49.434,49.434,50.145,49.362,50.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7550,2790.917,57.317,57.317,50.080,49.313,50.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7551,2791.102,52.152,52.152,50.015,49.263,50.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7552,2791.286,49.420,49.420,49.950,49.214,49.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7553,2791.470,54.718,54.718,49.886,49.165,49.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7554,2791.654,67.420,67.420,49.822,49.116,49.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7555,2791.837,59.155,59.155,49.758,49.067,49.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7556,2792.021,71.402,71.402,49.694,49.017,49.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7557,2792.204,73.578,73.578,49.631,48.968,49.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7558,2792.387,55.667,55.667,49.568,48.919,49.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7559,2792.570,68.719,68.719,49.506,48.870,49.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7560,2792.753,59.435,59.435,49.443,48.821,49.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7561,2792.936,53.300,53.300,49.381,48.771,49.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7562,2793.118,55.602,55.602,49.319,48.722,49.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7563,2793.301,55.721,55.721,49.258,48.673,49.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7564,2793.483,55.615,55.615,49.196,48.624,49.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7565,2793.664,51.582,51.582,49.135,48.575,49.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7566,2793.846,53.252,53.252,49.074,48.525,49.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7567,2794.028,54.165,54.165,49.014,48.476,49.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7568,2794.209,47.824,47.824,48.953,48.427,48.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7569,2794.390,51.750,51.750,48.893,48.378,48.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7570,2794.571,41.751,41.751,48.833,48.329,48.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7571,2794.752,59.753,59.753,48.773,48.279,48.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7572,2794.933,51.115,51.115,48.714,48.230,48.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7573,2795.113,46.170,46.170,48.654,48.181,48.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7574,2795.293,54.171,54.171,48.595,48.132,48.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7575,2795.473,67.172,67.172,48.536,48.083,48.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7576,2795.653,54.048,54.048,48.478,48.033,48.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7577,2795.833,63.036,63.036,48.419,47.984,48.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7578,2796.013,67.162,67.162,48.361,47.935,48.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7579,2796.192,47.175,47.175,48.303,47.886,48.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7580,2796.371,52.302,52.302,48.245,47.837,48.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7581,2796.550,55.314,55.314,48.187,47.787,48.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7582,2796.729,60.315,60.315,48.129,47.738,48.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7583,2796.908,60.315,60.315,48.072,47.689,48.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7584,2797.086,72.316,72.316,48.015,47.640,48.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7585,2797.264,48.317,48.317,47.958,47.591,47.958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7586,2797.442,52.317,52.317,47.901,47.541,47.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7587,2797.620,64.318,64.318,47.844,47.492,47.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7588,2797.798,49.826,49.826,47.788,47.443,47.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7589,2797.975,56.775,56.775,47.731,47.394,47.731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7590,2798.153,56.382,56.382,47.675,47.345,47.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7591,2798.330,53.457,53.457,47.619,47.295,47.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
