ch,keV,net,model,continuum_raw,Tl-208,Ac-228,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Xray-Th,Xray-Pb,Xray-La
4491,1501.075,29.112,27.673,26.907,24.218,2.697,0.000,0.757,0.000,0.000,0.000,0.000,0.000,0.000
4492,1501.400,41.298,27.652,26.887,24.204,2.692,0.000,0.757,0.000,0.000,0.000,0.000,0.000,0.000
4493,1501.725,38.557,27.632,26.867,24.189,2.686,0.000,0.756,0.000,0.000,0.000,0.000,0.000,0.000
4494,1502.050,32.853,27.611,26.847,24.175,2.681,0.000,0.755,0.000,0.000,0.000,0.000,0.000,0.000
4495,1502.375,36.890,27.591,26.827,24.160,2.676,0.000,0.754,0.000,0.000,0.000,0.000,0.000,0.000
4496,1502.699,29.779,27.570,26.807,24.146,2.671,0.000,0.753,0.000,0.000,0.000,0.000,0.000,0.000
4497,1503.024,35.186,27.550,26.787,24.131,2.666,0.000,0.753,0.000,0.000,0.000,0.000,0.000,0.000
4498,1503.349,23.594,27.529,26.766,24.117,2.661,0.000,0.752,0.000,0.000,0.000,0.000,0.000,0.000
4499,1503.674,40.631,27.509,26.746,24.102,2.656,0.000,0.751,0.000,0.000,0.000,0.000,0.000,0.000
4500,1503.999,37.557,27.489,26.726,24.088,2.651,0.000,0.750,0.000,0.000,0.000,0.000,0.000,0.000
4501,1504.324,40.409,27.468,26.706,24.073,2.646,0.000,0.749,0.000,0.000,0.000,0.000,0.000,0.000
4502,1504.649,44.409,27.448,26.686,24.059,2.641,0.000,0.748,0.000,0.000,0.000,0.000,0.000,0.000
4503,1504.974,45.335,27.427,26.666,24.044,2.636,0.000,0.748,0.000,0.000,0.000,0.000,0.000,0.000
4504,1505.299,32.483,27.407,26.646,24.029,2.630,0.000,0.747,0.000,0.000,0.000,0.000,0.000,0.000
4505,1505.623,40.038,27.386,26.626,24.015,2.625,0.000,0.746,0.000,0.000,0.000,0.000,0.000,0.000
4506,1505.948,33.853,27.366,26.606,24.000,2.620,0.000,0.745,0.000,0.000,0.000,0.000,0.000,0.000
4507,1506.273,32.483,27.345,26.585,23.986,2.615,0.000,0.744,0.000,0.000,0.000,0.000,0.000,0.000
4508,1506.598,45.853,27.325,26.565,23.971,2.610,0.000,0.743,0.000,0.000,0.000,0.000,0.000,0.000
4509,1506.923,37.224,27.304,26.545,23.957,2.605,0.000,0.742,0.000,0.000,0.000,0.000,0.000,0.000
4510,1507.248,28.261,27.284,26.525,23.942,2.600,0.000,0.741,0.000,0.000,0.000,0.000,0.000,0.000
4511,1507.573,48.557,27.263,26.505,23.927,2.595,0.000,0.740,0.000,0.000,0.000,0.000,0.000,0.000
4512,1507.898,37.038,27.243,26.485,23.913,2.590,0.000,0.739,0.000,0.000,0.000,0.000,0.000,0.000
4513,1508.223,29.186,27.222,26.465,23.898,2.585,0.000,0.739,0.000,0.000,0.000,0.000,0.000,0.000
4514,1508.548,34.409,27.202,26.445,23.884,2.580,0.000,0.738,0.000,0.000,0.000,0.000,0.000,0.000
4515,1508.873,45.594,27.181,26.424,23.869,2.576,0.000,0.737,0.000,0.000,0.000,0.000,0.000,0.000
4516,1509.198,42.557,27.161,26.404,23.855,2.571,0.000,0.736,0.000,0.000,0.000,0.000,0.000,0.000
4517,1509.523,35.631,27.140,26.384,23.840,2.566,0.000,0.735,0.000,0.000,0.000,0.000,0.000,0.000
4518,1509.848,38.816,27.120,26.364,23.825,2.561,0.000,0.734,0.000,0.000,0.000,0.000,0.000,0.000
4519,1510.173,27.038,27.099,26.344,23.811,2.556,0.000,0.733,0.000,0.000,0.000,0.000,0.000,0.000
4520,1510.498,35.409,27.079,26.324,23.796,2.551,0.000,0.732,0.000,0.000,0.000,0.000,0.000,0.000
4521,1510.824,36.483,27.058,26.304,23.781,2.546,0.000,0.731,0.000,0.000,0.000,0.000,0.000,0.000
4522,1511.149,38.038,27.038,26.284,23.767,2.541,0.000,0.730,0.000,0.000,0.000,0.000,0.000,0.000
4523,1511.474,38.298,27.017,26.264,23.752,2.536,0.000,0.729,0.000,0.000,0.000,0.000,0.000,0.000
4524,1511.799,41.557,26.997,26.243,23.737,2.532,0.000,0.728,0.000,0.000,0.000,0.000,0.000,0.000
4525,1512.124,40.112,26.977,26.223,23.723,2.527,0.000,0.727,0.000,0.000,0.000,0.000,0.000,0.000
4526,1512.449,39.409,26.956,26.203,23.708,2.522,0.000,0.726,0.000,0.000,0.000,0.000,0.000,0.000
4527,1512.774,28.520,26.936,26.183,23.693,2.517,0.000,0.725,0.000,0.000,0.000,0.000,0.000,0.000
4528,1513.099,44.112,26.915,26.163,23.679,2.513,0.000,0.724,0.000,0.000,0.000,0.000,0.000,0.000
4529,1513.424,51.557,26.895,26.143,23.664,2.508,0.000,0.723,0.000,0.000,0.000,0.000,0.000,0.000
4530,1513.750,40.038,26.874,26.123,23.649,2.503,0.000,0.722,0.000,0.000,0.000,0.000,0.000,0.000
4531,1514.075,50.186,26.854,26.103,23.635,2.498,0.000,0.721,0.000,0.000,0.000,0.000,0.000,0.000
4532,1514.400,33.816,26.833,26.083,23.620,2.494,0.000,0.720,0.000,0.000,0.000,0.000,0.000,0.000
4533,1514.725,32.779,26.813,26.062,23.605,2.489,0.000,0.719,0.000,0.000,0.000,0.000,0.000,0.000
4534,1515.050,30.335,26.793,26.042,23.591,2.484,0.000,0.718,0.000,0.000,0.000,0.000,0.000,0.000
4535,1515.375,39.557,26.772,26.022,23.576,2.480,0.000,0.716,0.000,0.000,0.000,0.000,0.000,0.000
4536,1515.701,41.853,26.752,26.002,23.561,2.475,0.000,0.715,0.000,0.000,0.000,0.000,0.000,0.000
4537,1516.026,36.112,26.732,25.982,23.547,2.471,0.000,0.714,0.000,0.000,0.000,0.000,0.000,0.000
4538,1516.351,39.112,26.711,25.962,23.532,2.466,0.000,0.713,0.000,0.000,0.000,0.000,0.000,0.000
4539,1516.676,40.409,26.691,25.942,23.517,2.462,0.000,0.712,0.000,0.000,0.000,0.000,0.000,0.000
4540,1517.002,37.779,26.671,25.922,23.503,2.457,0.000,0.711,0.000,0.000,0.000,0.000,0.000,0.000
4541,1517.327,46.297,26.650,25.902,23.488,2.453,0.000,0.710,0.000,0.000,0.000,0.000,0.000,0.000
4542,1517.652,45.112,26.630,25.881,23.473,2.448,0.000,0.709,0.000,0.000,0.000,0.000,0.000,0.000
4543,1517.977,39.853,26.610,25.861,23.458,2.444,0.000,0.708,0.000,0.000,0.000,0.000,0.000,0.000
4544,1518.303,35.742,26.590,25.841,23.444,2.439,0.000,0.707,0.000,0.000,0.000,0.000,0.000,0.000
4545,1518.628,38.557,26.569,25.821,23.429,2.435,0.000,0.706,0.000,0.000,0.000,0.000,0.000,0.000
4546,1518.953,32.149,26.549,25.801,23.414,2.430,0.000,0.705,0.000,0.000,0.000,0.000,0.000,0.000
4547,1519.279,33.038,26.529,25.781,23.400,2.426,0.000,0.703,0.000,0.000,0.000,0.000,0.000,0.000
4548,1519.604,46.483,26.509,25.761,23.385,2.422,0.000,0.702,0.000,0.000,0.000,0.000,0.000,0.000
4549,1519.929,52.853,26.489,25.741,23.370,2.418,0.000,0.701,0.000,0.000,0.000,0.000,0.000,0.000
4550,1520.255,56.409,26.469,25.720,23.355,2.413,0.000,0.700,0.000,0.000,0.000,0.000,0.000,0.000
4551,1520.580,31.742,26.449,25.700,23.341,2.409,0.000,0.699,0.000,0.000,0.000,0.000,0.000,0.000
4552,1520.905,43.927,26.429,25.680,23.326,2.405,0.000,0.698,0.000,0.000,0.000,0.000,0.000,0.000
4553,1521.231,39.261,26.409,25.660,23.311,2.401,0.000,0.697,0.000,0.000,0.000,0.000,0.000,0.000
4554,1521.556,40.409,26.389,25.640,23.296,2.396,0.000,0.696,0.000,0.000,0.000,0.000,0.000,0.000
4555,1521.882,38.335,26.369,25.620,23.282,2.392,0.000,0.694,0.000,0.000,0.000,0.000,0.000,0.000
4556,1522.207,36.779,26.349,25.600,23.267,2.388,0.000,0.693,0.000,0.000,0.000,0.000,0.000,0.000
4557,1522.532,45.001,26.329,25.580,23.252,2.384,0.000,0.692,0.000,0.000,0.000,0.000,0.000,0.000
4558,1522.858,41.186,26.309,25.560,23.238,2.380,0.000,0.691,0.000,0.000,0.000,0.000,0.000,0.000
4559,1523.183,44.224,26.289,25.539,23.223,2.376,0.000,0.690,0.000,0.000,0.000,0.000,0.000,0.000
4560,1523.509,46.557,26.269,25.519,23.208,2.372,0.000,0.689,0.000,0.000,0.000,0.000,0.000,0.000
4561,1523.834,43.371,26.249,25.499,23.194,2.368,0.000,0.688,0.000,0.000,0.000,0.000,0.000,0.000
4562,1524.160,43.742,26.230,25.479,23.179,2.364,0.000,0.687,0.000,0.000,0.000,0.000,0.000,0.000
4563,1524.485,43.779,26.210,25.459,23.164,2.360,0.000,0.685,0.000,0.000,0.000,0.000,0.000,0.000
4564,1524.810,48.557,26.190,25.439,23.150,2.356,0.000,0.684,0.000,0.000,0.000,0.000,0.000,0.000
4565,1525.136,30.964,26.171,25.419,23.135,2.353,0.000,0.683,0.000,0.000,0.000,0.000,0.000,0.000
4566,1525.461,33.779,26.151,25.399,23.120,2.349,0.000,0.682,0.000,0.000,0.000,0.000,0.000,0.000
4567,1525.787,45.409,26.131,25.379,23.106,2.345,0.000,0.681,0.000,0.000,0.000,0.000,0.000,0.000
4568,1526.113,36.186,26.112,25.358,23.091,2.341,0.000,0.680,0.000,0.000,0.000,0.000,0.000,0.000
4569,1526.438,48.779,26.092,25.338,23.076,2.338,0.000,0.679,0.000,0.000,0.000,0.000,0.000,0.000
4570,1526.764,43.557,26.073,25.318,23.062,2.334,0.000,0.677,0.000,0.000,0.000,0.000,0.000,0.000
4571,1527.089,34.964,26.053,25.298,23.047,2.330,0.000,0.676,0.000,0.000,0.000,0.000,0.000,0.000
4572,1527.415,26.557,26.034,25.278,23.032,2.327,0.000,0.675,0.000,0.000,0.000,0.000,0.000,0.000
4573,1527.740,41.964,26.015,25.258,23.018,2.323,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.000
4574,1528.066,39.075,25.995,25.238,23.003,2.319,0.000,0.673,0.000,0.000,0.000,0.000,0.000,0.000
4575,1528.391,38.112,25.976,25.218,22.988,2.316,0.000,0.672,0.000,0.000,0.000,0.000,0.000,0.000
4576,1528.717,48.186,25.957,25.197,22.974,2.312,0.000,0.671,0.000,0.000,0.000,0.000,0.000,0.000
4577,1529.043,29.668,25.937,25.177,22.959,2.309,0.000,0.669,0.000,0.000,0.000,0.000,0.000,0.000
4578,1529.368,32.557,25.918,25.157,22.944,2.306,0.000,0.668,0.000,0.000,0.000,0.000,0.000,0.000
4579,1529.694,45.150,25.899,25.137,22.930,2.302,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000
4580,1530.020,34.298,25.880,25.117,22.915,2.299,0.000,0.666,0.000,0.000,0.000,0.000,0.000,0.000
4581,1530.345,35.335,25.861,25.097,22.901,2.295,0.000,0.665,0.000,0.000,0.000,0.000,0.000,0.000
4582,1530.671,40.557,25.842,25.077,22.886,2.292,0.000,0.664,0.000,0.000,0.000,0.000,0.000,0.000
4583,1530.997,49.594,25.823,25.057,22.872,2.289,0.000,0.663,0.000,0.000,0.000,0.000,0.000,0.000
4584,1531.322,30.779,25.804,25.037,22.857,2.286,0.000,0.661,0.000,0.000,0.000,0.000,0.000,0.000
4585,1531.648,35.445,25.785,25.016,22.842,2.283,0.000,0.660,0.000,0.000,0.000,0.000,0.000,0.000
4586,1531.974,27.223,25.766,24.996,22.828,2.279,0.000,0.659,0.000,0.000,0.000,0.000,0.000,0.000
4587,1532.299,40.186,25.748,24.976,22.813,2.276,0.000,0.658,0.000,0.000,0.000,0.000,0.000,0.000
4588,1532.625,29.557,25.729,24.956,22.799,2.273,0.000,0.657,0.000,0.000,0.000,0.000,0.000,0.000
4589,1532.951,45.557,25.710,24.936,22.784,2.270,0.000,0.656,0.000,0.000,0.000,0.000,0.000,0.000
4590,1533.277,35.483,25.692,24.916,22.770,2.267,0.000,0.655,0.000,0.000,0.000,0.000,0.000,0.000
4591,1533.602,48.594,25.673,24.896,22.755,2.264,0.000,0.654,0.000,0.000,0.000,0.000,0.000,0.000
4592,1533.928,37.261,25.655,24.876,22.741,2.261,0.000,0.652,0.000,0.000,0.000,0.000,0.000,0.000
4593,1534.254,34.335,25.636,24.856,22.726,2.258,0.000,0.651,0.000,0.000,0.000,0.000,0.000,0.000
4594,1534.580,49.186,25.618,24.835,22.712,2.256,0.000,0.650,0.000,0.000,0.000,0.000,0.000,0.000
4595,1534.905,34.520,25.600,24.815,22.698,2.253,0.000,0.649,0.000,0.000,0.000,0.000,0.000,0.000
4596,1535.231,32.038,25.581,24.795,22.683,2.250,0.000,0.648,0.000,0.000,0.000,0.000,0.000,0.000
4597,1535.557,33.186,25.563,24.775,22.669,2.247,0.000,0.647,0.000,0.000,0.000,0.000,0.000,0.000
4598,1535.883,40.038,25.545,24.755,22.654,2.245,0.000,0.646,0.000,0.000,0.000,0.000,0.000,0.000
4599,1536.209,37.112,25.527,24.735,22.640,2.242,0.000,0.645,0.000,0.000,0.000,0.000,0.000,0.000
4600,1536.535,38.297,25.509,24.715,22.626,2.239,0.000,0.644,0.000,0.000,0.000,0.000,0.000,0.000
4601,1536.861,25.557,25.491,24.695,22.611,2.237,0.000,0.643,0.000,0.000,0.000,0.000,0.000,0.000
4602,1537.186,40.224,25.473,24.674,22.597,2.234,0.000,0.642,0.000,0.000,0.000,0.000,0.000,0.000
4603,1537.512,42.779,25.455,24.654,22.583,2.232,0.000,0.641,0.000,0.000,0.000,0.000,0.000,0.000
4604,1537.838,38.557,25.437,24.634,22.569,2.229,0.000,0.639,0.000,0.000,0.000,0.000,0.000,0.000
4605,1538.164,43.779,25.420,24.614,22.554,2.227,0.000,0.638,0.000,0.000,0.000,0.000,0.000,0.000
4606,1538.490,27.186,25.402,24.594,22.540,2.224,0.000,0.637,0.000,0.000,0.000,0.000,0.000,0.000
4607,1538.816,43.631,25.384,24.574,22.526,2.222,0.000,0.636,0.000,0.000,0.000,0.000,0.000,0.000
4608,1539.142,34.112,25.367,24.554,22.512,2.220,0.000,0.635,0.000,0.000,0.000,0.000,0.000,0.000
4609,1539.468,25.779,25.349,24.534,22.498,2.217,0.000,0.634,0.000,0.000,0.000,0.000,0.000,0.000
4610,1539.794,41.038,25.332,24.514,22.484,2.215,0.000,0.633,0.000,0.000,0.000,0.000,0.000,0.000
4611,1540.120,40.853,25.315,24.493,22.470,2.213,0.000,0.632,0.000,0.000,0.000,0.000,0.000,0.000
4612,1540.446,45.483,25.298,24.473,22.456,2.211,0.000,0.631,0.000,0.000,0.000,0.000,0.000,0.000
4613,1540.772,21.519,25.280,24.453,22.442,2.209,0.000,0.630,0.000,0.000,0.000,0.000,0.000,0.000
4614,1541.098,32.149,25.263,24.433,22.428,2.207,0.000,0.629,0.000,0.000,0.000,0.000,0.000,0.000
4615,1541.424,35.335,25.246,24.413,22.414,2.205,0.000,0.628,0.000,0.000,0.000,0.000,0.000,0.000
4616,1541.750,37.520,25.229,24.393,22.400,2.203,0.000,0.627,0.000,0.000,0.000,0.000,0.000,0.000
4617,1542.076,25.742,25.213,24.373,22.386,2.201,0.000,0.626,0.000,0.000,0.000,0.000,0.000,0.000
4618,1542.402,31.779,25.196,24.353,22.372,2.199,0.000,0.625,0.000,0.000,0.000,0.000,0.000,0.000
4619,1542.728,37.297,25.179,24.333,22.358,2.197,0.000,0.624,0.000,0.000,0.000,0.000,0.000,0.000
4620,1543.054,33.186,25.163,24.312,22.344,2.195,0.000,0.623,0.000,0.000,0.000,0.000,0.000,0.000
4621,1543.380,38.038,25.146,24.292,22.330,2.193,0.000,0.622,0.000,0.000,0.000,0.000,0.000,0.000
4622,1543.706,40.261,25.130,24.272,22.317,2.191,0.000,0.621,0.000,0.000,0.000,0.000,0.000,0.000
4623,1544.032,45.223,25.113,24.252,22.303,2.190,0.000,0.620,0.000,0.000,0.000,0.000,0.000,0.000
4624,1544.359,33.853,25.097,24.232,22.289,2.188,0.000,0.620,0.000,0.000,0.000,0.000,0.000,0.000
4625,1544.685,32.261,25.081,24.212,22.276,2.186,0.000,0.619,0.000,0.000,0.000,0.000,0.000,0.000
4626,1545.011,35.446,25.065,24.192,22.262,2.185,0.000,0.618,0.000,0.000,0.000,0.000,0.000,0.000
4627,1545.337,40.779,25.049,24.172,22.249,2.183,0.000,0.617,0.000,0.000,0.000,0.000,0.000,0.000
4628,1545.663,40.409,25.033,24.152,22.235,2.182,0.000,0.616,0.000,0.000,0.000,0.000,0.000,0.000
4629,1545.989,34.297,25.017,24.131,22.222,2.180,0.000,0.615,0.000,0.000,0.000,0.000,0.000,0.000
4630,1546.315,44.668,25.001,24.111,22.208,2.179,0.000,0.614,0.000,0.000,0.000,0.000,0.000,0.000
4631,1546.642,46.927,24.986,24.091,22.195,2.178,0.000,0.613,0.000,0.000,0.000,0.000,0.000,0.000
4632,1546.968,30.705,24.970,24.071,22.182,2.176,0.000,0.612,0.000,0.000,0.000,0.000,0.000,0.000
4633,1547.294,35.150,24.954,24.051,22.168,2.175,0.000,0.611,0.000,0.000,0.000,0.000,0.000,0.000
4634,1547.620,37.223,24.939,24.031,22.155,2.173,0.000,0.611,0.000,0.000,0.000,0.000,0.000,0.000
4635,1547.947,30.001,24.924,24.011,22.142,2.172,0.000,0.610,0.000,0.000,0.000,0.000,0.000,0.000
4636,1548.273,38.519,24.908,23.991,22.129,2.171,0.000,0.609,0.000,0.000,0.000,0.000,0.000,0.000
4637,1548.599,44.409,24.893,23.970,22.115,2.169,0.000,0.608,0.000,0.000,0.000,0.000,0.000,0.000
4638,1548.925,37.668,24.877,23.950,22.102,2.168,0.000,0.607,0.000,0.000,0.000,0.000,0.000,0.000
4639,1549.252,24.631,24.862,23.930,22.089,2.167,0.000,0.606,0.000,0.000,0.000,0.000,0.000,0.000
4640,1549.578,40.519,24.847,23.910,22.076,2.165,0.000,0.606,0.000,0.000,0.000,0.000,0.000,0.000
4641,1549.904,43.446,24.832,23.890,22.063,2.164,0.000,0.605,0.000,0.000,0.000,0.000,0.000,0.000
4642,1550.231,40.853,24.817,23.870,22.050,2.163,0.000,0.604,0.000,0.000,0.000,0.000,0.000,0.000
4643,1550.557,22.186,24.802,23.850,22.037,2.161,0.000,0.603,0.000,0.000,0.000,0.000,0.000,0.000
4644,1550.883,28.335,24.786,23.830,22.024,2.160,0.000,0.602,0.000,0.000,0.000,0.000,0.000,0.000
4645,1551.210,33.038,24.771,23.810,22.011,2.159,0.000,0.602,0.000,0.000,0.000,0.000,0.000,0.000
4646,1551.536,35.149,24.756,23.789,21.998,2.157,0.000,0.601,0.000,0.000,0.000,0.000,0.000,0.000
4647,1551.863,34.631,24.742,23.769,21.985,2.156,0.000,0.600,0.000,0.000,0.000,0.000,0.000,0.000
4648,1552.189,33.335,24.727,23.749,21.973,2.155,0.000,0.599,0.000,0.000,0.000,0.000,0.000,0.000
4649,1552.515,35.631,24.712,23.729,21.960,2.153,0.000,0.599,0.000,0.000,0.000,0.000,0.000,0.000
4650,1552.842,43.557,24.697,23.709,21.947,2.152,0.000,0.598,0.000,0.000,0.000,0.000,0.000,0.000
4651,1553.168,34.483,24.682,23.689,21.934,2.150,0.000,0.597,0.000,0.000,0.000,0.000,0.000,0.000
4652,1553.495,36.964,24.667,23.669,21.922,2.149,0.000,0.597,0.000,0.000,0.000,0.000,0.000,0.000
4653,1553.821,22.112,24.653,23.649,21.909,2.148,0.000,0.596,0.000,0.000,0.000,0.000,0.000,0.000
4654,1554.148,26.297,24.638,23.629,21.896,2.146,0.000,0.595,0.000,0.000,0.000,0.000,0.000,0.000
4655,1554.474,26.519,24.623,23.608,21.884,2.145,0.000,0.595,0.000,0.000,0.000,0.000,0.000,0.000
4656,1554.801,31.483,24.609,23.588,21.871,2.143,0.000,0.594,0.000,0.000,0.000,0.000,0.000,0.000
4657,1555.127,26.483,24.594,23.568,21.859,2.142,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.000
4658,1555.454,30.075,24.579,23.548,21.846,2.141,0.000,0.593,0.000,0.000,0.000,0.000,0.000,0.000
4659,1555.780,25.631,24.565,23.528,21.834,2.139,0.000,0.592,0.000,0.000,0.000,0.000,0.000,0.000
4660,1556.107,41.779,24.550,23.508,21.822,2.138,0.000,0.591,0.000,0.000,0.000,0.000,0.000,0.000
4661,1556.433,26.594,24.536,23.488,21.809,2.136,0.000,0.591,0.000,0.000,0.000,0.000,0.000,0.000
4662,1556.760,40.371,24.521,23.468,21.797,2.135,0.000,0.590,0.000,0.000,0.000,0.000,0.000,0.000
4663,1557.086,30.223,24.507,23.447,21.784,2.133,0.000,0.589,0.000,0.000,0.000,0.000,0.000,0.000
4664,1557.413,35.409,24.492,23.427,21.772,2.131,0.000,0.589,0.000,0.000,0.000,0.000,0.000,0.000
4665,1557.740,28.927,24.478,23.407,21.760,2.130,0.000,0.588,0.000,0.000,0.000,0.000,0.000,0.000
4666,1558.066,27.038,24.464,23.387,21.748,2.128,0.000,0.588,0.000,0.000,0.000,0.000,0.000,0.000
4667,1558.393,33.742,24.449,23.367,21.735,2.127,0.000,0.587,0.000,0.000,0.000,0.000,0.000,0.000
4668,1558.719,32.112,24.435,23.347,21.723,2.125,0.000,0.587,0.000,0.000,0.000,0.000,0.000,0.000
4669,1559.046,28.668,24.420,23.327,21.711,2.123,0.000,0.586,0.000,0.000,0.000,0.000,0.000,0.000
4670,1559.373,20.779,24.406,23.307,21.699,2.122,0.000,0.585,0.000,0.000,0.000,0.000,0.000,0.000
4671,1559.699,39.001,24.392,23.287,21.687,2.120,0.000,0.585,0.000,0.000,0.000,0.000,0.000,0.000
4672,1560.026,36.927,24.377,23.266,21.675,2.118,0.000,0.584,0.000,0.000,0.000,0.000,0.000,0.000
4673,1560.353,32.335,24.363,23.246,21.662,2.116,0.000,0.584,0.000,0.000,0.000,0.000,0.000,0.000
4674,1560.680,34.038,24.348,23.226,21.650,2.115,0.000,0.583,0.000,0.000,0.000,0.000,0.000,0.000
4675,1561.006,20.186,24.334,23.206,21.638,2.113,0.000,0.583,0.000,0.000,0.000,0.000,0.000,0.000
4676,1561.333,31.853,24.320,23.186,21.626,2.111,0.000,0.582,0.000,0.000,0.000,0.000,0.000,0.000
4677,1561.660,23.631,24.305,23.166,21.614,2.109,0.000,0.582,0.000,0.000,0.000,0.000,0.000,0.000
4678,1561.987,33.705,24.291,23.146,21.602,2.107,0.000,0.582,0.000,0.000,0.000,0.000,0.000,0.000
4679,1562.313,33.557,24.277,23.126,21.590,2.105,0.000,0.581,0.000,0.000,0.000,0.000,0.000,0.000
4680,1562.640,36.335,24.262,23.106,21.578,2.103,0.000,0.581,0.000,0.000,0.000,0.000,0.000,0.000
4681,1562.967,21.409,24.248,23.085,21.567,2.101,0.000,0.580,0.000,0.000,0.000,0.000,0.000,0.000
4682,1563.294,35.297,24.233,23.065,21.555,2.099,0.000,0.580,0.000,0.000,0.000,0.000,0.000,0.000
4683,1563.621,35.112,24.219,23.045,21.543,2.097,0.000,0.579,0.000,0.000,0.000,0.000,0.000,0.000
4684,1563.947,30.853,24.205,23.025,21.531,2.095,0.000,0.579,0.000,0.000,0.000,0.000,0.000,0.000
4685,1564.274,24.149,24.190,23.005,21.519,2.093,0.000,0.579,0.000,0.000,0.000,0.000,0.000,0.000
4686,1564.601,21.445,24.176,22.985,21.507,2.090,0.000,0.578,0.000,0.000,0.000,0.000,0.000,0.000
4687,1564.928,29.557,24.161,22.965,21.495,2.088,0.000,0.578,0.000,0.000,0.000,0.000,0.000,0.000
4688,1565.255,22.483,24.147,22.945,21.484,2.086,0.000,0.577,0.000,0.000,0.000,0.000,0.000,0.000
4689,1565.582,35.742,24.132,22.924,21.472,2.083,0.000,0.577,0.000,0.000,0.000,0.000,0.000,0.000
4690,1565.909,34.409,24.118,22.904,21.460,2.081,0.000,0.577,0.000,0.000,0.000,0.000,0.000,0.000
4691,1566.236,26.186,24.103,22.884,21.448,2.079,0.000,0.576,0.000,0.000,0.000,0.000,0.000,0.000
4692,1566.563,23.927,24.089,22.864,21.436,2.076,0.000,0.576,0.000,0.000,0.000,0.000,0.000,0.000
4693,1566.890,21.964,24.074,22.844,21.425,2.073,0.000,0.576,0.000,0.000,0.000,0.000,0.000,0.000
4694,1567.217,19.149,24.059,22.824,21.413,2.071,0.000,0.575,0.000,0.000,0.000,0.000,0.000,0.000
4695,1567.544,28.261,24.045,22.804,21.401,2.068,0.000,0.575,0.000,0.000,0.000,0.000,0.000,0.000
4696,1567.871,23.705,24.030,22.784,21.390,2.066,0.000,0.575,0.000,0.000,0.000,0.000,0.000,0.000
4697,1568.198,35.112,24.016,22.764,21.378,2.063,0.000,0.575,0.000,0.000,0.000,0.000,0.000,0.000
4698,1568.525,22.779,24.001,22.743,21.366,2.060,0.000,0.574,0.000,0.000,0.000,0.000,0.000,0.000
4699,1568.852,25.223,23.986,22.723,21.355,2.057,0.000,0.574,0.000,0.000,0.000,0.000,0.000,0.000
4700,1569.179,20.297,23.971,22.703,21.343,2.055,0.000,0.574,0.000,0.000,0.000,0.000,0.000,0.000
4701,1569.506,19.409,23.957,22.683,21.331,2.052,0.000,0.574,0.000,0.000,0.000,0.000,0.000,0.000
4702,1569.833,25.149,23.942,22.663,21.320,2.049,0.000,0.573,0.000,0.000,0.000,0.000,0.000,0.000
4703,1570.160,22.519,23.927,22.643,21.308,2.046,0.000,0.573,0.000,0.000,0.000,0.000,0.000,0.000
4704,1570.487,26.557,23.912,22.623,21.297,2.043,0.000,0.573,0.000,0.000,0.000,0.000,0.000,0.000
4705,1570.814,35.223,23.897,22.603,21.285,2.039,0.000,0.573,0.000,0.000,0.000,0.000,0.000,0.000
4706,1571.141,21.409,23.882,22.583,21.273,2.036,0.000,0.572,0.000,0.000,0.000,0.000,0.000,0.000
4707,1571.468,26.001,23.867,22.562,21.262,2.033,0.000,0.572,0.000,0.000,0.000,0.000,0.000,0.000
4708,1571.796,36.149,23.852,22.542,21.250,2.030,0.000,0.572,0.000,0.000,0.000,0.000,0.000,0.000
4709,1572.123,31.483,23.837,22.522,21.239,2.027,0.000,0.572,0.000,0.000,0.000,0.000,0.000,0.000
4710,1572.450,20.890,23.822,22.502,21.227,2.023,0.000,0.572,0.000,0.000,0.000,0.000,0.000,0.000
4711,1572.777,37.261,23.807,22.482,21.216,2.020,0.000,0.572,0.000,0.000,0.000,0.000,0.000,0.000
4712,1573.104,21.112,23.792,22.462,21.204,2.016,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
4713,1573.432,22.927,23.777,22.442,21.193,2.013,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
4714,1573.759,26.927,23.761,22.422,21.181,2.009,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
4715,1574.086,26.853,23.746,22.402,21.170,2.005,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
4716,1574.413,30.705,23.731,22.381,21.158,2.002,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
4717,1574.741,24.409,23.715,22.361,21.146,1.998,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
4718,1575.068,33.668,23.700,22.341,21.135,1.994,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
4719,1575.395,29.001,23.685,22.321,21.123,1.990,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
4720,1575.723,25.445,23.669,22.301,21.112,1.986,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
4721,1576.050,24.557,23.654,22.281,21.100,1.983,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
4722,1576.377,36.371,23.638,22.261,21.089,1.978,0.000,0.571,0.000,0.000,0.000,0.000,0.000,0.000
