ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Xray-Pb,Xray-Th,Xray-Ba
236,72.104,2994.519,3658.631,705.534,235.846,171.880,234.212,25.531,11.000,3.039,0.222,2869.866,106.737,0.000
237,72.444,3169.522,3760.942,703.690,236.724,172.724,240.783,25.615,11.072,3.122,0.223,2961.154,109.263,0.000
238,72.785,3193.008,3851.969,701.846,237.664,173.565,247.464,25.702,11.149,3.210,0.224,3040.927,111.833,0.000
239,73.125,3613.229,3930.400,700.002,238.664,174.398,254.231,25.790,11.232,3.305,0.225,3107.909,114.446,0.000
240,73.466,3723.936,3995.148,698.157,239.722,175.218,261.071,25.879,11.320,3.406,0.226,3161.028,117.103,0.000
241,73.806,3853.081,4045.368,696.313,240.838,176.020,267.978,25.970,11.415,3.515,0.227,3199.441,119.813,0.000
242,74.147,4084.640,4080.430,694.469,242.010,176.801,274.922,26.062,11.515,3.632,0.228,3222.550,122.579,0.000
243,74.488,4096.862,4099.817,692.625,243.228,177.552,281.760,26.154,11.621,3.757,0.229,3230.004,125.395,0.000
244,74.828,4274.308,4103.218,690.781,244.479,178.266,288.294,26.245,11.733,3.891,0.230,3221.726,128.251,0.000
245,75.169,4356.197,4090.791,688.936,245.758,178.939,294.449,26.336,11.850,4.035,0.231,3197.950,131.152,0.000
246,75.510,4532.568,4062.997,687.092,247.062,179.570,300.161,26.425,11.973,4.190,0.232,3159.198,134.105,0.000
247,75.850,4575.123,4020.586,685.248,248.389,180.160,305.371,26.513,12.102,4.357,0.234,3106.266,137.123,0.000
248,76.191,4643.497,3964.546,683.404,249.735,180.708,310.024,26.600,12.237,4.536,0.235,3040.194,140.212,0.000
249,76.532,4592.313,3896.042,681.560,251.087,181.211,314.067,26.685,12.377,4.729,0.236,2962.217,143.372,0.000
250,76.872,4565.608,3816.461,679.715,252.437,181.667,317.456,26.766,12.524,4.937,0.237,2873.772,146.607,0.000
251,77.213,4574.349,3727.408,677.871,253.782,182.080,320.160,26.845,12.676,5.162,0.238,2776.478,149.933,0.000
252,77.554,4674.832,3630.629,676.027,255.123,182.453,322.160,26.922,12.835,5.405,0.240,2672.074,153.368,0.000
253,77.895,4469.348,3527.967,674.183,256.459,182.793,323.446,26.995,13.001,5.667,0.241,2562.383,156.934,0.000
254,78.235,4346.018,3421.286,672.339,257.789,183.103,324.018,27.067,13.173,5.950,0.242,2449.256,160.643,0.000
255,78.576,4253.240,3312.428,670.495,259.104,183.383,323.880,27.134,13.349,6.252,0.243,2334.531,164.506,0.000
256,78.917,4214.132,3203.249,668.650,260.404,183.637,323.054,27.199,13.530,6.575,0.244,2220.019,168.542,0.000
257,79.258,4061.651,3095.574,666.806,261.693,183.874,321.575,27.260,13.716,6.921,0.245,2107.467,172.780,0.000
258,79.599,3900.798,2991.150,664.962,262.979,184.100,319.489,27.319,13.905,7.290,0.246,1998.528,177.252,0.000
259,79.940,3726.579,2891.588,663.118,264.267,184.324,316.851,27.377,14.100,7.683,0.246,1894.705,181.992,0.000
260,80.281,3631.134,2798.126,661.274,265.559,184.545,313.722,27.432,14.295,8.090,0.247,1797.172,187.021,0.000
261,80.622,3383.497,2711.872,659.429,266.856,184.765,310.171,27.485,14.490,8.498,0.248,1706.952,192.364,0.000
262,80.962,3185.203,2633.908,657.585,268.168,184.989,306.277,27.537,14.684,8.903,0.249,1625.003,198.058,0.000
263,81.303,3096.685,2565.189,655.741,269.506,185.222,302.125,27.588,14.874,9.301,0.249,1552.134,204.149,0.000
264,81.644,2820.208,2506.525,653.897,270.883,185.471,297.807,27.640,15.061,9.686,0.250,1489.003,210.684,0.000
265,81.985,2814.021,2458.116,652.053,272.311,185.742,293.412,27.692,15.244,10.054,0.250,1435.658,217.711,0.000
266,82.326,2758.096,2418.775,650.208,273.794,186.035,289.020,27.745,15.421,10.401,0.251,1390.800,225.267,0.000
267,82.667,2539.281,2387.774,648.364,275.342,186.352,284.714,27.799,15.592,10.721,0.252,1353.560,233.401,0.000
268,83.008,2489.467,2364.691,646.520,276.969,186.696,280.586,27.855,15.757,11.011,0.252,1323.351,242.174,0.000
269,83.349,2387.203,2348.987,644.676,278.690,187.074,276.721,27.914,15.914,11.266,0.253,1299.465,251.650,0.000
270,83.691,2485.837,2340.026,642.832,280.521,187.488,273.204,27.977,16.064,11.482,0.253,1281.093,261.903,0.000
271,84.032,2216.063,2336.977,640.988,282.466,187.938,270.059,28.043,16.207,11.656,0.254,1267.349,272.965,0.000
272,84.373,2390.801,2338.867,639.143,284.518,188.416,267.258,28.113,16.341,11.785,0.254,1257.301,284.842,0.000
273,84.714,2323.802,2344.848,637.299,286.685,188.922,264.818,28.185,16.467,11.867,0.255,1250.026,297.584,0.000
274,85.055,2264.507,2354.185,635.455,288.979,189.459,262.764,28.261,16.584,11.900,0.256,1244.683,311.258,0.000
275,85.396,2320.914,2365.982,633.611,291.412,190.028,261.111,28.341,16.694,11.885,0.256,1240.274,325.939,0.000
276,85.737,2343.206,2379.382,631.767,293.996,190.630,259.865,28.426,16.798,11.821,0.257,1235.851,341.698,0.000
277,86.078,2413.062,2393.201,629.922,296.699,191.257,258.974,28.513,16.894,11.708,0.258,1230.563,358.293,0.000
278,86.420,2351.287,2406.415,628.078,299.496,191.900,258.391,28.603,16.983,11.549,0.259,1223.659,375.535,0.000
279,86.761,2468.099,2418.324,626.234,302.382,192.559,258.084,28.695,17.064,11.345,0.259,1214.518,393.377,0.000
280,87.102,2419.135,2428.457,624.390,305.357,193.233,258.022,28.788,17.140,11.100,0.260,1202.734,411.783,0.000
281,87.443,2473.284,2436.361,622.546,308.417,193.922,258.168,28.883,17.211,10.817,0.261,1187.920,430.720,0.000
282,87.785,2544.358,2441.523,620.701,311.557,194.625,258.472,28.979,17.278,10.501,0.262,1169.668,450.139,0.000
283,88.126,2530.062,2445.986,621.460,315.660,195.982,259.353,29.174,17.383,10.159,0.264,1147.856,470.114,0.000
284,88.467,2617.987,2446.873,622.218,319.784,197.333,260.255,29.367,17.483,9.792,0.266,1122.234,490.316,0.000
285,88.808,2604.918,2444.089,622.977,323.918,198.677,261.129,29.557,17.581,9.404,0.268,1092.821,510.692,0.000
286,89.150,2595.174,2437.674,623.735,328.054,200.009,261.930,29.743,17.677,9.001,0.271,1059.750,531.198,0.000
287,89.491,2453.508,2427.759,624.494,332.181,201.330,262.617,29.925,17.771,8.586,0.273,1023.248,551.786,0.000
288,89.832,2555.396,2414.314,625.252,336.268,202.631,263.143,30.102,17.864,8.166,0.275,983.621,572.202,0.000
289,90.174,2558.358,2396.931,626.011,340.238,203.899,263.450,30.273,17.952,7.744,0.278,941.237,591.816,0.000
290,90.515,2636.647,2375.732,626.769,344.061,205.129,263.505,30.438,18.036,7.324,0.280,896.519,610.397,0.000
291,90.857,2570.321,2350.946,627.527,347.716,206.316,263.282,30.597,18.115,6.911,0.283,849.920,627.762,0.000
292,91.198,2471.021,2322.841,628.286,351.183,207.459,262.768,30.749,18.188,6.507,0.285,801.922,643.735,0.000
293,91.539,2555.469,2291.717,629.044,354.442,208.554,261.957,30.895,18.256,6.116,0.288,753.010,658.154,0.000
294,91.881,2442.099,2257.874,629.803,357.471,209.596,260.843,31.034,18.318,5.741,0.291,703.669,670.865,0.000
295,92.222,2357.169,2221.603,630.561,360.248,210.580,259.418,31.165,18.373,5.382,0.293,654.365,681.732,0.000
296,92.564,2363.360,2183.228,631.320,362.761,211.503,257.687,31.288,18.419,5.043,0.296,605.541,690.641,0.000
297,92.905,2318.247,2143.071,632.078,365.002,212.365,255.663,31.404,18.458,4.724,0.299,557.608,697.500,0.000
298,93.247,2404.136,2101.454,632.836,366.968,213.166,253.364,31.513,18.487,4.426,0.302,510.936,702.241,0.000
299,93.588,2296.506,2058.685,633.595,368.655,213.908,250.813,31.616,18.508,4.150,0.305,465.855,704.824,0.000
300,93.930,2185.129,2015.041,634.353,370.057,214.587,248.037,31.713,18.519,3.894,0.308,422.646,705.228,0.000
301,94.272,2045.389,1970.788,635.112,371.173,215.204,245.063,31.804,18.520,3.660,0.310,381.538,703.464,0.000
302,94.613,1925.763,1926.190,635.870,372.011,215.760,241.926,31.889,18.511,3.446,0.313,342.712,699.570,0.000
303,94.955,1998.762,1881.499,636.629,372.585,216.260,238.660,31.969,18.491,3.251,0.316,306.300,693.612,0.000
304,95.296,1974.463,1836.950,637.387,372.910,216.709,235.303,32.046,18.461,3.076,0.319,272.386,685.685,0.000
305,95.638,1804.432,1792.746,638.146,372.995,217.107,231.888,32.119,18.421,2.918,0.322,241.015,675.905,0.000
306,95.980,1794.392,1749.067,638.904,372.844,217.459,228.447,32.190,18.372,2.776,0.325,212.187,664.409,0.000
307,96.321,1689.979,1706.095,639.662,372.474,217.767,225.014,32.258,18.313,2.650,0.328,185.871,651.361,0.000
308,96.663,1613.318,1664.006,640.421,371.907,218.039,221.621,32.325,18.245,2.538,0.331,162.002,636.940,0.000
309,97.005,1564.056,1622.972,641.179,371.168,218.279,218.298,32.391,18.169,2.438,0.334,140.488,621.347,0.000
310,97.346,1555.575,1583.150,641.938,370.281,218.495,215.075,32.457,18.086,2.350,0.337,121.218,604.791,0.000
311,97.688,1507.237,1544.682,642.696,369.268,218.690,211.973,32.524,17.997,2.273,0.340,104.065,587.491,0.000
312,98.030,1425.015,1507.714,643.455,368.152,218.869,209.016,32.591,17.903,2.205,0.342,88.900,569.673,0.000
313,98.372,1425.905,1472.390,644.213,366.961,219.039,206.223,32.660,17.804,2.146,0.345,75.579,551.570,0.000
314,98.713,1338.642,1438.840,644.971,365.722,219.205,203.614,32.731,17.701,2.095,0.348,63.944,533.416,0.000
315,99.055,1222.792,1407.192,645.730,364.465,219.375,201.202,32.804,17.597,2.051,0.350,53.840,515.443,0.000
316,99.397,1272.341,1377.526,646.488,363.210,219.553,198.999,32.881,17.492,2.012,0.353,45.113,497.847,0.000
317,99.739,1221.089,1349.840,647.247,361.972,219.741,197.001,32.960,17.388,1.979,0.356,37.617,480.759,0.000
318,100.081,1205.828,1324.203,648.005,360.768,219.942,195.210,33.042,17.285,1.949,0.358,31.247,464.335,0.000
319,100.422,1101.685,1300.735,648.764,359.619,220.160,193.629,33.127,17.185,1.924,0.361,25.925,448.739,0.000
320,100.764,1125.123,1279.475,649.522,358.545,220.400,192.260,33.216,17.089,1.901,0.363,21.508,434.125,0.000
321,101.106,1168.086,1260.432,650.281,357.567,220.668,191.100,33.308,16.998,1.882,0.365,17.844,420.629,0.000
322,101.448,1114.829,1243.415,651.039,356.682,220.961,190.136,33.404,16.913,1.866,0.368,14.805,408.211,0.000
323,101.790,1099.863,1228.151,651.797,355.876,221.276,189.343,33.502,16.833,1.852,0.370,12.283,396.746,0.000
324,102.132,1127.270,1214.511,652.556,355.151,221.612,188.709,33.601,16.760,1.840,0.372,10.190,386.205,0.000
325,102.474,1077.346,1202.404,653.314,354.510,221.970,188.226,33.702,16.693,1.830,0.374,8.454,376.574,0.000
326,102.816,1095.386,1191.722,654.073,353.957,222.351,187.882,33.804,16.632,1.821,0.376,7.014,367.812,0.000
327,103.158,1133.641,1182.341,654.831,353.490,222.756,187.661,33.907,16.580,1.815,0.378,5.819,359.862,0.000
328,103.500,1125.782,1174.099,655.590,353.093,223.178,187.541,34.011,16.533,1.810,0.380,4.828,352.650,0.000
329,103.842,1040.899,1166.838,656.348,352.756,223.614,187.505,34.114,16.492,1.805,0.381,4.006,346.090,0.000
330,104.184,1009.010,1160.409,657.107,352.469,224.060,187.536,34.217,16.457,1.802,0.383,3.323,340.087,0.000
331,104.526,987.486,1154.674,657.865,352.228,224.517,187.621,34.319,16.426,1.800,0.385,2.757,334.545,0.000
332,104.868,990.191,1149.499,658.623,352.026,224.984,187.749,34.419,16.401,1.799,0.386,2.287,329.371,0.000
333,105.210,1009.303,1144.724,659.382,351.854,225.456,187.907,34.518,16.380,1.798,0.388,1.898,324.447,0.000
334,105.552,994.857,1140.175,660.140,351.695,225.930,188.077,34.615,16.362,1.797,0.389,1.574,319.659,0.000
335,105.894,1044.006,1135.707,660.899,351.537,226.400,188.245,34.710,16.347,1.797,0.390,1.306,314.896,0.000
336,106.236,1005.191,1131.184,661.657,351.373,226.865,188.403,34.801,16.334,1.797,0.392,1.084,310.058,0.000
337,106.578,1057.707,1126.493,662.416,351.194,227.323,188.540,34.889,16.322,1.797,0.393,0.899,305.056,0.000
338,106.920,973.484,1121.542,663.174,350.997,227.774,188.654,34.974,16.311,1.797,0.394,0.746,299.814,0.000
339,107.262,948.523,1116.237,663.932,350.774,228.215,188.735,35.056,16.301,1.797,0.395,0.619,294.264,0.000
340,107.605,968.043,1110.487,664.691,350.513,228.641,188.776,35.134,16.291,1.797,0.396,0.513,288.346,0.000
341,107.947,979.114,1104.234,665.449,350.209,229.050,188.773,35.208,16.279,1.797,0.397,0.426,282.015,0.000
342,108.289,997.817,1097.438,666.208,349.859,229.442,188.724,35.278,16.266,1.796,0.397,0.353,275.241,0.000
343,108.631,945.039,1090.081,666.966,349.465,229.816,188.628,35.344,16.250,1.796,0.398,0.293,268.010,0.000
344,108.973,1026.820,1082.176,667.725,349.026,230.173,188.487,35.406,16.233,1.794,0.399,0.243,260.333,0.000
345,109.316,910.931,1073.742,668.483,348.543,230.510,188.301,35.465,16.214,1.793,0.399,0.202,252.234,0.000
346,109.658,977.297,1064.775,669.242,348.012,230.827,188.067,35.519,16.191,1.791,0.400,0.167,243.717,0.000
347,110.000,1017.107,1055.299,670.000,347.437,231.123,187.791,35.570,16.166,1.789,0.400,0.139,234.803,0.000
348,110.342,931.959,1045.357,670.758,346.820,231.401,187.475,35.617,16.137,1.787,0.401,0.115,225.523,0.000
349,110.685,980.593,1035.005,671.517,346.169,231.661,187.126,35.661,16.106,1.784,0.401,0.096,215.921,0.000
350,111.027,910.295,1024.305,672.275,345.489,231.904,186.746,35.702,16.071,1.781,0.401,0.079,206.050,0.000
351,111.369,910.184,1013.319,673.034,344.782,232.131,186.336,35.740,16.034,1.778,0.402,0.066,195.970,0.000
352,111.712,924.366,1002.119,673.792,344.056,232.341,185.899,35.776,15.993,1.775,0.402,0.055,185.742,0.000
353,112.054,916.370,990.786,674.551,343.316,232.537,185.439,35.809,15.951,1.772,0.402,0.045,175.433,0.000
354,112.396,920.435,979.403,675.309,342.574,232.722,184.963,35.840,15.906,1.769,0.402,0.038,165.108,0.000
355,112.739,918.327,968.053,676.067,341.836,232.897,184.476,35.870,15.859,1.767,0.402,0.031,154.834,0.000
356,113.081,826.587,956.811,676.826,341.111,233.064,183.982,35.898,15.811,1.764,0.403,0.026,144.672,0.000
357,113.424,844.626,945.746,677.584,340.402,233.223,183.484,35.925,15.762,1.762,0.403,0.021,134.683,0.000
358,113.766,860.437,934.926,678.343,339.718,233.375,182.988,35.951,15.712,1.760,0.403,0.018,124.922,0.000
359,114.108,852.438,924.419,679.101,339.065,233.523,182.497,35.977,15.662,1.758,0.403,0.015,115.439,0.000
360,114.451,817.919,914.283,679.860,338.453,233.669,182.016,36.002,15.613,1.757,0.403,0.012,106.279,0.000
361,114.793,846.362,904.571,680.618,337.887,233.817,181.549,36.027,15.564,1.757,0.403,0.010,97.479,0.000
362,115.136,939.177,895.316,681.377,337.369,233.963,181.097,36.052,15.516,1.757,0.403,0.008,89.072,0.000
363,115.478,794.956,886.551,682.135,336.904,234.110,180.661,36.077,15.469,1.758,0.403,0.007,81.083,0.000
364,115.821,856.840,878.306,682.893,336.496,234.259,180.246,36.102,15.425,1.760,0.403,0.006,73.532,0.000
365,116.163,886.723,870.604,683.652,336.150,234.411,179.852,36.128,15.382,1.763,0.403,0.005,66.432,0.000
366,116.506,866.844,863.460,684.410,335.871,234.569,179.483,36.154,15.342,1.767,0.404,0.004,59.789,0.000
367,116.848,839.838,856.880,685.169,335.659,234.733,179.139,36.182,15.305,1.772,0.404,0.003,53.606,0.000
368,117.191,854.650,850.855,685.927,335.514,234.902,178.820,36.210,15.270,1.777,0.404,0.003,47.879,0.000
369,117.534,773.397,845.380,686.686,335.435,235.075,178.525,36.239,15.239,1.784,0.404,0.002,42.601,0.000
370,117.876,805.691,840.448,687.444,335.424,235.254,178.256,36.268,15.211,1.792,0.404,0.002,37.759,0.000
371,118.219,931.656,836.049,688.202,335.484,235.441,178.013,36.299,15.187,1.801,0.405,0.002,33.341,0.000
372,118.561,853.134,832.168,688.961,335.616,235.635,177.799,36.331,15.166,1.812,0.405,0.001,29.327,0.000
373,118.904,840.654,828.781,689.719,335.817,235.837,177.611,36.364,15.149,1.823,0.405,0.001,25.697,0.000
374,119.247,842.539,825.858,690.478,336.083,236.044,177.448,36.397,15.135,1.836,0.405,0.001,22.431,0.000
375,119.589,862.466,823.377,691.236,336.415,236.256,177.310,36.432,15.125,1.851,0.406,0.001,19.505,0.000
376,119.932,847.238,821.320,691.995,336.813,236.474,177.198,36.467,15.118,1.866,0.406,0.001,16.899,0.000
377,120.275,812.499,819.670,692.753,337.279,236.700,177.113,36.503,15.116,1.884,0.406,0.001,14.592,0.000
378,120.617,824.169,818.400,693.512,337.812,236.933,177.055,36.540,15.116,1.902,0.406,0.000,12.557,0.000
379,120.960,792.982,817.476,694.270,338.408,237.172,177.021,36.578,15.120,1.923,0.407,0.000,10.768,0.000
380,121.303,863.426,816.866,695.028,339.063,237.415,177.011,36.616,15.127,1.944,0.407,0.000,9.203,0.000
381,121.646,764.313,816.548,695.787,339.778,237.661,177.023,36.655,15.138,1.968,0.408,0.000,7.838,0.000
382,121.988,865.536,816.511,696.545,340.555,237.913,177.059,36.694,15.151,1.993,0.408,0.000,6.657,0.000
383,122.331,897.462,816.749,697.304,341.395,238.170,177.121,36.734,15.167,2.020,0.408,0.000,5.651,0.000
384,122.674,806.200,817.237,698.062,342.297,238.433,177.208,36.775,15.186,2.049,0.409,0.000,4.796,0.000
385,123.017,860.568,817.931,698.821,343.246,238.700,177.316,36.816,15.208,2.080,0.409,0.000,4.071,0.000
386,123.360,944.308,818.804,699.579,344.239,238.968,177.445,36.858,15.232,2.113,0.409,0.000,3.455,0.000
387,123.702,861.162,819.841,700.338,345.273,239.239,177.594,36.900,15.258,2.148,0.410,0.000,2.932,0.000
388,124.045,870.352,821.029,701.096,346.349,239.514,177.765,36.942,15.286,2.186,0.410,0.000,2.488,0.000
389,124.388,893.012,822.355,701.854,347.465,239.793,177.957,36.985,15.317,2.225,0.411,0.000,2.112,0.000
390,124.731,897.602,823.794,702.613,348.610,240.075,178.170,37.028,15.349,2.268,0.411,0.000,1.792,0.000
391,125.074,1016.269,825.311,703.371,349.762,240.358,178.400,37.071,15.382,2.311,0.411,0.000,1.521,0.000
392,125.417,1003.677,826.890,704.130,350.913,240.643,178.647,37.115,15.417,2.357,0.412,0.000,1.291,0.000
393,125.760,876.339,828.520,704.888,352.059,240.929,178.912,37.158,15.453,2.404,0.412,0.000,1.095,0.000
394,126.103,1038.381,830.193,705.647,353.194,241.218,179.193,37.202,15.490,2.453,0.413,0.000,0.929,0.000
395,126.446,1032.487,831.899,706.405,354.314,241.510,179.492,37.247,15.528,2.504,0.413,0.000,0.789,0.000
396,126.789,919.785,833.620,707.163,355.409,241.804,179.806,37.291,15.567,2.555,0.414,0.000,0.669,0.000
397,127.131,1012.785,835.342,707.922,356.472,242.099,180.133,37.336,15.606,2.607,0.414,0.000,0.568,0.000
398,127.474,959.819,837.055,708.680,357.498,242.394,180.472,37.381,15.646,2.657,0.414,0.000,0.482,0.000
399,127.817,987.558,838.752,709.439,358.482,242.690,180.824,37.426,15.687,2.707,0.415,0.000,0.409,0.000
400,128.160,1013.075,840.430,710.197,359.421,242.989,181.188,37.471,15.728,2.756,0.415,0.000,0.347,0.000
401,128.503,1005.601,842.079,710.956,360.308,243.289,181.564,37.516,15.769,2.803,0.416,0.000,0.295,0.000
402,128.847,992.631,843.686,711.714,361.137,243.590,181.948,37.562,15.811,2.848,0.416,0.000,0.250,0.000
403,129.190,986.075,845.242,712.473,361.904,243.892,182.339,37.607,15.852,2.892,0.416,0.000,0.212,0.000
404,129.533,1025.075,846.743,713.231,362.605,244.193,182.737,37.653,15.894,2.932,0.417,0.000,0.180,0.000
405,129.876,984.149,848.189,713.989,363.240,244.496,183.143,37.699,15.935,2.970,0.417,0.000,0.153,0.000
406,130.219,1057.518,849.578,714.748,363.805,244.801,183.556,37.746,15.977,3.005,0.418,0.000,0.130,0.000
407,130.562,971.778,850.900,715.506,364.299,245.107,183.974,37.792,16.018,3.036,0.418,0.000,0.110,0.000
408,130.905,926.892,852.148,716.265,364.718,245.412,184.394,37.839,16.060,3.064,0.418,0.000,0.093,0.000
409,131.248,1075.625,853.322,717.023,365.062,245.716,184.816,37.885,16.101,3.088,0.419,0.000,0.079,0.000
410,131.591,1042.404,854.422,717.782,365.333,246.021,185.241,37.932,16.141,3.107,0.419,0.000,0.067,0.000
411,131.934,1026.035,855.452,718.540,365.532,246.327,185.667,37.978,16.182,3.122,0.420,0.000,0.057,0.000
412,132.278,1023.998,856.415,719.298,365.662,246.634,186.096,38.026,16.222,3.133,0.420,0.000,0.048,0.000
413,132.621,998.443,857.302,720.057,365.722,246.940,186.524,38.073,16.262,3.139,0.421,0.000,0.041,0.000
414,132.964,1022.480,858.226,720.927,365.761,247.278,186.973,38.125,16.303,3.141,0.421,0.000,0.035,0.000
415,133.307,1011.402,859.080,721.797,365.737,247.617,187.420,38.177,16.344,3.138,0.421,0.000,0.030,0.000
416,133.650,1070.103,859.870,722.667,365.655,247.954,187.866,38.229,16.384,3.130,0.422,0.000,0.025,0.000
417,133.994,1027.476,860.602,723.537,365.521,248.293,188.310,38.281,16.424,3.118,0.422,0.000,0.021,0.000
418,134.337,1052.546,861.282,724.407,365.339,248.631,188.752,38.334,16.464,3.101,0.423,0.000,0.018,0.000
419,134.680,971.217,861.904,725.277,365.112,248.968,189.188,38.386,16.503,3.080,0.423,0.000,0.015,0.000
420,135.023,995.769,862.475,726.147,364.845,249.303,189.619,38.438,16.541,3.055,0.424,0.000,0.013,0.000
421,135.367,1015.400,863.002,727.017,364.546,249.637,190.045,38.490,16.578,3.026,0.424,0.000,0.011,0.000
422,135.710,1031.139,863.495,727.887,364.221,249.970,190.467,38.542,16.616,2.993,0.425,0.000,0.009,0.000
423,136.053,969.916,863.967,728.757,363.881,250.304,190.885,38.594,16.652,2.956,0.425,0.000,0.008,0.000
424,136.397,980.360,864.413,729.627,363.525,250.637,191.299,38.647,16.688,2.917,0.426,0.000,0.007,0.000
425,136.740,948.026,864.834,730.497,363.158,250.968,191.705,38.698,16.724,2.874,0.426,0.000,0.006,0.000
426,137.083,897.287,865.239,731.367,362.787,251.297,192.104,38.750,16.759,2.829,0.427,0.000,0.005,0.000
427,137.427,959.432,865.636,732.237,362.419,251.624,192.497,38.802,16.793,2.782,0.427,0.000,0.004,0.000
428,137.770,939.542,866.035,733.107,362.061,251.952,192.885,38.853,16.826,2.733,0.428,0.000,0.004,0.000
429,138.113,967.949,866.443,733.977,361.717,252.279,193.269,38.905,16.859,2.683,0.428,0.000,0.003,0.000
430,138.457,906.764,866.857,734.847,361.391,252.605,193.647,38.956,16.892,2.632,0.428,0.000,0.003,0.000
431,138.800,942.095,867.279,735.717,361.085,252.928,194.016,39.007,16.924,2.579,0.429,0.000,0.002,0.000
432,139.144,872.690,867.716,736.587,360.806,253.250,194.378,39.058,16.955,2.527,0.429,0.000,0.002,0.000
433,139.487,905.353,868.173,737.457,360.555,253.570,194.734,39.108,16.985,2.474,0.430,0.000,0.002,0.000
434,139.830,898.355,868.660,738.327,360.340,253.891,195.085,39.159,17.015,2.422,0.430,0.000,0.001,0.000
435,140.174,915.164,869.176,739.197,360.161,254.211,195.431,39.209,17.045,2.370,0.431,0.000,0.001,0.000
436,140.517,875.762,869.719,740.067,360.018,254.529,195.769,39.259,17.074,2.319,0.431,0.000,0.001,0.000
