ch,keV,net,fit,model,continuum_raw,Tl-208,Ac-228,Ra-224,Pb-212,Th-228,Bi-212,Rn-220
6549,2529.673,130.259,130.259,135.978,76.470,135.975,0.000,0.000,0.000,0.000,0.003,0.000
6550,2529.998,140.661,140.661,136.174,76.524,136.171,0.000,0.000,0.000,0.000,0.003,0.000
6551,2530.322,149.157,149.157,136.376,76.577,136.373,0.000,0.000,0.000,0.000,0.003,0.000
6552,2530.647,133.393,133.393,136.583,76.631,136.580,0.000,0.000,0.000,0.000,0.003,0.000
6553,2530.971,129.112,129.112,136.796,76.685,136.793,0.000,0.000,0.000,0.000,0.003,0.000
6554,2531.295,133.599,133.599,137.015,76.738,137.012,0.000,0.000,0.000,0.000,0.003,0.000
6555,2531.619,144.757,144.757,137.239,76.792,137.236,0.000,0.000,0.000,0.000,0.003,0.000
6556,2531.943,133.415,133.415,137.470,76.846,137.467,0.000,0.000,0.000,0.000,0.003,0.000
6557,2532.267,152.407,152.407,137.706,76.900,137.703,0.000,0.000,0.000,0.000,0.003,0.000
6558,2532.591,126.067,126.067,137.948,76.953,137.945,0.000,0.000,0.000,0.000,0.003,0.000
6559,2532.914,134.966,134.966,138.196,77.007,138.193,0.000,0.000,0.000,0.000,0.003,0.000
6560,2533.238,144.404,144.404,138.450,77.061,138.447,0.000,0.000,0.000,0.000,0.003,0.000
6561,2533.561,151.886,151.886,138.710,77.115,138.707,0.000,0.000,0.000,0.000,0.003,0.000
6562,2533.885,146.123,146.123,138.977,77.168,138.974,0.000,0.000,0.000,0.000,0.003,0.000
6563,2534.208,167.631,167.631,139.249,77.222,139.246,0.000,0.000,0.000,0.000,0.003,0.000
6564,2534.531,130.974,130.974,139.528,77.276,139.525,0.000,0.000,0.000,0.000,0.003,0.000
6565,2534.854,117.515,117.515,139.812,77.330,139.809,0.000,0.000,0.000,0.000,0.003,0.000
6566,2535.177,143.976,143.976,140.103,77.383,140.100,0.000,0.000,0.000,0.000,0.003,0.000
6567,2535.500,123.769,123.769,140.401,77.437,140.398,0.000,0.000,0.000,0.000,0.003,0.000
6568,2535.822,137.815,137.815,140.704,77.491,140.701,0.000,0.000,0.000,0.000,0.003,0.000
6569,2536.145,130.083,130.083,141.014,77.544,141.011,0.000,0.000,0.000,0.000,0.003,0.000
6570,2536.468,132.495,132.495,141.331,77.598,141.328,0.000,0.000,0.000,0.000,0.003,0.000
6571,2536.790,141.813,141.813,141.654,77.652,141.651,0.000,0.000,0.000,0.000,0.003,0.000
6572,2537.112,118.341,118.341,141.983,77.706,141.980,0.000,0.000,0.000,0.000,0.003,0.000
6573,2537.434,128.003,128.003,142.319,77.759,142.316,0.000,0.000,0.000,0.000,0.003,0.000
6574,2537.757,128.176,128.176,142.662,77.813,142.659,0.000,0.000,0.000,0.000,0.003,0.000
6575,2538.078,149.064,149.064,143.011,77.867,143.008,0.000,0.000,0.000,0.000,0.003,0.000
6576,2538.400,143.696,143.696,143.367,77.921,143.364,0.000,0.000,0.000,0.000,0.003,0.000
6577,2538.722,146.878,146.878,143.730,77.974,143.727,0.000,0.000,0.000,0.000,0.003,0.000
6578,2539.044,125.404,125.404,144.099,78.028,144.096,0.000,0.000,0.000,0.000,0.003,0.000
6579,2539.365,157.530,157.530,144.476,78.082,144.473,0.000,0.000,0.000,0.000,0.003,0.000
6580,2539.687,147.536,147.536,144.859,78.135,144.856,0.000,0.000,0.000,0.000,0.003,0.000
6581,2540.008,122.364,122.364,145.249,78.189,145.246,0.000,0.000,0.000,0.000,0.003,0.000
6582,2540.329,153.964,153.964,145.646,78.243,145.643,0.000,0.000,0.000,0.000,0.003,0.000
6583,2540.651,142.616,142.616,146.050,78.297,146.047,0.000,0.000,0.000,0.000,0.003,0.000
6584,2540.972,142.718,142.718,146.461,78.350,146.458,0.000,0.000,0.000,0.000,0.003,0.000
6585,2541.292,136.431,136.431,146.879,78.404,146.876,0.000,0.000,0.000,0.000,0.003,0.000
6586,2541.613,171.823,171.823,147.304,78.458,147.301,0.000,0.000,0.000,0.000,0.003,0.000
6587,2541.934,140.393,140.393,147.737,78.512,147.734,0.000,0.000,0.000,0.000,0.003,0.000
6588,2542.255,152.017,152.017,148.176,78.565,148.173,0.000,0.000,0.000,0.000,0.003,0.000
6589,2542.575,143.050,143.050,148.623,78.619,148.620,0.000,0.000,0.000,0.000,0.003,0.000
6590,2542.896,141.674,141.674,149.077,78.673,149.074,0.000,0.000,0.000,0.000,0.003,0.000
6591,2543.216,164.146,164.146,149.539,78.727,149.536,0.000,0.000,0.000,0.000,0.003,0.000
6592,2543.536,157.959,157.959,150.007,78.780,150.005,0.000,0.000,0.000,0.000,0.003,0.000
6593,2543.856,156.039,156.039,150.484,78.834,150.481,0.000,0.000,0.000,0.000,0.003,0.000
6594,2544.176,137.985,137.985,150.967,78.888,150.965,0.000,0.000,0.000,0.000,0.003,0.000
6595,2544.496,131.371,131.371,151.459,78.941,151.456,0.000,0.000,0.000,0.000,0.003,0.000
6596,2544.816,136.065,136.065,151.958,78.995,151.955,0.000,0.000,0.000,0.000,0.003,0.000
6597,2545.135,136.888,136.888,152.464,79.049,152.461,0.000,0.000,0.000,0.000,0.003,0.000
6598,2545.455,127.149,127.149,152.978,79.103,152.975,0.000,0.000,0.000,0.000,0.003,0.000
6599,2545.774,148.799,148.799,153.500,79.156,153.497,0.000,0.000,0.000,0.000,0.003,0.000
6600,2546.094,152.011,152.011,154.029,79.210,154.026,0.000,0.000,0.000,0.000,0.003,0.000
6601,2546.413,155.591,155.591,154.566,79.264,154.563,0.000,0.000,0.000,0.000,0.003,0.000
6602,2546.732,129.114,129.114,155.111,79.318,155.108,0.000,0.000,0.000,0.000,0.003,0.000
6603,2547.051,119.864,119.864,155.664,79.371,155.661,0.000,0.000,0.000,0.000,0.003,0.000
6604,2547.370,151.041,151.041,156.225,79.425,156.222,0.000,0.000,0.000,0.000,0.003,0.000
6605,2547.689,132.313,132.313,156.794,79.479,156.791,0.000,0.000,0.000,0.000,0.003,0.000
6606,2548.007,151.491,151.491,157.370,79.533,157.367,0.000,0.000,0.000,0.000,0.003,0.000
6607,2548.326,126.302,126.302,157.955,79.586,157.952,0.000,0.000,0.000,0.000,0.003,0.000
6608,2548.645,143.783,143.783,158.548,79.640,158.545,0.000,0.000,0.000,0.000,0.003,0.000
6609,2548.963,141.077,141.077,159.148,79.694,159.145,0.000,0.000,0.000,0.000,0.003,0.000
6610,2549.281,153.101,153.101,159.757,79.747,159.754,0.000,0.000,0.000,0.000,0.003,0.000
6611,2549.599,161.200,161.200,160.374,79.801,160.371,0.000,0.000,0.000,0.000,0.003,0.000
6612,2549.917,147.904,147.904,161.000,79.855,160.997,0.000,0.000,0.000,0.000,0.003,0.000
6613,2550.235,153.714,153.714,161.633,79.909,161.630,0.000,0.000,0.000,0.000,0.003,0.000
6614,2550.553,147.382,147.382,162.275,79.962,162.272,0.000,0.000,0.000,0.000,0.003,0.000
6615,2550.871,134.062,134.062,162.925,80.016,162.922,0.000,0.000,0.000,0.000,0.003,0.000
6616,2551.189,137.491,137.491,163.584,80.070,163.581,0.000,0.000,0.000,0.000,0.003,0.000
6617,2551.506,152.509,152.509,164.251,80.124,164.248,0.000,0.000,0.000,0.000,0.003,0.000
6618,2551.823,111.319,111.319,164.926,80.177,164.923,0.000,0.000,0.000,0.000,0.003,0.000
6619,2552.141,138.928,138.928,165.610,80.231,165.607,0.000,0.000,0.000,0.000,0.003,0.000
6620,2552.458,143.099,143.099,166.302,80.285,166.299,0.000,0.000,0.000,0.000,0.003,0.000
6621,2552.775,155.678,155.678,167.003,80.339,167.000,0.000,0.000,0.000,0.000,0.003,0.000
6622,2553.092,134.924,134.924,167.713,80.392,167.710,0.000,0.000,0.000,0.000,0.003,0.000
6623,2553.409,147.064,147.064,168.431,80.446,168.428,0.000,0.000,0.000,0.000,0.003,0.000
6624,2553.726,133.881,133.881,169.157,80.500,169.155,0.000,0.000,0.000,0.000,0.003,0.000
6625,2554.042,129.908,129.908,169.893,80.553,169.890,0.000,0.000,0.000,0.000,0.003,0.000
6626,2554.359,143.863,143.863,170.637,80.607,170.634,0.000,0.000,0.000,0.000,0.003,0.000
6627,2554.675,147.795,147.795,171.390,80.661,171.387,0.000,0.000,0.000,0.000,0.003,0.000
6628,2554.992,152.058,152.058,172.152,80.715,172.149,0.000,0.000,0.000,0.000,0.003,0.000
6629,2555.308,134.328,134.328,172.922,80.768,172.919,0.000,0.000,0.000,0.000,0.003,0.000
6630,2555.624,144.676,144.676,173.702,80.822,173.699,0.000,0.000,0.000,0.000,0.003,0.000
6631,2555.940,141.330,141.330,174.490,80.876,174.487,0.000,0.000,0.000,0.000,0.003,0.000
6632,2556.256,161.854,161.854,175.288,80.930,175.285,0.000,0.000,0.000,0.000,0.003,0.000
6633,2556.572,171.333,171.333,176.094,80.983,176.091,0.000,0.000,0.000,0.000,0.003,0.000
6634,2556.887,173.136,173.136,176.909,81.037,176.906,0.000,0.000,0.000,0.000,0.003,0.000
6635,2557.203,156.387,156.387,177.733,81.091,177.730,0.000,0.000,0.000,0.000,0.003,0.000
6636,2557.518,154.894,154.894,178.567,81.144,178.564,0.000,0.000,0.000,0.000,0.003,0.000
6637,2557.834,172.963,172.963,179.409,81.198,179.406,0.000,0.000,0.000,0.000,0.003,0.000
6638,2558.149,164.893,164.893,180.260,81.252,180.257,0.000,0.000,0.000,0.000,0.003,0.000
6639,2558.464,150.236,150.236,181.121,81.306,181.118,0.000,0.000,0.000,0.000,0.003,0.000
6640,2558.779,151.601,151.601,181.991,81.359,181.988,0.000,0.000,0.000,0.000,0.003,0.000
6641,2559.094,155.445,155.445,182.870,81.413,182.867,0.000,0.000,0.000,0.000,0.003,0.000
6642,2559.409,119.046,119.046,183.758,81.467,183.755,0.000,0.000,0.000,0.000,0.003,0.000
6643,2559.724,166.245,166.245,184.655,81.521,184.652,0.000,0.000,0.000,0.000,0.003,0.000
6644,2560.038,141.244,141.244,185.562,81.574,185.559,0.000,0.000,0.000,0.000,0.003,0.000
6645,2560.353,140.236,140.236,186.478,81.628,186.475,0.000,0.000,0.000,0.000,0.003,0.000
6646,2560.667,141.864,141.864,187.403,81.682,187.400,0.000,0.000,0.000,0.000,0.003,0.000
6647,2560.981,164.829,164.829,188.338,81.736,188.335,0.000,0.000,0.000,0.000,0.003,0.000
6648,2561.295,169.284,169.284,189.282,81.789,189.279,0.000,0.000,0.000,0.000,0.003,0.000
6649,2561.609,151.931,151.931,190.235,81.843,190.232,0.000,0.000,0.000,0.000,0.003,0.000
6650,2561.923,138.515,138.515,191.198,81.897,191.195,0.000,0.000,0.000,0.000,0.003,0.000
6651,2562.237,179.845,179.845,192.170,81.950,192.167,0.000,0.000,0.000,0.000,0.003,0.000
6652,2562.551,155.596,155.596,193.152,82.004,193.149,0.000,0.000,0.000,0.000,0.003,0.000
6653,2562.864,151.116,151.116,194.143,82.058,194.140,0.000,0.000,0.000,0.000,0.003,0.000
6654,2563.178,149.782,149.782,195.144,82.112,195.141,0.000,0.000,0.000,0.000,0.003,0.000
6655,2563.491,173.707,173.707,196.154,82.165,196.151,0.000,0.000,0.000,0.000,0.003,0.000
6656,2563.805,160.828,160.828,197.174,82.219,197.171,0.000,0.000,0.000,0.000,0.003,0.000
6657,2564.118,169.568,169.568,198.203,82.273,198.200,0.000,0.000,0.000,0.000,0.003,0.000
6658,2564.431,145.819,145.819,199.242,82.327,199.238,0.000,0.000,0.000,0.000,0.003,0.000
6659,2564.744,174.079,174.079,200.290,82.380,200.287,0.000,0.000,0.000,0.000,0.003,0.000
6660,2565.057,174.805,174.805,201.348,82.434,201.345,0.000,0.000,0.000,0.000,0.003,0.000
6661,2565.369,188.714,188.714,202.415,82.488,202.412,0.000,0.000,0.000,0.000,0.003,0.000
6662,2565.682,174.744,174.744,203.492,82.542,203.489,0.000,0.000,0.000,0.000,0.003,0.000
6663,2565.994,166.578,166.578,204.579,82.595,204.576,0.000,0.000,0.000,0.000,0.003,0.000
6664,2566.307,167.948,167.948,205.675,82.649,205.672,0.000,0.000,0.000,0.000,0.003,0.000
6665,2566.619,160.472,160.472,206.781,82.703,206.778,0.000,0.000,0.000,0.000,0.003,0.000
6666,2566.931,153.621,153.621,207.897,82.756,207.893,0.000,0.000,0.000,0.000,0.003,0.000
6667,2567.243,178.515,178.515,209.022,82.810,209.019,0.000,0.000,0.000,0.000,0.003,0.000
6668,2567.555,185.306,185.306,210.157,82.864,210.153,0.000,0.000,0.000,0.000,0.003,0.000
6669,2567.867,194.052,194.052,211.301,82.918,211.298,0.000,0.000,0.000,0.000,0.003,0.000
6670,2568.179,185.678,185.678,212.456,82.971,212.452,0.000,0.000,0.000,0.000,0.003,0.000
6671,2568.490,156.397,156.397,213.619,83.025,213.616,0.000,0.000,0.000,0.000,0.003,0.000
6672,2568.802,197.093,197.093,214.793,83.079,214.790,0.000,0.000,0.000,0.000,0.003,0.000
6673,2569.113,178.155,178.155,215.976,83.133,215.973,0.000,0.000,0.000,0.000,0.003,0.000
6674,2569.424,185.851,185.851,217.169,83.186,217.166,0.000,0.000,0.000,0.000,0.003,0.000
6675,2569.736,188.317,188.317,218.371,83.240,218.368,0.000,0.000,0.000,0.000,0.003,0.000
6676,2570.047,188.874,188.874,219.584,83.294,219.580,0.000,0.000,0.000,0.000,0.003,0.000
6677,2570.358,187.239,187.239,220.806,83.348,220.802,0.000,0.000,0.000,0.000,0.003,0.000
6678,2570.668,187.045,187.045,222.037,83.401,222.034,0.000,0.000,0.000,0.000,0.003,0.000
6679,2570.979,173.104,173.104,223.278,83.455,223.275,0.000,0.000,0.000,0.000,0.003,0.000
6680,2571.290,162.489,162.489,224.529,83.509,224.526,0.000,0.000,0.000,0.000,0.003,0.000
6681,2571.600,187.887,187.887,225.790,83.562,225.786,0.000,0.000,0.000,0.000,0.003,0.000
6682,2571.911,184.910,184.910,227.060,83.616,227.056,0.000,0.000,0.000,0.000,0.003,0.000
6683,2572.221,197.066,197.066,228.340,83.670,228.336,0.000,0.000,0.000,0.000,0.004,0.000
6684,2572.531,181.678,181.678,229.629,83.724,229.626,0.000,0.000,0.000,0.000,0.004,0.000
6685,2572.841,150.761,150.761,230.928,83.777,230.925,0.000,0.000,0.000,0.000,0.004,0.000
6686,2573.151,176.234,176.234,232.237,83.831,232.233,0.000,0.000,0.000,0.000,0.004,0.000
6687,2573.461,150.722,150.722,233.555,83.885,233.551,0.000,0.000,0.000,0.000,0.004,0.000
6688,2573.770,176.965,176.965,234.883,83.939,234.879,0.000,0.000,0.000,0.000,0.004,0.000
6689,2574.080,194.222,194.222,236.220,83.992,236.216,0.000,0.000,0.000,0.000,0.004,0.000
6690,2574.389,191.002,191.002,237.567,84.046,237.563,0.000,0.000,0.000,0.000,0.004,0.000
6691,2574.699,195.793,195.793,238.923,84.100,238.920,0.000,0.000,0.000,0.000,0.004,0.000
6692,2575.008,179.686,179.686,240.289,84.154,240.286,0.000,0.000,0.000,0.000,0.004,0.000
6693,2575.317,196.940,196.940,241.665,84.207,241.661,0.000,0.000,0.000,0.000,0.004,0.000
6694,2575.626,218.308,218.308,243.050,84.261,243.046,0.000,0.000,0.000,0.000,0.004,0.000
6695,2575.935,187.040,187.040,244.444,84.315,244.440,0.000,0.000,0.000,0.000,0.004,0.000
6696,2576.244,208.651,208.651,245.848,84.368,245.844,0.000,0.000,0.000,0.000,0.004,0.000
6697,2576.553,182.327,182.327,247.261,84.422,247.257,0.000,0.000,0.000,0.000,0.004,0.000
6698,2576.861,207.749,207.749,248.683,84.476,248.679,0.000,0.000,0.000,0.000,0.004,0.000
6699,2577.170,191.749,191.749,250.115,84.530,250.111,0.000,0.000,0.000,0.000,0.004,0.000
6700,2577.478,195.219,195.219,251.556,84.583,251.552,0.000,0.000,0.000,0.000,0.004,0.000
6701,2577.786,192.175,192.175,253.006,84.637,253.003,0.000,0.000,0.000,0.000,0.004,0.000
6702,2578.094,196.598,196.598,254.466,84.691,254.462,0.000,0.000,0.000,0.000,0.004,0.000
6703,2578.402,207.199,207.199,255.935,84.745,255.931,0.000,0.000,0.000,0.000,0.004,0.000
6704,2578.710,190.550,190.550,257.413,84.798,257.409,0.000,0.000,0.000,0.000,0.004,0.000
6705,2579.018,192.403,192.403,258.900,84.852,258.896,0.000,0.000,0.000,0.000,0.004,0.000
6706,2579.326,175.137,175.137,260.396,84.906,260.393,0.000,0.000,0.000,0.000,0.004,0.000
6707,2579.633,217.677,217.677,261.902,84.959,261.898,0.000,0.000,0.000,0.000,0.004,0.000
6708,2579.941,203.777,203.777,263.416,85.013,263.412,0.000,0.000,0.000,0.000,0.004,0.000
6709,2580.248,218.848,218.848,264.940,85.067,264.936,0.000,0.000,0.000,0.000,0.004,0.000
6710,2580.555,214.578,214.578,266.472,85.121,266.468,0.000,0.000,0.000,0.000,0.004,0.000
6711,2580.862,186.640,186.640,268.013,85.174,268.009,0.000,0.000,0.000,0.000,0.004,0.000
6712,2581.169,192.356,192.356,269.563,85.228,269.559,0.000,0.000,0.000,0.000,0.004,0.000
6713,2581.476,213.235,213.235,271.122,85.282,271.118,0.000,0.000,0.000,0.000,0.004,0.000
6714,2581.783,188.137,188.137,272.690,85.336,272.686,0.000,0.000,0.000,0.000,0.004,0.000
6715,2582.089,224.831,224.831,274.266,85.389,274.262,0.000,0.000,0.000,0.000,0.004,0.000
6716,2582.396,239.869,239.869,275.851,85.443,275.847,0.000,0.000,0.000,0.000,0.004,0.000
6717,2582.702,242.219,242.219,277.445,85.497,277.441,0.000,0.000,0.000,0.000,0.004,0.000
6718,2583.009,210.712,210.712,279.047,85.551,279.043,0.000,0.000,0.000,0.000,0.004,0.000
6719,2583.315,217.209,217.209,280.658,85.604,280.654,0.000,0.000,0.000,0.000,0.004,0.000
6720,2583.621,229.964,229.964,282.277,85.658,282.273,0.000,0.000,0.000,0.000,0.004,0.000
6721,2583.927,193.475,193.475,283.905,85.712,283.901,0.000,0.000,0.000,0.000,0.004,0.000
6722,2584.233,238.699,238.699,285.541,85.765,285.536,0.000,0.000,0.000,0.000,0.004,0.000
6723,2584.538,212.587,212.587,287.185,85.819,287.181,0.000,0.000,0.000,0.000,0.004,0.000
6724,2584.844,225.325,225.325,288.837,85.873,288.833,0.000,0.000,0.000,0.000,0.004,0.000
6725,2585.149,228.657,228.657,290.498,85.927,290.494,0.000,0.000,0.000,0.000,0.004,0.000
6726,2585.455,237.175,237.175,292.167,85.980,292.162,0.000,0.000,0.000,0.000,0.004,0.000
6727,2585.760,251.797,251.797,293.843,86.034,293.839,0.000,0.000,0.000,0.000,0.004,0.000
6728,2586.065,244.045,244.045,295.528,86.088,295.524,0.000,0.000,0.000,0.000,0.004,0.000
6729,2586.370,232.298,232.298,297.221,86.142,297.216,0.000,0.000,0.000,0.000,0.004,0.000
6730,2586.675,210.959,210.959,298.921,86.195,298.917,0.000,0.000,0.000,0.000,0.004,0.000
6731,2586.980,225.167,225.167,300.629,86.249,300.625,0.000,0.000,0.000,0.000,0.004,0.000
6732,2587.285,257.198,257.198,302.345,86.303,302.341,0.000,0.000,0.000,0.000,0.004,0.000
6733,2587.589,225.029,225.029,304.068,86.357,304.064,0.000,0.000,0.000,0.000,0.004,0.000
6734,2587.894,207.170,207.170,305.799,86.410,305.795,0.000,0.000,0.000,0.000,0.004,0.000
6735,2588.198,233.049,233.049,307.538,86.464,307.533,0.000,0.000,0.000,0.000,0.004,0.000
6736,2588.502,225.572,225.572,309.283,86.518,309.279,0.000,0.000,0.000,0.000,0.004,0.000
6737,2588.806,249.201,249.201,311.036,86.571,311.032,0.000,0.000,0.000,0.000,0.004,0.000
6738,2589.110,258.453,258.453,312.797,86.625,312.792,0.000,0.000,0.000,0.000,0.004,0.000
6739,2589.414,244.783,244.783,314.564,86.679,314.560,0.000,0.000,0.000,0.000,0.004,0.000
6740,2589.718,245.298,245.298,316.338,86.733,316.334,0.000,0.000,0.000,0.000,0.004,0.000
6741,2590.021,249.023,249.023,318.120,86.786,318.115,0.000,0.000,0.000,0.000,0.004,0.000
6742,2590.325,261.265,261.265,319.908,86.840,319.904,0.000,0.000,0.000,0.000,0.004,0.000
6743,2590.628,241.075,241.075,321.703,86.894,321.699,0.000,0.000,0.000,0.000,0.005,0.000
6744,2590.932,212.241,212.241,323.505,86.948,323.500,0.000,0.000,0.000,0.000,0.005,0.000
6745,2591.235,266.201,266.201,325.313,87.001,325.309,0.000,0.000,0.000,0.000,0.005,0.000
6746,2591.538,249.407,249.407,327.026,86.953,327.022,0.000,0.000,0.000,0.000,0.005,0.000
6747,2591.841,254.684,254.684,328.746,86.905,328.741,0.000,0.000,0.000,0.000,0.005,0.000
6748,2592.144,251.386,251.386,330.472,86.858,330.467,0.000,0.000,0.000,0.000,0.005,0.000
6749,2592.446,242.047,242.047,332.204,86.810,332.199,0.000,0.000,0.000,0.000,0.005,0.000
6750,2592.749,280.962,280.962,333.942,86.762,333.938,0.000,0.000,0.000,0.000,0.005,0.000
6751,2593.051,242.401,242.401,335.687,86.714,335.682,0.000,0.000,0.000,0.000,0.005,0.000
6752,2593.354,269.656,269.656,337.437,86.666,337.432,0.000,0.000,0.000,0.000,0.005,0.000
6753,2593.656,278.332,278.332,339.193,86.618,339.188,0.000,0.000,0.000,0.000,0.005,0.000
6754,2593.958,315.462,315.462,340.954,86.570,340.950,0.000,0.000,0.000,0.000,0.005,0.000
6755,2594.260,251.338,251.338,342.722,86.522,342.717,0.000,0.000,0.000,0.000,0.005,0.000
6756,2594.562,273.444,273.444,344.495,86.474,344.490,0.000,0.000,0.000,0.000,0.005,0.000
6757,2594.864,256.928,256.928,346.273,86.426,346.268,0.000,0.000,0.000,0.000,0.005,0.000
6758,2595.165,282.413,282.413,348.056,86.379,348.052,0.000,0.000,0.000,0.000,0.005,0.000
6759,2595.467,269.749,269.749,349.845,86.331,349.840,0.000,0.000,0.000,0.000,0.005,0.000
6760,2595.768,277.621,277.621,351.639,86.283,351.634,0.000,0.000,0.000,0.000,0.005,0.000
6761,2596.070,302.722,302.722,353.437,86.235,353.433,0.000,0.000,0.000,0.000,0.005,0.000
6762,2596.371,301.138,301.138,355.241,86.187,355.236,0.000,0.000,0.000,0.000,0.005,0.000
6763,2596.672,288.147,288.147,357.049,86.139,357.044,0.000,0.000,0.000,0.000,0.005,0.000
6764,2596.973,299.906,299.906,358.862,86.091,358.857,0.000,0.000,0.000,0.000,0.005,0.000
6765,2597.274,309.100,309.100,360.679,86.043,360.674,0.000,0.000,0.000,0.000,0.005,0.000
6766,2597.574,286.371,286.371,362.501,85.995,362.496,0.000,0.000,0.000,0.000,0.005,0.000
6767,2597.875,292.228,292.228,364.326,85.947,364.322,0.000,0.000,0.000,0.000,0.005,0.000
6768,2598.175,286.845,286.845,366.156,85.899,366.151,0.000,0.000,0.000,0.000,0.005,0.000
6769,2598.476,318.845,318.845,367.990,85.852,367.985,0.000,0.000,0.000,0.000,0.005,0.000
6770,2598.776,311.571,311.571,369.828,85.804,369.823,0.000,0.000,0.000,0.000,0.005,0.000
6771,2599.076,326.397,326.397,371.670,85.756,371.665,0.000,0.000,0.000,0.000,0.005,0.000
6772,2599.376,325.350,325.350,373.515,85.708,373.510,0.000,0.000,0.000,0.000,0.005,0.000
6773,2599.676,285.070,285.070,375.363,85.660,375.358,0.000,0.000,0.000,0.000,0.005,0.000
6774,2599.976,326.410,326.410,377.215,85.612,377.210,0.000,0.000,0.000,0.000,0.005,0.000
6775,2600.275,323.971,323.971,379.070,85.564,379.065,0.000,0.000,0.000,0.000,0.005,0.000
6776,2600.575,325.238,325.238,380.928,85.516,380.923,0.000,0.000,0.000,0.000,0.005,0.000
6777,2600.874,298.158,298.158,382.789,85.468,382.784,0.000,0.000,0.000,0.000,0.005,0.000
6778,2601.173,331.722,331.722,384.653,85.420,384.648,0.000,0.000,0.000,0.000,0.005,0.000
6779,2601.473,314.168,314.168,386.520,85.372,386.515,0.000,0.000,0.000,0.000,0.005,0.000
6780,2601.772,329.033,329.033,388.389,85.325,388.384,0.000,0.000,0.000,0.000,0.005,0.000
6781,2602.071,325.858,325.858,390.260,85.277,390.255,0.000,0.000,0.000,0.000,0.005,0.000
6782,2602.369,341.833,341.833,392.134,85.229,392.129,0.000,0.000,0.000,0.000,0.005,0.000
6783,2602.668,346.688,346.688,394.010,85.181,394.004,0.000,0.000,0.000,0.000,0.005,0.000
6784,2602.967,326.104,326.104,395.887,85.133,395.882,0.000,0.000,0.000,0.000,0.005,0.000
6785,2603.265,337.697,337.697,397.767,85.085,397.762,0.000,0.000,0.000,0.000,0.005,0.000
6786,2603.563,340.324,340.324,399.648,85.037,399.643,0.000,0.000,0.000,0.000,0.005,0.000
6787,2603.862,333.162,333.162,401.531,84.989,401.525,0.000,0.000,0.000,0.000,0.005,0.000
6788,2604.160,348.119,348.119,403.415,84.941,403.410,0.000,0.000,0.000,0.000,0.005,0.000
6789,2604.458,373.061,373.061,405.300,84.893,405.295,0.000,0.000,0.000,0.000,0.005,0.000
6790,2604.755,368.646,368.646,407.186,84.845,407.181,0.000,0.000,0.000,0.000,0.005,0.000
6791,2605.053,315.479,315.479,409.074,84.798,409.068,0.000,0.000,0.000,0.000,0.005,0.000
6792,2605.351,353.031,353.031,410.962,84.750,410.956,0.000,0.000,0.000,0.000,0.005,0.000
6793,2605.648,357.314,357.314,412.850,84.702,412.845,0.000,0.000,0.000,0.000,0.005,0.000
6794,2605.946,361.521,361.521,414.740,84.654,414.734,0.000,0.000,0.000,0.000,0.005,0.000
6795,2606.243,350.956,350.956,416.629,84.606,416.624,0.000,0.000,0.000,0.000,0.005,0.000
6796,2606.540,339.764,339.764,418.519,84.558,418.513,0.000,0.000,0.000,0.000,0.005,0.000
6797,2606.837,350.062,350.062,420.408,84.510,420.403,0.000,0.000,0.000,0.000,0.005,0.000
6798,2607.134,390.057,390.057,422.298,84.462,422.292,0.000,0.000,0.000,0.000,0.005,0.000
6799,2607.431,374.437,374.437,424.187,84.414,424.181,0.000,0.000,0.000,0.000,0.005,0.000
6800,2607.727,343.329,343.329,426.075,84.366,426.070,0.000,0.000,0.000,0.000,0.005,0.000
6801,2608.024,381.515,381.515,427.963,84.318,427.958,0.000,0.000,0.000,0.000,0.005,0.000
6802,2608.320,352.299,352.299,429.850,84.271,429.845,0.000,0.000,0.000,0.000,0.005,0.000
6803,2608.616,385.758,385.758,431.737,84.223,431.731,0.000,0.000,0.000,0.000,0.005,0.000
6804,2608.913,387.603,387.603,433.622,84.175,433.616,0.000,0.000,0.000,0.000,0.005,0.000
6805,2609.209,411.893,411.893,435.505,84.127,435.500,0.000,0.000,0.000,0.000,0.006,0.000
6806,2609.505,405.392,405.392,437.388,84.079,437.382,0.000,0.000,0.000,0.000,0.006,0.000
6807,2609.800,378.593,378.593,439.268,84.031,439.263,0.000,0.000,0.000,0.000,0.006,0.000
6808,2610.096,383.393,383.393,441.147,83.983,441.142,0.000,0.000,0.000,0.000,0.006,0.000
6809,2610.392,399.268,399.268,443.024,83.935,443.019,0.000,0.000,0.000,0.000,0.006,0.000
6810,2610.687,387.375,387.375,444.899,83.887,444.894,0.000,0.000,0.000,0.000,0.006,0.000
6811,2610.982,407.211,407.211,446.772,83.839,446.766,0.000,0.000,0.000,0.000,0.006,0.000
6812,2611.278,434.720,434.720,448.642,83.792,448.636,0.000,0.000,0.000,0.000,0.006,0.000
6813,2611.573,404.328,404.328,450.509,83.744,450.504,0.000,0.000,0.000,0.000,0.006,0.000
6814,2611.868,396.910,396.910,452.374,83.696,452.368,0.000,0.000,0.000,0.000,0.006,0.000
6815,2612.162,368.532,368.532,454.236,83.648,454.230,0.000,0.000,0.000,0.000,0.006,0.000
6816,2612.457,413.387,413.387,456.094,83.600,456.088,0.000,0.000,0.000,0.000,0.006,0.000
