ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Ba
5845,1958.957,18.852,17.903,17.903,0.000,17.903,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5846,1959.318,14.075,17.914,17.914,0.000,17.913,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5847,1959.678,15.556,17.924,17.924,0.000,17.924,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5848,1960.039,14.630,17.935,17.935,0.000,17.934,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5849,1960.399,15.297,17.945,17.945,0.000,17.945,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5850,1960.760,22.482,17.956,17.956,0.000,17.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5851,1961.120,22.704,17.966,17.966,0.000,17.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5852,1961.481,11.408,17.977,17.977,0.000,17.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5853,1961.841,17.001,17.988,17.987,0.000,17.987,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5854,1962.202,28.186,17.998,17.998,0.000,17.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5855,1962.563,22.075,18.009,18.009,0.000,18.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5856,1962.924,16.482,18.019,18.019,0.000,18.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5857,1963.285,15.297,18.030,18.030,0.000,18.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5858,1963.645,18.778,18.040,18.040,0.000,18.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5859,1964.006,11.297,18.051,18.051,0.000,18.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5860,1964.367,13.704,18.061,18.061,0.000,18.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5861,1964.728,16.556,18.072,18.072,0.000,18.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5862,1965.090,23.001,18.082,18.082,0.000,18.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5863,1965.451,11.075,18.093,18.093,0.000,18.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5864,1965.812,23.149,18.103,18.103,0.000,18.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5865,1966.173,25.704,18.114,18.114,0.000,18.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5866,1966.534,16.482,18.124,18.124,0.000,18.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5867,1966.896,14.704,18.135,18.135,0.000,18.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5868,1967.257,14.704,18.145,18.145,0.000,18.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5869,1967.619,10.482,18.156,18.156,0.000,18.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5870,1967.980,20.223,18.167,18.166,0.000,18.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5871,1968.342,18.186,18.177,18.177,0.000,18.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5872,1968.703,14.667,18.188,18.188,0.000,18.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5873,1969.065,16.371,18.198,18.198,0.000,18.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5874,1969.426,21.630,18.209,18.209,0.000,18.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5875,1969.788,18.186,18.219,18.219,0.000,18.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5876,1970.150,18.408,18.230,18.230,0.000,18.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5877,1970.512,13.778,18.240,18.240,0.000,18.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5878,1970.874,20.038,18.251,18.251,0.000,18.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5879,1971.236,23.852,18.261,18.261,0.000,18.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5880,1971.598,19.075,18.272,18.272,0.000,18.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5881,1971.960,22.964,18.282,18.282,0.000,18.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5882,1972.322,15.926,18.293,18.293,0.000,18.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5883,1972.684,21.778,18.303,18.303,0.000,18.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5884,1973.046,18.852,18.314,18.314,0.000,18.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5885,1973.408,14.630,18.325,18.324,0.000,18.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5886,1973.770,19.149,18.335,18.335,0.000,18.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5887,1974.133,21.630,18.346,18.346,0.000,18.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5888,1974.495,18.445,18.356,18.356,0.000,18.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5889,1974.857,19.038,18.367,18.367,0.000,18.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5890,1975.220,19.149,18.377,18.377,0.000,18.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5891,1975.582,16.926,18.388,18.388,0.000,18.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5892,1975.945,21.926,18.398,18.398,0.000,18.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5893,1976.308,17.482,18.409,18.409,0.000,18.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5894,1976.670,20.408,18.419,18.419,0.000,18.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5895,1977.033,17.704,18.430,18.430,0.000,18.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5896,1977.396,17.630,18.440,18.440,0.000,18.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5897,1977.758,12.630,18.451,18.451,0.000,18.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5898,1978.121,28.852,18.461,18.461,0.000,18.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5899,1978.484,22.297,18.472,18.472,0.000,18.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5900,1978.847,20.519,18.483,18.482,0.000,18.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5901,1979.210,16.482,18.493,18.493,0.000,18.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5902,1979.573,12.556,18.504,18.504,0.000,18.503,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5903,1979.936,10.112,18.514,18.514,0.000,18.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5904,1980.299,15.852,18.525,18.525,0.000,18.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5905,1980.663,8.186,18.535,18.535,0.000,18.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5906,1981.026,22.630,18.546,18.546,0.000,18.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5907,1981.389,23.778,18.556,18.556,0.000,18.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5908,1981.753,19.630,18.567,18.567,0.000,18.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5909,1982.116,29.075,18.577,18.577,0.000,18.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5910,1982.479,15.630,18.588,18.588,0.000,18.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5911,1982.843,29.890,18.598,18.598,0.000,18.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5912,1983.206,17.001,18.609,18.609,0.000,18.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5913,1983.570,23.482,18.619,18.619,0.000,18.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5914,1983.934,29.926,18.630,18.630,0.000,18.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5915,1984.297,9.742,18.640,18.640,0.000,18.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5916,1984.661,19.408,18.651,18.651,0.000,18.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5917,1985.025,11.334,18.662,18.662,0.000,18.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5918,1985.389,22.038,18.672,18.672,0.000,18.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5919,1985.753,15.371,18.683,18.683,0.000,18.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5920,1986.117,11.001,18.693,18.693,0.000,18.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5921,1986.481,20.334,18.704,18.704,0.000,18.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5922,1986.845,22.926,18.714,18.714,0.000,18.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5923,1987.209,24.149,18.725,18.725,0.000,18.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5924,1987.573,30.112,18.735,18.735,0.000,18.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5925,1987.937,21.408,18.746,18.746,0.000,18.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5926,1988.301,15.112,18.756,18.756,0.000,18.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5927,1988.666,21.075,18.767,18.767,0.000,18.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5928,1989.030,17.778,18.777,18.777,0.000,18.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5929,1989.394,24.778,18.788,18.788,0.000,18.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5930,1989.759,11.778,18.798,18.798,0.000,18.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5931,1990.123,10.334,18.809,18.809,0.000,18.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5932,1990.488,17.297,18.820,18.820,0.000,18.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5933,1990.852,22.223,18.830,18.830,0.000,18.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5934,1991.217,28.556,18.841,18.841,0.000,18.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5935,1991.582,13.778,18.851,18.851,0.000,18.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5936,1991.946,18.038,18.862,18.862,0.000,18.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5937,1992.311,19.260,18.872,18.872,0.000,18.872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5938,1992.676,29.482,18.883,18.883,0.000,18.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5939,1993.041,23.001,18.893,18.893,0.000,18.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5940,1993.406,17.334,18.904,18.904,0.000,18.903,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5941,1993.771,14.890,18.914,18.914,0.000,18.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5942,1994.136,25.778,18.925,18.925,0.000,18.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5943,1994.501,27.297,18.935,18.935,0.000,18.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5944,1994.866,20.334,18.946,18.946,0.000,18.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5945,1995.231,23.038,18.956,18.956,0.000,18.956,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5946,1995.597,17.852,18.967,18.967,0.000,18.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5947,1995.962,24.704,18.978,18.978,0.000,18.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5948,1996.327,13.075,18.988,18.988,0.000,18.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5949,1996.693,31.297,18.999,18.999,0.000,18.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5950,1997.058,12.001,19.009,19.009,0.000,19.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5951,1997.424,13.926,19.020,19.020,0.000,19.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5952,1997.789,18.001,19.030,19.030,0.000,19.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5953,1998.155,16.778,19.041,19.041,0.000,19.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5954,1998.521,20.112,19.051,19.051,0.000,19.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5955,1998.886,19.297,19.062,19.062,0.000,19.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5956,1999.252,21.852,19.072,19.072,0.000,19.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5957,1999.618,22.112,19.083,19.083,0.000,19.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5958,1999.984,20.816,19.093,19.093,0.000,19.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5959,2000.350,17.038,19.104,19.104,0.000,19.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5960,2000.716,28.556,19.114,19.114,0.000,19.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5961,2001.082,22.704,19.125,19.125,0.000,19.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5962,2001.448,12.260,19.136,19.135,0.000,19.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5963,2001.814,17.630,19.146,19.146,0.000,19.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5964,2002.180,20.334,19.157,19.157,0.000,19.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5965,2002.546,19.668,19.167,19.167,0.000,19.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5966,2002.913,20.630,19.178,19.178,0.000,19.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5967,2003.279,23.816,19.188,19.188,0.000,19.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5968,2003.645,21.556,19.199,19.199,0.000,19.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5969,2004.012,23.334,19.209,19.209,0.000,19.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5970,2004.378,15.890,19.220,19.220,0.000,19.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5971,2004.745,18.482,19.230,19.230,0.000,19.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5972,2005.111,17.260,19.241,19.241,0.000,19.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5973,2005.478,21.778,19.251,19.251,0.000,19.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5974,2005.845,26.075,19.262,19.262,0.000,19.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5975,2006.211,32.890,19.272,19.272,0.000,19.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5976,2006.578,28.186,19.283,19.283,0.000,19.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5977,2006.945,30.852,19.293,19.293,0.000,19.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5978,2007.312,28.482,19.304,19.304,0.000,19.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5979,2007.679,30.482,19.315,19.315,0.000,19.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5980,2008.046,28.260,19.325,19.325,0.000,19.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5981,2008.413,26.556,19.336,19.336,0.000,19.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5982,2008.780,25.445,19.346,19.346,0.000,19.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5983,2009.147,30.964,19.357,19.357,0.000,19.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5984,2009.515,25.038,19.367,19.367,0.000,19.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5985,2009.882,25.704,19.378,19.378,0.000,19.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5986,2010.249,21.408,19.388,19.388,0.000,19.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5987,2010.617,19.223,19.399,19.399,0.000,19.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5988,2010.984,20.482,19.409,19.409,0.000,19.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5989,2011.352,28.408,19.420,19.420,0.000,19.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5990,2011.719,34.408,19.430,19.430,0.000,19.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5991,2012.087,15.852,19.441,19.441,0.000,19.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5992,2012.454,26.371,19.451,19.451,0.000,19.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5993,2012.822,21.630,19.462,19.462,0.000,19.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5994,2013.190,23.482,19.473,19.473,0.000,19.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5995,2013.558,21.519,19.483,19.483,0.000,19.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5996,2013.925,22.742,19.494,19.494,0.000,19.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5997,2014.293,19.112,19.504,19.504,0.000,19.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5998,2014.661,33.334,19.515,19.515,0.000,19.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5999,2015.029,23.630,19.525,19.525,0.000,19.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6000,2015.397,27.704,19.536,19.536,0.000,19.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6001,2015.765,23.260,19.546,19.546,0.000,19.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6002,2016.134,23.112,19.557,19.557,0.000,19.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6003,2016.502,25.742,19.567,19.567,0.000,19.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6004,2016.870,20.852,19.578,19.578,0.000,19.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6005,2017.238,17.852,19.588,19.588,0.000,19.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6006,2017.607,20.038,19.599,19.599,0.000,19.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6007,2017.975,18.297,19.609,19.609,0.000,19.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6008,2018.344,20.334,19.620,19.620,0.000,19.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6009,2018.712,24.260,19.631,19.631,0.000,19.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6010,2019.081,23.482,19.641,19.641,0.000,19.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6011,2019.450,27.075,19.652,19.652,0.000,19.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6012,2019.818,19.630,19.662,19.662,0.000,19.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6013,2020.187,22.186,19.673,19.673,0.000,19.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6014,2020.556,28.630,19.683,19.683,0.000,19.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6015,2020.925,19.926,19.694,19.694,0.000,19.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6016,2021.294,33.964,19.704,19.704,0.000,19.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6017,2021.663,17.519,19.715,19.715,0.000,19.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6018,2022.032,26.778,19.725,19.725,0.000,19.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6019,2022.401,26.594,19.736,19.736,0.000,19.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6020,2022.770,24.926,19.746,19.746,0.000,19.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6021,2023.139,41.852,19.757,19.757,0.000,19.757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6022,2023.508,22.630,19.767,19.767,0.000,19.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6023,2023.878,25.149,19.778,19.778,0.000,19.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6024,2024.247,27.964,19.789,19.789,0.000,19.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6025,2024.616,25.519,19.799,19.799,0.000,19.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6026,2024.986,30.778,19.810,19.810,0.000,19.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6027,2025.355,24.704,19.820,19.820,0.000,19.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6028,2025.725,13.260,19.831,19.831,0.000,19.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6029,2026.095,19.038,19.841,19.841,0.000,19.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6030,2026.464,17.445,19.852,19.852,0.000,19.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6031,2026.834,39.704,19.862,19.862,0.000,19.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6032,2027.204,26.223,19.873,19.873,0.000,19.872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6033,2027.574,32.186,19.883,19.883,0.000,19.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6034,2027.944,30.112,19.894,19.894,0.000,19.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6035,2028.313,27.890,19.904,19.904,0.000,19.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6036,2028.683,26.630,19.915,19.915,0.000,19.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6037,2029.054,29.260,19.925,19.925,0.000,19.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6038,2029.424,25.186,19.936,19.936,0.000,19.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6039,2029.794,27.038,19.947,19.947,0.000,19.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6040,2030.164,31.778,19.957,19.957,0.000,19.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6041,2030.534,23.964,19.968,19.968,0.000,19.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6042,2030.905,26.964,19.978,19.978,0.000,19.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6043,2031.275,26.704,19.989,19.989,0.000,19.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6044,2031.645,29.964,19.999,19.999,0.000,19.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6045,2032.016,21.964,20.010,20.010,0.000,20.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6046,2032.387,32.186,20.020,20.020,0.000,20.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6047,2032.757,25.778,20.031,20.031,0.000,20.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6048,2033.128,24.186,20.041,20.041,0.000,20.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6049,2033.498,21.112,20.052,20.052,0.000,20.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6050,2033.869,33.482,20.062,20.062,0.000,20.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6051,2034.240,28.556,20.073,20.073,0.000,20.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6052,2034.611,16.890,20.083,20.083,0.000,20.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6053,2034.982,21.852,20.094,20.094,0.000,20.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6054,2035.353,22.408,20.105,20.105,0.000,20.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6055,2035.724,25.223,20.115,20.115,0.000,20.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6056,2036.095,24.260,20.126,20.126,0.000,20.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6057,2036.466,32.297,20.136,20.136,0.000,20.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6058,2036.837,22.260,20.147,20.147,0.000,20.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6059,2037.209,28.778,20.157,20.157,0.000,20.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6060,2037.580,23.852,20.168,20.168,0.000,20.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6061,2037.951,31.445,20.178,20.178,0.000,20.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
