ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Th-L
5972,2005.111,17.260,14.014,6.416,0.000,14.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5973,2005.478,21.778,14.024,6.415,0.000,14.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5974,2005.845,26.075,14.035,6.413,0.000,14.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5975,2006.211,32.890,14.046,6.412,0.000,14.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5976,2006.578,28.186,14.056,6.410,0.000,14.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5977,2006.945,30.852,14.067,6.409,0.000,14.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5978,2007.312,28.482,14.078,6.407,0.000,14.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5979,2007.679,30.482,14.089,6.406,0.000,14.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5980,2008.046,28.260,14.101,6.404,0.000,14.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5981,2008.413,26.556,14.112,6.403,0.000,14.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5982,2008.780,25.445,14.124,6.401,0.000,14.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5983,2009.147,30.964,14.136,6.400,0.000,14.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5984,2009.515,25.038,14.147,6.398,0.000,14.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5985,2009.882,25.704,14.160,6.397,0.000,14.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5986,2010.249,21.408,14.172,6.395,0.000,14.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5987,2010.617,19.223,14.184,6.394,0.000,14.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5988,2010.984,20.482,14.197,6.392,0.000,14.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5989,2011.352,28.408,14.209,6.391,0.000,14.209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5990,2011.719,34.408,14.222,6.389,0.000,14.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5991,2012.087,15.852,14.235,6.388,0.000,14.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5992,2012.454,26.371,14.248,6.386,0.000,14.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5993,2012.822,21.630,14.261,6.385,0.000,14.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5994,2013.190,23.482,14.274,6.383,0.000,14.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5995,2013.558,21.519,14.287,6.382,0.000,14.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5996,2013.925,22.742,14.300,6.380,0.000,14.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5997,2014.293,19.112,14.314,6.379,0.000,14.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5998,2014.661,33.334,14.328,6.377,0.000,14.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5999,2015.029,23.630,14.341,6.376,0.000,14.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6000,2015.397,27.704,14.355,6.374,0.000,14.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6001,2015.765,23.260,14.369,6.373,0.000,14.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6002,2016.134,23.112,14.383,6.372,0.000,14.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6003,2016.502,25.742,14.397,6.370,0.000,14.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6004,2016.870,20.852,14.412,6.369,0.000,14.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6005,2017.238,17.852,14.426,6.367,0.000,14.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6006,2017.607,20.038,14.441,6.366,0.000,14.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6007,2017.975,18.297,14.456,6.364,0.000,14.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6008,2018.344,20.334,14.471,6.363,0.000,14.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6009,2018.712,24.260,14.486,6.361,0.000,14.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6010,2019.081,23.482,14.501,6.360,0.000,14.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6011,2019.450,27.075,14.516,6.358,0.000,14.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6012,2019.818,19.630,14.532,6.357,0.000,14.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6013,2020.187,22.186,14.547,6.355,0.000,14.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6014,2020.556,28.630,14.563,6.354,0.000,14.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6015,2020.925,19.926,14.579,6.352,0.000,14.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6016,2021.294,33.964,14.595,6.351,0.000,14.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6017,2021.663,17.519,14.611,6.349,0.000,14.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6018,2022.032,26.778,14.627,6.348,0.000,14.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6019,2022.401,26.594,14.644,6.346,0.000,14.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6020,2022.770,24.926,14.661,6.345,0.000,14.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6021,2023.139,41.852,14.677,6.343,0.000,14.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6022,2023.508,22.630,14.694,6.342,0.000,14.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6023,2023.878,25.149,14.712,6.340,0.000,14.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6024,2024.247,27.964,14.729,6.339,0.000,14.729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6025,2024.616,25.519,14.746,6.337,0.000,14.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6026,2024.986,30.778,14.764,6.336,0.000,14.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6027,2025.355,24.704,14.782,6.334,0.000,14.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6028,2025.725,13.260,14.800,6.333,0.000,14.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6029,2026.095,19.038,14.818,6.331,0.000,14.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6030,2026.464,17.445,14.837,6.330,0.000,14.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6031,2026.834,39.704,14.855,6.328,0.000,14.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6032,2027.204,26.223,14.874,6.327,0.000,14.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6033,2027.574,32.186,14.893,6.325,0.000,14.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6034,2027.944,30.112,14.913,6.324,0.000,14.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6035,2028.313,27.890,14.932,6.322,0.000,14.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6036,2028.683,26.630,14.952,6.321,0.000,14.952,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6037,2029.054,29.260,14.972,6.319,0.000,14.971,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6038,2029.424,25.186,14.992,6.318,0.000,14.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6039,2029.794,27.038,15.012,6.316,0.000,15.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6040,2030.164,31.778,15.032,6.315,0.000,15.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6041,2030.534,23.964,15.053,6.313,0.000,15.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6042,2030.905,26.964,15.074,6.312,0.000,15.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6043,2031.275,26.704,15.095,6.310,0.000,15.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6044,2031.645,29.964,15.117,6.309,0.000,15.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6045,2032.016,21.964,15.139,6.307,0.000,15.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6046,2032.387,32.186,15.161,6.306,0.000,15.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6047,2032.757,25.778,15.183,6.304,0.000,15.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6048,2033.128,24.186,15.205,6.303,0.000,15.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6049,2033.498,21.112,15.228,6.301,0.000,15.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6050,2033.869,33.482,15.251,6.300,0.000,15.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6051,2034.240,28.556,15.274,6.299,0.000,15.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6052,2034.611,16.890,15.298,6.297,0.000,15.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6053,2034.982,21.852,15.321,6.296,0.000,15.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6054,2035.353,22.408,15.345,6.294,0.000,15.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6055,2035.724,25.223,15.369,6.293,0.000,15.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6056,2036.095,24.260,15.393,6.291,0.000,15.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6057,2036.466,32.297,15.418,6.290,0.000,15.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6058,2036.837,22.260,15.443,6.288,0.000,15.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6059,2037.209,28.778,15.467,6.287,0.000,15.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6060,2037.580,23.852,15.493,6.285,0.000,15.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6061,2037.951,31.445,15.518,6.284,0.000,15.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6062,2038.323,28.964,15.544,6.282,0.000,15.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6063,2038.694,25.852,15.569,6.280,0.000,15.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6064,2039.066,19.445,15.595,6.278,0.000,15.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6065,2039.437,24.445,15.621,6.276,0.000,15.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6066,2039.809,25.334,15.647,6.275,0.000,15.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6067,2040.181,36.778,15.673,6.273,0.000,15.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6068,2040.553,15.926,15.700,6.271,0.000,15.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6069,2040.924,21.371,15.727,6.269,0.000,15.727,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6070,2041.296,26.482,15.754,6.267,0.000,15.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6071,2041.668,28.297,15.782,6.265,0.000,15.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6072,2042.040,26.408,15.810,6.263,0.000,15.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6073,2042.412,32.038,15.838,6.261,0.000,15.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6074,2042.784,25.816,15.866,6.259,0.000,15.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6075,2043.156,33.778,15.895,6.257,0.000,15.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6076,2043.529,35.630,15.923,6.256,0.000,15.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6077,2043.901,25.408,15.953,6.254,0.000,15.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6078,2044.273,19.630,15.982,6.252,0.000,15.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6079,2044.646,24.852,16.012,6.250,0.000,16.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6080,2045.018,23.186,16.042,6.248,0.000,16.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6081,2045.391,25.890,16.072,6.246,0.000,16.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6082,2045.763,33.334,16.103,6.244,0.000,16.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6083,2046.136,19.852,16.134,6.242,0.000,16.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6084,2046.508,25.556,16.165,6.240,0.000,16.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6085,2046.881,12.556,16.197,6.239,0.000,16.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6086,2047.254,29.594,16.229,6.237,0.000,16.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6087,2047.627,20.260,16.261,6.235,0.000,16.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6088,2048.000,29.001,16.293,6.233,0.000,16.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6089,2048.373,26.112,16.326,6.231,0.000,16.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6090,2048.746,31.371,16.359,6.229,0.000,16.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6091,2049.119,29.408,16.393,6.227,0.000,16.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6092,2049.492,30.630,16.427,6.225,0.000,16.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6093,2049.865,23.556,16.461,6.223,0.000,16.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6094,2050.238,9.816,16.496,6.221,0.000,16.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6095,2050.611,17.408,16.531,6.220,0.000,16.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6096,2050.985,21.186,16.566,6.218,0.000,16.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6097,2051.358,18.964,16.602,6.216,0.000,16.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6098,2051.732,27.630,16.638,6.214,0.000,16.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6099,2052.105,25.112,16.675,6.212,0.000,16.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6100,2052.479,19.260,16.712,6.210,0.000,16.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6101,2052.852,20.482,16.749,6.208,0.000,16.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6102,2053.226,16.926,16.787,6.206,0.000,16.787,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6103,2053.600,21.112,16.825,6.204,0.000,16.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6104,2053.974,28.482,16.863,6.203,0.000,16.863,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6105,2054.347,24.816,16.902,6.201,0.000,16.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6106,2054.721,18.186,16.941,6.199,0.000,16.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6107,2055.095,26.408,16.981,6.197,0.000,16.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6108,2055.469,35.001,17.020,6.195,0.000,17.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6109,2055.843,22.223,17.059,6.193,0.000,17.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6110,2056.218,25.926,17.099,6.191,0.000,17.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6111,2056.592,28.112,17.138,6.189,0.000,17.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6112,2056.966,34.408,17.178,6.187,0.000,17.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6113,2057.340,27.001,17.218,6.185,0.000,17.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6114,2057.715,27.926,17.257,6.184,0.000,17.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6115,2058.089,21.556,17.297,6.182,0.000,17.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6116,2058.464,19.778,17.337,6.180,0.000,17.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6117,2058.838,23.001,17.377,6.178,0.000,17.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6118,2059.213,31.223,17.417,6.176,0.000,17.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6119,2059.587,20.149,17.457,6.174,0.000,17.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6120,2059.962,23.630,17.497,6.172,0.000,17.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6121,2060.337,25.556,17.537,6.170,0.000,17.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6122,2060.712,21.408,17.578,6.168,0.000,17.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6123,2061.087,25.038,17.618,6.167,0.000,17.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6124,2061.462,27.852,17.658,6.165,0.000,17.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6125,2061.837,16.926,17.698,6.163,0.000,17.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6126,2062.212,21.630,17.738,6.161,0.000,17.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6127,2062.587,22.926,17.779,6.159,0.000,17.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6128,2062.962,19.445,17.819,6.157,0.000,17.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6129,2063.337,20.852,17.859,6.155,0.000,17.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6130,2063.712,17.704,17.899,6.153,0.000,17.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6131,2064.088,19.112,17.939,6.151,0.000,17.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6132,2064.463,20.371,17.980,6.149,0.000,17.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6133,2064.839,18.556,18.020,6.148,0.000,18.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6134,2065.214,26.186,18.060,6.146,0.000,18.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6135,2065.590,18.667,18.100,6.144,0.000,18.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6136,2065.965,25.704,18.140,6.142,0.000,18.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6137,2066.341,18.704,18.180,6.140,0.000,18.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6138,2066.717,18.482,18.220,6.138,0.000,18.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6139,2067.093,21.075,18.260,6.136,0.000,18.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6140,2067.469,19.778,18.300,6.134,0.000,18.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6141,2067.844,21.630,18.339,6.132,0.000,18.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6142,2068.220,16.630,18.379,6.131,0.000,18.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6143,2068.597,28.926,18.419,6.129,0.000,18.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6144,2068.973,25.223,18.458,6.127,0.000,18.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6145,2069.349,23.630,18.498,6.125,0.000,18.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6146,2069.725,19.334,18.537,6.123,0.000,18.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6147,2070.101,16.186,18.576,6.121,0.000,18.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6148,2070.478,16.668,18.615,6.119,0.000,18.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6149,2070.854,28.778,18.654,6.117,0.000,18.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6150,2071.231,20.260,18.693,6.115,0.000,18.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6151,2071.607,16.186,18.732,6.113,0.000,18.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6152,2071.984,12.742,18.771,6.112,0.000,18.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6153,2072.360,21.186,18.809,6.110,0.000,18.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6154,2072.737,20.482,18.848,6.108,0.000,18.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6155,2073.114,21.630,18.886,6.106,0.000,18.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6156,2073.491,18.482,18.924,6.104,0.000,18.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6157,2073.867,23.668,18.962,6.102,0.000,18.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6158,2074.244,15.445,19.000,6.100,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6159,2074.621,19.297,19.038,6.098,0.000,19.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6160,2074.998,18.334,19.075,6.096,0.000,19.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6161,2075.376,17.778,19.113,6.095,0.000,19.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6162,2075.753,19.778,19.150,6.093,0.000,19.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6163,2076.130,21.852,19.187,6.091,0.000,19.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6164,2076.507,15.038,19.224,6.089,0.000,19.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6165,2076.885,19.445,19.260,6.087,0.000,19.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6166,2077.262,21.260,19.297,6.085,0.000,19.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6167,2077.639,19.630,19.333,6.083,0.000,19.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6168,2078.017,10.926,19.369,6.081,0.000,19.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6169,2078.395,12.408,19.405,6.079,0.000,19.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6170,2078.772,11.556,19.441,6.077,0.000,19.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6171,2079.150,21.890,19.476,6.076,0.000,19.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6172,2079.528,19.260,19.511,6.074,0.000,19.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6173,2079.906,24.334,19.546,6.072,0.000,19.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6174,2080.283,21.408,19.581,6.070,0.000,19.581,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6175,2080.661,20.482,19.616,6.068,0.000,19.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6176,2081.039,27.926,19.650,6.066,0.000,19.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6177,2081.417,18.704,19.684,6.064,0.000,19.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6178,2081.796,33.668,19.718,6.062,0.000,19.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6179,2082.174,27.852,19.751,6.060,0.000,19.751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6180,2082.552,20.556,19.784,6.059,0.000,19.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6181,2082.930,19.778,19.817,6.057,0.000,19.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6182,2083.309,24.186,19.849,6.055,0.000,19.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6183,2083.687,13.482,19.881,6.053,0.000,19.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6184,2084.066,11.778,19.913,6.051,0.000,19.913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6185,2084.444,28.778,19.944,6.049,0.000,19.944,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6186,2084.823,13.334,19.975,6.047,0.000,19.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6187,2085.201,19.852,20.006,6.045,0.000,20.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6188,2085.580,19.260,20.036,6.043,0.000,20.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
