ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Rn-220,Th-232,K-40,Xray-Pb,Xray-Th
6583,2328.992,21.519,15.934,1.926,0.000,15.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6584,2329.335,22.963,15.924,1.928,0.000,15.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6585,2329.679,7.519,15.913,1.931,0.000,15.913,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6586,2330.022,21.519,15.902,1.933,0.000,15.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6587,2330.365,11.815,15.891,1.935,0.000,15.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6588,2330.709,9.963,15.879,1.938,0.000,15.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6589,2331.052,7.445,15.868,1.940,0.000,15.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6590,2331.395,15.815,15.856,1.942,0.000,15.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6591,2331.738,14.741,15.844,1.945,0.000,15.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6592,2332.082,16.889,15.832,1.947,0.000,15.831,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6593,2332.425,18.445,15.819,1.949,0.000,15.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6594,2332.768,14.371,15.807,1.951,0.000,15.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6595,2333.111,17.667,15.794,1.954,0.000,15.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6596,2333.455,12.445,15.781,1.956,0.000,15.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6597,2333.798,22.334,15.768,1.958,0.000,15.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6598,2334.141,13.815,15.754,1.961,0.000,15.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6599,2334.484,23.593,15.741,1.963,0.000,15.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6600,2334.827,8.445,15.727,1.965,0.000,15.727,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6601,2335.170,15.667,15.713,1.967,0.000,15.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6602,2335.514,11.593,15.699,1.970,0.000,15.699,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6603,2335.857,18.519,15.685,1.972,0.000,15.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6604,2336.200,16.593,15.670,1.974,0.000,15.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6605,2336.543,17.667,15.656,1.977,0.000,15.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6606,2336.886,13.519,15.641,1.979,0.000,15.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6607,2337.229,14.037,15.626,1.981,0.000,15.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6608,2337.572,17.815,15.610,1.984,0.000,15.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6609,2337.915,17.593,15.595,1.986,0.000,15.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6610,2338.258,16.889,15.579,1.988,0.000,15.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6611,2338.601,13.963,15.563,1.990,0.000,15.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6612,2338.944,13.259,15.547,1.993,0.000,15.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6613,2339.287,12.445,15.531,1.995,0.000,15.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6614,2339.630,10.815,15.514,1.997,0.000,15.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6615,2339.973,19.593,15.498,2.000,0.000,15.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6616,2340.316,16.593,15.481,2.002,0.000,15.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6617,2340.659,13.593,15.464,2.004,0.000,15.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6618,2341.002,16.334,15.447,2.007,0.000,15.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6619,2341.345,16.741,15.429,2.009,0.000,15.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6620,2341.687,14.963,15.412,2.011,0.000,15.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6621,2342.030,14.741,15.394,2.013,0.000,15.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6622,2342.373,21.741,15.376,2.016,0.000,15.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6623,2342.716,9.963,15.358,2.018,0.000,15.358,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6624,2343.059,11.667,15.340,2.020,0.000,15.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6625,2343.402,8.741,15.321,2.023,0.000,15.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6626,2343.744,21.185,15.302,2.025,0.000,15.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6627,2344.087,6.593,15.284,2.027,0.000,15.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6628,2344.430,5.815,15.265,2.030,0.000,15.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6629,2344.773,23.667,15.245,2.032,0.000,15.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6630,2345.115,20.963,15.226,2.034,0.000,15.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6631,2345.458,17.667,15.206,2.036,0.000,15.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6632,2345.801,10.741,15.187,2.039,0.000,15.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6633,2346.144,11.667,15.167,2.041,0.000,15.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6634,2346.486,16.111,15.147,2.043,0.000,15.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6635,2346.829,18.037,15.127,2.046,0.000,15.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6636,2347.172,13.963,15.106,2.048,0.000,15.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6637,2347.514,8.593,15.086,2.050,0.000,15.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6638,2347.857,24.185,15.065,2.053,0.000,15.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6639,2348.199,18.185,15.044,2.055,0.000,15.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6640,2348.542,8.741,15.023,2.057,0.000,15.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6641,2348.885,9.667,15.002,2.059,0.000,15.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6642,2349.227,22.815,14.981,2.062,0.000,14.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6643,2349.570,26.259,14.959,2.064,0.000,14.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6644,2349.912,15.445,14.937,2.066,0.000,14.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6645,2350.255,11.889,14.916,2.069,0.000,14.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6646,2350.597,13.815,14.894,2.071,0.000,14.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6647,2350.940,14.519,14.872,2.073,0.000,14.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6648,2351.282,11.519,14.849,2.075,0.000,14.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6649,2351.625,14.037,14.827,2.078,0.000,14.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6650,2351.967,17.815,14.804,2.080,0.000,14.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6651,2352.310,14.667,14.782,2.082,0.000,14.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6652,2352.652,17.815,14.759,2.085,0.000,14.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6653,2352.994,9.741,14.736,2.087,0.000,14.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6654,2353.337,10.519,14.713,2.089,0.000,14.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6655,2353.679,12.963,14.690,2.092,0.000,14.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6656,2354.022,15.371,14.666,2.093,0.000,14.666,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6657,2354.364,9.667,14.642,2.095,0.000,14.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6658,2354.706,14.037,14.618,2.097,0.000,14.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6659,2355.049,12.741,14.593,2.099,0.000,14.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6660,2355.391,12.001,14.569,2.101,0.000,14.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6661,2355.733,7.889,14.544,2.103,0.000,14.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6662,2356.075,17.963,14.519,2.105,0.000,14.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6663,2356.418,11.111,14.494,2.107,0.000,14.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6664,2356.760,13.815,14.469,2.109,0.000,14.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6665,2357.102,3.741,14.444,2.111,0.000,14.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6666,2357.444,10.185,14.418,2.112,0.000,14.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6667,2357.787,13.259,14.393,2.114,0.000,14.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6668,2358.129,15.889,14.367,2.116,0.000,14.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6669,2358.471,17.185,14.341,2.118,0.000,14.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6670,2358.813,15.519,14.315,2.120,0.000,14.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6671,2359.155,8.963,14.289,2.122,0.000,14.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6672,2359.498,12.111,14.262,2.124,0.000,14.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6673,2359.840,15.297,14.235,2.126,0.000,14.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6674,2360.182,10.889,14.209,2.128,0.000,14.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6675,2360.524,17.667,14.182,2.130,0.000,14.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6676,2360.866,11.741,14.155,2.131,0.000,14.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6677,2361.208,19.111,14.127,2.133,0.000,14.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6678,2361.550,22.889,14.100,2.135,0.000,14.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6679,2361.892,16.259,14.073,2.137,0.000,14.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6680,2362.234,13.037,14.045,2.139,0.000,14.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6681,2362.576,22.556,14.017,2.141,0.000,14.017,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6682,2362.918,9.963,13.989,2.143,0.000,13.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6683,2363.260,17.667,13.961,2.145,0.000,13.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6684,2363.602,10.815,13.933,2.147,0.000,13.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6685,2363.944,17.259,13.905,2.149,0.000,13.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6686,2364.286,12.037,13.876,2.150,0.000,13.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6687,2364.628,12.111,13.847,2.152,0.000,13.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6688,2364.970,11.963,13.819,2.154,0.000,13.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6689,2365.312,16.519,13.790,2.156,0.000,13.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6690,2365.654,11.037,13.761,2.158,0.000,13.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6691,2365.995,10.111,13.732,2.160,0.000,13.731,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6692,2366.337,11.445,13.703,2.162,0.000,13.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6693,2366.679,21.149,13.673,2.164,0.000,13.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6694,2367.021,11.667,13.644,2.166,0.000,13.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6695,2367.363,9.667,13.614,2.168,0.000,13.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6696,2367.705,12.259,13.585,2.169,0.000,13.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6697,2368.046,18.037,13.555,2.171,0.000,13.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6698,2368.388,11.889,13.525,2.173,0.000,13.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6699,2368.730,9.741,13.495,2.175,0.000,13.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6700,2369.072,18.408,13.465,2.177,0.000,13.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6701,2369.413,13.519,13.435,2.179,0.000,13.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6702,2369.755,12.223,13.404,2.181,0.000,13.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6703,2370.097,10.963,13.374,2.183,0.000,13.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6704,2370.438,9.111,13.344,2.185,0.000,13.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6705,2370.780,12.741,13.313,2.187,0.000,13.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6706,2371.122,14.111,13.283,2.188,0.000,13.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6707,2371.463,11.963,13.252,2.190,0.000,13.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6708,2371.805,11.185,13.221,2.192,0.000,13.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6709,2372.147,10.815,13.190,2.194,0.000,13.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6710,2372.488,14.185,13.160,2.196,0.000,13.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6711,2372.830,4.815,13.129,2.198,0.000,13.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6712,2373.171,16.815,13.098,2.200,0.000,13.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6713,2373.513,20.519,13.066,2.202,0.000,13.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6714,2373.854,12.519,13.035,2.204,0.000,13.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6715,2374.196,12.334,13.004,2.205,0.000,13.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6716,2374.537,7.963,12.973,2.207,0.000,12.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6717,2374.879,16.259,12.942,2.209,0.000,12.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6718,2375.220,15.815,12.910,2.211,0.000,12.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6719,2375.562,13.037,12.879,2.213,0.000,12.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6720,2375.903,13.889,12.847,2.215,0.000,12.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6721,2376.245,13.815,12.816,2.217,0.000,12.815,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6722,2376.586,12.667,12.784,2.219,0.000,12.784,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6723,2376.927,17.259,12.753,2.221,0.000,12.752,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6724,2377.269,8.037,12.721,2.223,0.000,12.721,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6725,2377.610,15.408,12.690,2.224,0.000,12.689,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6726,2377.952,9.815,12.658,2.226,0.000,12.657,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6727,2378.293,9.111,12.626,2.228,0.000,12.626,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6728,2378.634,9.741,12.594,2.230,0.000,12.594,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6729,2378.976,12.815,12.562,2.232,0.000,12.562,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6730,2379.317,13.815,12.531,2.234,0.000,12.530,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6731,2379.658,12.259,12.499,2.236,0.000,12.498,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6732,2379.999,10.667,12.467,2.238,0.000,12.466,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6733,2380.341,9.037,12.435,2.240,0.000,12.434,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6734,2380.682,10.519,12.402,2.242,0.000,12.402,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6735,2381.023,12.445,12.370,2.243,0.000,12.370,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6736,2381.364,10.037,12.338,2.245,0.000,12.338,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6737,2381.706,20.741,12.306,2.247,0.000,12.305,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6738,2382.047,12.815,12.274,2.249,0.000,12.273,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6739,2382.388,10.519,12.241,2.251,0.000,12.241,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6740,2382.729,12.111,12.209,2.253,0.000,12.209,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6741,2383.070,14.185,12.177,2.255,0.000,12.176,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6742,2383.411,16.037,12.144,2.257,0.000,12.144,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6743,2383.752,12.889,12.112,2.259,0.000,12.111,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6744,2384.094,19.593,12.080,2.261,0.000,12.079,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6745,2384.435,8.371,12.047,2.262,0.000,12.047,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6746,2384.776,13.963,12.015,2.264,0.000,12.014,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6747,2385.117,13.185,11.982,2.266,0.000,11.982,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6748,2385.458,14.889,11.950,2.268,0.000,11.949,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6749,2385.799,9.741,11.917,2.270,0.000,11.917,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6750,2386.140,18.889,11.885,2.272,0.000,11.884,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6751,2386.481,8.519,11.852,2.274,0.000,11.852,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6752,2386.822,15.445,11.820,2.276,0.000,11.819,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6753,2387.163,8.889,11.787,2.278,0.000,11.787,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6754,2387.504,12.741,11.755,2.280,0.000,11.754,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6755,2387.845,8.334,11.722,2.281,0.000,11.722,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6756,2388.186,16.037,11.690,2.283,0.000,11.689,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6757,2388.526,13.963,11.657,2.285,0.000,11.657,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6758,2388.867,8.371,11.625,2.287,0.000,11.624,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6759,2389.208,11.371,11.592,2.289,0.000,11.592,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6760,2389.549,12.667,11.560,2.291,0.000,11.559,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6761,2389.890,14.815,11.527,2.293,0.000,11.527,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6762,2390.231,8.815,11.495,2.295,0.000,11.494,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6763,2390.572,17.037,11.463,2.297,0.000,11.462,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6764,2390.912,14.408,11.430,2.299,0.000,11.430,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6765,2391.253,13.667,11.398,2.300,0.000,11.397,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6766,2391.594,13.815,11.366,2.302,0.000,11.365,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6767,2391.935,10.889,11.334,2.304,0.000,11.333,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6768,2392.275,13.371,11.301,2.306,0.000,11.301,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6769,2392.616,10.519,11.269,2.308,0.000,11.269,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6770,2392.957,18.259,11.237,2.310,0.000,11.237,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6771,2393.298,12.889,11.205,2.312,0.000,11.204,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6772,2393.638,13.889,11.173,2.314,0.000,11.172,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6773,2393.979,8.185,11.141,2.316,0.000,11.141,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6774,2394.320,15.334,11.109,2.318,0.000,11.109,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6775,2394.660,13.223,11.077,2.319,0.000,11.077,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6776,2395.001,12.593,11.046,2.321,0.000,11.045,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6777,2395.341,14.037,11.014,2.323,0.000,11.013,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6778,2395.682,7.963,10.982,2.325,0.000,10.982,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6779,2396.023,20.889,10.951,2.327,0.000,10.950,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6780,2396.363,9.889,10.919,2.329,0.000,10.918,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6781,2396.704,9.963,10.888,2.331,0.000,10.887,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6782,2397.044,17.741,10.856,2.333,0.000,10.855,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6783,2397.385,13.185,10.825,2.335,0.000,10.824,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6784,2397.725,12.185,10.794,2.337,0.000,10.793,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6785,2398.066,7.741,10.762,2.338,0.000,10.762,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6786,2398.406,16.889,10.731,2.340,0.000,10.731,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6787,2398.747,12.334,10.700,2.342,0.000,10.700,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6788,2399.087,16.815,10.669,2.344,0.000,10.669,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6789,2399.428,14.371,10.638,2.346,0.000,10.638,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6790,2399.768,14.111,10.608,2.348,0.000,10.607,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6791,2400.108,11.185,10.577,2.350,0.000,10.576,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6792,2400.449,11.667,10.546,2.352,0.000,10.546,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6793,2400.789,12.111,10.516,2.354,0.000,10.515,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6794,2401.130,16.037,10.485,2.356,0.000,10.485,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6795,2401.470,10.963,10.455,2.357,0.000,10.454,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6796,2401.810,9.037,10.425,2.359,0.000,10.424,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6797,2402.151,12.889,10.395,2.361,0.000,10.394,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6798,2402.491,7.963,10.365,2.363,0.000,10.364,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6799,2402.831,11.111,10.335,2.365,0.000,10.334,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6800,2403.171,10.185,10.305,2.367,0.000,10.304,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6801,2403.512,7.667,10.275,2.369,0.000,10.274,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6802,2403.852,13.334,10.245,2.371,0.000,10.244,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6803,2404.192,8.963,10.215,2.373,0.000,10.215,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6804,2404.532,1.667,10.186,2.374,0.000,10.185,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6805,2404.872,13.963,10.156,2.376,0.000,10.156,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6806,2405.213,10.963,10.127,2.378,0.000,10.126,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6807,2405.553,10.037,10.098,2.380,0.000,10.097,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6808,2405.893,13.815,10.068,2.382,0.000,10.068,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6809,2406.233,14.482,10.039,2.384,0.000,10.039,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6810,2406.573,11.815,10.010,2.386,0.000,10.010,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6811,2406.913,11.111,9.981,2.388,0.000,9.981,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6812,2407.253,10.963,9.953,2.390,0.000,9.952,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6813,2407.593,17.111,9.924,2.392,0.000,9.923,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6814,2407.934,12.667,9.895,2.393,0.000,9.895,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6815,2408.274,10.593,9.867,2.395,0.000,9.866,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6816,2408.614,11.371,9.839,2.397,0.000,9.838,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6817,2408.954,14.963,9.810,2.399,0.000,9.810,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6818,2409.294,18.149,9.782,2.401,0.000,9.781,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6819,2409.634,10.815,9.754,2.403,0.000,9.753,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6820,2409.974,10.037,9.726,2.405,0.000,9.725,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6821,2410.314,12.037,9.698,2.407,0.000,9.698,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6822,2410.653,14.889,9.671,2.409,0.000,9.670,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6823,2410.993,9.185,9.643,2.411,0.000,9.642,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6824,2411.333,14.815,9.616,2.412,0.000,9.615,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6825,2411.673,12.185,9.588,2.414,0.000,9.588,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6826,2412.013,10.037,9.561,2.416,0.000,9.561,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6827,2412.353,9.667,9.534,2.418,0.000,9.534,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6828,2412.693,14.630,9.507,2.420,0.000,9.507,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6829,2413.033,10.667,9.481,2.422,0.000,9.480,0.000,0.001,0.000,0.000,0.000,0.000,0.000
6830,2413.372,15.741,9.454,2.424,0.000,9.453,0.000,0.001,0.000,0.000,0.000,0.000,0.000
