spectrum,detector,chain,chain_present,k_fwhm,i_min_pct,set_lines,peaks_total,peaks_finder,peaks_library,anchors,finder_lost,strong_lines_found,strong_lines_total,strong_lines_found_finder_only,phantom_lines,decoy_lines,ms
ASN16_Th232,ASN16,Th-232,pos,0.00,0.00,69,66,8,58,1,11,21,21,13,37,46,1735
ASN16_Th232,ASN16,Th-232,pos,0.00,0.05,66,64,8,56,1,11,21,21,13,35,44,1557
ASN16_Th232,ASN16,Th-232,pos,0.00,0.10,65,63,8,55,1,11,21,21,13,34,43,1701
ASN16_Th232,ASN16,Th-232,pos,0.00,0.20,60,57,9,48,1,10,21,21,13,31,38,1727
ASN16_Th232,ASN16,Th-232,pos,0.00,0.50,44,46,10,36,1,9,21,21,13,20,28,1848
ASN16_Th232,ASN16,Th-232,pos,0.00,1.00,30,35,13,22,1,6,21,21,13,12,18,1129
ASN16_Th232,ASN16,Th-232,pos,0.00,2.00,21,27,16,11,1,3,18,21,13,7,9,633
ASN16_Th232,ASN16,Th-232,pos,0.30,0.00,43,43,12,31,1,7,21,21,13,37,46,1011
ASN16_Th232,ASN16,Th-232,pos,0.30,0.05,42,42,12,30,1,7,21,21,13,35,44,1072
ASN16_Th232,ASN16,Th-232,pos,0.30,0.10,41,41,12,29,1,7,21,21,13,34,43,1057
ASN16_Th232,ASN16,Th-232,pos,0.30,0.20,38,38,13,25,1,6,21,21,13,31,38,961
ASN16_Th232,ASN16,Th-232,pos,0.30,0.50,32,36,12,24,1,7,21,21,13,20,28,631
ASN16_Th232,ASN16,Th-232,pos,0.30,1.00,25,31,14,17,1,5,21,21,13,12,18,607
ASN16_Th232,ASN16,Th-232,pos,0.30,2.00,18,25,17,8,1,2,18,21,13,7,9,309
ASN16_Th232,ASN16,Th-232,pos,0.50,0.00,35,37,14,23,1,5,21,21,13,37,46,406
ASN16_Th232,ASN16,Th-232,pos,0.50,0.05,34,36,14,22,1,5,21,21,13,35,44,421
ASN16_Th232,ASN16,Th-232,pos,0.50,0.10,33,35,14,21,1,5,21,21,13,34,43,442
ASN16_Th232,ASN16,Th-232,pos,0.50,0.20,32,34,14,20,1,5,21,21,13,31,38,389
ASN16_Th232,ASN16,Th-232,pos,0.50,0.50,30,34,13,21,1,6,21,21,13,20,28,487
ASN16_Th232,ASN16,Th-232,pos,0.50,1.00,23,29,15,14,1,4,21,21,13,12,18,638
ASN16_Th232,ASN16,Th-232,pos,0.50,2.00,17,24,18,6,1,1,18,21,13,7,9,285
ASN16_Th232,ASN16,Th-232,pos,0.70,0.00,29,31,16,15,1,3,21,21,13,28,40,556
ASN16_Th232,ASN16,Th-232,pos,0.70,0.05,29,31,16,15,1,3,21,21,13,26,38,653
ASN16_Th232,ASN16,Th-232,pos,0.70,0.10,28,30,16,14,1,3,21,21,13,25,37,612
ASN16_Th232,ASN16,Th-232,pos,0.70,0.20,27,30,16,14,1,3,21,21,13,23,33,475
ASN16_Th232,ASN16,Th-232,pos,0.70,0.50,25,29,17,12,1,2,20,21,13,18,25,468
ASN16_Th232,ASN16,Th-232,pos,0.70,1.00,20,26,18,8,1,1,20,21,13,12,18,405
ASN16_Th232,ASN16,Th-232,pos,0.70,2.00,17,24,18,6,1,1,18,21,13,7,9,293
ASN16_Th232,ASN16,Th-232,pos,0.85,0.00,26,29,17,12,1,2,20,21,13,27,34,449
ASN16_Th232,ASN16,Th-232,pos,0.85,0.05,26,29,17,12,1,2,20,21,13,25,32,393
ASN16_Th232,ASN16,Th-232,pos,0.85,0.10,25,28,17,11,1,2,20,21,13,24,31,419
ASN16_Th232,ASN16,Th-232,pos,0.85,0.20,25,28,17,11,1,2,20,21,13,23,29,431
ASN16_Th232,ASN16,Th-232,pos,0.85,0.50,24,28,17,11,1,2,20,21,13,18,22,364
ASN16_Th232,ASN16,Th-232,pos,0.85,1.00,20,26,18,8,1,1,20,21,13,13,16,367
ASN16_Th232,ASN16,Th-232,pos,0.85,2.00,17,24,18,6,1,1,18,21,13,6,8,265
ASN16_Th232,ASN16,Th-232,pos,1.00,0.00,25,28,17,11,1,2,19,21,13,23,27,405
ASN16_Th232,ASN16,Th-232,pos,1.00,0.05,25,28,17,11,1,2,19,21,13,23,27,459
ASN16_Th232,ASN16,Th-232,pos,1.00,0.10,24,27,17,10,1,2,19,21,13,22,26,401
ASN16_Th232,ASN16,Th-232,pos,1.00,0.20,24,27,17,10,1,2,19,21,13,21,25,421
ASN16_Th232,ASN16,Th-232,pos,1.00,0.50,23,27,17,10,1,2,19,21,13,17,20,399
ASN16_Th232,ASN16,Th-232,pos,1.00,1.00,19,25,18,7,1,1,19,21,13,12,14,589
ASN16_Th232,ASN16,Th-232,pos,1.00,2.00,17,24,18,6,1,1,18,21,13,6,8,317
ASN16_Th232,ASN16,Th-232,pos,1.30,0.00,20,25,17,8,1,2,16,21,13,19,23,513
ASN16_Th232,ASN16,Th-232,pos,1.30,0.05,20,25,17,8,1,2,16,21,13,18,22,492
ASN16_Th232,ASN16,Th-232,pos,1.30,0.10,19,24,17,7,1,2,16,21,13,17,21,488
ASN16_Th232,ASN16,Th-232,pos,1.30,0.20,18,23,17,6,1,2,16,21,13,16,20,600
ASN16_Th232,ASN16,Th-232,pos,1.30,0.50,16,22,17,5,1,2,15,21,13,14,17,624
ASN16_Th232,ASN16,Th-232,pos,1.30,1.00,13,21,18,3,1,1,15,21,13,12,14,543
ASN16_Th232,ASN16,Th-232,pos,1.30,2.00,11,20,18,2,1,1,14,21,13,6,8,261
ASN16_Th232,ASN16,Th-232,pos,1.60,0.00,19,25,17,8,1,2,16,21,13,16,20,731
ASN16_Th232,ASN16,Th-232,pos,1.60,0.05,19,25,17,8,1,2,16,21,13,15,19,751
ASN16_Th232,ASN16,Th-232,pos,1.60,0.10,18,24,17,7,1,2,16,21,13,14,18,651
ASN16_Th232,ASN16,Th-232,pos,1.60,0.20,18,24,17,7,1,2,16,21,13,14,18,718
ASN16_Th232,ASN16,Th-232,pos,1.60,0.50,15,22,17,5,1,2,14,21,13,13,16,658
ASN16_Th232,ASN16,Th-232,pos,1.60,1.00,11,20,18,2,1,1,14,21,13,11,12,642
ASN16_Th232,ASN16,Th-232,pos,1.60,2.00,9,19,18,1,1,1,13,21,13,6,7,220
ASN16_Th232,ASN16,Th-232,pos,2.00,0.00,14,21,17,4,1,2,14,21,13,12,14,302
ASN16_Th232,ASN16,Th-232,pos,2.00,0.05,14,21,17,4,1,2,14,21,13,12,14,349
ASN16_Th232,ASN16,Th-232,pos,2.00,0.10,13,20,17,3,1,2,14,21,13,12,14,326
ASN16_Th232,ASN16,Th-232,pos,2.00,0.20,13,20,17,3,1,2,14,21,13,12,14,301
ASN16_Th232,ASN16,Th-232,pos,2.00,0.50,12,20,17,3,1,2,14,21,13,10,12,278
ASN16_Th232,ASN16,Th-232,pos,2.00,1.00,10,20,18,2,1,1,14,21,13,10,11,215
ASN16_Th232,ASN16,Th-232,pos,2.00,2.00,9,19,18,1,1,1,13,21,13,6,7,310
ASN16_Th232,ASN16,Ra-226,bg,0.00,0.00,61,19,19,0,0,0,,,,0,50,3
ASN16_Th232,ASN16,Ra-226,bg,0.00,0.05,35,19,19,0,0,0,,,,0,31,6
ASN16_Th232,ASN16,Ra-226,bg,0.00,0.10,34,19,19,0,0,0,,,,0,30,4
ASN16_Th232,ASN16,Ra-226,bg,0.00,0.20,34,19,19,0,0,0,,,,0,30,5
ASN16_Th232,ASN16,Ra-226,bg,0.00,0.50,31,19,19,0,0,0,,,,0,27,4
ASN16_Th232,ASN16,Ra-226,bg,0.00,1.00,27,19,19,0,0,0,,,,0,23,4
ASN16_Th232,ASN16,Ra-226,bg,0.00,2.00,17,19,19,0,0,0,,,,0,16,4
ASN16_Th232,ASN16,Ra-226,bg,0.30,0.00,46,19,19,0,0,0,,,,0,50,4
ASN16_Th232,ASN16,Ra-226,bg,0.30,0.05,33,19,19,0,0,0,,,,0,31,4
ASN16_Th232,ASN16,Ra-226,bg,0.30,0.10,32,19,19,0,0,0,,,,0,30,4
ASN16_Th232,ASN16,Ra-226,bg,0.30,0.20,32,19,19,0,0,0,,,,0,30,5
ASN16_Th232,ASN16,Ra-226,bg,0.30,0.50,29,19,19,0,0,0,,,,0,27,6
ASN16_Th232,ASN16,Ra-226,bg,0.30,1.00,26,19,19,0,0,0,,,,0,23,8
ASN16_Th232,ASN16,Ra-226,bg,0.30,2.00,17,19,19,0,0,0,,,,0,16,5
ASN16_Th232,ASN16,Ra-226,bg,0.50,0.00,39,19,19,0,0,0,,,,0,50,5
ASN16_Th232,ASN16,Ra-226,bg,0.50,0.05,30,19,19,0,0,0,,,,0,31,4
ASN16_Th232,ASN16,Ra-226,bg,0.50,0.10,29,19,19,0,0,0,,,,0,30,4
ASN16_Th232,ASN16,Ra-226,bg,0.50,0.20,29,19,19,0,0,0,,,,0,30,4
ASN16_Th232,ASN16,Ra-226,bg,0.50,0.50,26,19,19,0,0,0,,,,0,27,6
ASN16_Th232,ASN16,Ra-226,bg,0.50,1.00,23,19,19,0,0,0,,,,0,23,4
ASN16_Th232,ASN16,Ra-226,bg,0.50,2.00,15,19,19,0,0,0,,,,0,16,3
ASN16_Th232,ASN16,Ra-226,bg,0.70,0.00,33,19,19,0,0,0,,,,0,41,4
ASN16_Th232,ASN16,Ra-226,bg,0.70,0.05,24,19,19,0,0,0,,,,0,28,4
ASN16_Th232,ASN16,Ra-226,bg,0.70,0.10,24,19,19,0,0,0,,,,0,27,4
ASN16_Th232,ASN16,Ra-226,bg,0.70,0.20,24,19,19,0,0,0,,,,0,27,4
ASN16_Th232,ASN16,Ra-226,bg,0.70,0.50,21,19,19,0,0,0,,,,0,24,4
ASN16_Th232,ASN16,Ra-226,bg,0.70,1.00,20,19,19,0,0,0,,,,0,22,3
ASN16_Th232,ASN16,Ra-226,bg,0.70,2.00,15,19,19,0,0,0,,,,0,15,3
ASN16_Th232,ASN16,Ra-226,bg,0.85,0.00,29,19,19,0,0,0,,,,0,35,3
ASN16_Th232,ASN16,Ra-226,bg,0.85,0.05,22,19,19,0,0,0,,,,0,25,4
ASN16_Th232,ASN16,Ra-226,bg,0.85,0.10,22,19,19,0,0,0,,,,0,24,3
ASN16_Th232,ASN16,Ra-226,bg,0.85,0.20,22,19,19,0,0,0,,,,0,24,5
ASN16_Th232,ASN16,Ra-226,bg,0.85,0.50,21,19,19,0,0,0,,,,0,21,3
ASN16_Th232,ASN16,Ra-226,bg,0.85,1.00,19,19,19,0,0,0,,,,0,20,4
ASN16_Th232,ASN16,Ra-226,bg,0.85,2.00,15,19,19,0,0,0,,,,0,13,4
ASN16_Th232,ASN16,Ra-226,bg,1.00,0.00,25,19,19,0,0,0,,,,0,31,4
ASN16_Th232,ASN16,Ra-226,bg,1.00,0.05,22,19,19,0,0,0,,,,0,23,5
ASN16_Th232,ASN16,Ra-226,bg,1.00,0.10,22,19,19,0,0,0,,,,0,22,8
ASN16_Th232,ASN16,Ra-226,bg,1.00,0.20,22,19,19,0,0,0,,,,0,22,5
ASN16_Th232,ASN16,Ra-226,bg,1.00,0.50,21,19,19,0,0,0,,,,0,19,6
ASN16_Th232,ASN16,Ra-226,bg,1.00,1.00,19,19,19,0,0,0,,,,0,17,5
ASN16_Th232,ASN16,Ra-226,bg,1.00,2.00,15,19,19,0,0,0,,,,0,12,4
ASN16_Th232,ASN16,Ra-226,bg,1.30,0.00,21,19,19,0,0,0,,,,0,26,7
ASN16_Th232,ASN16,Ra-226,bg,1.30,0.05,19,19,19,0,0,0,,,,0,21,4
ASN16_Th232,ASN16,Ra-226,bg,1.30,0.10,19,19,19,0,0,0,,,,0,20,8
ASN16_Th232,ASN16,Ra-226,bg,1.30,0.20,19,19,19,0,0,0,,,,0,20,4
ASN16_Th232,ASN16,Ra-226,bg,1.30,0.50,17,19,19,0,0,0,,,,0,19,4
ASN16_Th232,ASN16,Ra-226,bg,1.30,1.00,16,19,19,0,0,0,,,,0,16,4
ASN16_Th232,ASN16,Ra-226,bg,1.30,2.00,14,19,19,0,0,0,,,,0,12,4
ASN16_Th232,ASN16,Ra-226,bg,1.60,0.00,19,19,19,0,0,0,,,,0,23,4
ASN16_Th232,ASN16,Ra-226,bg,1.60,0.05,16,19,19,0,0,0,,,,0,20,5
ASN16_Th232,ASN16,Ra-226,bg,1.60,0.10,16,19,19,0,0,0,,,,0,19,4
ASN16_Th232,ASN16,Ra-226,bg,1.60,0.20,16,19,19,0,0,0,,,,0,19,3
ASN16_Th232,ASN16,Ra-226,bg,1.60,0.50,15,19,19,0,0,0,,,,0,18,4
ASN16_Th232,ASN16,Ra-226,bg,1.60,1.00,15,19,19,0,0,0,,,,0,15,3
ASN16_Th232,ASN16,Ra-226,bg,1.60,2.00,14,19,19,0,0,0,,,,0,11,4
ASN16_Th232,ASN16,Ra-226,bg,2.00,0.00,16,19,19,0,0,0,,,,0,17,4
ASN16_Th232,ASN16,Ra-226,bg,2.00,0.05,14,19,19,0,0,0,,,,0,14,4
ASN16_Th232,ASN16,Ra-226,bg,2.00,0.10,14,19,19,0,0,0,,,,0,14,5
ASN16_Th232,ASN16,Ra-226,bg,2.00,0.20,14,19,19,0,0,0,,,,0,14,4
ASN16_Th232,ASN16,Ra-226,bg,2.00,0.50,13,19,19,0,0,0,,,,0,13,4
ASN16_Th232,ASN16,Ra-226,bg,2.00,1.00,12,19,19,0,0,0,,,,0,13,4
ASN16_Th232,ASN16,Ra-226,bg,2.00,2.00,11,19,19,0,0,0,,,,0,11,6
ASN16_Th232,ASN16,U-238,bg,0.00,0.00,91,19,19,0,0,0,,,,0,64,5
ASN16_Th232,ASN16,U-238,bg,0.00,0.05,48,19,19,0,0,0,,,,0,36,7
ASN16_Th232,ASN16,U-238,bg,0.00,0.10,43,19,19,0,0,0,,,,0,33,5
ASN16_Th232,ASN16,U-238,bg,0.00,0.20,41,19,19,0,0,0,,,,0,32,6
ASN16_Th232,ASN16,U-238,bg,0.00,0.50,35,19,19,0,0,0,,,,0,27,5
ASN16_Th232,ASN16,U-238,bg,0.00,1.00,31,19,19,0,0,0,,,,0,23,5
ASN16_Th232,ASN16,U-238,bg,0.00,2.00,21,19,19,0,0,0,,,,0,15,4
ASN16_Th232,ASN16,U-238,bg,0.30,0.00,55,19,19,0,0,0,,,,0,64,4
ASN16_Th232,ASN16,U-238,bg,0.30,0.05,40,19,19,0,0,0,,,,0,36,5
ASN16_Th232,ASN16,U-238,bg,0.30,0.10,38,19,19,0,0,0,,,,0,33,5
ASN16_Th232,ASN16,U-238,bg,0.30,0.20,37,19,19,0,0,0,,,,0,32,4
ASN16_Th232,ASN16,U-238,bg,0.30,0.50,32,19,19,0,0,0,,,,0,27,8
ASN16_Th232,ASN16,U-238,bg,0.30,1.00,29,19,19,0,0,0,,,,0,23,4
ASN16_Th232,ASN16,U-238,bg,0.30,2.00,20,19,19,0,0,0,,,,0,15,5
ASN16_Th232,ASN16,U-238,bg,0.50,0.00,46,19,19,0,0,0,,,,0,64,4
ASN16_Th232,ASN16,U-238,bg,0.50,0.05,36,19,19,0,0,0,,,,0,36,4
ASN16_Th232,ASN16,U-238,bg,0.50,0.10,34,19,19,0,0,0,,,,0,33,4
ASN16_Th232,ASN16,U-238,bg,0.50,0.20,33,19,19,0,0,0,,,,0,32,4
ASN16_Th232,ASN16,U-238,bg,0.50,0.50,29,19,19,0,0,0,,,,0,27,3
ASN16_Th232,ASN16,U-238,bg,0.50,1.00,26,19,19,0,0,0,,,,0,23,4
ASN16_Th232,ASN16,U-238,bg,0.50,2.00,18,19,19,0,0,0,,,,0,15,3
ASN16_Th232,ASN16,U-238,bg,0.70,0.00,39,19,19,0,0,0,,,,0,44,3
ASN16_Th232,ASN16,U-238,bg,0.70,0.05,28,19,19,0,0,0,,,,0,29,4
ASN16_Th232,ASN16,U-238,bg,0.70,0.10,28,19,19,0,0,0,,,,0,28,4
ASN16_Th232,ASN16,U-238,bg,0.70,0.20,28,19,19,0,0,0,,,,0,28,4
ASN16_Th232,ASN16,U-238,bg,0.70,0.50,24,19,19,0,0,0,,,,0,23,4
ASN16_Th232,ASN16,U-238,bg,0.70,1.00,23,19,19,0,0,0,,,,0,21,4
ASN16_Th232,ASN16,U-238,bg,0.70,2.00,18,19,19,0,0,0,,,,0,15,4
ASN16_Th232,ASN16,U-238,bg,0.85,0.00,33,19,19,0,0,0,,,,0,37,8
ASN16_Th232,ASN16,U-238,bg,0.85,0.05,26,19,19,0,0,0,,,,0,26,5
ASN16_Th232,ASN16,U-238,bg,0.85,0.10,26,19,19,0,0,0,,,,0,25,4
ASN16_Th232,ASN16,U-238,bg,0.85,0.20,26,19,19,0,0,0,,,,0,25,4
ASN16_Th232,ASN16,U-238,bg,0.85,0.50,24,19,19,0,0,0,,,,0,21,4
ASN16_Th232,ASN16,U-238,bg,0.85,1.00,22,19,19,0,0,0,,,,0,19,4
ASN16_Th232,ASN16,U-238,bg,0.85,2.00,18,19,19,0,0,0,,,,0,14,4
ASN16_Th232,ASN16,U-238,bg,1.00,0.00,29,19,19,0,0,0,,,,0,32,4
ASN16_Th232,ASN16,U-238,bg,1.00,0.05,26,19,19,0,0,0,,,,0,23,4
ASN16_Th232,ASN16,U-238,bg,1.00,0.10,26,19,19,0,0,0,,,,0,23,4
ASN16_Th232,ASN16,U-238,bg,1.00,0.20,26,19,19,0,0,0,,,,0,23,4
ASN16_Th232,ASN16,U-238,bg,1.00,0.50,24,19,19,0,0,0,,,,0,19,4
ASN16_Th232,ASN16,U-238,bg,1.00,1.00,22,19,19,0,0,0,,,,0,18,3
ASN16_Th232,ASN16,U-238,bg,1.00,2.00,18,19,19,0,0,0,,,,0,14,4
ASN16_Th232,ASN16,U-238,bg,1.30,0.00,25,19,19,0,0,0,,,,0,29,3
ASN16_Th232,ASN16,U-238,bg,1.30,0.05,21,19,19,0,0,0,,,,0,20,4
ASN16_Th232,ASN16,U-238,bg,1.30,0.10,21,19,19,0,0,0,,,,0,20,4
ASN16_Th232,ASN16,U-238,bg,1.30,0.20,21,19,19,0,0,0,,,,0,20,4
ASN16_Th232,ASN16,U-238,bg,1.30,0.50,18,19,19,0,0,0,,,,0,16,3
ASN16_Th232,ASN16,U-238,bg,1.30,1.00,17,19,19,0,0,0,,,,0,15,4
ASN16_Th232,ASN16,U-238,bg,1.30,2.00,15,19,19,0,0,0,,,,0,13,4
ASN16_Th232,ASN16,U-238,bg,1.60,0.00,22,19,19,0,0,0,,,,0,23,3
ASN16_Th232,ASN16,U-238,bg,1.60,0.05,17,19,19,0,0,0,,,,0,18,3
ASN16_Th232,ASN16,U-238,bg,1.60,0.10,17,19,19,0,0,0,,,,0,18,6
ASN16_Th232,ASN16,U-238,bg,1.60,0.20,17,19,19,0,0,0,,,,0,18,4
ASN16_Th232,ASN16,U-238,bg,1.60,0.50,16,19,19,0,0,0,,,,0,15,4
ASN16_Th232,ASN16,U-238,bg,1.60,1.00,16,19,19,0,0,0,,,,0,14,4
ASN16_Th232,ASN16,U-238,bg,1.60,2.00,15,19,19,0,0,0,,,,0,12,4
ASN16_Th232,ASN16,U-238,bg,2.00,0.00,17,19,19,0,0,0,,,,0,18,4
ASN16_Th232,ASN16,U-238,bg,2.00,0.05,15,19,19,0,0,0,,,,0,15,3
ASN16_Th232,ASN16,U-238,bg,2.00,0.10,15,19,19,0,0,0,,,,0,15,4
ASN16_Th232,ASN16,U-238,bg,2.00,0.20,15,19,19,0,0,0,,,,0,15,4
ASN16_Th232,ASN16,U-238,bg,2.00,0.50,14,19,19,0,0,0,,,,0,13,4
ASN16_Th232,ASN16,U-238,bg,2.00,1.00,13,19,19,0,0,0,,,,0,13,4
ASN16_Th232,ASN16,U-238,bg,2.00,2.00,12,19,19,0,0,0,,,,0,12,4
ASN16_Th232,ASN16,U-235,bg,0.00,0.00,110,19,19,0,0,0,,,,0,40,4
ASN16_Th232,ASN16,U-235,bg,0.00,0.05,81,19,19,0,0,0,,,,0,26,4
ASN16_Th232,ASN16,U-235,bg,0.00,0.10,79,19,19,0,0,0,,,,0,26,4
ASN16_Th232,ASN16,U-235,bg,0.00,0.20,63,19,19,0,0,0,,,,0,21,4
ASN16_Th232,ASN16,U-235,bg,0.00,0.50,45,19,19,0,0,0,,,,0,14,7
ASN16_Th232,ASN16,U-235,bg,0.00,1.00,36,19,19,0,0,0,,,,0,11,4
ASN16_Th232,ASN16,U-235,bg,0.00,2.00,22,19,19,0,0,0,,,,0,7,4
ASN16_Th232,ASN16,U-235,bg,0.30,0.00,40,19,19,0,0,0,,,,0,39,5
ASN16_Th232,ASN16,U-235,bg,0.30,0.05,35,19,19,0,0,0,,,,0,25,5
ASN16_Th232,ASN16,U-235,bg,0.30,0.10,34,19,19,0,0,0,,,,0,25,4
ASN16_Th232,ASN16,U-235,bg,0.30,0.20,32,19,19,0,0,0,,,,0,20,4
ASN16_Th232,ASN16,U-235,bg,0.30,0.50,25,19,19,0,0,0,,,,0,14,4
ASN16_Th232,ASN16,U-235,bg,0.30,1.00,22,19,19,0,0,0,,,,0,11,4
ASN16_Th232,ASN16,U-235,bg,0.30,2.00,16,19,19,0,0,0,,,,0,7,4
ASN16_Th232,ASN16,U-235,bg,0.50,0.00,28,19,19,0,0,0,,,,0,39,4
ASN16_Th232,ASN16,U-235,bg,0.50,0.05,26,19,19,0,0,0,,,,0,25,4
ASN16_Th232,ASN16,U-235,bg,0.50,0.10,26,19,19,0,0,0,,,,0,25,4
ASN16_Th232,ASN16,U-235,bg,0.50,0.20,25,19,19,0,0,0,,,,0,20,3
ASN16_Th232,ASN16,U-235,bg,0.50,0.50,19,19,19,0,0,0,,,,0,14,4
ASN16_Th232,ASN16,U-235,bg,0.50,1.00,17,19,19,0,0,0,,,,0,11,3
ASN16_Th232,ASN16,U-235,bg,0.50,2.00,13,19,19,0,0,0,,,,0,7,3
ASN16_Th232,ASN16,U-235,bg,0.70,0.00,23,19,19,0,0,0,,,,0,29,3
ASN16_Th232,ASN16,U-235,bg,0.70,0.05,21,19,19,0,0,0,,,,0,22,3
ASN16_Th232,ASN16,U-235,bg,0.70,0.10,21,19,19,0,0,0,,,,0,22,3
ASN16_Th232,ASN16,U-235,bg,0.70,0.20,19,19,19,0,0,0,,,,0,17,4
ASN16_Th232,ASN16,U-235,bg,0.70,0.50,16,19,19,0,0,0,,,,0,12,3
ASN16_Th232,ASN16,U-235,bg,0.70,1.00,15,19,19,0,0,0,,,,0,10,3
ASN16_Th232,ASN16,U-235,bg,0.70,2.00,13,19,19,0,0,0,,,,0,6,3
ASN16_Th232,ASN16,U-235,bg,0.85,0.00,22,19,19,0,0,0,,,,0,23,3
ASN16_Th232,ASN16,U-235,bg,0.85,0.05,20,19,19,0,0,0,,,,0,18,3
ASN16_Th232,ASN16,U-235,bg,0.85,0.10,20,19,19,0,0,0,,,,0,18,4
ASN16_Th232,ASN16,U-235,bg,0.85,0.20,18,19,19,0,0,0,,,,0,16,4
ASN16_Th232,ASN16,U-235,bg,0.85,0.50,15,19,19,0,0,0,,,,0,12,3
ASN16_Th232,ASN16,U-235,bg,0.85,1.00,14,19,19,0,0,0,,,,0,10,4
ASN16_Th232,ASN16,U-235,bg,0.85,2.00,11,19,19,0,0,0,,,,0,6,4
ASN16_Th232,ASN16,U-235,bg,1.00,0.00,19,19,19,0,0,0,,,,0,22,4
ASN16_Th232,ASN16,U-235,bg,1.00,0.05,18,19,19,0,0,0,,,,0,17,3
ASN16_Th232,ASN16,U-235,bg,1.00,0.10,17,19,19,0,0,0,,,,0,17,3
ASN16_Th232,ASN16,U-235,bg,1.00,0.20,16,19,19,0,0,0,,,,0,15,3
ASN16_Th232,ASN16,U-235,bg,1.00,0.50,14,19,19,0,0,0,,,,0,12,4
ASN16_Th232,ASN16,U-235,bg,1.00,1.00,13,19,19,0,0,0,,,,0,10,4
ASN16_Th232,ASN16,U-235,bg,1.00,2.00,10,19,19,0,0,0,,,,0,6,2
ASN16_Th232,ASN16,U-235,bg,1.30,0.00,14,19,19,0,0,0,,,,0,20,3
ASN16_Th232,ASN16,U-235,bg,1.30,0.05,13,19,19,0,0,0,,,,0,15,4
ASN16_Th232,ASN16,U-235,bg,1.30,0.10,13,19,19,0,0,0,,,,0,15,4
ASN16_Th232,ASN16,U-235,bg,1.30,0.20,12,19,19,0,0,0,,,,0,14,4
ASN16_Th232,ASN16,U-235,bg,1.30,0.50,10,19,19,0,0,0,,,,0,11,4
ASN16_Th232,ASN16,U-235,bg,1.30,1.00,9,19,19,0,0,0,,,,0,9,4
ASN16_Th232,ASN16,U-235,bg,1.30,2.00,8,19,19,0,0,0,,,,0,6,4
ASN16_Th232,ASN16,U-235,bg,1.60,0.00,11,19,19,0,0,0,,,,0,14,4
ASN16_Th232,ASN16,U-235,bg,1.60,0.05,10,19,19,0,0,0,,,,0,12,5
ASN16_Th232,ASN16,U-235,bg,1.60,0.10,10,19,19,0,0,0,,,,0,12,4
ASN16_Th232,ASN16,U-235,bg,1.60,0.20,9,19,19,0,0,0,,,,0,12,4
ASN16_Th232,ASN16,U-235,bg,1.60,0.50,8,19,19,0,0,0,,,,0,8,4
ASN16_Th232,ASN16,U-235,bg,1.60,1.00,8,19,19,0,0,0,,,,0,6,4
ASN16_Th232,ASN16,U-235,bg,1.60,2.00,7,19,19,0,0,0,,,,0,5,4
ASN16_Th232,ASN16,U-235,bg,2.00,0.00,11,19,19,0,0,0,,,,0,11,4
ASN16_Th232,ASN16,U-235,bg,2.00,0.05,10,19,19,0,0,0,,,,0,10,4
ASN16_Th232,ASN16,U-235,bg,2.00,0.10,10,19,19,0,0,0,,,,0,10,4
ASN16_Th232,ASN16,U-235,bg,2.00,0.20,9,19,19,0,0,0,,,,0,10,4
ASN16_Th232,ASN16,U-235,bg,2.00,0.50,8,19,19,0,0,0,,,,0,6,4
ASN16_Th232,ASN16,U-235,bg,2.00,1.00,8,19,19,0,0,0,,,,0,5,4
ASN16_Th232,ASN16,U-235,bg,2.00,2.00,7,19,19,0,0,0,,,,0,4,5
ASN16_Charoite,ASN16,Th-232,unk,0.00,0.00,69,48,12,36,1,6,,,,34,46,1949
ASN16_Charoite,ASN16,Th-232,unk,0.00,0.05,66,48,12,36,1,6,,,,33,44,2001
ASN16_Charoite,ASN16,Th-232,unk,0.00,0.10,65,47,12,35,1,6,,,,32,43,2109
ASN16_Charoite,ASN16,Th-232,unk,0.00,0.20,60,45,12,33,1,6,,,,25,38,3240
ASN16_Charoite,ASN16,Th-232,unk,0.00,0.50,44,45,13,32,1,5,,,,22,28,2528
ASN16_Charoite,ASN16,Th-232,unk,0.00,1.00,30,37,15,22,1,3,,,,12,18,1000
ASN16_Charoite,ASN16,Th-232,unk,0.00,2.00,21,29,16,13,1,2,,,,6,9,930
ASN16_Charoite,ASN16,Th-232,unk,0.30,0.00,43,39,13,26,1,5,,,,34,46,1414
ASN16_Charoite,ASN16,Th-232,unk,0.30,0.05,42,39,13,26,1,5,,,,33,44,1635
ASN16_Charoite,ASN16,Th-232,unk,0.30,0.10,41,38,13,25,1,5,,,,32,43,1530
ASN16_Charoite,ASN16,Th-232,unk,0.30,0.20,38,38,14,24,1,4,,,,25,38,2241
ASN16_Charoite,ASN16,Th-232,unk,0.30,0.50,32,40,14,26,1,4,,,,22,28,2056
ASN16_Charoite,ASN16,Th-232,unk,0.30,1.00,25,37,16,21,1,2,,,,12,18,885
ASN16_Charoite,ASN16,Th-232,unk,0.30,2.00,18,31,17,14,1,1,,,,6,9,586
ASN16_Charoite,ASN16,Th-232,unk,0.50,0.00,35,40,14,26,1,4,,,,34,46,1611
ASN16_Charoite,ASN16,Th-232,unk,0.50,0.05,34,40,14,26,1,4,,,,33,44,2106
ASN16_Charoite,ASN16,Th-232,unk,0.50,0.10,33,39,14,25,1,4,,,,32,43,1935
