ch,keV,net,fit,model,continuum_raw,Tl-208,Ac-228,Ra-224,Pb-212,Th-228,Bi-212,Rn-220
6860,2625.302,521.729,521.729,554.062,72.709,554.057,0.000,0.000,0.000,0.000,0.006,0.000
6861,2625.592,557.368,557.368,555.695,72.669,555.690,0.000,0.000,0.000,0.000,0.006,0.000
6862,2625.881,510.522,510.522,557.316,72.628,557.311,0.000,0.000,0.000,0.000,0.006,0.000
6863,2626.170,606.423,606.423,558.925,72.587,558.919,0.000,0.000,0.000,0.000,0.006,0.000
6864,2626.458,600.366,600.366,560.521,72.547,560.515,0.000,0.000,0.000,0.000,0.006,0.000
6865,2626.747,529.936,529.936,562.104,72.506,562.098,0.000,0.000,0.000,0.000,0.006,0.000
6866,2627.035,603.058,603.058,563.674,72.466,563.669,0.000,0.000,0.000,0.000,0.006,0.000
6867,2627.324,565.211,565.211,565.232,72.425,565.226,0.000,0.000,0.000,0.000,0.006,0.000
6868,2627.612,561.101,561.101,566.776,72.385,566.771,0.000,0.000,0.000,0.000,0.006,0.000
6869,2627.900,600.483,600.483,568.307,72.344,568.302,0.000,0.000,0.000,0.000,0.006,0.000
6870,2628.188,533.894,533.894,569.825,72.304,569.819,0.000,0.000,0.000,0.000,0.006,0.000
6871,2628.476,566.552,566.552,571.328,72.263,571.323,0.000,0.000,0.000,0.000,0.006,0.000
6872,2628.764,619.598,619.598,572.818,72.223,572.813,0.000,0.000,0.000,0.000,0.006,0.000
6873,2629.052,611.009,611.009,574.294,72.182,574.289,0.000,0.000,0.000,0.000,0.006,0.000
6874,2629.339,614.604,614.604,575.756,72.142,575.750,0.000,0.000,0.000,0.000,0.006,0.000
6875,2629.627,593.415,593.415,577.203,72.101,577.198,0.000,0.000,0.000,0.000,0.006,0.000
6876,2629.914,610.463,610.463,578.636,72.061,578.631,0.000,0.000,0.000,0.000,0.006,0.000
6877,2630.201,633.593,633.593,580.054,72.020,580.049,0.000,0.000,0.000,0.000,0.006,0.000
6878,2630.488,612.315,612.315,581.458,71.980,581.452,0.000,0.000,0.000,0.000,0.006,0.000
6879,2630.775,609.028,609.028,582.846,71.939,582.840,0.000,0.000,0.000,0.000,0.006,0.000
6880,2631.062,628.612,628.612,584.219,71.898,584.213,0.000,0.000,0.000,0.000,0.006,0.000
6881,2631.348,599.247,599.247,585.577,71.858,585.571,0.000,0.000,0.000,0.000,0.006,0.000
6882,2631.635,576.420,576.420,586.919,71.817,586.914,0.000,0.000,0.000,0.000,0.006,0.000
6883,2631.921,673.892,673.892,588.246,71.777,588.240,0.000,0.000,0.000,0.000,0.006,0.000
6884,2632.207,643.750,643.750,589.557,71.736,589.551,0.000,0.000,0.000,0.000,0.006,0.000
6885,2632.494,683.167,683.167,590.852,71.696,590.846,0.000,0.000,0.000,0.000,0.006,0.000
6886,2632.780,604.133,604.133,592.131,71.655,592.125,0.000,0.000,0.000,0.000,0.006,0.000
6887,2633.065,631.449,631.449,593.393,71.615,593.388,0.000,0.000,0.000,0.000,0.006,0.000
6888,2633.351,662.772,662.772,594.639,71.574,594.634,0.000,0.000,0.000,0.000,0.006,0.000
6889,2633.637,650.799,650.799,595.869,71.534,595.864,0.000,0.000,0.000,0.000,0.006,0.000
6890,2633.922,637.231,637.231,597.082,71.493,597.077,0.000,0.000,0.000,0.000,0.006,0.000
6891,2634.208,608.558,608.558,598.278,71.453,598.273,0.000,0.000,0.000,0.000,0.006,0.000
6892,2634.493,628.350,628.350,599.458,71.412,599.452,0.000,0.000,0.000,0.000,0.006,0.000
6893,2634.778,670.739,670.739,600.620,71.372,600.614,0.000,0.000,0.000,0.000,0.006,0.000
6894,2635.063,656.586,656.586,601.765,71.331,601.759,0.000,0.000,0.000,0.000,0.006,0.000
6895,2635.348,659.212,659.212,602.892,71.290,602.887,0.000,0.000,0.000,0.000,0.006,0.000
6896,2635.633,630.365,630.365,604.002,71.250,603.997,0.000,0.000,0.000,0.000,0.006,0.000
6897,2635.917,663.385,663.385,605.094,71.209,605.089,0.000,0.000,0.000,0.000,0.006,0.000
6898,2636.202,688.115,688.115,606.169,71.169,606.163,0.000,0.000,0.000,0.000,0.006,0.000
6899,2636.486,695.564,695.564,607.226,71.128,607.220,0.000,0.000,0.000,0.000,0.006,0.000
6900,2636.770,671.068,671.068,608.264,71.088,608.259,0.000,0.000,0.000,0.000,0.006,0.000
6901,2637.054,701.543,701.543,609.285,71.047,609.279,0.000,0.000,0.000,0.000,0.006,0.000
6902,2637.338,694.650,694.650,610.287,71.007,610.281,0.000,0.000,0.000,0.000,0.006,0.000
6903,2637.622,676.057,676.057,611.271,70.966,611.265,0.000,0.000,0.000,0.000,0.006,0.000
6904,2637.906,685.197,685.197,612.236,70.926,612.230,0.000,0.000,0.000,0.000,0.006,0.000
6905,2638.189,645.413,645.413,613.183,70.885,613.177,0.000,0.000,0.000,0.000,0.006,0.000
6906,2638.473,721.344,721.344,614.110,70.845,614.105,0.000,0.000,0.000,0.000,0.006,0.000
6907,2638.756,673.965,673.965,615.019,70.804,615.014,0.000,0.000,0.000,0.000,0.006,0.000
6908,2639.039,713.899,713.899,615.909,70.764,615.904,0.000,0.000,0.000,0.000,0.006,0.000
6909,2639.322,717.185,717.185,616.780,70.723,616.775,0.000,0.000,0.000,0.000,0.005,0.000
6910,2639.605,721.100,721.100,617.632,70.683,617.627,0.000,0.000,0.000,0.000,0.005,0.000
6911,2639.888,763.416,763.416,618.464,70.642,618.459,0.000,0.000,0.000,0.000,0.005,0.000
6912,2640.171,693.310,693.310,619.277,70.601,619.272,0.000,0.000,0.000,0.000,0.005,0.000
6913,2640.453,735.358,735.358,620.071,70.561,620.065,0.000,0.000,0.000,0.000,0.005,0.000
6914,2640.736,744.628,744.628,620.845,70.520,620.839,0.000,0.000,0.000,0.000,0.005,0.000
6915,2641.018,731.617,731.617,621.599,70.480,621.593,0.000,0.000,0.000,0.000,0.005,0.000
6916,2641.300,755.364,755.364,622.333,70.439,622.328,0.000,0.000,0.000,0.000,0.005,0.000
6917,2641.582,767.850,767.850,623.048,70.399,623.042,0.000,0.000,0.000,0.000,0.005,0.000
6918,2641.864,707.605,707.605,623.742,70.358,623.737,0.000,0.000,0.000,0.000,0.005,0.000
6919,2642.146,770.639,770.639,624.417,70.318,624.411,0.000,0.000,0.000,0.000,0.005,0.000
6920,2642.428,763.521,763.521,625.071,70.277,625.065,0.000,0.000,0.000,0.000,0.005,0.000
6921,2642.709,724.895,724.895,625.705,70.237,625.699,0.000,0.000,0.000,0.000,0.005,0.000
6922,2642.991,705.344,705.344,626.318,70.196,626.313,0.000,0.000,0.000,0.000,0.005,0.000
6923,2643.272,713.730,713.730,626.912,70.156,626.906,0.000,0.000,0.000,0.000,0.005,0.000
6924,2643.553,717.195,717.195,627.484,70.115,627.479,0.000,0.000,0.000,0.000,0.005,0.000
6925,2643.834,736.529,736.529,628.036,70.075,628.031,0.000,0.000,0.000,0.000,0.005,0.000
6926,2644.115,739.890,739.890,628.568,70.034,628.563,0.000,0.000,0.000,0.000,0.005,0.000
6927,2644.396,715.927,715.927,629.079,69.994,629.074,0.000,0.000,0.000,0.000,0.005,0.000
6928,2644.676,707.155,707.155,629.569,69.953,629.564,0.000,0.000,0.000,0.000,0.005,0.000
6929,2644.957,790.249,790.249,630.038,69.912,630.033,0.000,0.000,0.000,0.000,0.005,0.000
6930,2645.237,757.447,757.447,630.487,69.872,630.481,0.000,0.000,0.000,0.000,0.005,0.000
6931,2645.517,744.730,744.730,630.914,69.831,630.909,0.000,0.000,0.000,0.000,0.005,0.000
6932,2645.797,737.339,737.339,631.320,69.791,631.315,0.000,0.000,0.000,0.000,0.005,0.000
6933,2646.077,758.387,758.387,631.706,69.750,631.700,0.000,0.000,0.000,0.000,0.005,0.000
6934,2646.357,752.200,752.200,632.070,69.710,632.065,0.000,0.000,0.000,0.000,0.005,0.000
6935,2646.637,731.408,731.408,632.413,69.669,632.408,0.000,0.000,0.000,0.000,0.005,0.000
6936,2646.916,714.194,714.194,632.735,69.629,632.729,0.000,0.000,0.000,0.000,0.005,0.000
6937,2647.196,730.630,730.630,633.035,69.588,633.030,0.000,0.000,0.000,0.000,0.005,0.000
6938,2647.475,723.897,723.897,633.314,69.548,633.309,0.000,0.000,0.000,0.000,0.005,0.000
6939,2647.754,798.250,798.250,633.572,69.507,633.567,0.000,0.000,0.000,0.000,0.005,0.000
6940,2648.033,723.912,723.912,633.809,69.467,633.803,0.000,0.000,0.000,0.000,0.005,0.000
6941,2648.312,778.510,778.510,634.024,69.426,634.018,0.000,0.000,0.000,0.000,0.005,0.000
6942,2648.591,731.341,731.341,634.217,69.386,634.212,0.000,0.000,0.000,0.000,0.005,0.000
6943,2648.870,782.092,782.092,634.389,69.345,634.384,0.000,0.000,0.000,0.000,0.005,0.000
6944,2649.148,744.249,744.249,634.540,69.304,634.534,0.000,0.000,0.000,0.000,0.005,0.000
6945,2649.427,777.588,777.588,634.669,69.264,634.663,0.000,0.000,0.000,0.000,0.005,0.000
6946,2649.705,727.730,727.730,634.776,69.223,634.771,0.000,0.000,0.000,0.000,0.005,0.000
6947,2649.983,814.207,814.207,634.862,69.183,634.857,0.000,0.000,0.000,0.000,0.005,0.000
6948,2650.261,795.479,795.479,634.926,69.142,634.921,0.000,0.000,0.000,0.000,0.005,0.000
6949,2650.539,818.772,818.772,634.969,69.102,634.963,0.000,0.000,0.000,0.000,0.005,0.000
6950,2650.817,755.577,755.577,634.989,69.061,634.984,0.000,0.000,0.000,0.000,0.005,0.000
6951,2651.094,769.122,769.122,634.989,69.021,634.984,0.000,0.000,0.000,0.000,0.005,0.000
6952,2651.372,753.674,753.674,634.966,68.980,634.961,0.000,0.000,0.000,0.000,0.005,0.000
6953,2651.649,746.687,746.687,634.922,68.940,634.917,0.000,0.000,0.000,0.000,0.005,0.000
6954,2651.926,714.885,714.885,634.857,68.899,634.851,0.000,0.000,0.000,0.000,0.005,0.000
6955,2652.203,768.832,768.832,634.769,68.859,634.764,0.000,0.000,0.000,0.000,0.005,0.000
6956,2652.480,760.297,760.297,634.660,68.818,634.655,0.000,0.000,0.000,0.000,0.005,0.000
6957,2652.757,763.017,763.017,634.529,68.778,634.524,0.000,0.000,0.000,0.000,0.005,0.000
6958,2653.034,772.027,772.027,634.377,68.737,634.372,0.000,0.000,0.000,0.000,0.005,0.000
6959,2653.310,789.027,789.027,634.203,68.697,634.198,0.000,0.000,0.000,0.000,0.005,0.000
6960,2653.587,770.759,770.759,634.007,68.656,634.002,0.000,0.000,0.000,0.000,0.005,0.000
6961,2653.863,765.866,765.866,633.790,68.615,633.785,0.000,0.000,0.000,0.000,0.005,0.000
6962,2654.139,714.658,714.658,633.551,68.575,633.546,0.000,0.000,0.000,0.000,0.005,0.000
6963,2654.415,768.501,768.501,633.291,68.534,633.286,0.000,0.000,0.000,0.000,0.005,0.000
6964,2654.691,725.512,725.512,633.008,68.494,633.004,0.000,0.000,0.000,0.000,0.005,0.000
6965,2654.967,800.391,800.391,632.705,68.453,632.700,0.000,0.000,0.000,0.000,0.005,0.000
6966,2655.242,783.568,783.568,632.380,68.413,632.375,0.000,0.000,0.000,0.000,0.005,0.000
6967,2655.518,768.136,768.136,632.033,68.372,632.028,0.000,0.000,0.000,0.000,0.005,0.000
6968,2655.793,782.292,782.292,631.665,68.332,631.660,0.000,0.000,0.000,0.000,0.005,0.000
6969,2656.068,782.807,782.807,631.276,68.291,631.271,0.000,0.000,0.000,0.000,0.005,0.000
6970,2656.343,773.712,773.712,630.865,68.251,630.860,0.000,0.000,0.000,0.000,0.005,0.000
6971,2656.618,749.890,749.890,630.433,68.210,630.428,0.000,0.000,0.000,0.000,0.005,0.000
6972,2656.893,784.085,784.085,629.979,68.170,629.974,0.000,0.000,0.000,0.000,0.005,0.000
6973,2657.168,745.583,745.583,629.505,68.129,629.500,0.000,0.000,0.000,0.000,0.005,0.000
6974,2657.442,731.905,731.905,629.009,68.089,629.004,0.000,0.000,0.000,0.000,0.005,0.000
6975,2657.717,788.137,788.137,628.492,68.048,628.487,0.000,0.000,0.000,0.000,0.005,0.000
6976,2657.991,766.548,766.548,627.953,68.007,627.949,0.000,0.000,0.000,0.000,0.005,0.000
6977,2658.265,759.932,759.932,627.394,67.967,627.390,0.000,0.000,0.000,0.000,0.005,0.000
6978,2658.539,727.510,727.510,626.814,67.926,626.809,0.000,0.000,0.000,0.000,0.005,0.000
6979,2658.813,779.164,779.164,626.213,67.886,626.208,0.000,0.000,0.000,0.000,0.005,0.000
6980,2659.087,740.890,740.890,625.591,67.845,625.586,0.000,0.000,0.000,0.000,0.005,0.000
6981,2659.360,761.901,761.901,624.948,67.805,624.943,0.000,0.000,0.000,0.000,0.005,0.000
6982,2659.634,772.233,772.233,624.285,67.764,624.280,0.000,0.000,0.000,0.000,0.005,0.000
6983,2659.907,735.944,735.944,623.600,67.724,623.596,0.000,0.000,0.000,0.000,0.005,0.000
6984,2660.181,814.471,814.471,622.895,67.683,622.891,0.000,0.000,0.000,0.000,0.005,0.000
6985,2660.454,792.600,792.600,622.170,67.643,622.166,0.000,0.000,0.000,0.000,0.005,0.000
6986,2660.727,730.079,730.079,621.424,67.602,621.420,0.000,0.000,0.000,0.000,0.005,0.000
6987,2660.999,774.401,774.401,620.658,67.562,620.654,0.000,0.000,0.000,0.000,0.005,0.000
6988,2661.272,762.676,762.676,619.872,67.521,619.867,0.000,0.000,0.000,0.000,0.005,0.000
6989,2661.545,788.031,788.031,619.065,67.481,619.060,0.000,0.000,0.000,0.000,0.005,0.000
6990,2661.817,765.398,765.398,618.238,67.440,618.234,0.000,0.000,0.000,0.000,0.005,0.000
6991,2662.089,757.721,757.721,617.391,67.400,617.387,0.000,0.000,0.000,0.000,0.004,0.000
6992,2662.361,761.224,761.224,616.525,67.359,616.520,0.000,0.000,0.000,0.000,0.004,0.000
6993,2662.633,724.515,724.515,615.638,67.318,615.633,0.000,0.000,0.000,0.000,0.004,0.000
6994,2662.905,768.280,768.280,614.732,67.278,614.727,0.000,0.000,0.000,0.000,0.004,0.000
6995,2663.177,781.887,781.887,613.805,67.237,613.801,0.000,0.000,0.000,0.000,0.004,0.000
6996,2663.449,748.750,748.750,612.860,67.197,612.855,0.000,0.000,0.000,0.000,0.004,0.000
6997,2663.720,778.007,778.007,611.895,67.156,611.890,0.000,0.000,0.000,0.000,0.004,0.000
6998,2663.991,740.106,740.106,610.910,67.116,610.906,0.000,0.000,0.000,0.000,0.004,0.000
6999,2664.263,717.715,717.715,609.906,67.075,609.902,0.000,0.000,0.000,0.000,0.004,0.000
7000,2664.534,733.581,733.581,608.884,67.035,608.879,0.000,0.000,0.000,0.000,0.004,0.000
7001,2664.805,747.231,747.231,607.842,66.994,607.837,0.000,0.000,0.000,0.000,0.004,0.000
7002,2665.075,771.085,771.085,606.781,66.954,606.776,0.000,0.000,0.000,0.000,0.004,0.000
7003,2665.346,753.642,753.642,605.701,66.913,605.697,0.000,0.000,0.000,0.000,0.004,0.000
7004,2665.616,720.887,720.887,604.603,66.873,604.598,0.000,0.000,0.000,0.000,0.004,0.000
7005,2665.887,681.496,681.496,603.486,66.832,603.481,0.000,0.000,0.000,0.000,0.004,0.000
7006,2666.157,748.459,748.459,602.350,66.792,602.346,0.000,0.000,0.000,0.000,0.004,0.000
7007,2666.427,774.984,774.984,601.196,66.751,601.192,0.000,0.000,0.000,0.000,0.004,0.000
7008,2666.697,674.098,674.098,600.024,66.711,600.020,0.000,0.000,0.000,0.000,0.004,0.000
7009,2666.967,731.628,731.628,598.834,66.670,598.830,0.000,0.000,0.000,0.000,0.004,0.000
7010,2667.237,690.087,690.087,597.626,66.629,597.622,0.000,0.000,0.000,0.000,0.004,0.000
7011,2667.506,767.240,767.240,596.400,66.589,596.396,0.000,0.000,0.000,0.000,0.004,0.000
7012,2667.776,733.776,733.776,595.156,66.548,595.152,0.000,0.000,0.000,0.000,0.004,0.000
7013,2668.045,729.628,729.628,593.895,66.508,593.891,0.000,0.000,0.000,0.000,0.004,0.000
7014,2668.314,713.343,713.343,592.616,66.467,592.612,0.000,0.000,0.000,0.000,0.004,0.000
7015,2668.583,722.138,722.138,591.320,66.427,591.316,0.000,0.000,0.000,0.000,0.004,0.000
7016,2668.852,643.988,643.988,590.006,66.386,590.002,0.000,0.000,0.000,0.000,0.004,0.000
7017,2669.121,756.814,756.814,588.676,66.346,588.672,0.000,0.000,0.000,0.000,0.004,0.000
7018,2669.389,673.488,673.488,587.329,66.305,587.325,0.000,0.000,0.000,0.000,0.004,0.000
7019,2669.658,718.190,718.190,585.965,66.265,585.961,0.000,0.000,0.000,0.000,0.004,0.000
7020,2669.926,670.613,670.613,584.584,66.224,584.580,0.000,0.000,0.000,0.000,0.004,0.000
7021,2670.194,689.578,689.578,583.187,66.184,583.183,0.000,0.000,0.000,0.000,0.004,0.000
7022,2670.462,642.122,642.122,581.773,66.143,581.769,0.000,0.000,0.000,0.000,0.004,0.000
7023,2670.730,665.494,665.494,580.344,66.103,580.340,0.000,0.000,0.000,0.000,0.004,0.000
7024,2670.998,686.668,686.668,578.898,66.062,578.894,0.000,0.000,0.000,0.000,0.004,0.000
7025,2671.266,683.946,683.946,577.436,66.021,577.433,0.000,0.000,0.000,0.000,0.004,0.000
7026,2671.533,699.032,699.032,575.959,65.981,575.955,0.000,0.000,0.000,0.000,0.004,0.000
7027,2671.801,725.508,725.508,574.466,65.940,574.462,0.000,0.000,0.000,0.000,0.004,0.000
7028,2672.068,697.516,697.516,572.958,65.900,572.954,0.000,0.000,0.000,0.000,0.004,0.000
7029,2672.335,656.371,656.371,571.434,65.859,571.431,0.000,0.000,0.000,0.000,0.004,0.000
7030,2672.602,689.988,689.988,569.896,65.819,569.892,0.000,0.000,0.000,0.000,0.004,0.000
7031,2672.869,630.951,630.951,568.342,65.778,568.338,0.000,0.000,0.000,0.000,0.004,0.000
7032,2673.135,675.157,675.157,566.774,65.738,566.770,0.000,0.000,0.000,0.000,0.004,0.000
7033,2673.402,687.811,687.811,565.190,65.697,565.187,0.000,0.000,0.000,0.000,0.004,0.000
7034,2673.668,682.371,682.371,563.593,65.657,563.589,0.000,0.000,0.000,0.000,0.004,0.000
7035,2673.935,649.941,649.941,561.981,65.616,561.977,0.000,0.000,0.000,0.000,0.004,0.000
7036,2674.201,663.810,663.810,560.355,65.576,560.351,0.000,0.000,0.000,0.000,0.004,0.000
7037,2674.467,627.267,627.267,558.715,65.535,558.712,0.000,0.000,0.000,0.000,0.004,0.000
7038,2674.733,676.233,676.233,557.061,65.495,557.058,0.000,0.000,0.000,0.000,0.004,0.000
7039,2674.998,643.430,643.430,555.394,65.454,555.390,0.000,0.000,0.000,0.000,0.004,0.000
7040,2675.264,632.647,632.647,553.713,65.414,553.710,0.000,0.000,0.000,0.000,0.004,0.000
7041,2675.529,666.786,666.786,552.019,65.373,552.016,0.000,0.000,0.000,0.000,0.004,0.000
7042,2675.795,697.862,697.862,550.312,65.332,550.308,0.000,0.000,0.000,0.000,0.004,0.000
7043,2676.060,608.868,608.868,548.592,65.292,548.588,0.000,0.000,0.000,0.000,0.003,0.000
7044,2676.325,625.302,625.302,546.859,65.251,546.855,0.000,0.000,0.000,0.000,0.003,0.000
7045,2676.590,615.681,615.681,545.113,65.211,545.110,0.000,0.000,0.000,0.000,0.003,0.000
7046,2676.855,648.597,648.597,543.355,65.170,543.352,0.000,0.000,0.000,0.000,0.003,0.000
7047,2677.119,605.691,605.691,541.585,65.130,541.581,0.000,0.000,0.000,0.000,0.003,0.000
7048,2677.384,599.400,599.400,539.803,65.089,539.799,0.000,0.000,0.000,0.000,0.003,0.000
7049,2677.648,615.201,615.201,538.008,65.049,538.005,0.000,0.000,0.000,0.000,0.003,0.000
7050,2677.912,618.972,618.972,536.202,65.008,536.199,0.000,0.000,0.000,0.000,0.003,0.000
7051,2678.176,623.321,623.321,534.385,64.968,534.382,0.000,0.000,0.000,0.000,0.003,0.000
7052,2678.440,617.850,617.850,532.556,64.927,532.553,0.000,0.000,0.000,0.000,0.003,0.000
7053,2678.704,587.528,587.528,530.716,64.887,530.713,0.000,0.000,0.000,0.000,0.003,0.000
7054,2678.967,593.098,593.098,528.865,64.846,528.862,0.000,0.000,0.000,0.000,0.003,0.000
7055,2679.231,600.742,600.742,527.003,64.806,527.000,0.000,0.000,0.000,0.000,0.003,0.000
7056,2679.494,594.608,594.608,525.131,64.765,525.128,0.000,0.000,0.000,0.000,0.003,0.000
7057,2679.758,592.485,592.485,523.248,64.725,523.245,0.000,0.000,0.000,0.000,0.003,0.000
7058,2680.021,605.350,605.350,521.355,64.684,521.352,0.000,0.000,0.000,0.000,0.003,0.000
7059,2680.284,593.754,593.754,519.452,64.643,519.448,0.000,0.000,0.000,0.000,0.003,0.000
7060,2680.546,568.780,568.780,517.538,64.603,517.535,0.000,0.000,0.000,0.000,0.003,0.000
7061,2680.809,592.705,592.705,515.616,64.562,515.612,0.000,0.000,0.000,0.000,0.003,0.000
7062,2681.071,551.786,551.786,513.683,64.522,513.680,0.000,0.000,0.000,0.000,0.003,0.000
7063,2681.334,559.965,559.965,511.741,64.481,511.738,0.000,0.000,0.000,0.000,0.003,0.000
7064,2681.596,583.588,583.588,509.791,64.441,509.788,0.000,0.000,0.000,0.000,0.003,0.000
7065,2681.858,532.085,532.085,507.831,64.400,507.828,0.000,0.000,0.000,0.000,0.003,0.000
7066,2682.120,537.212,537.212,505.862,64.360,505.859,0.000,0.000,0.000,0.000,0.003,0.000
7067,2682.382,565.815,565.815,503.885,64.319,503.882,0.000,0.000,0.000,0.000,0.003,0.000
7068,2682.644,543.351,543.351,501.899,64.279,501.896,0.000,0.000,0.000,0.000,0.003,0.000
7069,2682.905,547.233,547.233,499.905,64.238,499.902,0.000,0.000,0.000,0.000,0.003,0.000
7070,2683.167,502.638,502.638,497.904,64.198,497.901,0.000,0.000,0.000,0.000,0.003,0.000
7071,2683.428,540.640,540.640,495.894,64.157,495.891,0.000,0.000,0.000,0.000,0.003,0.000
7072,2683.689,521.591,521.591,493.876,64.117,493.873,0.000,0.000,0.000,0.000,0.003,0.000
7073,2683.950,504.644,504.644,491.851,64.076,491.849,0.000,0.000,0.000,0.000,0.003,0.000
7074,2684.211,545.649,545.649,489.819,64.035,489.816,0.000,0.000,0.000,0.000,0.003,0.000
7075,2684.471,485.262,485.262,487.780,63.995,487.777,0.000,0.000,0.000,0.000,0.003,0.000
7076,2684.732,531.021,531.021,485.734,63.954,485.731,0.000,0.000,0.000,0.000,0.003,0.000
7077,2684.992,502.260,502.260,483.681,63.914,483.678,0.000,0.000,0.000,0.000,0.003,0.000
7078,2685.253,496.719,496.719,481.621,63.873,481.619,0.000,0.000,0.000,0.000,0.003,0.000
7079,2685.513,539.835,539.835,479.556,63.833,479.553,0.000,0.000,0.000,0.000,0.003,0.000
7080,2685.773,508.067,508.067,477.484,63.792,477.481,0.000,0.000,0.000,0.000,0.003,0.000
7081,2686.033,518.997,518.997,475.406,63.752,475.403,0.000,0.000,0.000,0.000,0.003,0.000
7082,2686.292,491.370,491.370,473.322,63.711,473.319,0.000,0.000,0.000,0.000,0.003,0.000
7083,2686.552,450.142,450.142,471.233,63.671,471.230,0.000,0.000,0.000,0.000,0.003,0.000
7084,2686.811,453.886,453.886,469.138,63.630,469.135,0.000,0.000,0.000,0.000,0.003,0.000
7085,2687.070,491.146,491.146,467.038,63.590,467.035,0.000,0.000,0.000,0.000,0.003,0.000
7086,2687.330,444.723,444.723,464.933,63.549,464.930,0.000,0.000,0.000,0.000,0.003,0.000
7087,2687.589,453.289,453.289,462.823,63.509,462.820,0.000,0.000,0.000,0.000,0.003,0.000
7088,2687.847,468.916,468.916,460.708,63.468,460.706,0.000,0.000,0.000,0.000,0.003,0.000
7089,2688.106,416.631,416.631,458.589,63.428,458.586,0.000,0.000,0.000,0.000,0.003,0.000
7090,2688.365,475.682,475.682,456.466,63.387,456.463,0.000,0.000,0.000,0.000,0.003,0.000
7091,2688.623,437.719,437.719,454.338,63.346,454.335,0.000,0.000,0.000,0.000,0.003,0.000
7092,2688.881,453.691,453.691,452.206,63.306,452.204,0.000,0.000,0.000,0.000,0.003,0.000
7093,2689.139,439.882,439.882,450.071,63.265,450.069,0.000,0.000,0.000,0.000,0.003,0.000
7094,2689.397,416.296,416.296,447.932,63.225,447.930,0.000,0.000,0.000,0.000,0.002,0.000
7095,2689.655,524.557,524.557,445.790,63.184,445.788,0.000,0.000,0.000,0.000,0.002,0.000
7096,2689.913,426.519,426.519,443.645,63.144,443.642,0.000,0.000,0.000,0.000,0.002,0.000
7097,2690.171,417.233,417.233,441.496,63.103,441.494,0.000,0.000,0.000,0.000,0.002,0.000
7098,2690.428,403.590,403.590,439.345,63.063,439.342,0.000,0.000,0.000,0.000,0.002,0.000
7099,2690.685,438.661,438.661,437.190,63.022,437.188,0.000,0.000,0.000,0.000,0.002,0.000
7100,2690.942,410.273,410.273,435.034,62.982,435.032,0.000,0.000,0.000,0.000,0.002,0.000
7101,2691.199,423.552,423.552,432.875,62.941,432.873,0.000,0.000,0.000,0.000,0.002,0.000
7102,2691.456,398.160,398.160,430.714,62.901,430.712,0.000,0.000,0.000,0.000,0.002,0.000
7103,2691.713,439.722,439.722,428.551,62.860,428.548,0.000,0.000,0.000,0.000,0.002,0.000
7104,2691.970,402.770,402.770,426.386,62.820,426.384,0.000,0.000,0.000,0.000,0.002,0.000
7105,2692.226,380.369,380.369,424.219,62.779,424.217,0.000,0.000,0.000,0.000,0.002,0.000
7106,2692.482,442.551,442.551,422.052,62.739,422.049,0.000,0.000,0.000,0.000,0.002,0.000
7107,2692.738,362.978,362.978,419.882,62.698,419.880,0.000,0.000,0.000,0.000,0.002,0.000
7108,2692.994,438.588,438.588,417.712,62.657,417.710,0.000,0.000,0.000,0.000,0.002,0.000
7109,2693.250,398.167,398.167,415.541,62.617,415.538,0.000,0.000,0.000,0.000,0.002,0.000
7110,2693.506,402.761,402.761,413.369,62.576,413.366,0.000,0.000,0.000,0.000,0.002,0.000
7111,2693.761,386.876,386.876,411.196,62.536,411.194,0.000,0.000,0.000,0.000,0.002,0.000
7112,2694.017,410.568,410.568,409.023,62.495,409.021,0.000,0.000,0.000,0.000,0.002,0.000
7113,2694.272,347.324,347.324,406.849,62.455,406.847,0.000,0.000,0.000,0.000,0.002,0.000
7114,2694.527,361.604,361.604,404.676,62.414,404.674,0.000,0.000,0.000,0.000,0.002,0.000
7115,2694.782,386.258,386.258,402.503,62.374,402.500,0.000,0.000,0.000,0.000,0.002,0.000
7116,2695.037,382.804,382.804,400.329,62.333,400.327,0.000,0.000,0.000,0.000,0.002,0.000
7117,2695.292,363.864,363.864,398.157,62.293,398.155,0.000,0.000,0.000,0.000,0.002,0.000
7118,2695.546,325.532,325.532,395.984,62.252,395.982,0.000,0.000,0.000,0.000,0.002,0.000
7119,2695.801,350.369,350.369,393.813,62.212,393.811,0.000,0.000,0.000,0.000,0.002,0.000
7120,2696.055,358.722,358.722,391.642,62.171,391.640,0.000,0.000,0.000,0.000,0.002,0.000
7121,2696.309,344.776,344.776,389.473,62.131,389.471,0.000,0.000,0.000,0.000,0.002,0.000
7122,2696.563,346.661,346.661,387.304,62.090,387.302,0.000,0.000,0.000,0.000,0.002,0.000
7123,2696.817,334.282,334.282,385.137,62.049,385.135,0.000,0.000,0.000,0.000,0.002,0.000
7124,2697.070,348.324,348.324,382.972,62.009,382.970,0.000,0.000,0.000,0.000,0.002,0.000
7125,2697.324,328.585,328.585,380.808,61.968,380.806,0.000,0.000,0.000,0.000,0.002,0.000
7126,2697.577,346.523,346.523,378.646,61.928,378.644,0.000,0.000,0.000,0.000,0.002,0.000
7127,2697.831,325.587,325.587,376.485,61.887,376.484,0.000,0.000,0.000,0.000,0.002,0.000
