ch,keV,net,fit,model,continuum_raw,Am-241,Esc-NaI,continuum
6957,2448.577,0.000,-0.099,0.000,0.000,0.000,0.000,0.000
6958,2449.025,0.000,-0.209,0.000,0.000,0.000,0.000,0.000
6959,2449.473,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
6960,2449.921,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
6961,2450.370,0.000,-0.333,0.000,0.000,0.000,0.000,0.000
6962,2450.819,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
6963,2451.267,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
6964,2451.716,0.000,-0.209,0.000,0.000,0.000,0.000,0.000
6965,2452.165,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
6966,2452.614,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
6967,2453.063,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
6968,2453.512,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
6969,2453.961,0.000,-0.320,0.000,0.000,0.000,0.000,0.000
6970,2454.411,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
6971,2454.860,0.000,-0.074,0.000,0.000,0.000,0.000,0.000
6972,2455.310,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
6973,2455.760,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
6974,2456.209,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
6975,2456.659,0.000,-0.086,0.000,0.000,0.000,0.000,0.000
6976,2457.109,0.754,0.754,0.000,0.000,0.000,0.000,0.000
6977,2457.559,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
6978,2458.009,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
6979,2458.460,0.778,0.778,0.000,0.000,0.000,0.000,0.000
6980,2458.910,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
6981,2459.360,0.803,0.803,0.000,0.000,0.000,0.000,0.000
6982,2459.811,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
6983,2460.262,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
6984,2460.712,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
6985,2461.163,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
6986,2461.614,0.914,0.914,0.000,0.000,0.000,0.000,0.000
6987,2462.065,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
6988,2462.516,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
6989,2462.968,0.729,0.729,0.000,0.000,0.000,0.000,0.000
6990,2463.419,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
6991,2463.870,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
6992,2464.322,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
6993,2464.773,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
6994,2465.225,0.803,0.803,0.000,0.000,0.000,0.000,0.000
6995,2465.677,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
6996,2466.129,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
6997,2466.581,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
6998,2467.033,0.791,0.791,0.000,0.000,0.000,0.000,0.000
6999,2467.485,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7000,2467.938,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7001,2468.390,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7002,2468.842,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7003,2469.295,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7004,2469.748,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7005,2470.201,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7006,2470.654,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7007,2471.107,0.000,-0.123,0.000,0.000,0.000,0.000,0.000
7008,2471.560,0.754,0.754,0.000,0.000,0.000,0.000,0.000
7009,2472.013,1.840,1.840,0.000,0.000,0.000,0.000,0.000
7010,2472.466,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7011,2472.920,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
7012,2473.373,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7013,2473.827,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7014,2474.280,0.901,0.901,0.000,0.000,0.000,0.000,0.000
7015,2474.734,0.000,-0.099,0.000,0.000,0.000,0.000,0.000
7016,2475.188,0.000,-0.123,0.000,0.000,0.000,0.000,0.000
7017,2475.642,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7018,2476.096,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7019,2476.550,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7020,2477.005,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7021,2477.459,0.000,-0.209,0.000,0.000,0.000,0.000,0.000
7022,2477.914,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7023,2478.368,0.000,-0.123,0.000,0.000,0.000,0.000,0.000
7024,2478.823,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7025,2479.278,0.000,-0.111,0.000,0.000,0.000,0.000,0.000
7026,2479.733,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7027,2480.188,0.889,0.889,0.000,0.000,0.000,0.000,0.000
7028,2480.643,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
7029,2481.098,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7030,2481.553,0.000,-0.111,0.000,0.000,0.000,0.000,0.000
7031,2482.009,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7032,2482.464,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7033,2482.920,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
7034,2483.375,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7035,2483.831,0.717,0.717,0.000,0.000,0.000,0.000,0.000
7036,2484.287,0.778,0.778,0.000,0.000,0.000,0.000,0.000
7037,2484.743,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7038,2485.199,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7039,2485.655,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7040,2486.112,0.000,-0.111,0.000,0.000,0.000,0.000,0.000
7041,2486.568,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7042,2487.025,0.000,-0.123,0.000,0.000,0.000,0.000,0.000
7043,2487.481,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7044,2487.938,0.000,-0.062,0.000,0.000,0.000,0.000,0.000
7045,2488.395,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
7046,2488.852,0.000,-0.135,0.000,0.000,0.000,0.000,0.000
7047,2489.309,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7048,2489.766,0.778,0.778,0.000,0.000,0.000,0.000,0.000
7049,2490.223,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
7050,2490.680,0.766,0.766,0.000,0.000,0.000,0.000,0.000
7051,2491.138,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7052,2491.595,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7053,2492.053,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7054,2492.511,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7055,2492.968,0.778,0.778,0.000,0.000,0.000,0.000,0.000
7056,2493.426,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7057,2493.884,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7058,2494.343,0.754,0.754,0.000,0.000,0.000,0.000,0.000
7059,2494.801,0.000,-0.209,0.000,0.000,0.000,0.000,0.000
7060,2495.259,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7061,2495.718,0.000,-0.135,0.000,0.000,0.000,0.000,0.000
7062,2496.176,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7063,2496.635,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
7064,2497.093,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7065,2497.552,0.000,-0.135,0.000,0.000,0.000,0.000,0.000
7066,2498.011,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7067,2498.470,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7068,2498.929,0.000,-0.111,0.000,0.000,0.000,0.000,0.000
7069,2499.389,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7070,2499.848,0.000,-0.111,0.000,0.000,0.000,0.000,0.000
7071,2500.307,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7072,2500.767,0.000,-0.209,0.000,0.000,0.000,0.000,0.000
7073,2501.227,0.000,-0.111,0.000,0.000,0.000,0.000,0.000
7074,2501.686,1.766,1.766,0.000,0.000,0.000,0.000,0.000
7075,2502.146,0.000,-0.209,0.000,0.000,0.000,0.000,0.000
7076,2502.606,0.791,0.791,0.000,0.000,0.000,0.000,0.000
7077,2503.066,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7078,2503.527,1.815,1.815,0.000,0.000,0.000,0.000,0.000
7079,2503.987,0.000,-0.111,0.000,0.000,0.000,0.000,0.000
7080,2504.447,0.791,0.791,0.000,0.000,0.000,0.000,0.000
7081,2504.908,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7082,2505.368,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7083,2505.829,0.778,0.778,0.000,0.000,0.000,0.000,0.000
7084,2506.290,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7085,2506.751,0.791,0.791,0.000,0.000,0.000,0.000,0.000
7086,2507.212,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7087,2507.673,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7088,2508.134,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7089,2508.595,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7090,2509.057,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7091,2509.518,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7092,2509.980,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7093,2510.441,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7094,2510.903,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7095,2511.365,0.865,0.865,0.000,0.000,0.000,0.000,0.000
7096,2511.827,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7097,2512.289,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7098,2512.752,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7099,2513.214,0.766,0.766,0.000,0.000,0.000,0.000,0.000
7100,2513.676,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7101,2514.139,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7102,2514.602,0.000,-0.333,0.000,0.000,0.000,0.000,0.000
7103,2515.064,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
7104,2515.527,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7105,2515.990,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7106,2516.453,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7107,2516.916,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7108,2517.380,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7109,2517.843,0.803,0.803,0.000,0.000,0.000,0.000,0.000
7110,2518.307,0.000,-0.099,0.000,0.000,0.000,0.000,0.000
7111,2518.770,1.778,1.778,0.000,0.000,0.000,0.000,0.000
7112,2519.234,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7113,2519.698,0.852,0.852,0.000,0.000,0.000,0.000,0.000
7114,2520.162,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
7115,2520.626,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7116,2521.090,0.828,0.828,0.000,0.000,0.000,0.000,0.000
7117,2521.554,0.000,-0.135,0.000,0.000,0.000,0.000,0.000
7118,2522.018,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7119,2522.483,0.840,0.840,0.000,0.000,0.000,0.000,0.000
7120,2522.947,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7121,2523.412,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
7122,2523.877,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7123,2524.341,0.000,-0.209,0.000,0.000,0.000,0.000,0.000
7124,2524.806,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7125,2525.271,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7126,2525.737,0.000,-0.308,0.000,0.000,0.000,0.000,0.000
7127,2526.202,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7128,2526.667,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
7129,2527.133,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7130,2527.598,0.000,-0.111,0.000,0.000,0.000,0.000,0.000
7131,2528.064,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7132,2528.530,0.803,0.803,0.000,0.000,0.000,0.000,0.000
7133,2528.996,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7134,2529.462,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7135,2529.928,0.000,-0.209,0.000,0.000,0.000,0.000,0.000
7136,2530.394,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7137,2530.860,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7138,2531.327,0.000,-0.135,0.000,0.000,0.000,0.000,0.000
7139,2531.793,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7140,2532.260,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7141,2532.727,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7142,2533.193,1.791,1.791,0.000,0.000,0.000,0.000,0.000
7143,2533.660,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7144,2534.127,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7145,2534.595,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7146,2535.062,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7147,2535.529,0.000,-0.320,0.000,0.000,0.000,0.000,0.000
7148,2535.997,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
7149,2536.464,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7150,2536.932,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7151,2537.400,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7152,2537.868,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7153,2538.336,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7154,2538.804,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7155,2539.272,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7156,2539.741,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7157,2540.209,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7158,2540.678,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7159,2541.146,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7160,2541.615,1.754,1.754,0.000,0.000,0.000,0.000,0.000
7161,2542.084,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7162,2542.553,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7163,2543.022,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7164,2543.491,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7165,2543.960,0.766,0.766,0.000,0.000,0.000,0.000,0.000
7166,2544.430,0.000,-0.172,0.000,0.000,0.000,0.000,0.000
7167,2544.899,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7168,2545.369,2.803,2.803,0.000,0.000,0.000,0.000,0.000
7169,2545.839,0.000,-0.148,0.000,0.000,0.000,0.000,0.000
7170,2546.308,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7171,2546.778,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7172,2547.248,0.643,0.643,0.000,0.000,0.000,0.000,0.000
7173,2547.719,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7174,2548.189,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7175,2548.659,0.717,0.717,0.000,0.000,0.000,0.000,0.000
7176,2549.130,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7177,2549.600,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7178,2550.071,1.766,1.766,0.000,0.000,0.000,0.000,0.000
7179,2550.542,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7180,2551.013,0.803,0.803,0.000,0.000,0.000,0.000,0.000
7181,2551.484,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
7182,2551.955,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
7183,2552.426,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7184,2552.898,0.741,0.741,0.000,0.000,0.000,0.000,0.000
7185,2553.369,0.766,0.766,0.000,0.000,0.000,0.000,0.000
7186,2553.841,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7187,2554.312,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7188,2554.784,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7189,2555.256,0.655,0.655,0.000,0.000,0.000,0.000,0.000
7190,2555.728,0.791,0.791,0.000,0.000,0.000,0.000,0.000
7191,2556.200,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7192,2556.672,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7193,2557.144,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7194,2557.617,0.000,-0.308,0.000,0.000,0.000,0.000,0.000
7195,2558.089,0.754,0.754,0.000,0.000,0.000,0.000,0.000
7196,2558.562,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7197,2559.035,0.840,0.840,0.000,0.000,0.000,0.000,0.000
7198,2559.508,0.000,-0.369,0.000,0.000,0.000,0.000,0.000
7199,2559.981,0.000,-0.197,0.000,0.000,0.000,0.000,0.000
7200,2560.454,0.000,-0.308,0.000,0.000,0.000,0.000,0.000
7201,2560.927,0.000,-0.333,0.000,0.000,0.000,0.000,0.000
7202,2561.400,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7203,2561.874,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
7204,2562.347,0.000,-0.419,0.000,0.000,0.000,0.000,0.000
7205,2562.821,0.643,0.643,0.000,0.000,0.000,0.000,0.000
7206,2563.295,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7207,2563.768,0.000,-0.333,0.000,0.000,0.000,0.000,0.000
7208,2564.242,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7209,2564.716,0.704,0.704,0.000,0.000,0.000,0.000,0.000
7210,2565.191,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7211,2565.665,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
7212,2566.139,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
7213,2566.614,0.667,0.667,0.000,0.000,0.000,0.000,0.000
7214,2567.088,0.000,-0.431,0.000,0.000,0.000,0.000,0.000
7215,2567.563,0.000,-0.185,0.000,0.000,0.000,0.000,0.000
7216,2568.038,0.594,0.594,0.000,0.000,0.000,0.000,0.000
7217,2568.513,0.667,0.667,0.000,0.000,0.000,0.000,0.000
7218,2568.988,0.729,0.729,0.000,0.000,0.000,0.000,0.000
7219,2569.463,0.000,-0.382,0.000,0.000,0.000,0.000,0.000
7220,2569.938,0.000,-0.394,0.000,0.000,0.000,0.000,0.000
7221,2570.414,0.729,0.729,0.000,0.000,0.000,0.000,0.000
7222,2570.889,0.717,0.717,0.000,0.000,0.000,0.000,0.000
7223,2571.365,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7224,2571.841,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
7225,2572.316,0.000,-0.382,0.000,0.000,0.000,0.000,0.000
7226,2572.792,0.000,-0.357,0.000,0.000,0.000,0.000,0.000
7227,2573.268,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7228,2573.745,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7229,2574.221,0.680,0.680,0.000,0.000,0.000,0.000,0.000
7230,2574.697,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
7231,2575.174,0.741,0.741,0.000,0.000,0.000,0.000,0.000
7232,2575.650,0.000,-0.308,0.000,0.000,0.000,0.000,0.000
7233,2576.127,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
7234,2576.604,0.643,0.643,0.000,0.000,0.000,0.000,0.000
7235,2577.081,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7236,2577.558,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7237,2578.035,0.000,-0.419,0.000,0.000,0.000,0.000,0.000
7238,2578.512,0.000,-0.431,0.000,0.000,0.000,0.000,0.000
7239,2578.990,0.000,-0.394,0.000,0.000,0.000,0.000,0.000
7240,2579.467,0.000,-0.246,0.000,0.000,0.000,0.000,0.000
7241,2579.945,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7242,2580.422,0.655,0.655,0.000,0.000,0.000,0.000,0.000
7243,2580.900,0.000,-0.259,0.000,0.000,0.000,0.000,0.000
7244,2581.378,0.520,0.520,0.000,0.000,0.000,0.000,0.000
7245,2581.856,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7246,2582.334,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7247,2582.813,0.000,-0.333,0.000,0.000,0.000,0.000,0.000
7248,2583.291,0.000,-0.382,0.000,0.000,0.000,0.000,0.000
7249,2583.769,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
7250,2584.248,0.000,-0.308,0.000,0.000,0.000,0.000,0.000
7251,2584.727,0.000,-0.406,0.000,0.000,0.000,0.000,0.000
7252,2585.206,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
7253,2585.685,0.667,0.667,0.000,0.000,0.000,0.000,0.000
7254,2586.164,0.000,-0.406,0.000,0.000,0.000,0.000,0.000
7255,2586.643,0.000,-0.357,0.000,0.000,0.000,0.000,0.000
7256,2587.122,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7257,2587.601,0.631,0.631,0.000,0.000,0.000,0.000,0.000
7258,2588.081,0.643,0.643,0.000,0.000,0.000,0.000,0.000
7259,2588.560,0.000,-0.394,0.000,0.000,0.000,0.000,0.000
7260,2589.040,0.000,-0.308,0.000,0.000,0.000,0.000,0.000
7261,2589.520,0.000,-0.419,0.000,0.000,0.000,0.000,0.000
7262,2590.000,0.000,-0.406,0.000,0.000,0.000,0.000,0.000
7263,2590.480,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
7264,2590.960,0.000,-0.456,0.000,0.000,0.000,0.000,0.000
7265,2591.440,0.000,-0.406,0.000,0.000,0.000,0.000,0.000
7266,2591.921,0.606,0.606,0.000,0.000,0.000,0.000,0.000
7267,2592.401,0.000,-0.431,0.000,0.000,0.000,0.000,0.000
7268,2592.882,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
7269,2593.363,0.000,-0.222,0.000,0.000,0.000,0.000,0.000
7270,2593.844,0.000,-0.406,0.000,0.000,0.000,0.000,0.000
7271,2594.325,0.680,0.680,0.000,0.000,0.000,0.000,0.000
7272,2594.806,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7273,2595.287,0.000,-0.394,0.000,0.000,0.000,0.000,0.000
7274,2595.768,0.000,-0.357,0.000,0.000,0.000,0.000,0.000
7275,2596.249,0.557,0.557,0.000,0.000,0.000,0.000,0.000
7276,2596.731,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
7277,2597.213,0.000,-0.308,0.000,0.000,0.000,0.000,0.000
7278,2597.694,0.000,-0.394,0.000,0.000,0.000,0.000,0.000
7279,2598.176,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
7280,2598.658,0.000,-0.369,0.000,0.000,0.000,0.000,0.000
7281,2599.140,0.000,-0.369,0.000,0.000,0.000,0.000,0.000
7282,2599.622,0.000,-0.382,0.000,0.000,0.000,0.000,0.000
7283,2600.105,0.000,-0.468,0.000,0.000,0.000,0.000,0.000
7284,2600.587,0.618,0.618,0.000,0.000,0.000,0.000,0.000
7285,2601.070,0.643,0.643,0.000,0.000,0.000,0.000,0.000
7286,2601.552,0.000,-0.406,0.000,0.000,0.000,0.000,0.000
7287,2602.035,0.000,-0.308,0.000,0.000,0.000,0.000,0.000
7288,2602.518,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7289,2603.001,0.594,0.594,0.000,0.000,0.000,0.000,0.000
7290,2603.484,0.000,-0.505,0.000,0.000,0.000,0.000,0.000
7291,2603.967,0.717,0.717,0.000,0.000,0.000,0.000,0.000
7292,2604.451,0.000,-0.419,0.000,0.000,0.000,0.000,0.000
7293,2604.934,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
7294,2605.418,0.000,-0.382,0.000,0.000,0.000,0.000,0.000
7295,2605.901,0.000,-0.394,0.000,0.000,0.000,0.000,0.000
7296,2606.385,0.000,-0.234,0.000,0.000,0.000,0.000,0.000
7297,2606.869,0.000,-0.333,0.000,0.000,0.000,0.000,0.000
7298,2607.353,0.000,-0.517,0.000,0.000,0.000,0.000,0.000
7299,2607.837,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7300,2608.321,1.704,1.704,0.000,0.000,0.000,0.000,0.000
7301,2608.806,0.569,0.569,0.000,0.000,0.000,0.000,0.000
7302,2609.290,0.000,-0.357,0.000,0.000,0.000,0.000,0.000
7303,2609.775,0.000,-0.443,0.000,0.000,0.000,0.000,0.000
7304,2610.260,0.520,0.520,0.000,0.000,0.000,0.000,0.000
7305,2610.744,0.000,-0.480,0.000,0.000,0.000,0.000,0.000
7306,2611.229,0.000,-0.406,0.000,0.000,0.000,0.000,0.000
7307,2611.714,0.594,0.594,0.000,0.000,0.000,0.000,0.000
7308,2612.200,0.643,0.643,0.000,0.000,0.000,0.000,0.000
7309,2612.685,0.000,-0.320,0.000,0.000,0.000,0.000,0.000
7310,2613.170,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
7311,2613.656,0.000,-0.271,0.000,0.000,0.000,0.000,0.000
7312,2614.141,0.581,0.581,0.000,0.000,0.000,0.000,0.000
7313,2614.627,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
7314,2615.113,0.000,-0.406,0.000,0.000,0.000,0.000,0.000
7315,2615.599,0.483,0.483,0.000,0.000,0.000,0.000,0.000
7316,2616.085,0.000,-0.443,0.000,0.000,0.000,0.000,0.000
7317,2616.571,0.000,-0.480,0.000,0.000,0.000,0.000,0.000
7318,2617.057,0.000,-0.369,0.000,0.000,0.000,0.000,0.000
7319,2617.544,0.000,-0.333,0.000,0.000,0.000,0.000,0.000
7320,2618.030,0.000,-0.505,0.000,0.000,0.000,0.000,0.000
7321,2618.517,0.000,-0.517,0.000,0.000,0.000,0.000,0.000
7322,2619.004,0.000,-0.468,0.000,0.000,0.000,0.000,0.000
7323,2619.491,0.000,-0.603,0.000,0.000,0.000,0.000,0.000
7324,2619.978,0.655,0.655,0.000,0.000,0.000,0.000,0.000
7325,2620.465,0.000,-0.591,0.000,0.000,0.000,0.000,0.000
7326,2620.952,0.606,0.606,0.000,0.000,0.000,0.000,0.000
7327,2621.439,0.643,0.643,0.000,0.000,0.000,0.000,0.000
7328,2621.927,0.000,-0.567,0.000,0.000,0.000,0.000,0.000
7329,2622.415,0.000,-0.530,0.000,0.000,0.000,0.000,0.000
7330,2622.902,0.000,-0.542,0.000,0.000,0.000,0.000,0.000
7331,2623.390,0.000,-0.345,0.000,0.000,0.000,0.000,0.000
7332,2623.878,0.000,-0.480,0.000,0.000,0.000,0.000,0.000
7333,2624.366,0.000,-0.468,0.000,0.000,0.000,0.000,0.000
7334,2624.854,0.000,-0.406,0.000,0.000,0.000,0.000,0.000
7335,2625.342,0.000,-0.517,0.000,0.000,0.000,0.000,0.000
