ch,keV,net,fit,model,continuum_raw,Lu-176,Esc-NaI
441,141.910,1484.380,1484.380,1142.121,248.068,1130.312,11.808
442,142.254,1226.103,1226.103,1144.957,246.219,1133.177,11.780
443,142.599,1375.098,1375.098,1147.767,244.371,1136.017,11.751
444,142.943,1343.204,1343.204,1150.551,242.523,1138.829,11.722
445,143.287,1398.891,1398.891,1153.306,240.674,1141.612,11.694
446,143.631,1443.821,1443.821,1156.031,238.826,1144.363,11.668
447,143.975,1345.303,1345.303,1158.723,236.978,1147.079,11.644
448,144.319,1210.154,1210.154,1161.381,235.129,1149.759,11.622
449,144.663,1376.506,1376.506,1164.003,233.281,1152.399,11.604
450,145.008,1404.984,1404.984,1166.588,231.432,1154.997,11.590
451,145.352,1359.563,1359.563,1169.133,229.584,1157.551,11.582
452,145.696,1366.021,1366.021,1171.636,227.736,1160.058,11.579
453,146.040,1381.908,1381.908,1174.097,225.887,1162.514,11.583
454,146.384,1379.021,1379.021,1176.512,224.039,1164.918,11.595
455,146.729,1336.285,1336.285,1178.881,222.191,1167.266,11.615
456,147.073,1279.499,1279.499,1181.201,220.342,1169.556,11.646
457,147.417,1291.651,1291.651,1183.472,218.494,1171.785,11.687
458,147.761,1336.119,1336.119,1185.691,216.645,1173.950,11.741
459,148.105,1241.873,1241.873,1187.857,214.797,1176.049,11.808
460,148.450,1320.588,1320.588,1189.970,212.949,1178.079,11.891
461,148.794,1342.914,1342.914,1192.028,211.100,1180.038,11.990
462,149.138,1284.163,1284.163,1194.030,209.252,1181.923,12.107
463,149.482,1244.743,1244.743,1195.976,207.404,1183.732,12.244
464,149.827,1185.369,1185.369,1197.867,205.555,1185.463,12.403
465,150.171,1340.160,1340.160,1199.700,203.707,1187.114,12.586
466,150.515,1207.731,1207.731,1201.479,201.858,1188.683,12.795
467,150.859,1305.306,1305.306,1203.202,200.010,1190.169,13.032
468,151.204,1273.100,1273.100,1204.870,198.162,1191.570,13.300
469,151.548,1267.880,1267.880,1206.487,196.313,1192.885,13.601
470,151.892,1417.084,1417.084,1209.803,196.216,1195.852,13.951
471,152.236,1205.561,1205.561,1213.071,196.120,1198.730,14.340
472,152.581,1242.726,1242.726,1216.291,196.023,1201.520,14.771
473,152.925,1232.453,1232.453,1219.468,195.926,1204.222,15.246
474,153.269,1323.662,1323.662,1222.603,195.829,1206.834,15.769
475,153.614,1294.399,1294.399,1225.699,195.732,1209.357,16.343
476,153.958,1217.618,1217.618,1228.761,195.635,1211.790,16.971
477,154.302,1173.808,1173.808,1231.792,195.538,1214.135,17.657
478,154.647,1277.239,1277.239,1234.794,195.441,1216.390,18.404
479,154.991,1242.865,1242.865,1237.772,195.344,1218.556,19.216
480,155.335,1173.483,1173.483,1240.730,195.247,1220.634,20.096
481,155.680,1304.911,1304.911,1243.670,195.150,1222.623,21.047
482,156.024,1306.417,1306.417,1246.596,195.054,1224.523,22.073
483,156.368,1279.422,1279.422,1249.512,194.957,1226.335,23.177
484,156.713,1408.095,1408.095,1252.421,194.860,1228.059,24.362
485,157.057,1212.523,1212.523,1255.324,194.763,1229.694,25.630
486,157.401,1184.686,1184.686,1258.225,194.666,1231.240,26.985
487,157.746,1341.691,1341.691,1261.124,194.569,1232.696,28.428
488,158.090,1219.786,1219.786,1264.024,194.472,1234.062,29.962
489,158.434,1347.629,1347.629,1266.924,194.375,1235.337,31.587
490,158.779,1401.664,1401.664,1269.826,194.278,1236.520,33.306
491,159.123,1296.414,1296.414,1272.727,194.181,1237.608,35.118
492,159.467,1153.883,1153.883,1275.626,194.084,1238.601,37.025
493,159.812,1206.448,1206.448,1278.521,193.988,1239.497,39.024
494,160.156,1294.192,1294.192,1281.409,193.891,1240.293,41.116
495,160.501,1192.089,1192.089,1284.286,193.794,1240.988,43.298
496,160.845,1285.292,1285.292,1287.147,193.697,1241.578,45.569
497,161.189,1212.502,1212.502,1289.986,193.600,1242.062,47.924
498,161.534,1295.493,1295.493,1292.797,193.503,1242.437,50.360
499,161.878,1305.746,1305.746,1295.573,193.406,1242.700,52.873
500,162.223,1196.964,1196.964,1298.305,193.309,1242.850,55.456
501,162.567,1232.862,1232.862,1300.986,193.212,1242.882,58.103
502,162.912,1290.693,1290.693,1303.605,193.115,1242.796,60.808
503,163.256,1313.862,1313.862,1306.153,193.018,1242.590,63.563
504,163.600,1282.545,1282.545,1308.620,192.922,1242.262,66.358
505,163.945,1136.593,1136.593,1310.996,192.825,1241.811,69.185
506,164.289,1422.103,1422.103,1313.270,192.728,1241.236,72.034
507,164.634,1148.704,1148.704,1315.432,192.631,1240.538,74.894
508,164.978,1214.377,1214.377,1317.472,192.534,1239.718,77.753
509,165.323,1208.263,1208.263,1319.379,192.437,1238.778,80.601
510,165.667,1114.269,1114.269,1321.145,192.340,1237.721,83.424
511,166.012,1317.580,1317.580,1322.761,192.243,1236.551,86.210
512,166.356,1319.930,1319.930,1324.219,192.146,1235.274,88.946
513,166.701,1186.525,1186.525,1325.515,192.049,1233.896,91.619
514,167.045,1185.830,1185.830,1326.642,191.953,1232.425,94.216
515,167.390,1247.458,1247.458,1327.597,191.856,1230.874,96.724
516,167.734,1276.309,1276.309,1328.380,191.759,1229.252,99.129
517,168.079,1202.349,1202.349,1328.992,191.662,1227.574,101.419
518,168.423,1232.929,1232.929,1329.437,191.565,1225.856,103.580
519,168.768,1143.563,1143.563,1329.720,191.468,1224.118,105.602
520,169.112,1228.307,1228.307,1329.851,191.371,1222.378,107.473
521,169.457,1264.089,1264.089,1329.843,191.274,1220.662,109.181
522,169.801,1297.773,1297.773,1329.711,191.177,1218.995,110.716
523,170.146,1250.940,1250.940,1329.476,191.080,1217.406,112.070
524,170.490,1176.822,1176.822,1329.161,190.983,1215.927,113.234
525,170.835,1174.964,1174.964,1328.795,190.887,1214.595,114.200
526,171.179,1245.177,1245.177,1328.410,190.790,1213.447,114.963
527,171.524,1201.867,1201.867,1328.044,190.693,1212.527,115.517
528,171.869,1096.341,1096.341,1327.739,190.596,1211.880,115.859
529,172.213,1096.696,1096.696,1327.544,190.499,1211.558,115.985
530,172.558,1195.227,1195.227,1327.510,190.402,1211.614,115.896
531,172.902,1238.168,1238.168,1327.698,190.305,1212.109,115.589
532,173.247,1152.854,1152.854,1328.172,190.208,1213.104,115.068
533,173.591,1110.383,1110.383,1329.002,190.111,1214.669,114.333
534,173.936,1170.743,1170.743,1330.267,190.014,1216.876,113.390
535,174.281,1142.585,1142.585,1332.049,189.917,1219.806,112.243
536,174.625,1291.112,1291.112,1334.439,189.821,1223.540,110.898
537,174.970,1132.948,1132.948,1337.533,189.724,1228.170,109.363
538,175.314,1166.629,1166.629,1341.435,189.627,1233.790,107.645
539,175.659,1160.743,1160.743,1346.256,189.530,1240.501,105.754
540,176.004,1220.466,1220.466,1352.112,189.433,1248.411,103.700
541,176.348,1147.593,1147.593,1359.127,189.336,1257.633,101.495
542,176.693,1170.002,1170.002,1367.434,189.239,1268.285,99.149
543,177.038,1118.990,1118.990,1377.168,189.142,1280.494,96.674
544,177.382,1267.626,1267.626,1388.476,189.045,1294.392,94.084
545,177.727,1350.208,1350.208,1401.507,188.948,1310.116,91.391
546,178.071,1252.143,1252.143,1416.419,188.852,1327.810,88.609
547,178.416,1181.927,1181.927,1433.375,188.755,1347.624,85.751
548,178.761,1281.412,1281.412,1452.543,188.658,1369.714,82.830
549,179.105,1287.567,1287.567,1474.097,188.561,1394.239,79.859
550,179.450,1193.246,1193.246,1498.216,188.464,1421.364,76.852
551,179.795,1244.044,1244.044,1525.081,188.367,1451.260,73.822
552,180.139,1285.196,1285.196,1554.879,188.270,1484.099,70.780
553,180.484,1465.463,1465.463,1587.797,188.173,1520.057,67.740
554,180.829,1336.821,1336.821,1624.024,188.076,1559.313,64.712
555,181.174,1397.193,1397.193,1663.752,187.979,1602.045,61.707
556,181.518,1404.867,1404.867,1707.170,187.882,1648.433,58.737
557,181.863,1450.181,1450.181,1754.466,187.786,1698.656,55.809
558,182.208,1465.712,1465.712,1805.824,187.689,1752.890,52.934
559,182.552,1494.870,1494.870,1861.426,187.592,1811.307,50.120
560,182.897,1494.601,1494.601,1921.447,187.495,1874.074,47.373
561,183.242,1651.857,1651.857,1986.052,187.398,1941.352,44.700
562,183.586,1600.758,1600.758,2055.401,187.301,2013.294,42.107
563,183.931,1629.653,1629.653,2129.640,187.204,2090.041,39.599
564,184.276,1869.070,1869.070,2208.903,187.107,2171.723,37.180
565,184.621,1884.523,1884.523,2293.310,187.010,2258.456,34.854
566,184.965,1959.791,1959.791,2382.964,186.913,2350.341,32.623
567,185.310,1896.599,1896.599,2477.947,186.816,2447.459,30.489
568,185.655,1983.222,1983.222,2578.326,186.720,2549.873,28.453
569,186.000,2176.217,2176.217,2684.139,186.623,2657.623,26.516
570,186.344,2236.542,2236.542,2795.404,186.526,2770.727,24.677
571,186.689,2410.377,2410.377,2912.111,186.429,2889.174,22.938
572,187.034,2371.049,2371.049,3034.223,186.332,3012.928,21.295
573,187.379,2656.680,2656.680,3161.671,186.235,3141.923,19.748
574,187.724,2754.677,2754.677,3294.357,186.138,3276.062,18.295
575,188.068,2827.158,2827.158,3432.149,186.041,3415.215,16.934
576,188.413,2987.949,2987.949,3574.880,185.944,3559.219,15.661
577,188.758,3172.512,3172.512,3722.351,185.847,3707.877,14.474
578,189.103,3208.889,3208.889,3874.323,185.750,3860.953,13.370
579,189.448,3378.881,3378.881,4030.524,185.654,4018.178,12.346
580,189.792,3653.187,3653.187,4190.643,185.557,4179.246,11.397
581,190.137,3729.518,3729.518,4354.334,185.460,4343.813,10.521
582,190.482,4058.566,4058.566,4521.213,185.363,4511.499,9.714
583,190.827,4130.410,4130.410,4690.861,185.266,4681.889,8.972
584,191.172,4172.512,4172.512,4862.824,185.169,4854.532,8.292
585,191.517,4386.252,4386.252,5036.614,185.072,5028.944,7.669
586,191.861,4673.399,4673.399,5211.711,184.975,5204.609,7.101
587,192.206,4864.032,4864.032,5387.565,184.878,5380.982,6.584
588,192.551,5131.073,5131.073,5563.600,184.781,5557.487,6.113
589,192.896,5233.287,5233.287,5739.213,184.685,5733.526,5.687
590,193.241,5435.867,5435.867,5913.779,184.588,5908.477,5.302
591,193.586,5482.344,5482.344,6086.655,184.491,6081.701,4.954
592,193.931,5846.141,5846.141,6257.183,184.394,6252.542,4.641
593,194.275,6106.975,6106.975,6424.693,184.297,6420.334,4.360
594,194.620,6210.225,6210.225,6588.509,184.200,6584.401,4.108
595,194.965,6470.881,6470.881,6747.951,184.103,6744.068,3.883
596,195.310,6772.017,6772.017,6902.339,184.006,6898.657,3.682
597,195.655,7004.897,7004.897,7051.002,183.909,7047.499,3.503
598,196.000,7094.130,7094.130,7193.278,183.812,7189.933,3.345
599,196.345,7433.637,7433.637,7328.520,183.715,7325.315,3.205
600,196.690,7535.542,7535.542,7456.102,183.619,7453.021,3.081
601,197.035,7919.951,7919.951,7575.423,183.522,7572.450,2.972
602,197.380,8019.689,8019.689,7685.908,183.425,7683.031,2.877
603,197.724,7946.792,7946.792,7787.019,183.328,7784.226,2.793
604,198.069,8384.063,8384.063,7878.254,183.231,7875.533,2.720
605,198.414,8217.949,8217.949,7959.152,183.134,7956.495,2.657
606,198.759,8462.585,8462.585,8029.299,183.037,8026.697,2.602
607,199.104,8393.361,8393.361,8088.328,182.940,8085.774,2.555
608,199.449,8536.217,8536.217,8135.924,182.843,8133.411,2.514
609,199.794,8749.724,8749.724,8171.826,182.746,8169.347,2.479
610,200.139,8768.783,8768.783,8195.829,182.649,8193.380,2.449
611,200.484,8729.162,8729.162,8207.785,182.553,8205.361,2.424
612,200.829,8962.681,8962.681,8207.607,182.456,8205.204,2.403
613,201.174,8829.147,8829.147,8195.266,182.359,8192.881,2.385
614,201.519,8631.943,8631.943,8170.794,182.262,8168.423,2.371
615,201.864,8871.255,8871.255,8134.283,182.165,8131.924,2.359
616,202.209,8697.152,8697.152,8085.883,182.068,8083.533,2.350
617,202.554,8603.399,8603.399,8025.803,181.971,8023.460,2.342
618,202.899,8659.301,8659.301,7954.307,181.874,7951.970,2.336
619,203.244,8585.461,8585.461,7871.714,181.777,7869.382,2.332
620,203.589,8775.829,8775.829,7778.395,181.680,7776.066,2.329
621,203.934,8310.775,8310.775,7674.769,181.584,7672.442,2.327
622,204.279,8439.609,8439.609,7561.299,181.487,7558.973,2.326
623,204.624,8035.873,8035.873,7438.491,181.390,7436.165,2.326
624,204.969,7960.144,7960.144,7306.889,181.293,7304.562,2.327
625,205.314,8139.249,8139.249,7167.069,181.196,7164.741,2.328
626,205.659,7757.818,7757.818,7019.638,181.099,7017.308,2.330
627,206.004,7505.558,7505.558,6865.225,181.002,6862.894,2.332
628,206.349,7440.444,7440.444,6704.483,180.905,6702.149,2.334
629,206.694,7436.976,7436.976,6538.076,180.808,6535.739,2.337
630,207.039,6982.393,6982.393,6366.682,180.711,6364.342,2.339
631,207.384,6817.119,6817.119,6190.982,180.614,6188.640,2.342
632,207.729,6805.653,6805.653,6011.662,180.518,6009.316,2.345
633,208.075,6351.545,6351.545,5829.401,180.421,5827.053,2.348
634,208.420,6269.696,6269.696,5644.874,180.324,5642.523,2.352
635,208.765,6058.857,6058.857,5458.743,180.227,5456.388,2.355
636,209.110,5725.273,5725.273,5271.654,180.130,5269.296,2.358
637,209.455,5518.225,5518.225,5084.235,180.033,5081.874,2.361
638,209.800,5575.911,5575.911,4897.093,179.936,4894.729,2.364
639,210.145,5221.068,5221.068,4710.807,179.839,4708.439,2.368
640,210.490,4952.388,4952.388,4525.930,179.742,4523.559,2.371
641,210.835,4678.689,4678.689,4342.984,179.645,4340.610,2.374
642,211.180,4631.750,4631.750,4162.458,179.548,4160.082,2.376
643,211.526,4317.905,4317.905,3984.810,179.452,3982.430,2.379
644,211.871,4112.591,4112.591,3810.458,179.355,3808.076,2.382
645,212.216,4031.797,4031.797,3639.788,179.258,3637.403,2.385
646,212.561,3780.274,3780.274,3473.146,179.161,3470.759,2.387
647,212.906,3383.266,3383.266,3310.844,179.064,3308.454,2.390
648,213.251,3281.266,3281.266,3153.153,178.967,3150.761,2.392
649,213.596,3273.943,3273.943,3000.310,178.870,2997.915,2.394
650,213.942,3042.372,3042.372,2852.514,178.773,2850.117,2.396
651,214.287,2894.905,2894.905,2709.930,178.676,2707.531,2.399
652,214.632,2750.840,2750.840,2572.687,178.579,2570.287,2.401
653,214.977,2540.216,2540.216,2440.882,178.482,2438.480,2.402
654,215.322,2456.217,2456.217,2314.581,178.386,2312.176,2.404
655,215.667,2237.894,2237.894,2193.816,178.289,2191.410,2.406
656,216.013,2158.838,2158.838,2078.596,178.192,2076.189,2.408
657,216.358,2074.990,2074.990,1968.901,178.095,1966.491,2.409
658,216.703,1797.307,1797.307,1864.684,177.998,1862.273,2.411
659,217.048,1822.990,1822.990,1765.880,177.901,1763.468,2.412
660,217.393,1656.149,1656.149,1672.401,177.804,1669.987,2.414
661,217.739,1523.263,1523.263,1584.141,177.707,1581.725,2.415
662,218.084,1571.464,1571.464,1500.977,177.610,1498.560,2.417
663,218.429,1401.428,1401.428,1422.705,177.447,1420.288,2.418
664,218.774,1420.041,1420.041,1349.244,177.284,1346.825,2.419
665,219.120,1264.040,1264.040,1280.433,177.120,1278.013,2.420
666,219.465,1116.743,1116.743,1216.103,176.957,1213.682,2.421
667,219.810,1132.113,1132.113,1156.079,176.794,1153.657,2.422
668,220.155,966.513,966.513,1100.180,176.630,1097.757,2.423
669,220.501,1027.461,1027.461,1048.223,176.467,1045.798,2.424
670,220.846,942.401,942.401,1000.019,176.304,997.593,2.425
671,221.191,854.345,854.345,955.382,176.140,952.955,2.427
672,221.536,768.983,768.983,914.124,175.977,911.697,2.428
673,221.882,843.404,843.404,876.061,175.814,873.632,2.429
674,222.227,765.133,765.133,841.008,175.650,838.578,2.430
675,222.572,749.569,749.569,808.787,175.487,806.355,2.432
676,222.917,705.460,705.460,779.222,175.324,776.788,2.433
677,223.263,674.615,674.615,752.141,175.160,749.706,2.435
678,223.608,651.233,651.233,727.381,174.997,724.944,2.436
679,223.953,628.791,628.791,704.781,174.834,702.343,2.438
680,224.299,595.504,595.504,684.189,174.671,681.749,2.440
681,224.644,512.301,512.301,665.458,174.507,663.016,2.442
682,224.989,578.450,578.450,648.449,174.344,646.006,2.444
683,225.335,522.929,522.929,633.030,174.181,630.584,2.446
684,225.680,553.981,553.981,619.074,174.017,616.626,2.448
685,226.025,622.973,622.973,606.464,173.854,604.013,2.450
686,226.371,528.127,528.127,595.087,173.691,592.634,2.453
687,226.716,429.079,429.079,584.839,173.527,582.383,2.456
688,227.061,604.862,604.862,575.622,173.364,573.163,2.458
689,227.407,461.496,461.496,567.345,173.201,564.883,2.461
690,227.752,512.078,512.078,559.922,173.037,557.457,2.465
691,228.097,528.070,528.070,553.275,172.874,550.807,2.468
692,228.443,436.442,436.442,547.331,172.711,544.860,2.471
693,228.788,568.815,568.815,542.023,172.547,539.548,2.475
694,229.133,525.704,525.704,537.289,172.384,534.810,2.479
695,229.479,418.872,418.872,533.071,172.221,530.588,2.483
696,229.824,494.285,494.285,529.318,172.057,526.832,2.487
697,230.170,406.662,406.662,525.983,171.894,523.492,2.491
698,230.515,427.016,427.016,523.022,171.731,520.527,2.495
699,230.860,463.959,463.959,520.396,171.567,517.896,2.500
700,231.206,538.859,538.859,518.069,171.404,515.564,2.505
701,231.551,536.374,536.374,516.009,171.241,513.499,2.510
702,231.897,480.964,480.964,514.187,171.077,511.672,2.515
703,232.242,507.854,507.854,512.577,170.914,510.057,2.520
704,232.587,578.854,578.854,511.155,170.751,508.630,2.525
705,232.933,530.441,530.441,509.901,170.587,507.370,2.531
706,233.278,491.062,491.062,508.796,170.424,506.259,2.537
707,233.624,521.696,521.696,507.823,170.261,505.281,2.542
708,233.969,573.100,573.100,506.967,170.097,504.419,2.548
709,234.315,502.482,502.482,506.216,169.934,503.662,2.554
710,234.660,472.585,472.585,505.558,169.771,502.997,2.561
711,235.005,516.057,516.057,504.982,169.607,502.415,2.567
712,235.351,564.628,564.628,504.481,169.444,501.907,2.574
713,235.696,495.590,495.590,504.045,169.281,501.465,2.580
714,236.042,502.891,502.891,503.669,169.118,501.082,2.587
715,236.387,421.376,421.376,503.347,168.954,500.753,2.594
716,236.733,429.209,429.209,503.073,168.791,500.472,2.601
717,237.078,496.577,496.577,502.843,168.628,500.235,2.608
718,237.424,517.523,517.523,502.654,168.464,500.039,2.616
719,237.769,498.095,498.095,502.503,168.301,499.880,2.623
720,238.115,430.620,430.620,502.387,168.138,499.756,2.631
721,238.460,465.198,465.198,502.303,167.974,499.664,2.639
722,238.806,477.621,477.621,502.251,167.811,499.604,2.647
723,239.151,501.035,501.035,502.228,167.648,499.573,2.655
724,239.497,499.510,499.510,502.234,167.484,499.570,2.664
725,239.842,528.044,528.044,502.267,167.321,499.595,2.672
726,240.188,499.460,499.460,502.328,167.158,499.646,2.681
727,240.533,490.830,490.830,502.415,166.994,499.724,2.691
728,240.879,453.719,453.719,502.529,166.831,499.828,2.701
729,241.225,508.038,508.038,502.669,166.668,499.958,2.711
730,241.570,503.723,503.723,502.835,166.504,500.113,2.721
731,241.916,473.925,473.925,503.027,166.341,500.295,2.733
732,242.261,458.512,458.512,503.246,166.178,500.502,2.744
733,242.607,503.867,503.867,503.492,166.014,500.735,2.757
734,242.952,402.808,402.808,503.765,165.851,500.995,2.770
735,243.298,524.968,524.968,504.065,165.688,501.281,2.784
736,243.643,525.114,525.114,504.393,165.524,501.594,2.799
737,243.989,502.807,502.807,504.749,165.361,501.934,2.815
738,244.335,581.745,581.745,505.134,165.198,502.301,2.833
739,244.680,512.542,512.542,505.548,165.034,502.696,2.851
740,245.026,474.805,474.805,505.990,164.871,503.119,2.871
741,245.371,513.479,513.479,506.463,164.708,503.570,2.893
742,245.717,481.745,481.745,506.965,164.544,504.049,2.917
743,246.063,496.491,496.491,507.498,164.381,504.556,2.943
744,246.408,506.154,506.154,508.062,164.218,505.091,2.970
745,246.754,567.846,567.846,508.656,164.055,505.655,3.001
746,247.100,542.477,542.477,509.281,163.891,506.248,3.034
747,247.445,517.737,517.737,509.938,163.728,506.868,3.069
748,247.791,510.051,510.051,510.626,163.565,507.517,3.108
749,248.136,534.943,534.943,511.345,163.401,508.195,3.151
750,248.482,606.732,606.732,512.096,163.238,508.899,3.197
751,248.828,546.461,546.461,512.879,163.075,509.632,3.247
752,249.173,514.727,514.727,513.693,162.911,510.391,3.302
753,249.519,484.669,484.669,514.538,162.748,511.178,3.361
754,249.865,500.811,500.811,515.415,162.585,511.990,3.425
755,250.210,513.352,513.352,516.323,162.421,512.828,3.495
756,250.556,458.884,458.884,517.261,162.258,513.691,3.570
757,250.902,524.357,524.357,518.230,162.095,514.578,3.652
758,251.247,483.307,483.307,519.228,161.931,515.489,3.740
759,251.593,456.677,456.677,520.257,161.768,516.422,3.835
760,251.939,565.662,565.662,521.314,161.605,517.376,3.938
761,252.285,504.141,504.141,522.401,161.441,518.352,4.049
762,252.630,517.922,517.922,523.515,161.278,519.347,4.168
763,252.976,557.090,557.090,524.657,161.115,520.361,4.296
