spectrum,peak_kev,peak_counts,fwhm_kev,has_curve,nuclide,line_kev,intensity_pct,is_xray,low_yield,rivals,rival_factor,coeff_ok,bq_coeff,verdict
G1S24_Cs137_Mar_2,196.438,70.0,9.544,1,Lu-176,202.000,77.9688,0,0,0,1.000,1,20.4377,ПОКАЗАНО голым числом
G1S24_Cs137_Mar_2,442.778,7.0,14.549,1,Ag-108m,433.000,90.5,0,0,0,1.000,1,28.0373,ПОКАЗАНО голым числом
G1S24_Cs137_Mar_2,663.772,146.0,17.561,1,Cs-137,662.000,85.1,0,0,0,1.000,1,42.2531,ПОКАЗАНО голым числом
G1S24_Cs137_Mar_2,1453.236,0.0,25.772,1,K-40,1460.000,10.66,0,0,0,1.000,1,670.753,ПОКАЗАНО голым числом
G1S24_Cs137_Mar_2,2615.707,0.0,37.174,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,344.006,ПОКАЗАНО голым числом
G1S24_Cs137_P25,33.432,2212.0,3.508,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Cs137_P25,86.421,38.0,4.895,1,Pb x-ray,87.300,8,1,0,1,2.875,1,3805.96,ОТКАЗ рентген
G1S24_Cs137_P25,194.102,34.0,9.403,1,Lu-176,202.000,77.9688,0,0,0,1.000,1,410.439,ПОКАЗАНО голым числом
G1S24_Cs137_P25,447.376,7.0,13.289,1,Ag-108m,433.000,90.5,0,0,0,1.000,1,577.269,ПОКАЗАНО голым числом
G1S24_Cs137_P25,667.786,148.0,17.508,1,Cs-137,662.000,85.1,0,0,0,1.000,1,885.777,ПОКАЗАНО голым числом
G1S24_Cs137_P25,1461.604,0.0,28.582,1,K-40,1460.000,10.66,0,0,0,1.000,1,14386.5,ПОКАЗАНО голым числом
G1S24_Cs137_P25,1756.006,0.0,25.645,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,11892.7,ПОКАЗАНО голым числом
G1S24_Cs137_P25,2615.964,0.0,35.196,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,7629.71,ПОКАЗАНО голым числом
G1S24_Cs137_P5,31.043,18111.0,3.748,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Cs137_P5,131.484,31.0,10.314,1,Ac-228,129.065,2.42,0,0,0,1.000,1,733.903,ПОКАЗАНО голым числом
G1S24_Cs137_P5,199.366,676.0,10.616,1,Lu-176,202.000,77.9688,0,0,0,1.000,1,26.3221,ПОКАЗАНО голым числом
G1S24_Cs137_P5,447.507,50.0,15.361,1,Ac-228,463.000,4.4,0,0,0,1.000,1,882.159,ПОКАЗАНО голым числом
G1S24_Cs137_P5,659.577,879.0,17.611,1,Cs-137,662.000,85.1,0,0,0,1.000,1,67.6119,ПОКАЗАНО голым числом
G1S24_Cs137_P5,868.030,0.0,18.614,1,Ac-228,835.000,1.61,0,0,0,1.000,1,4631.97,ПОКАЗАНО голым числом
G1S24_Cs137_P5,1338.149,0.0,27.740,1,Co-60,1332.000,99.9826,0,0,0,1.000,1,112.729,ПОКАЗАНО голым числом
G1S24_Cs137_Petri,661.894,5.0,16.869,1,Cs-137,662.000,85.1,0,0,0,1.000,1,22.7546,ПОКАЗАНО голым числом
G1S24_Cs137_Petri,1442.678,0.0,29.487,1,K-40,1460.000,10.66,0,0,0,1.000,1,376.675,ПОКАЗАНО голым числом
G1S24_Cs137_Petri,2637.146,0.0,40.041,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,200.514,ПОКАЗАНО голым числом
G1S24_Cs137_Petri_2,74.010,14.0,3.584,1,Am-243,74.660,67.2,0,0,2,1.488,1,17.2734,ПОКАЗАНО со спором
G1S24_Cs137_Petri_2,193.399,7.0,11.492,1,Ra-226,186.211,3.64,0,0,0,1.000,1,223.764,ПОКАЗАНО голым числом
G1S24_Cs137_Petri_2,444.299,1.0,13.349,1,Ag-108m,433.000,90.5,0,0,0,1.000,1,15.7582,ПОКАЗАНО голым числом
G1S24_Cs137_Petri_2,668.796,19.0,17.119,1,Cs-137,662.000,85.1,0,0,0,1.000,1,24.4452,ПОКАЗАНО голым числом
G1S24_Cs137_Petri_2,1459.403,0.0,27.693,1,K-40,1460.000,10.66,0,0,0,1.000,1,385.001,ПОКАЗАНО голым числом
G1S24_Cs137_Petri_2,2623.856,0.0,38.445,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,210.656,ПОКАЗАНО голым числом
G1S24_Eu152_P5,34.550,495709.0,3.722,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Eu152_P5,85.229,7940.0,4.871,1,Pb x-ray,84.936,23,1,0,1,2.875,1,75.4057,ОТКАЗ рентген
G1S24_Eu152_P5,122.105,75593.0,5.741,1,Eu-152,125.000,28.53,0,0,0,1.000,1,61.3447,ПОКАЗАНО голым числом
G1S24_Eu152_P5,162.059,1624.0,6.993,1,Pu-238,152.000,0.0009,0,1,0,1.000,1,2.08586E+06,ОТКАЗ выход
G1S24_Eu152_P5,242.666,3929.0,8.710,1,Eu-152,244.000,7.55,0,0,1,1.040,1,302.505,ПОКАЗАНО со спором
G1S24_Eu152_P5,341.663,5482.0,11.383,1,Eu-152,345.000,26.59,0,0,1,2.359,1,112.645,ПОКАЗАНО со спором
G1S24_Eu152_P5,441.707,159.0,13.626,1,Ag-108m,433.000,90.5,0,0,0,1.000,1,42.3396,ПОКАЗАНО голым числом
G1S24_Eu152_P5,566.476,42.0,14.237,1,Tl-208,583.000,30.549,0,0,0,1.000,1,160.819,ПОКАЗАНО голым числом
G1S24_Eu152_P5,680.252,20.0,10.074,1,Cs-137,662.000,85.1,0,0,0,1.000,1,69.673,ПОКАЗАНО голым числом
G1S24_Eu152_P5,779.575,250.0,17.370,1,Eu-152,780.000,12.93,0,0,0,1.000,1,523.287,ПОКАЗАНО голым числом
G1S24_Eu152_P5,970.068,136.0,18.710,1,Ac-228,968.000,15.8,0,0,1,3.166,1,527.547,ПОКАЗАНО со спором
G1S24_Eu152_P5,1106.493,161.0,23.967,1,Eu-152,1111.000,13.67,0,0,0,1.000,1,693.421,ПОКАЗАНО голым числом
G1S24_Eu152_P5,1418.552,73.0,27.335,1,K-40,1460.000,10.66,0,0,0,1.000,1,1119.34,ПОКАЗАНО голым числом
G1S24_K40_Denta120,35.621,61.0,2.676,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_K40_Denta120,73.902,41.0,3.637,1,Am-243,74.660,67.2,0,0,2,1.488,1,13.7976,ПОКАЗАНО со спором
G1S24_K40_Denta120,239.109,10.0,8.653,1,Pb-212,238.000,43.6,0,0,1,6.004,1,23.4686,ПОКАЗАНО со спором
G1S24_K40_Denta120,348.531,3.0,9.053,1,Eu-152,345.000,26.59,0,0,1,1.343,1,51.5696,ПОКАЗАНО со спором
G1S24_K40_Denta120,502.674,2.0,13.455,1,Tl-208,510.000,8.1224,0,0,0,1.000,1,235.738,ПОКАЗАНО голым числом
G1S24_K40_Denta120,597.740,1.0,13.590,1,Bi-214,609.000,45.44,0,0,0,1.000,1,50.2282,ПОКАЗАНО голым числом
G1S24_K40_Denta120,1129.458,0.0,23.027,1,Bi-214,1120.000,14.9,0,0,0,1.000,1,276.05,ПОКАЗАНО голым числом
G1S24_K40_Denta120,1457.495,2.0,27.669,1,K-40,1460.000,10.66,0,0,0,1.000,1,487.668,ПОКАЗАНО голым числом
G1S24_K40_Denta120,1750.975,0.0,31.405,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,395.727,ПОКАЗАНО голым числом
G1S24_K40_Denta120,2621.735,0.0,39.213,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,259.94,ПОКАЗАНО голым числом
G1S24_K40_Denta120_2,74.812,41.0,4.618,1,Am-243,74.660,67.2,0,0,2,1.488,1,29.7084,ПОКАЗАНО со спором
G1S24_K40_Denta120_2,239.636,13.0,8.318,1,Pb-214,241.000,7.2615,0,0,1,6.004,1,162.932,ПОКАЗАНО со спором
G1S24_K40_Denta120_2,345.866,2.0,8.683,1,Eu-152,345.000,26.59,0,0,0,1.000,1,57.479,ПОКАЗАНО голым числом
G1S24_K40_Denta120_2,514.499,2.0,11.836,1,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_K40_Denta120_2,1182.364,0.0,29.102,1,Co-60,1173.000,99.85,0,0,0,1.000,1,45.8477,ПОКАЗАНО голым числом
G1S24_K40_Denta120_2,1471.113,4.0,28.079,1,K-40,1460.000,10.66,0,0,0,1.000,1,523.539,ПОКАЗАНО голым числом
G1S24_K40_Denta120_2,1743.189,0.0,39.601,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,420.086,ПОКАЗАНО голым числом
G1S24_K40_Denta120_2,2619.690,0.0,36.264,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,269.045,ПОКАЗАНО голым числом
G1S24_K40_Mar,231.736,4.0,9.623,1,Np-239,228.000,10.73,0,0,0,1.000,1,130.404,ПОКАЗАНО голым числом
G1S24_K40_Mar,1189.408,0.0,32.418,1,Co-60,1173.000,99.85,0,0,0,1.000,1,55.2428,ПОКАЗАНО голым числом
G1S24_K40_Mar,1455.546,2.0,28.302,1,K-40,1460.000,10.66,0,0,0,1.000,1,618.826,ПОКАЗАНО голым числом
G1S24_K40_Mar,2610.724,0.0,37.194,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,321.922,ПОКАЗАНО голым числом
G1S24_K40_Mar_2,73.910,18.0,3.695,1,Am-243,74.660,67.2,0,0,2,1.488,1,46.2795,ПОКАЗАНО со спором
G1S24_K40_Mar_2,235.601,4.0,7.857,1,Pb-212,238.000,43.6,0,0,0,1.000,1,37.4182,ПОКАЗАНО голым числом
G1S24_K40_Mar_2,1191.235,0.0,31.627,1,Co-60,1173.000,99.85,0,0,0,1.000,1,59.6944,ПОКАЗАНО голым числом
G1S24_K40_Mar_2,1464.534,2.0,28.447,1,K-40,1460.000,10.66,0,0,0,1.000,1,664.785,ПОКАЗАНО голым числом
G1S24_K40_Mar_2,2615.317,0.0,34.055,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,343.76,ПОКАЗАНО голым числом
G1S24_K40_Petri,72.997,39.0,3.803,1,Pb x-ray,72.804,59.5,1,0,1,1.129,1,12.5298,ОТКАЗ рентген
G1S24_K40_Petri,235.782,12.0,8.033,1,Pb-212,238.000,43.6,0,0,0,1.000,1,18.6192,ПОКАЗАНО голым числом
G1S24_K40_Petri,511.911,2.0,12.633,1,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_K40_Petri,1455.362,2.0,27.750,1,K-40,1460.000,10.66,0,0,0,1.000,1,380.08,ПОКАЗАНО голым числом
G1S24_K40_Petri,1763.565,0.0,33.265,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,316.307,ПОКАЗАНО голым числом
G1S24_K40_Petri,2628.673,0.0,41.017,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,202.205,ПОКАЗАНО голым числом
G1S24_K40_Petri_2,228.937,3.0,6.698,1,Np-239,228.000,10.73,0,0,0,1.000,1,79.8083,ПОКАЗАНО голым числом
G1S24_K40_Petri_2,501.477,0.0,10.476,1,Tl-208,510.000,8.1224,0,0,0,1.000,1,193.162,ПОКАЗАНО голым числом
G1S24_K40_Petri_2,1466.548,0.0,28.436,1,K-40,1460.000,10.66,0,0,0,1.000,1,390.311,ПОКАЗАНО голым числом
G1S24_K40_Petri_2,2610.707,0.0,37.467,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,207.781,ПОКАЗАНО голым числом
G1S24_Na22_P25,38.281,208.0,5.735,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Na22_P25,77.149,122.0,3.963,1,Pb x-ray,74.969,100,1,0,0,1.000,1,309.792,ОТКАЗ рентген
G1S24_Na22_P25,121.957,38.0,4.424,1,Eu-152,125.000,28.53,0,0,0,1.000,1,1055.9,ПОКАЗАНО голым числом
G1S24_Na22_P25,175.663,171.0,8.536,1,U-235,185.715,57,0,0,0,1.000,1,548.487,ПОКАЗАНО голым числом
G1S24_Na22_P25,310.536,39.0,11.612,1,Lu-176,307.000,93.6,0,0,1,58.500,1,418.843,ПОКАЗАНО со спором
G1S24_Na22_P25,503.743,1043.0,14.863,1,Tl-208,510.000,8.1224,0,0,0,1.000,1,7137.42,ПОКАЗАНО голым числом
G1S24_Na22_P25,1006.058,3.0,27.355,1,Pa-234m,1001.000,0.842,0,1,0,1.000,1,130731,ОТКАЗ выход
G1S24_Na22_P25,1264.671,41.0,25.871,1,Bi-214,1238.000,5.83,0,0,0,1.000,1,23187.3,ПОКАЗАНО голым числом
G1S24_Na22_P25,1462.630,0.0,18.572,1,K-40,1460.000,10.66,0,0,0,1.000,1,14394.5,ПОКАЗАНО голым числом
G1S24_Na22_P25,1806.028,0.0,30.771,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,12211.1,ПОКАЗАНО голым числом
G1S24_Na22_P25,2598.819,0.0,38.055,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,7573.39,ПОКАЗАНО голым числом
G1S24_Na22_P5,52.154,3016.0,5.313,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Na22_P5,103.434,137.0,4.225,1,Np-239,106.000,25.34,0,0,0,1.000,1,68.2221,ПОКАЗАНО голым числом
G1S24_Na22_P5,138.794,95.0,5.196,1,U-235,145.000,10.96,0,0,0,1.000,1,163.796,ПОКАЗАНО голым числом
G1S24_Na22_P5,199.107,2335.0,9.676,1,Lu-176,202.000,77.9688,0,0,0,1.000,1,26.304,ПОКАЗАНО голым числом
G1S24_Na22_P5,254.414,74.0,5.563,1,Eu-152,244.000,7.55,0,0,0,1.000,1,313.294,ПОКАЗАНО голым числом
G1S24_Na22_P5,326.927,244.0,11.721,1,Ac-228,328.000,2.95,0,0,0,1.000,1,976.871,ПОКАЗАНО голым числом
G1S24_Na22_P5,519.302,5895.0,15.864,1,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Na22_P5,697.268,15.0,16.981,1,I-131,722.000,1.7686,0,0,0,1.000,1,3432.59,ПОКАЗАНО голым числом
G1S24_Na22_P5,1010.491,21.0,26.166,1,Pa-234m,1001.000,0.842,0,1,0,1.000,1,10325.2,ОТКАЗ выход
G1S24_Na22_P5,1254.948,219.0,26.757,1,Bi-214,1238.000,5.83,0,0,0,1.000,1,1815.72,ПОКАЗАНО голым числом
G1S24_Na22_P5,1458.175,1.0,28.221,1,K-40,1460.000,10.66,0,0,0,1.000,1,1149.88,ПОКАЗАНО голым числом
G1S24_Na22_P5,1775.397,6.0,32.048,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,973.769,ПОКАЗАНО голым числом
G1S24_Na22_P5,2498.589,0.0,37.269,1,Bi-214,2447.000,1.545,0,0,0,1.000,1,13789.9,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120,45.770,91.0,3.250,1,Pb-210,46.539,4.25,0,0,0,1.000,1,356.06,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120,77.158,280.0,5.002,1,Pb x-ray,74.969,100,1,0,1,1.488,1,8.93848,ОТКАЗ рентген
G1S24_Ra226_Denta120,154.577,6.0,5.640,1,Pu-238,152.000,0.0009,0,1,0,1.000,1,943657,ОТКАЗ выход
G1S24_Ra226_Denta120,189.149,18.0,7.050,1,Ra-226,186.211,3.64,0,0,1,15.659,1,249.443,ПОКАЗАНО со спором
G1S24_Ra226_Denta120,244.085,15.0,7.673,1,Eu-152,244.000,7.55,0,0,1,1.040,1,136.711,ПОКАЗАНО со спором
G1S24_Ra226_Denta120,296.344,20.0,8.512,1,Pb-214,295.000,18.4672,0,0,0,1.000,1,64.0643,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120,351.721,27.0,10.650,1,Pb-214,353.000,35.7166,0,0,0,1.000,1,38.4188,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120,607.812,7.0,15.539,1,Bi-214,609.000,45.44,0,0,1,1.976,1,50.5853,ПОКАЗАНО со спором
G1S24_Ra226_Denta120,765.532,0.0,18.502,1,Pa-234m,766.000,0.317,0,1,1,15.426,1,8992.66,ОТКАЗ выход
G1S24_Ra226_Denta120,939.275,0.0,16.563,1,Ac-228,964.000,4.99,0,0,0,1.000,1,691.993,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120,1128.994,0.0,22.595,1,Bi-214,1120.000,14.9,0,0,0,1.000,1,278.908,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120,1243.766,0.0,14.688,1,Bi-214,1238.000,5.83,0,0,0,1.000,1,759.482,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120,1410.121,0.0,38.499,1,Bi-214,1377.000,3.985,0,0,0,1.000,1,1259.82,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120,1757.774,0.0,31.789,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,395.97,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120,2207.454,0.0,38.783,1,Bi-214,2204.000,4.92,0,0,0,1.000,1,1578.84,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,45.152,143.0,2.989,1,Pb-210,46.539,4.25,0,0,0,1.000,1,2062.95,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,76.584,588.0,5.239,1,Pb x-ray,74.969,100,1,0,1,1.488,1,19.9539,ОТКАЗ рентген
G1S24_Ra226_Denta120_2,145.470,24.0,6.523,1,U-235,145.000,10.96,0,0,0,1.000,1,101.008,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,185.840,61.0,6.866,1,U-235,185.715,57,0,0,1,15.659,1,19.5505,ПОКАЗАНО со спором
G1S24_Ra226_Denta120_2,240.840,83.0,7.922,1,Pb-214,241.000,7.2615,0,0,2,6.004,1,167.184,ПОКАЗАНО со спором
G1S24_Ra226_Denta120_2,293.160,70.0,8.332,1,Pb-214,295.000,18.4672,0,0,0,1.000,1,74.4159,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,351.527,96.0,10.651,1,Pb-214,353.000,35.7166,0,0,0,1.000,1,43.904,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,495.486,1.0,11.870,1,Tl-208,510.000,8.1224,0,0,0,1.000,1,262.009,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,607.972,25.0,15.995,1,Bi-214,609.000,45.44,0,0,1,1.976,1,57.2528,ПОКАЗАНО со спором
G1S24_Ra226_Denta120_2,771.892,1.0,18.778,1,Bi-214,768.360,4.89,0,0,2,15.426,1,654.886,ПОКАЗАНО со спором
G1S24_Ra226_Denta120_2,939.894,1.0,23.297,1,Ac-228,964.000,4.99,0,0,0,1.000,1,758.006,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,1120.810,2.0,21.833,1,Bi-214,1120.000,14.9,0,0,1,1.090,1,295.362,ПОКАЗАНО со спором
G1S24_Ra226_Denta120_2,1244.806,0.0,15.970,1,Bi-214,1238.000,5.83,0,0,0,1.000,1,834.182,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,1399.272,0.0,25.482,1,Bi-214,1377.000,3.985,0,0,0,1.000,1,1340.4,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,1762.546,1.0,30.704,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,419.574,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,2197.917,0.0,37.868,1,Bi-214,2204.000,4.92,0,0,0,1.000,1,1659.41,ПОКАЗАНО голым числом
G1S24_Ra226_Denta120_2,2616.024,0.0,37.596,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,268.626,ПОКАЗАНО голым числом
G1S24_Ra226_Mar,48.745,297.0,3.903,1,Pb-210,46.539,4.25,0,0,0,1.000,1,485.755,ПОКАЗАНО голым числом
G1S24_Ra226_Mar,77.100,967.0,5.030,1,Pb x-ray,74.969,100,1,0,1,1.488,1,13.6314,ОТКАЗ рентген
G1S24_Ra226_Mar,151.397,29.0,6.204,1,Pu-238,152.000,0.0009,0,1,0,1.000,1,1.37172E+06,ОТКАЗ выход
G1S24_Ra226_Mar,185.950,59.0,6.979,1,U-235,185.715,57,0,0,1,15.659,1,22.3974,ПОКАЗАНО со спором
G1S24_Ra226_Mar,238.062,55.0,7.867,1,Pb-212,238.000,43.6,0,0,1,6.004,1,32.2192,ПОКАЗАНО со спором
G1S24_Ra226_Mar,296.333,80.0,8.639,1,Pb-214,295.000,18.4672,0,0,0,1.000,1,86.6402,ПОКАЗАНО голым числом
G1S24_Ra226_Mar,354.956,108.0,11.025,1,Pb-214,353.000,35.7166,0,0,1,1.737,1,51.0911,ПОКАЗАНО со спором
G1S24_Ra226_Mar,610.207,30.0,16.497,1,Bi-214,609.000,45.44,0,0,1,1.976,1,65.667,ПОКАЗАНО со спором
G1S24_Ra226_Mar,772.337,2.0,17.415,1,Bi-214,768.360,4.89,0,0,2,15.426,1,769.391,ПОКАЗАНО со спором
G1S24_Ra226_Mar,941.320,0.0,19.329,1,Ac-228,964.000,4.99,0,0,0,1.000,1,886.115,ПОКАЗАНО голым числом
G1S24_Ra226_Mar,1125.844,2.0,22.957,1,Bi-214,1120.000,14.9,0,0,0,1.000,1,352.83,ПОКАЗАНО голым числом
G1S24_Ra226_Mar,1252.931,0.0,15.919,1,Bi-214,1238.000,5.83,0,0,0,1.000,1,988.101,ПОКАЗАНО голым числом
G1S24_Ra226_Mar,1392.003,0.0,24.324,1,Bi-214,1377.000,3.985,0,0,0,1.000,1,1600.94,ПОКАЗАНО голым числом
G1S24_Ra226_Mar,1753.659,1.0,31.381,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,514.419,ПОКАЗАНО голым числом
G1S24_Ra226_Mar,2197.667,0.0,38.133,1,Bi-214,2204.000,4.92,0,0,0,1.000,1,2000.23,ПОКАЗАНО голым числом
G1S24_Ra226_Mar,2446.986,0.0,34.006,1,Bi-214,2447.000,1.545,0,0,0,1.000,1,6953.33,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,37.531,202.0,2.650,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Ra226_Mar_2,80.056,1537.0,5.027,1,Pb x-ray,84.936,23,1,0,0,1.000,1,119.833,ОТКАЗ рентген
G1S24_Ra226_Mar_2,151.550,80.0,6.649,1,Pu-238,152.000,0.0009,0,1,0,1.000,1,1.76764E+06,ОТКАЗ выход
G1S24_Ra226_Mar_2,186.121,139.0,7.100,1,Ra-226,186.211,3.64,0,0,1,15.659,1,432.934,ПОКАЗАНО со спором
G1S24_Ra226_Mar_2,238.261,190.0,7.939,1,Pb-212,238.000,43.6,0,0,1,6.004,1,38.3882,ПОКАЗАНО со спором
G1S24_Ra226_Mar_2,293.640,204.0,8.437,1,Pb-214,295.000,18.4672,0,0,0,1.000,1,99.6586,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,352.277,282.0,10.874,1,Pb-214,353.000,35.7166,0,0,0,1.000,1,58.6092,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,610.606,80.0,16.302,1,Bi-214,609.000,45.44,0,0,1,1.976,1,73.8685,ПОКАЗАНО со спором
G1S24_Ra226_Mar_2,778.849,4.0,18.571,1,Eu-152,780.000,12.93,0,0,0,1.000,1,324.513,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,929.802,2.0,21.895,1,Ac-228,911.000,25.8,0,0,0,1.000,1,186.515,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,1123.491,5.0,22.541,1,Bi-214,1120.000,14.9,0,0,0,1.000,1,385.16,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,1247.621,1.0,16.037,1,Bi-214,1238.000,5.83,0,0,0,1.000,1,1052.74,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,1398.867,1.0,24.225,1,Bi-214,1377.000,3.985,0,0,0,1.000,1,1731.39,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,1760.686,2.0,31.792,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,554.965,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,2192.917,0.0,37.986,1,Bi-214,2204.000,4.92,0,0,0,1.000,1,2109.02,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,2445.357,0.0,25.769,1,Bi-214,2447.000,1.545,0,0,0,1.000,1,7493.22,ПОКАЗАНО голым числом
G1S24_Ra226_Mar_2,2626.733,0.0,34.490,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,346.951,ПОКАЗАНО голым числом
G1S24_Ra226_Petri,42.463,88.0,4.179,1,Pb-210,46.539,4.25,0,0,0,1.000,1,283.211,ПОКАЗАНО голым числом
G1S24_Ra226_Petri,71.259,257.0,4.890,1,Pb x-ray,72.804,59.5,1,0,1,7.438,1,12.5944,ОТКАЗ рентген
G1S24_Ra226_Petri,146.462,6.0,6.580,1,U-235,145.000,10.96,0,0,0,1.000,1,62.4867,ПОКАЗАНО голым числом
G1S24_Ra226_Petri,184.238,15.0,7.270,1,U-235,185.715,57,0,0,1,15.659,1,12.6583,ПОКАЗАНО со спором
G1S24_Ra226_Petri,239.648,15.0,7.644,1,Pb-214,241.000,7.2615,0,0,1,6.004,1,112.604,ПОКАЗАНО со спором
G1S24_Ra226_Petri,295.285,19.0,8.414,1,Pb-214,295.000,18.4672,0,0,0,1.000,1,50.7013,ПОКАЗАНО голым числом
G1S24_Ra226_Petri,351.137,24.0,10.810,1,Pb-214,353.000,35.7166,0,0,0,1.000,1,30.0889,ПОКАЗАНО голым числом
G1S24_Ra226_Petri,612.288,6.0,16.178,1,Ag-108m,614.000,89.8,0,0,1,1.976,1,20.217,ПОКАЗАНО со спором
G1S24_Ra226_Petri,774.206,0.0,18.561,1,Eu-152,780.000,12.93,0,0,2,40.789,1,176.133,ПОКАЗАНО со спором
G1S24_Ra226_Petri,934.050,0.0,17.578,1,Ac-228,911.000,25.8,0,0,0,1.000,1,104.711,ПОКАЗАНО голым числом
G1S24_Ra226_Petri,1118.827,0.0,21.923,1,Bi-214,1120.000,14.9,0,0,1,1.090,1,211.447,ПОКАЗАНО со спором
G1S24_Ra226_Petri,1249.403,0.0,16.889,1,Bi-214,1238.000,5.83,0,0,0,1.000,1,602.718,ПОКАЗАНО голым числом
G1S24_Ra226_Petri,1422.646,0.0,35.321,1,K-40,1460.000,10.66,0,0,0,1.000,1,372.32,ПОКАЗАНО голым числом
G1S24_Ra226_Petri,1777.568,0.0,31.501,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,316.804,ПОКАЗАНО голым числом
G1S24_Ra226_Petri,2206.824,0.0,38.689,1,Bi-214,2204.000,4.92,0,0,0,1.000,1,1215.85,ПОКАЗАНО голым числом
G1S24_Ra226_Petri_2,45.104,188.0,3.083,1,Pb-210,46.539,4.25,0,0,0,1.000,1,890.118,ПОКАЗАНО голым числом
G1S24_Ra226_Petri_2,76.620,672.0,5.158,1,Pb x-ray,74.969,100,1,0,1,1.488,1,11.0377,ОТКАЗ рентген
G1S24_Ra226_Petri_2,151.456,15.0,6.459,1,Pu-238,152.000,0.0009,0,1,0,1.000,1,858367,ОТКАЗ выход
G1S24_Ra226_Petri_2,186.151,49.0,6.855,1,Ra-226,186.211,3.64,0,0,1,15.659,1,221.033,ПОКАЗАНО со спором
G1S24_Ra226_Petri_2,241.277,77.0,7.877,1,Pb-214,241.000,7.2615,0,0,2,6.004,1,120.67,ПОКАЗАНО со спором
G1S24_Ra226_Petri_2,296.629,64.0,8.410,1,Pb-214,295.000,18.4672,0,0,0,1.000,1,54.6721,ПОКАЗАНО голым числом
G1S24_Ra226_Petri_2,352.193,83.0,10.688,1,Pb-214,353.000,35.7166,0,0,0,1.000,1,32.4313,ПОКАЗАНО голым числом
