ch,keV,net,fit,model,continuum_raw,Y-88,Ann-511
879,2622.407,4.090,4.090,0.447,0.406,0.447,0.000
880,2625.497,1.149,1.149,0.476,0.428,0.476,0.000
881,2628.587,0.000,-2.943,0.507,0.451,0.507,0.000
882,2631.678,1.057,1.057,0.539,0.473,0.539,0.000
883,2634.770,0.108,0.108,0.571,0.496,0.571,0.000
884,2637.864,2.965,2.965,0.605,0.519,0.605,0.000
885,2640.958,0.000,-1.245,0.640,0.541,0.640,0.000
886,2644.053,2.066,2.066,0.677,0.564,0.677,0.000
887,2647.149,0.000,-1.195,0.715,0.586,0.715,0.000
888,2650.246,3.612,3.612,0.755,0.609,0.755,0.000
889,2653.344,1.915,1.915,0.796,0.631,0.796,0.000
890,2656.444,1.360,1.360,0.839,0.654,0.839,0.000
891,2659.544,0.956,0.956,0.884,0.676,0.884,0.000
892,2662.645,4.217,4.217,0.930,0.699,0.930,0.000
893,2665.747,2.075,2.075,0.978,0.721,0.978,0.000
894,2668.850,2.024,2.024,1.027,0.744,1.027,0.000
895,2671.955,2.822,2.822,1.078,0.766,1.078,0.000
896,2675.060,0.974,0.974,1.131,0.789,1.131,0.000
897,2678.167,4.125,4.125,1.195,0.823,1.195,0.000
898,2681.274,0.621,0.621,1.261,0.856,1.261,0.000
899,2684.383,4.671,4.671,1.328,0.890,1.328,0.000
900,2687.492,0.176,0.176,1.396,0.923,1.396,0.000
901,2690.603,0.000,-0.421,1.465,0.957,1.465,0.000
902,2693.715,2.235,2.235,1.533,0.991,1.533,0.000
903,2696.828,2.276,2.276,1.602,1.024,1.602,0.000
904,2699.942,2.235,2.235,1.671,1.058,1.671,0.000
905,2703.057,4.184,4.184,1.739,1.091,1.739,0.000
906,2706.173,1.285,1.285,1.806,1.125,1.806,0.000
907,2709.290,8.487,8.487,1.872,1.159,1.872,0.000
908,2712.409,0.336,0.336,1.936,1.192,1.936,0.000
909,2715.528,0.487,0.487,1.999,1.226,1.999,0.000
910,2718.649,0.689,0.689,2.059,1.259,2.059,0.000
911,2721.771,6.638,6.638,2.117,1.293,2.117,0.000
912,2724.894,6.790,6.790,2.172,1.327,2.172,0.000
913,2728.018,5.445,5.445,2.224,1.360,2.224,0.000
914,2731.143,5.092,5.092,2.273,1.394,2.273,0.000
915,2734.269,2.193,2.193,2.318,1.428,2.318,0.000
916,2737.397,2.294,2.294,2.360,1.461,2.360,0.000
917,2740.526,6.294,6.294,2.398,1.495,2.398,0.000
918,2743.656,3.840,3.840,2.433,1.528,2.433,0.000
919,2746.787,3.193,3.193,2.464,1.562,2.464,0.000
920,2749.920,7.092,7.092,2.491,1.596,2.491,0.000
921,2753.053,6.294,6.294,2.514,1.629,2.514,0.000
922,2756.188,5.546,5.546,2.534,1.663,2.534,0.000
923,2759.324,3.546,3.546,2.551,1.696,2.551,0.000
924,2762.461,2.193,2.193,2.565,1.730,2.565,0.000
925,2765.600,4.294,4.294,2.575,1.764,2.575,0.000
926,2768.740,4.294,4.294,2.583,1.797,2.583,0.000
927,2771.881,6.546,6.546,2.589,1.831,2.589,0.000
928,2775.023,2.395,2.395,2.593,1.864,2.593,0.000
929,2778.166,5.445,5.445,2.595,1.898,2.595,0.000
930,2781.311,3.344,3.344,2.596,1.932,2.596,0.000
931,2784.457,4.697,4.697,2.595,1.965,2.595,0.000
932,2787.605,2.546,2.546,2.594,1.999,2.594,0.000
933,2790.753,0.193,0.193,2.505,1.945,2.505,0.000
934,2793.903,1.496,1.496,2.416,1.891,2.416,0.000
935,2797.054,1.496,1.496,2.327,1.837,2.327,0.000
936,2800.207,1.597,1.597,2.238,1.783,2.238,0.000
937,2803.361,2.445,2.445,2.151,1.729,2.151,0.000
938,2806.516,3.647,3.647,2.064,1.675,2.064,0.000
939,2809.672,1.445,1.445,1.978,1.621,1.978,0.000
940,2812.830,1.193,1.193,1.893,1.567,1.893,0.000
941,2815.989,6.193,6.193,1.810,1.513,1.810,0.000
942,2819.150,2.496,2.496,1.728,1.459,1.728,0.000
943,2822.312,1.344,1.344,1.648,1.405,1.648,0.000
944,2825.475,2.294,2.294,1.570,1.351,1.570,0.000
945,2828.640,1.496,1.496,1.493,1.296,1.493,0.000
946,2831.806,3.395,3.395,1.417,1.242,1.417,0.000
947,2834.973,2.496,2.496,1.344,1.188,1.344,0.000
948,2838.142,0.647,0.647,1.272,1.134,1.272,0.000
949,2841.312,1.597,1.597,1.202,1.080,1.202,0.000
950,2844.484,1.143,1.143,1.133,1.026,1.133,0.000
951,2847.657,2.697,2.697,1.065,0.972,1.065,0.000
952,2850.831,0.395,0.395,0.999,0.918,0.999,0.000
953,2854.007,0.000,-0.454,0.934,0.864,0.934,0.000
954,2857.184,3.395,3.395,0.871,0.810,0.871,0.000
955,2860.363,0.000,-0.555,0.808,0.756,0.808,0.000
956,2863.543,0.697,0.697,0.747,0.702,0.747,0.000
957,2866.725,0.697,0.697,0.686,0.648,0.686,0.000
958,2869.908,0.000,-0.403,0.626,0.594,0.626,0.000
959,2873.092,0.294,0.294,0.567,0.540,0.567,0.000
960,2876.278,0.000,-0.656,0.509,0.486,0.509,0.000
961,2879.466,1.294,1.294,0.451,0.432,0.451,0.000
962,2882.655,0.000,-0.504,0.394,0.378,0.394,0.000
963,2885.845,0.000,-0.454,0.337,0.324,0.337,0.000
964,2889.037,0.445,0.445,0.281,0.270,0.281,0.000
965,2892.231,0.000,-0.403,0.225,0.216,0.225,0.000
966,2895.426,0.000,-0.706,0.170,0.162,0.170,0.000
967,2898.622,0.000,-0.403,0.114,0.108,0.114,0.000
968,2901.820,0.000,-0.454,0.059,0.054,0.059,0.000
969,2905.020,0.395,0.395,0.004,0.000,0.004,0.000
970,2908.221,0.000,-0.454,0.003,0.000,0.003,0.000
971,2911.424,0.000,-0.504,0.003,0.000,0.003,0.000
972,2914.628,0.000,-0.252,0.002,0.000,0.002,0.000
973,2917.834,0.000,-0.403,0.002,0.000,0.002,0.000
974,2921.042,0.000,-0.303,0.001,0.000,0.001,0.000
975,2924.251,0.000,-0.353,0.001,0.000,0.001,0.000
976,2927.461,0.000,-0.252,0.001,0.000,0.001,0.000
977,2930.674,0.597,0.597,0.001,0.000,0.001,0.000
978,2933.887,0.000,-0.605,0.001,0.000,0.001,0.000
979,2937.103,1.344,1.344,0.000,0.000,0.000,0.000
980,2940.320,0.000,-0.555,0.000,0.000,0.000,0.000
981,2943.539,0.697,0.697,0.000,0.000,0.000,0.000
982,2946.759,0.000,-0.303,0.000,0.000,0.000,0.000
983,2949.981,0.597,0.597,0.000,0.000,0.000,0.000
984,2953.205,0.000,-0.454,0.000,0.000,0.000,0.000
985,2956.430,0.697,0.697,0.000,0.000,0.000,0.000
986,2959.657,0.000,-0.403,0.000,0.000,0.000,0.000
987,2962.886,0.000,-0.252,0.000,0.000,0.000,0.000
988,2966.116,0.000,-0.303,0.000,0.000,0.000,0.000
989,2969.348,0.546,0.546,0.000,0.000,0.000,0.000
990,2972.582,0.344,0.344,0.000,0.000,0.000,0.000
991,2975.817,0.000,-0.202,0.000,0.000,0.000,0.000
992,2979.055,0.000,-0.605,0.000,0.000,0.000,0.000
993,2982.293,0.000,-0.303,0.000,0.000,0.000,0.000
994,2985.534,0.000,-0.504,0.000,0.000,0.000,0.000
995,2988.776,0.000,-0.403,0.000,0.000,0.000,0.000
996,2992.021,0.000,-0.454,0.000,0.000,0.000,0.000
997,2995.266,0.000,-0.303,0.000,0.000,0.000,0.000
998,2998.514,0.000,-0.958,0.000,0.000,0.000,0.000
999,3001.763,0.000,-0.656,0.000,0.000,0.000,0.000
1000,3005.015,0.445,0.445,0.000,0.000,0.000,0.000
1001,3008.268,0.000,-0.504,0.000,0.000,0.000,0.000
1002,3011.522,0.000,-0.454,0.000,0.000,0.000,0.000
1003,3014.779,0.000,-0.454,0.000,0.000,0.000,0.000
1004,3018.037,0.000,-0.504,0.000,0.000,0.000,0.000
1005,3021.297,0.000,-0.403,0.000,0.000,0.000,0.000
1006,3024.559,0.000,-0.454,0.000,0.000,0.000,0.000
1007,3027.823,0.000,-0.303,0.004,0.004,0.004,0.000
1008,3031.089,0.000,-0.202,0.008,0.008,0.008,0.000
1009,3034.357,1.546,1.546,0.012,0.012,0.012,0.000
1010,3037.626,0.344,0.344,0.016,0.016,0.016,0.000
1011,3040.897,0.496,0.496,0.020,0.020,0.020,0.000
1012,3044.170,0.243,0.243,0.024,0.024,0.024,0.000
1013,3047.445,0.000,-0.202,0.028,0.028,0.028,0.000
1014,3050.722,0.000,-0.757,0.032,0.032,0.032,0.000
1015,3054.001,0.000,-0.555,0.036,0.036,0.036,0.000
1016,3057.282,0.849,0.849,0.040,0.040,0.040,0.000
1017,3060.564,1.647,1.647,0.044,0.044,0.044,0.000
1018,3063.849,0.546,0.546,0.048,0.048,0.048,0.000
1019,3067.135,0.445,0.445,0.052,0.052,0.052,0.000
1020,3070.424,0.445,0.445,0.056,0.056,0.056,0.000
1021,3073.714,0.000,-0.605,0.060,0.060,0.060,0.000
1022,3077.007,0.000,-0.454,0.064,0.064,0.064,0.000
1023,3080.301,0.000,-0.454,0.068,0.068,0.068,0.000
