ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu
2629,1013.911,0.895,0.895,0.000,0.000,0.000,0.000
2630,1014.318,3.897,3.897,0.000,0.000,0.000,0.000
2631,1014.725,2.837,2.837,0.000,0.000,0.000,0.000
2632,1015.131,1.130,1.130,0.000,0.000,0.000,0.000
2633,1015.538,0.000,-0.516,0.000,0.000,0.000,0.000
2634,1015.945,0.000,-4.692,0.000,0.000,0.000,0.000
2635,1016.352,0.000,-2.105,0.000,0.000,0.000,0.000
2636,1016.759,0.424,0.424,0.000,0.000,0.000,0.000
2637,1017.166,1.132,1.132,0.000,0.000,0.000,0.000
2638,1017.573,9.422,9.422,0.000,0.000,0.000,0.000
2639,1017.980,2.835,2.835,0.000,0.000,0.000,0.000
2640,1018.387,1.189,1.189,0.000,0.000,0.000,0.000
2641,1018.794,0.000,-0.341,0.000,0.000,0.000,0.000
2642,1019.201,0.000,-6.044,0.000,0.000,0.000,0.000
2643,1019.608,1.250,1.250,0.000,0.000,0.000,0.000
2644,1020.015,0.000,-2.338,0.000,0.000,0.000,0.000
2645,1020.422,1.541,1.541,0.000,0.000,0.000,0.000
2646,1020.829,0.000,-0.576,0.000,0.000,0.000,0.000
2647,1021.236,0.719,0.719,0.000,0.000,0.000,0.000
2648,1021.643,0.132,0.132,0.000,0.000,0.000,0.000
2649,1022.050,0.776,0.776,0.000,0.000,0.000,0.000
2650,1022.457,4.661,4.661,0.000,0.000,0.000,0.000
2651,1022.864,0.000,-3.046,0.000,0.000,0.000,0.000
2652,1023.271,4.250,4.250,0.000,0.000,0.000,0.000
2653,1023.679,0.000,-1.574,0.000,0.000,0.000,0.000
2654,1024.086,3.072,3.072,0.000,0.000,0.000,0.000
2655,1024.493,0.000,-1.692,0.000,0.000,0.000,0.000
2656,1024.900,2.839,2.839,0.000,0.000,0.000,0.000
2657,1025.307,0.000,-3.398,0.000,0.000,0.000,0.000
2658,1025.715,0.000,-3.222,0.000,0.000,0.000,0.000
2659,1026.122,0.000,-2.105,0.000,0.000,0.000,0.000
2660,1026.529,0.719,0.719,0.000,0.000,0.000,0.000
2661,1026.936,0.000,-3.928,0.000,0.000,0.000,0.000
2662,1027.344,0.000,-0.692,0.000,0.000,0.000,0.000
2663,1027.751,0.000,-0.457,0.000,0.000,0.000,0.000
2664,1028.158,5.954,5.954,0.000,0.000,0.000,0.000
2665,1028.566,0.000,-2.517,0.000,0.000,0.000,0.000
2666,1028.973,0.191,0.191,0.000,0.000,0.000,0.000
2667,1029.380,0.000,-2.044,0.000,0.000,0.000,0.000
2668,1029.788,1.541,1.541,0.000,0.000,0.000,0.000
2669,1030.195,2.130,2.130,0.000,0.000,0.000,0.000
2670,1030.602,4.130,4.130,0.000,0.000,0.000,0.000
2671,1031.010,2.719,2.719,0.000,0.000,0.000,0.000
2672,1031.417,0.000,-0.283,0.000,0.000,0.000,0.000
2673,1031.825,0.000,-2.633,0.000,0.000,0.000,0.000
2674,1032.232,0.000,-2.398,0.000,0.000,0.000,0.000
2675,1032.640,0.000,-2.635,0.000,0.000,0.000,0.000
2676,1033.047,0.000,-2.222,0.000,0.000,0.000,0.000
2677,1033.455,0.000,-3.927,0.000,0.000,0.000,0.000
2678,1033.862,1.250,1.250,0.000,0.000,0.000,0.000
2679,1034.270,0.000,-1.222,0.000,0.000,0.000,0.000
2680,1034.677,0.000,-2.398,0.000,0.000,0.000,0.000
2681,1035.085,2.248,2.248,0.000,0.000,0.000,0.000
2682,1035.492,1.661,1.661,0.000,0.000,0.000,0.000
2683,1035.900,0.000,-2.927,0.000,0.000,0.000,0.000
2684,1036.308,0.000,-0.811,0.000,0.000,0.000,0.000
2685,1036.715,1.424,1.424,0.000,0.000,0.000,0.000
2686,1037.123,0.000,-0.455,0.000,0.000,0.000,0.000
2687,1037.531,1.778,1.778,0.000,0.000,0.000,0.000
2688,1037.938,2.776,2.776,0.000,0.000,0.000,0.000
2689,1038.346,0.000,-1.222,0.000,0.000,0.000,0.000
2690,1038.754,2.424,2.424,0.000,0.000,0.000,0.000
2691,1039.161,1.954,1.954,0.000,0.000,0.000,0.000
2692,1039.569,2.013,2.013,0.000,0.000,0.000,0.000
2693,1039.977,0.000,-3.222,0.000,0.000,0.000,0.000
2694,1040.385,4.895,4.895,0.000,0.000,0.000,0.000
2695,1040.792,3.187,3.187,0.000,0.000,0.000,0.000
2696,1041.200,0.000,-4.279,0.000,0.000,0.000,0.000
2697,1041.608,0.000,-1.339,0.000,0.000,0.000,0.000
2698,1042.016,4.424,4.424,0.000,0.000,0.000,0.000
2699,1042.424,0.484,0.484,0.000,0.000,0.000,0.000
2700,1042.831,2.780,2.780,0.000,0.000,0.000,0.000
2701,1043.239,0.000,-0.987,0.000,0.000,0.000,0.000
2702,1043.647,4.952,4.952,0.000,0.000,0.000,0.000
2703,1044.055,0.000,-2.868,0.000,0.000,0.000,0.000
2704,1044.463,0.000,-3.339,0.000,0.000,0.000,0.000
2705,1044.871,0.000,-1.339,0.000,0.000,0.000,0.000
2706,1045.279,3.661,3.661,0.000,0.000,0.000,0.000
2707,1045.687,4.308,4.308,0.000,0.000,0.000,0.000
2708,1046.095,0.000,-5.283,0.000,0.000,0.000,0.000
2709,1046.503,2.011,2.011,0.000,0.000,0.000,0.000
2710,1046.911,0.000,-2.222,0.000,0.000,0.000,0.000
2711,1047.319,2.835,2.835,0.000,0.000,0.000,0.000
2712,1047.727,1.719,1.719,0.000,0.000,0.000,0.000
2713,1048.135,5.011,5.011,0.000,0.000,0.000,0.000
2714,1048.543,0.000,-1.283,0.000,0.000,0.000,0.000
2715,1048.951,1.189,1.189,0.000,0.000,0.000,0.000
2716,1049.359,0.000,-1.281,0.000,0.000,0.000,0.000
2717,1049.767,0.248,0.248,0.000,0.000,0.000,0.000
2718,1050.175,1.072,1.072,0.000,0.000,0.000,0.000
2719,1050.583,1.073,1.073,0.000,0.000,0.000,0.000
2720,1050.991,0.000,-2.694,0.000,0.000,0.000,0.000
2721,1051.400,0.000,-1.457,0.000,0.000,0.000,0.000
2722,1051.808,3.191,3.191,0.000,0.000,0.000,0.000
2723,1052.216,0.000,-2.927,0.000,0.000,0.000,0.000
2724,1052.624,0.000,-4.635,0.000,0.000,0.000,0.000
2725,1053.032,1.778,1.778,0.000,0.000,0.000,0.000
2726,1053.441,0.000,-0.517,0.000,0.000,0.000,0.000
2727,1053.849,0.719,0.719,0.000,0.000,0.000,0.000
2728,1054.257,0.000,-1.517,0.000,0.000,0.000,0.000
2729,1054.665,0.000,-0.750,0.000,0.000,0.000,0.000
2730,1055.074,0.837,0.837,0.000,0.000,0.000,0.000
2731,1055.482,0.000,-0.283,0.000,0.000,0.000,0.000
2732,1055.890,0.000,-1.163,0.000,0.000,0.000,0.000
2733,1056.298,0.954,0.954,0.000,0.000,0.000,0.000
2734,1056.707,1.778,1.778,0.000,0.000,0.000,0.000
2735,1057.115,0.000,-1.161,0.000,0.000,0.000,0.000
2736,1057.524,0.250,0.250,0.000,0.000,0.000,0.000
2737,1057.932,0.000,-0.046,0.000,0.000,0.000,0.000
2738,1058.340,1.250,1.250,0.000,0.000,0.000,0.000
2739,1058.749,0.000,-1.633,0.000,0.000,0.000,0.000
2740,1059.157,2.602,2.602,0.000,0.000,0.000,0.000
2741,1059.566,3.248,3.248,0.000,0.000,0.000,0.000
2742,1059.974,1.956,1.956,0.000,0.000,0.000,0.000
2743,1060.383,4.719,4.719,0.000,0.000,0.000,0.000
2744,1060.791,4.248,4.248,0.000,0.000,0.000,0.000
2745,1061.200,0.000,-0.457,0.000,0.000,0.000,0.000
2746,1061.608,0.000,-0.692,0.000,0.000,0.000,0.000
2747,1062.017,0.000,-0.987,0.000,0.000,0.000,0.000
2748,1062.425,0.000,-3.281,0.000,0.000,0.000,0.000
2749,1062.834,2.426,2.426,0.000,0.000,0.000,0.000
2750,1063.242,0.000,-2.692,0.000,0.000,0.000,0.000
2751,1063.651,0.000,-5.400,0.000,0.000,0.000,0.000
2752,1064.060,0.000,-0.694,0.000,0.000,0.000,0.000
2753,1064.468,0.000,-2.928,0.000,0.000,0.000,0.000
2754,1064.877,0.000,-1.811,0.000,0.000,0.000,0.000
2755,1065.285,0.250,0.250,0.000,0.000,0.000,0.000
2756,1065.694,0.000,-3.338,0.000,0.000,0.000,0.000
2757,1066.103,3.954,3.954,0.000,0.000,0.000,0.000
2758,1066.511,0.000,-3.105,0.000,0.000,0.000,0.000
2759,1066.920,0.778,0.778,0.000,0.000,0.000,0.000
2760,1067.329,2.306,2.306,0.000,0.000,0.000,0.000
2761,1067.738,1.894,1.894,0.000,0.000,0.000,0.000
2762,1068.146,0.837,0.837,0.000,0.000,0.000,0.000
2763,1068.555,0.013,0.013,0.000,0.000,0.000,0.000
2764,1068.964,0.367,0.367,0.000,0.000,0.000,0.000
2765,1069.373,0.000,-1.281,0.000,0.000,0.000,0.000
2766,1069.782,2.895,2.895,0.000,0.000,0.000,0.000
2767,1070.190,1.072,1.072,0.000,0.000,0.000,0.000
2768,1070.599,0.000,-1.695,0.000,0.000,0.000,0.000
2769,1071.008,0.000,-4.516,0.000,0.000,0.000,0.000
2770,1071.417,0.952,0.952,0.000,0.000,0.000,0.000
2771,1071.826,2.895,2.895,0.000,0.000,0.000,0.000
2772,1072.235,1.426,1.426,0.000,0.000,0.000,0.000
2773,1072.644,5.778,5.778,0.000,0.000,0.000,0.000
2774,1073.053,0.000,-0.163,0.000,0.000,0.000,0.000
2775,1073.462,0.895,0.895,0.000,0.000,0.000,0.000
2776,1073.871,0.000,-1.809,0.000,0.000,0.000,0.000
2777,1074.280,0.000,-1.868,0.000,0.000,0.000,0.000
2778,1074.688,2.306,2.306,0.000,0.000,0.000,0.000
2779,1075.097,1.308,1.308,0.000,0.000,0.000,0.000
2780,1075.507,0.000,-0.457,0.000,0.000,0.000,0.000
2781,1075.916,0.000,-2.165,0.000,0.000,0.000,0.000
2782,1076.325,8.132,8.132,0.000,0.000,0.000,0.000
2783,1076.734,6.013,6.013,0.000,0.000,0.000,0.000
2784,1077.143,0.000,-2.338,0.000,0.000,0.000,0.000
2785,1077.552,0.000,-0.279,0.000,0.000,0.000,0.000
2786,1077.961,0.000,-0.633,0.000,0.000,0.000,0.000
2787,1078.370,0.000,-0.572,0.000,0.000,0.000,0.000
2788,1078.779,2.308,2.308,0.000,0.000,0.000,0.000
2789,1079.188,0.719,0.719,0.000,0.000,0.000,0.000
2790,1079.598,3.954,3.954,0.000,0.000,0.000,0.000
2791,1080.007,2.837,2.837,0.000,0.000,0.000,0.000
2792,1080.416,0.000,-0.987,0.000,0.000,0.000,0.000
2793,1080.825,0.000,-2.809,0.000,0.000,0.000,0.000
2794,1081.234,0.130,0.130,0.000,0.000,0.000,0.000
2795,1081.644,0.000,-3.809,0.000,0.000,0.000,0.000
2796,1082.053,1.072,1.072,0.000,0.000,0.000,0.000
2797,1082.462,0.000,-0.220,0.000,0.000,0.000,0.000
2798,1082.871,0.000,-0.103,0.000,0.000,0.000,0.000
2799,1083.281,0.000,-2.809,0.000,0.000,0.000,0.000
2800,1083.690,0.367,0.367,0.000,0.000,0.000,0.000
2801,1084.099,2.719,2.719,0.000,0.000,0.000,0.000
2802,1084.509,0.000,-2.281,0.000,0.000,0.000,0.000
2803,1084.918,0.000,-1.633,0.000,0.000,0.000,0.000
2804,1085.327,0.000,-0.459,0.000,0.000,0.000,0.000
2805,1085.737,1.072,1.072,0.000,0.000,0.000,0.000
2806,1086.146,0.000,-2.870,0.000,0.000,0.000,0.000
2807,1086.556,0.308,0.308,0.000,0.000,0.000,0.000
2808,1086.965,0.000,-1.103,0.000,0.000,0.000,0.000
2809,1087.374,0.600,0.600,0.000,0.000,0.000,0.000
2810,1087.784,3.426,3.426,0.000,0.000,0.000,0.000
2811,1088.193,2.189,2.189,0.000,0.000,0.000,0.000
2812,1088.603,5.132,5.132,0.000,0.000,0.000,0.000
2813,1089.012,0.000,-4.868,0.000,0.000,0.000,0.000
2814,1089.422,5.426,5.426,0.000,0.000,0.000,0.000
2815,1089.831,2.895,2.895,0.000,0.000,0.000,0.000
2816,1090.241,5.604,5.604,0.000,0.000,0.000,0.000
2817,1090.651,1.134,1.134,0.000,0.000,0.000,0.000
2818,1091.060,0.000,-2.514,0.000,0.000,0.000,0.000
2819,1091.470,0.306,0.306,0.000,0.000,0.000,0.000
2820,1091.879,0.000,-3.220,0.000,0.000,0.000,0.000
2821,1092.289,4.954,4.954,0.000,0.000,0.000,0.000
2822,1092.699,0.604,0.604,0.000,0.000,0.000,0.000
2823,1093.108,6.306,6.306,0.000,0.000,0.000,0.000
2824,1093.518,3.958,3.958,0.000,0.000,0.000,0.000
2825,1093.928,0.000,-3.457,0.000,0.000,0.000,0.000
2826,1094.337,0.000,-1.574,0.000,0.000,0.000,0.000
2827,1094.747,0.000,-0.574,0.000,0.000,0.000,0.000
2828,1095.157,0.000,-3.516,0.000,0.000,0.000,0.000
2829,1095.566,0.000,-0.633,0.000,0.000,0.000,0.000
2830,1095.976,2.543,2.543,0.000,0.000,0.000,0.000
2831,1096.386,1.193,1.193,0.000,0.000,0.000,0.000
2832,1096.796,0.000,-4.398,0.000,0.000,0.000,0.000
2833,1097.206,0.000,-1.046,0.000,0.000,0.000,0.000
2834,1097.615,1.780,1.780,0.000,0.000,0.000,0.000
2835,1098.025,0.000,-2.750,0.000,0.000,0.000,0.000
2836,1098.435,0.000,-0.692,0.000,0.000,0.000,0.000
2837,1098.845,3.545,3.545,0.000,0.000,0.000,0.000
2838,1099.255,0.000,-2.574,0.000,0.000,0.000,0.000
2839,1099.665,2.547,2.547,0.000,0.000,0.000,0.000
2840,1100.075,0.000,-2.160,0.000,0.000,0.000,0.000
2841,1100.484,3.719,3.719,0.000,0.000,0.000,0.000
2842,1100.894,5.426,5.426,0.000,0.000,0.000,0.000
2843,1101.304,0.000,-4.453,0.000,0.000,0.000,0.000
2844,1101.714,1.191,1.191,0.000,0.000,0.000,0.000
2845,1102.124,7.367,7.367,0.000,0.000,0.000,0.000
2846,1102.534,2.189,2.189,0.000,0.000,0.000,0.000
2847,1102.944,0.000,-6.338,0.000,0.000,0.000,0.000
2848,1103.354,0.000,-2.631,0.000,0.000,0.000,0.000
2849,1103.764,0.310,0.310,0.000,0.000,0.000,0.000
2850,1104.174,0.000,-0.161,0.000,0.000,0.000,0.000
2851,1104.584,0.000,-1.985,0.000,0.000,0.000,0.000
2852,1104.995,2.189,2.189,0.000,0.000,0.000,0.000
2853,1105.405,0.132,0.132,0.000,0.000,0.000,0.000
2854,1105.815,0.000,-2.339,0.000,0.000,0.000,0.000
2855,1106.225,0.000,-0.514,0.000,0.000,0.000,0.000
2856,1106.635,0.250,0.250,0.000,0.000,0.000,0.000
2857,1107.045,0.000,-0.455,0.000,0.000,0.000,0.000
2858,1107.455,1.132,1.132,0.000,0.000,0.000,0.000
2859,1107.865,0.000,-4.574,0.000,0.000,0.000,0.000
2860,1108.276,0.000,-1.220,0.000,0.000,0.000,0.000
2861,1108.686,1.132,1.132,0.000,0.000,0.000,0.000
2862,1109.096,1.899,1.899,0.000,0.000,0.000,0.000
2863,1109.506,7.015,7.015,0.000,0.000,0.000,0.000
2864,1109.917,10.956,10.956,0.000,0.000,0.000,0.000
2865,1110.327,0.000,-3.222,0.000,0.000,0.000,0.000
2866,1110.737,0.000,-1.105,0.000,0.000,0.000,0.000
2867,1111.147,0.778,0.778,0.000,0.000,0.000,0.000
2868,1111.558,0.000,-0.927,0.000,0.000,0.000,0.000
2869,1111.968,0.604,0.604,0.000,0.000,0.000,0.000
2870,1112.378,5.367,5.367,0.000,0.000,0.000,0.000
2871,1112.789,2.310,2.310,0.000,0.000,0.000,0.000
2872,1113.199,0.000,-3.222,0.000,0.000,0.000,0.000
2873,1113.610,0.000,-2.279,0.000,0.000,0.000,0.000
2874,1114.020,2.545,2.545,0.000,0.000,0.000,0.000
2875,1114.430,0.000,-0.514,0.000,0.000,0.000,0.000
2876,1114.841,0.000,-2.281,0.000,0.000,0.000,0.000
2877,1115.251,3.899,3.899,0.000,0.000,0.000,0.000
2878,1115.662,1.426,1.426,0.000,0.000,0.000,0.000
2879,1116.072,0.000,-0.161,0.000,0.000,0.000,0.000
2880,1116.483,0.000,-3.514,0.000,0.000,0.000,0.000
2881,1116.893,0.000,-1.868,0.000,0.000,0.000,0.000
2882,1117.304,0.000,-2.163,0.000,0.000,0.000,0.000
2883,1117.714,5.365,5.365,0.000,0.000,0.000,0.000
2884,1118.125,2.073,2.073,0.000,0.000,0.000,0.000
2885,1118.535,1.075,1.075,0.000,0.000,0.000,0.000
2886,1118.946,0.000,-2.396,0.000,0.000,0.000,0.000
2887,1119.356,0.000,-3.868,0.000,0.000,0.000,0.000
2888,1119.767,0.000,-2.750,0.000,0.000,0.000,0.000
2889,1120.178,0.000,-0.457,0.000,0.000,0.000,0.000
2890,1120.588,0.000,-7.571,0.000,0.000,0.000,0.000
2891,1120.999,2.310,2.310,0.000,0.000,0.000,0.000
2892,1121.410,0.000,-3.457,0.000,0.000,0.000,0.000
2893,1121.820,0.000,-7.572,0.000,0.000,0.000,0.000
2894,1122.231,1.484,1.484,0.000,0.000,0.000,0.000
2895,1122.642,0.543,0.543,0.000,0.000,0.000,0.000
2896,1123.052,0.000,-1.574,0.000,0.000,0.000,0.000
2897,1123.463,5.486,5.486,0.000,0.000,0.000,0.000
2898,1123.874,5.132,5.132,0.000,0.000,0.000,0.000
2899,1124.285,3.424,3.424,0.000,0.000,0.000,0.000
2900,1124.695,1.721,1.721,0.000,0.000,0.000,0.000
2901,1125.106,3.484,3.484,0.000,0.000,0.000,0.000
2902,1125.517,0.000,-0.220,0.000,0.000,0.000,0.000
2903,1125.928,5.367,5.367,0.000,0.000,0.000,0.000
2904,1126.339,0.132,0.132,0.000,0.000,0.000,0.000
2905,1126.750,0.000,-0.455,0.000,0.000,0.000,0.000
2906,1127.160,1.484,1.484,0.000,0.000,0.000,0.000
2907,1127.571,1.365,1.365,0.000,0.000,0.000,0.000
2908,1127.982,4.659,4.659,0.000,0.000,0.000,0.000
2909,1128.393,0.248,0.248,0.000,0.000,0.000,0.000
2910,1128.804,0.000,-1.925,0.000,0.000,0.000,0.000
2911,1129.215,0.369,0.369,0.000,0.000,0.000,0.000
2912,1129.626,0.000,-3.339,0.000,0.000,0.000,0.000
2913,1130.037,0.000,-2.103,0.000,0.000,0.000,0.000
2914,1130.448,2.776,2.776,0.000,0.000,0.000,0.000
2915,1130.859,0.365,0.365,0.000,0.000,0.000,0.000
2916,1131.270,0.000,-1.163,0.000,0.000,0.000,0.000
2917,1131.681,0.000,-1.457,0.000,0.000,0.000,0.000
2918,1132.092,0.000,-0.987,0.000,0.000,0.000,0.000
2919,1132.503,2.837,2.837,0.000,0.000,0.000,0.000
2920,1132.914,0.000,-2.339,0.000,0.000,0.000,0.000
2921,1133.325,4.130,4.130,0.000,0.000,0.000,0.000
2922,1133.736,0.000,-2.750,0.000,0.000,0.000,0.000
2923,1134.148,3.132,3.132,0.000,0.000,0.000,0.000
2924,1134.559,0.189,0.189,0.000,0.000,0.000,0.000
2925,1134.970,0.367,0.367,0.000,0.000,0.000,0.000
2926,1135.381,0.000,-3.633,0.000,0.000,0.000,0.000
2927,1135.792,0.000,-3.222,0.000,0.000,0.000,0.000
2928,1136.203,0.000,-0.633,0.000,0.000,0.000,0.000
2929,1136.615,0.000,-1.163,0.000,0.000,0.000,0.000
2930,1137.026,8.189,8.189,0.000,0.000,0.000,0.000
2931,1137.437,3.132,3.132,0.000,0.000,0.000,0.000
2932,1137.848,0.367,0.367,0.000,0.000,0.000,0.000
2933,1138.260,0.013,0.013,0.000,0.000,0.000,0.000
2934,1138.671,0.000,-0.633,0.000,0.000,0.000,0.000
2935,1139.082,0.000,-1.339,0.000,0.000,0.000,0.000
2936,1139.493,3.954,3.954,0.000,0.000,0.000,0.000
2937,1139.905,1.426,1.426,0.000,0.000,0.000,0.000
2938,1140.316,0.000,-2.750,0.000,0.000,0.000,0.000
2939,1140.727,3.541,3.541,0.000,0.000,0.000,0.000
2940,1141.139,0.000,-2.222,0.000,0.000,0.000,0.000
2941,1141.550,0.000,-1.516,0.000,0.000,0.000,0.000
2942,1141.962,2.306,2.306,0.000,0.000,0.000,0.000
2943,1142.373,0.308,0.308,0.000,0.000,0.000,0.000
2944,1142.784,0.000,-2.279,0.000,0.000,0.000,0.000
2945,1143.196,1.248,1.248,0.000,0.000,0.000,0.000
2946,1143.607,1.484,1.484,0.000,0.000,0.000,0.000
2947,1144.019,0.954,0.954,0.000,0.000,0.000,0.000
2948,1144.430,0.000,-1.635,0.000,0.000,0.000,0.000
2949,1144.842,3.365,3.365,0.000,0.000,0.000,0.000
2950,1145.253,3.717,3.717,0.000,0.000,0.000,0.000
2951,1145.665,0.000,-2.694,0.000,0.000,0.000,0.000
2952,1146.076,2.189,2.189,0.000,0.000,0.000,0.000
2953,1146.488,0.543,0.543,0.000,0.000,0.000,0.000
2954,1146.900,3.128,3.128,0.000,0.000,0.000,0.000
2955,1147.311,0.000,-2.750,0.000,0.000,0.000,0.000
2956,1147.723,4.776,4.776,0.000,0.000,0.000,0.000
2957,1148.134,0.000,-2.870,0.000,0.000,0.000,0.000
2958,1148.546,4.602,4.602,0.000,0.000,0.000,0.000
2959,1148.958,1.248,1.248,0.000,0.000,0.000,0.000
2960,1149.369,1.659,1.659,0.000,0.000,0.000,0.000
2961,1149.781,6.954,6.954,0.000,0.000,0.000,0.000
2962,1150.193,1.659,1.659,0.000,0.000,0.000,0.000
2963,1150.604,0.072,0.072,0.000,0.000,0.000,0.000
2964,1151.016,1.251,1.251,0.000,0.000,0.000,0.000
2965,1151.428,0.000,-2.048,0.000,0.000,0.000,0.000
2966,1151.840,0.000,-4.635,0.000,0.000,0.000,0.000
2967,1152.251,1.308,1.308,0.000,0.000,0.000,0.000
2968,1152.663,0.000,-1.163,0.000,0.000,0.000,0.000
2969,1153.075,0.000,-0.752,0.000,0.000,0.000,0.000
2970,1153.487,6.659,6.659,0.000,0.000,0.000,0.000
2971,1153.899,4.426,4.426,0.000,0.000,0.000,0.000
2972,1154.310,0.000,-3.338,0.000,0.000,0.000,0.000
2973,1154.722,2.306,2.306,0.000,0.000,0.000,0.000
2974,1155.134,0.000,-1.635,0.000,0.000,0.000,0.000
2975,1155.546,0.000,-4.163,0.000,0.000,0.000,0.000
2976,1155.958,0.000,-5.989,0.000,0.000,0.000,0.000
2977,1156.370,0.717,0.717,0.000,0.000,0.000,0.000
2978,1156.782,2.541,2.541,0.000,0.000,0.000,0.000
2979,1157.194,1.833,1.833,0.000,0.000,0.000,0.000
2980,1157.606,0.000,-1.222,0.000,0.000,0.000,0.000
2981,1158.018,0.000,-0.811,0.000,0.000,0.000,0.000
2982,1158.430,1.600,1.600,0.000,0.000,0.000,0.000
2983,1158.842,1.539,1.539,0.000,0.000,0.000,0.000
2984,1159.254,0.000,-2.398,0.000,0.000,0.000,0.000
2985,1159.666,0.000,-2.517,0.000,0.000,0.000,0.000
2986,1160.078,0.000,-4.281,0.000,0.000,0.000,0.000
2987,1160.490,0.000,-1.516,0.000,0.000,0.000,0.000
2988,1160.902,0.719,0.719,0.000,0.000,0.000,0.000
2989,1161.314,1.187,1.187,0.000,0.000,0.000,0.000
2990,1161.726,0.000,-3.692,0.000,0.000,0.000,0.000
2991,1162.138,0.000,-1.578,0.000,0.000,0.000,0.000
2992,1162.550,0.717,0.717,0.000,0.000,0.000,0.000
2993,1162.962,0.000,-1.928,0.000,0.000,0.000,0.000
2994,1163.375,6.952,6.952,0.000,0.000,0.000,0.000
2995,1163.787,0.000,-2.400,0.000,0.000,0.000,0.000
2996,1164.199,3.248,3.248,0.000,0.000,0.000,0.000
2997,1164.611,1.541,1.541,0.000,0.000,0.000,0.000
2998,1165.023,0.000,-3.870,0.000,0.000,0.000,0.000
2999,1165.436,0.000,-0.281,0.000,0.000,0.000,0.000
3000,1165.848,0.000,-3.163,0.000,0.000,0.000,0.000
3001,1166.260,0.000,-0.517,0.000,0.000,0.000,0.000
3002,1166.672,1.070,1.070,0.000,0.000,0.000,0.000
3003,1167.085,2.954,2.954,0.000,0.000,0.000,0.000
3004,1167.497,0.000,-1.752,0.000,0.000,0.000,0.000
3005,1167.909,0.000,-2.517,0.000,0.000,0.000,0.000
3006,1168.322,1.306,1.306,0.000,0.000,0.000,0.000
3007,1168.734,0.000,-3.283,0.000,0.000,0.000,0.000
3008,1169.146,2.189,2.189,0.000,0.000,0.000,0.000
3009,1169.559,0.000,-7.105,0.000,0.000,0.000,0.000
3010,1169.971,0.000,-3.163,0.000,0.000,0.000,0.000
3011,1170.384,3.661,3.661,0.000,0.000,0.000,0.000
3012,1170.796,0.000,-5.281,0.000,0.000,0.000,0.000
3013,1171.208,1.072,1.072,0.000,0.000,0.000,0.000
3014,1171.621,3.130,3.130,0.000,0.000,0.000,0.000
3015,1172.033,0.659,0.659,0.000,0.000,0.000,0.000
3016,1172.446,0.000,-1.752,0.000,0.000,0.000,0.000
3017,1172.858,3.305,3.305,0.000,0.000,0.000,0.000
3018,1173.271,2.659,2.659,0.000,0.000,0.000,0.000
3019,1173.683,2.659,2.659,0.000,0.000,0.000,0.000
3020,1174.096,0.000,-0.459,0.000,0.000,0.000,0.000
3021,1174.509,0.000,-2.987,0.000,0.000,0.000,0.000
3022,1174.921,0.000,-1.165,0.000,0.000,0.000,0.000
3023,1175.334,0.000,-3.105,0.000,0.000,0.000,0.000
3024,1175.746,8.659,8.659,0.000,0.000,0.000,0.000
3025,1176.159,3.011,3.011,0.000,0.000,0.000,0.000
3026,1176.572,3.424,3.424,0.000,0.000,0.000,0.000
3027,1176.984,1.306,1.306,0.000,0.000,0.000,0.000
3028,1177.397,0.000,-1.048,0.000,0.000,0.000,0.000
3029,1177.810,0.000,-1.046,0.000,0.000,0.000,0.000
3030,1178.222,0.000,-3.222,0.000,0.000,0.000,0.000
3031,1178.635,2.539,2.539,0.000,0.000,0.000,0.000
3032,1179.048,0.000,-3.163,0.000,0.000,0.000,0.000
3033,1179.460,0.892,0.892,0.000,0.000,0.000,0.000
3034,1179.873,6.424,6.424,0.000,0.000,0.000,0.000
3035,1180.286,1.128,1.128,0.000,0.000,0.000,0.000
3036,1180.699,0.000,-0.872,0.000,0.000,0.000,0.000
3037,1181.112,0.000,-1.695,0.000,0.000,0.000,0.000
3038,1181.524,0.000,-4.224,0.000,0.000,0.000,0.000
3039,1181.937,0.000,-0.991,0.000,0.000,0.000,0.000
3040,1182.350,0.000,-2.400,0.000,0.000,0.000,0.000
3041,1182.763,0.000,-4.519,0.000,0.000,0.000,0.000
3042,1183.176,0.717,0.717,0.000,0.000,0.000,0.000
3043,1183.589,2.719,2.719,0.000,0.000,0.000,0.000
3044,1184.001,3.011,3.011,0.000,0.000,0.000,0.000
3045,1184.414,0.000,-1.106,0.000,0.000,0.000,0.000
3046,1184.827,0.000,-1.989,0.000,0.000,0.000,0.000
3047,1185.240,4.483,4.483,0.000,0.000,0.000,0.000
3048,1185.653,0.000,-1.459,0.000,0.000,0.000,0.000
3049,1186.066,0.013,0.013,0.000,0.000,0.000,0.000
3050,1186.479,0.000,-5.930,0.000,0.000,0.000,0.000
3051,1186.892,0.000,-2.402,0.000,0.000,0.000,0.000
3052,1187.305,2.952,2.952,0.000,0.000,0.000,0.000
3053,1187.718,0.000,-0.226,0.000,0.000,0.000,0.000
3054,1188.131,0.000,-0.343,0.000,0.000,0.000,0.000
3055,1188.544,0.000,-4.752,0.000,0.000,0.000,0.000
3056,1188.957,3.365,3.365,0.000,0.000,0.000,0.000
3057,1189.370,0.000,-0.283,0.000,0.000,0.000,0.000
