ch,keV,net,fit,model,continuum_raw,Cs-137,continuum
2226,809.568,12.529,12.529,22.306,22.306,22.306,0.000
2227,809.941,32.877,32.877,22.334,22.334,22.334,0.000
2228,810.314,21.004,21.004,22.362,22.362,22.362,0.000
2229,810.687,36.349,36.349,22.390,22.390,22.390,0.000
2230,811.060,11.896,11.896,22.419,22.419,22.419,0.000
2231,811.433,20.719,20.719,22.447,22.447,22.447,0.000
2232,811.806,25.655,25.655,22.475,22.475,22.475,0.000
2233,812.179,2.776,2.776,22.504,22.504,22.504,0.000
2234,812.552,18.868,18.868,22.532,22.532,22.532,0.000
2235,812.925,38.765,38.765,22.560,22.560,22.560,0.000
2236,813.298,26.842,26.842,22.589,22.589,22.589,0.000
2237,813.672,14.265,14.265,22.617,22.617,22.617,0.000
2238,814.045,19.345,19.345,22.645,22.645,22.645,0.000
2239,814.418,16.128,16.128,22.673,22.673,22.673,0.000
2240,814.791,13.964,13.964,22.702,22.702,22.702,0.000
2241,815.165,12.773,12.773,22.730,22.730,22.730,0.000
2242,815.538,27.592,27.592,22.758,22.758,22.758,0.000
2243,815.911,6.727,6.727,22.787,22.787,22.787,0.000
2244,816.285,20.238,20.238,22.815,22.815,22.815,0.000
2245,816.658,40.467,40.467,22.843,22.843,22.843,0.000
2246,817.032,12.866,12.866,22.872,22.872,22.872,0.000
2247,817.405,14.686,14.686,22.900,22.900,22.900,0.000
2248,817.778,27.695,27.695,22.928,22.928,22.928,0.000
2249,818.152,26.651,26.651,22.956,22.956,22.956,0.000
2250,818.525,6.831,6.831,22.985,22.985,22.985,0.000
2251,818.899,11.172,11.172,23.013,23.013,23.013,0.000
2252,819.272,23.263,23.263,23.041,23.041,23.041,0.000
2253,819.646,20.975,20.975,23.070,23.070,23.070,0.000
2254,820.019,30.669,30.669,23.098,23.098,23.098,0.000
2255,820.393,31.488,31.488,23.126,23.126,23.126,0.000
2256,820.767,46.973,46.973,23.155,23.155,23.155,0.000
2257,821.140,40.999,40.999,23.183,23.183,23.183,0.000
2258,821.514,44.104,44.104,23.211,23.211,23.211,0.000
2259,821.888,16.742,16.742,23.239,23.239,23.239,0.000
2260,822.261,29.354,29.354,23.268,23.268,23.268,0.000
2261,822.635,26.336,26.336,23.296,23.296,23.296,0.000
2262,823.009,28.548,28.548,23.324,23.324,23.324,0.000
2263,823.382,37.131,37.131,23.353,23.353,23.353,0.000
2264,823.756,32.857,32.857,23.381,23.381,23.381,0.000
2265,824.130,19.269,19.269,23.409,23.409,23.409,0.000
2266,824.504,0.000,-0.539,23.438,23.438,23.438,0.000
2267,824.878,18.234,18.234,23.466,23.466,23.466,0.000
2268,825.252,17.003,17.003,23.494,23.494,23.494,0.000
2269,825.626,22.955,22.955,23.523,23.523,23.523,0.000
2270,825.999,31.610,31.610,23.551,23.551,23.551,0.000
2271,826.373,16.934,16.934,23.579,23.579,23.579,0.000
2272,826.747,16.257,16.257,23.607,23.607,23.607,0.000
2273,827.121,15.396,15.396,23.636,23.636,23.636,0.000
2274,827.495,14.111,14.111,23.664,23.664,23.664,0.000
2275,827.869,34.070,34.070,23.692,23.692,23.692,0.000
2276,828.243,30.051,30.051,23.721,23.721,23.721,0.000
2277,828.617,28.344,28.344,23.749,23.749,23.749,0.000
2278,828.991,35.532,35.532,23.777,23.777,23.777,0.000
2279,829.366,12.702,12.702,23.806,23.806,23.806,0.000
2280,829.740,35.789,35.789,23.834,23.834,23.834,0.000
2281,830.114,9.570,9.570,23.862,23.862,23.862,0.000
2282,830.488,24.389,24.389,23.890,23.890,23.890,0.000
2283,830.862,24.127,24.127,23.919,23.919,23.919,0.000
2284,831.236,39.089,39.089,23.947,23.947,0.000,23.947
2285,831.611,34.324,34.324,23.975,23.975,0.000,23.975
2286,831.985,17.248,17.248,24.004,24.004,0.000,24.004
2287,832.359,17.528,17.528,24.032,24.032,0.000,24.032
2288,832.733,9.788,9.788,24.060,24.060,0.000,24.060
2289,833.108,37.969,37.969,24.089,24.089,0.000,24.089
2290,833.482,21.606,21.606,24.117,24.117,0.000,24.117
2291,833.856,23.434,23.434,24.145,24.145,0.000,24.145
2292,834.231,22.643,22.643,24.173,24.173,0.000,24.173
2293,834.605,20.590,20.590,24.202,24.202,0.000,24.202
2294,834.980,16.650,16.650,24.230,24.230,0.000,24.230
2295,835.354,32.140,32.140,24.258,24.258,0.000,24.258
2296,835.729,22.351,22.351,24.287,24.287,0.000,24.287
2297,836.103,27.484,27.484,24.315,24.315,0.000,24.315
2298,836.478,36.466,36.466,24.343,24.343,0.000,24.343
2299,836.852,31.678,31.678,24.372,24.372,0.000,24.372
2300,837.227,20.806,20.806,24.400,24.400,0.000,24.400
2301,837.601,17.860,17.860,24.428,24.428,0.000,24.428
2302,837.976,16.768,16.768,24.456,24.456,0.000,24.456
2303,838.351,16.898,16.898,24.485,24.485,0.000,24.485
2304,838.725,34.863,34.863,24.513,24.513,0.000,24.513
2305,839.100,17.869,17.869,24.541,24.541,0.000,24.541
2306,839.475,32.335,32.335,24.570,24.570,0.000,24.570
2307,839.849,29.479,29.479,24.598,24.598,0.000,24.598
2308,840.224,22.517,22.517,24.626,24.626,0.000,24.626
2309,840.599,14.620,14.620,24.655,24.655,0.000,24.655
2310,840.974,28.837,28.837,24.683,24.683,0.000,24.683
2311,841.348,35.134,35.134,24.711,24.711,0.000,24.711
2312,841.723,12.722,12.722,24.740,24.740,0.000,24.740
2313,842.098,19.650,19.650,24.768,24.768,0.000,24.768
2314,842.473,37.518,37.518,24.796,24.796,0.000,24.796
2315,842.848,22.123,22.123,24.824,24.824,0.000,24.824
2316,843.223,8.322,8.322,24.853,24.853,0.000,24.853
2317,843.598,28.868,28.868,24.881,24.881,0.000,24.881
2318,843.973,22.186,22.186,24.909,24.909,0.000,24.909
2319,844.347,25.086,25.086,24.938,24.938,0.000,24.938
2320,844.722,37.422,37.422,24.966,24.966,0.000,24.966
2321,845.097,41.966,41.966,24.994,24.994,0.000,24.994
2322,845.473,15.346,15.346,25.023,25.023,0.000,25.023
2323,845.848,24.642,24.642,25.051,25.051,0.000,25.051
2324,846.223,20.396,20.396,25.079,25.079,0.000,25.079
2325,846.598,20.595,20.595,25.107,25.107,0.000,25.107
2326,846.973,23.029,23.029,25.136,25.136,0.000,25.136
2327,847.348,35.588,35.588,25.164,25.164,0.000,25.164
2328,847.723,24.224,24.224,25.192,25.192,0.000,25.192
2329,848.098,12.973,12.973,25.221,25.221,0.000,25.221
2330,848.474,13.950,13.950,25.249,25.249,0.000,25.249
2331,848.849,8.684,8.684,25.277,25.277,0.000,25.277
2332,849.224,15.160,15.160,25.306,25.306,0.000,25.306
2333,849.599,32.046,32.046,25.334,25.334,0.000,25.334
2334,849.975,22.969,22.969,25.362,25.362,0.000,25.362
2335,850.350,9.792,9.792,25.390,25.390,0.000,25.390
2336,850.725,11.311,11.311,25.419,25.419,0.000,25.419
2337,851.101,41.239,41.239,25.447,25.447,0.000,25.447
2338,851.476,31.413,31.413,25.475,25.475,0.000,25.475
2339,851.852,14.064,14.064,25.504,25.504,0.000,25.504
2340,852.227,31.320,31.320,25.532,25.532,0.000,25.532
2341,852.602,6.689,6.689,25.560,25.560,0.000,25.560
2342,852.978,28.652,28.652,25.589,25.589,0.000,25.589
2343,853.353,47.492,47.492,25.617,25.617,0.000,25.617
2344,853.729,32.297,32.297,25.645,25.645,0.000,25.645
2345,854.105,32.156,32.156,25.673,25.673,0.000,25.673
2346,854.480,39.865,39.865,25.702,25.702,0.000,25.702
2347,854.856,20.798,20.798,25.730,25.730,0.000,25.730
2348,855.231,24.350,24.350,25.758,25.758,0.000,25.758
2349,855.607,26.504,26.504,25.787,25.787,0.000,25.787
2350,855.983,29.408,29.408,25.815,25.815,0.000,25.815
2351,856.358,32.093,32.093,25.843,25.843,0.000,25.843
2352,856.734,10.502,10.502,25.872,25.872,0.000,25.872
2353,857.110,17.584,17.584,25.900,25.900,0.000,25.900
2354,857.485,39.322,39.322,25.928,25.928,0.000,25.928
2355,857.861,17.105,17.105,25.957,25.957,0.000,25.957
2356,858.237,22.215,22.215,25.953,25.953,0.000,25.953
2357,858.613,16.527,16.527,25.949,25.949,0.000,25.949
2358,858.989,28.570,28.570,25.945,25.945,0.000,25.945
2359,859.364,16.212,16.212,25.941,25.941,0.000,25.941
2360,859.740,35.642,35.642,25.937,25.937,0.000,25.937
2361,860.116,35.993,35.993,25.933,25.933,0.000,25.933
2362,860.492,22.981,22.981,25.929,25.929,0.000,25.929
2363,860.868,30.995,30.995,25.925,25.925,0.000,25.925
2364,861.244,29.099,29.099,25.921,25.921,0.000,25.921
2365,861.620,24.764,24.764,25.917,25.917,0.000,25.917
2366,861.996,19.163,19.163,25.913,25.913,0.000,25.913
2367,862.372,32.435,32.435,25.909,25.909,0.000,25.909
2368,862.748,11.790,11.790,25.905,25.905,0.000,25.905
2369,863.124,25.803,25.803,25.901,25.901,0.000,25.901
2370,863.500,28.117,28.117,25.897,25.897,0.000,25.897
2371,863.877,22.824,22.824,25.893,25.893,0.000,25.893
2372,864.253,29.143,29.143,25.889,25.889,0.000,25.889
2373,864.629,26.392,26.392,25.885,25.885,0.000,25.885
2374,865.005,30.862,30.862,25.881,25.881,0.000,25.881
2375,865.381,37.364,37.364,25.877,25.877,0.000,25.877
2376,865.757,26.465,26.465,25.873,25.873,0.000,25.873
2377,866.134,33.992,33.992,25.869,25.869,0.000,25.869
2378,866.510,35.242,35.242,25.865,25.865,0.000,25.865
2379,866.886,36.852,36.852,25.861,25.861,0.000,25.861
2380,867.263,22.181,22.181,25.857,25.857,0.000,25.857
2381,867.639,14.865,14.865,25.853,25.853,0.000,25.853
2382,868.015,29.411,29.411,25.849,25.849,0.000,25.849
2383,868.392,27.629,27.629,25.845,25.845,0.000,25.845
2384,868.768,47.730,47.730,25.841,25.841,0.000,25.841
2385,869.145,14.967,14.967,25.837,25.837,0.000,25.837
2386,869.521,9.696,9.696,25.833,25.833,0.000,25.833
2387,869.898,28.846,28.846,25.829,25.829,0.000,25.829
2388,870.274,14.717,14.717,25.825,25.825,0.000,25.825
2389,870.651,31.097,31.097,25.821,25.821,0.000,25.821
2390,871.027,35.318,35.318,25.817,25.817,0.000,25.817
2391,871.404,20.970,20.970,25.813,25.813,0.000,25.813
2392,871.780,32.667,32.667,25.809,25.809,0.000,25.809
2393,872.157,30.827,30.827,25.805,25.805,0.000,25.805
2394,872.534,9.208,9.208,25.801,25.801,0.000,25.801
2395,872.910,22.286,22.286,25.797,25.797,0.000,25.797
2396,873.287,9.350,9.350,25.793,25.793,0.000,25.793
2397,873.664,13.690,13.690,25.789,25.789,0.000,25.789
2398,874.040,17.531,17.531,25.785,25.785,0.000,25.785
2399,874.417,37.201,37.201,25.782,25.782,0.000,25.782
2400,874.794,26.375,26.375,25.778,25.778,0.000,25.778
2401,875.171,25.036,25.036,25.774,25.774,0.000,25.774
2402,875.547,36.686,36.686,25.770,25.770,0.000,25.770
2403,875.924,47.791,47.791,25.766,25.766,0.000,25.766
2404,876.301,17.815,17.815,25.762,25.762,0.000,25.762
2405,876.678,28.743,28.743,25.758,25.758,0.000,25.758
2406,877.055,27.010,27.010,25.754,25.754,0.000,25.754
2407,877.432,18.842,18.842,25.750,25.750,0.000,25.750
2408,877.809,31.127,31.127,25.746,25.746,0.000,25.746
2409,878.186,35.872,35.872,25.742,25.742,0.000,25.742
2410,878.563,21.496,21.496,25.738,25.738,0.000,25.738
2411,878.940,31.328,31.328,25.734,25.734,0.000,25.734
2412,879.317,49.421,49.421,25.730,25.730,0.000,25.730
2413,879.694,43.816,43.816,25.726,25.726,0.000,25.726
2414,880.071,36.075,36.075,25.722,25.722,0.000,25.722
2415,880.448,24.108,24.108,25.718,25.718,0.000,25.718
2416,880.825,34.664,34.664,25.714,25.714,0.000,25.714
2417,881.203,33.030,33.030,25.710,25.710,0.000,25.710
2418,881.580,19.632,19.632,25.706,25.706,0.000,25.706
2419,881.957,24.951,24.951,25.702,25.702,0.000,25.702
2420,882.334,15.431,15.431,25.698,25.698,0.000,25.698
2421,882.711,32.168,32.168,25.694,25.694,0.000,25.694
2422,883.089,24.716,24.716,25.690,25.690,0.000,25.690
2423,883.466,12.909,12.909,25.686,25.686,0.000,25.686
2424,883.843,32.136,32.136,25.682,25.682,0.000,25.682
2425,884.221,19.987,19.987,25.678,25.678,0.000,25.678
2426,884.598,16.928,16.928,25.674,25.674,0.000,25.674
2427,884.975,35.647,35.647,25.670,25.670,0.000,25.670
2428,885.353,5.888,5.888,25.666,25.666,0.000,25.666
2429,885.730,43.838,43.838,25.662,25.662,0.000,25.662
2430,886.108,25.777,25.777,25.658,25.658,0.000,25.658
2431,886.485,50.988,50.988,25.654,25.654,0.000,25.654
2432,886.863,37.075,37.075,25.650,25.650,0.000,25.650
2433,887.240,11.625,11.625,25.646,25.646,0.000,25.646
2434,887.618,35.977,35.977,25.642,25.642,0.000,25.642
2435,887.995,16.420,16.420,25.638,25.638,0.000,25.638
2436,888.373,46.189,46.189,25.634,25.634,0.000,25.634
2437,888.750,32.878,32.878,25.630,25.630,0.000,25.630
2438,889.128,27.185,27.185,25.626,25.626,0.000,25.626
2439,889.506,45.031,45.031,25.622,25.622,0.000,25.622
2440,889.883,20.758,20.758,25.618,25.618,0.000,25.618
2441,890.261,36.353,36.353,25.614,25.614,0.000,25.614
2442,890.639,40.038,40.038,25.610,25.610,0.000,25.610
2443,891.017,22.302,22.302,25.607,25.607,0.000,25.607
2444,891.394,33.317,33.317,25.603,25.603,0.000,25.603
2445,891.772,29.335,29.335,25.599,25.599,0.000,25.599
2446,892.150,29.481,29.481,25.595,25.595,0.000,25.595
2447,892.528,12.976,12.976,25.591,25.591,0.000,25.591
2448,892.906,31.668,31.668,25.587,25.587,0.000,25.587
2449,893.284,28.906,28.906,25.583,25.583,0.000,25.583
2450,893.662,36.318,36.318,25.579,25.579,0.000,25.579
2451,894.039,22.277,22.277,25.575,25.575,0.000,25.575
2452,894.417,26.489,26.489,25.571,25.571,0.000,25.571
2453,894.795,42.935,42.935,25.567,25.567,0.000,25.567
2454,895.173,26.910,26.910,25.563,25.563,0.000,25.563
2455,895.551,32.766,32.766,25.559,25.559,0.000,25.559
2456,895.929,31.397,31.397,25.555,25.555,0.000,25.555
2457,896.308,38.625,38.625,25.551,25.551,0.000,25.551
2458,896.686,35.270,35.270,25.547,25.547,0.000,25.547
2459,897.064,30.456,30.456,25.543,25.543,0.000,25.543
2460,897.442,52.130,52.130,25.539,25.539,0.000,25.539
2461,897.820,27.392,27.392,25.535,25.535,0.000,25.535
2462,898.198,28.680,28.680,25.531,25.531,0.000,25.531
2463,898.576,34.044,34.044,25.527,25.527,0.000,25.527
2464,898.955,28.467,28.467,25.523,25.523,0.000,25.523
2465,899.333,26.661,26.661,25.519,25.519,0.000,25.519
2466,899.711,33.451,33.451,25.515,25.515,0.000,25.515
2467,900.090,9.024,9.024,25.511,25.511,0.000,25.511
2468,900.468,38.434,38.434,25.507,25.507,0.000,25.507
2469,900.846,23.338,23.338,25.503,25.503,0.000,25.503
2470,901.225,25.126,25.126,25.499,25.499,0.000,25.499
2471,901.603,17.689,17.689,25.495,25.495,0.000,25.495
2472,901.981,48.133,48.133,25.491,25.491,0.000,25.491
2473,902.360,19.112,19.112,25.487,25.487,0.000,25.487
2474,902.738,23.492,23.492,25.483,25.483,0.000,25.483
2475,903.117,48.883,48.883,25.479,25.479,0.000,25.479
2476,903.495,22.881,22.881,25.475,25.475,0.000,25.475
2477,903.874,34.515,34.515,25.471,25.471,0.000,25.471
2478,904.252,31.079,31.079,25.467,25.467,0.000,25.467
2479,904.631,14.389,14.389,25.463,25.463,0.000,25.463
2480,905.010,21.602,21.602,25.459,25.459,0.000,25.459
2481,905.388,6.982,6.982,25.455,25.455,0.000,25.455
2482,905.767,21.877,21.877,25.451,25.451,0.000,25.451
2483,906.145,30.921,30.921,25.447,25.447,0.000,25.447
2484,906.524,27.502,27.502,25.443,25.443,0.000,25.443
2485,906.903,28.640,28.640,25.439,25.439,0.000,25.439
2486,907.282,38.833,38.833,25.435,25.435,0.000,25.435
2487,907.660,19.353,19.353,25.431,25.431,0.000,25.431
2488,908.039,15.329,15.329,25.428,25.428,0.000,25.428
2489,908.418,33.675,33.675,25.424,25.424,0.000,25.424
2490,908.797,26.309,26.309,25.420,25.420,0.000,25.420
2491,909.176,14.471,14.471,25.416,25.416,0.000,25.416
2492,909.555,22.996,22.996,25.412,25.412,0.000,25.412
2493,909.933,36.122,36.122,25.408,25.408,0.000,25.408
2494,910.312,35.250,35.250,25.404,25.404,0.000,25.404
2495,910.691,25.450,25.450,25.400,25.400,0.000,25.400
2496,911.070,14.434,14.434,25.396,25.396,0.000,25.396
2497,911.449,35.584,35.584,25.392,25.392,0.000,25.392
2498,911.828,16.771,16.771,25.388,25.388,0.000,25.388
2499,912.207,11.707,11.707,25.384,25.384,0.000,25.384
2500,912.586,24.826,24.826,25.380,25.380,0.000,25.380
2501,912.965,14.135,14.135,25.376,25.376,0.000,25.376
2502,913.345,20.373,20.373,25.372,25.372,0.000,25.372
2503,913.724,24.302,24.302,25.368,25.368,0.000,25.368
2504,914.103,34.450,34.450,25.364,25.364,0.000,25.364
2505,914.482,1.720,1.720,25.360,25.360,0.000,25.360
2506,914.861,24.502,24.502,25.356,25.356,0.000,25.356
2507,915.240,29.455,29.455,25.352,25.352,0.000,25.352
2508,915.620,22.347,22.347,25.348,25.348,0.000,25.348
2509,915.999,17.641,17.641,25.344,25.344,0.000,25.344
2510,916.378,23.514,23.514,25.340,25.340,0.000,25.340
2511,916.758,37.540,37.540,25.336,25.336,0.000,25.336
2512,917.137,39.300,39.300,25.234,25.234,0.000,25.234
2513,917.516,27.769,27.769,25.131,25.131,0.000,25.131
2514,917.896,7.597,7.597,25.029,25.029,0.000,25.029
2515,918.275,9.745,9.745,24.926,24.926,0.000,24.926
2516,918.655,9.185,9.185,24.824,24.824,0.000,24.824
2517,919.034,31.874,31.874,24.721,24.721,0.000,24.721
2518,919.413,20.105,20.105,24.619,24.619,0.000,24.619
2519,919.793,21.103,21.103,24.517,24.517,0.000,24.517
2520,920.173,14.952,14.952,24.414,24.414,0.000,24.414
2521,920.552,10.529,10.529,24.312,24.312,0.000,24.312
2522,920.932,2.508,2.508,24.209,24.209,0.000,24.209
2523,921.311,20.204,20.204,24.107,24.107,0.000,24.107
2524,921.691,8.394,8.394,24.004,24.004,0.000,24.004
2525,922.070,0.000,-1.018,23.902,23.902,0.000,23.902
2526,922.450,23.166,23.166,23.799,23.799,0.000,23.799
2527,922.830,27.756,27.756,23.697,23.697,0.000,23.697
2528,923.210,22.292,22.292,23.595,23.595,0.000,23.595
2529,923.589,20.841,20.841,23.492,23.492,0.000,23.492
2530,923.969,33.439,33.439,23.390,23.390,0.000,23.390
2531,924.349,28.090,28.090,23.287,23.287,0.000,23.287
2532,924.729,12.757,12.757,23.185,23.185,0.000,23.185
2533,925.108,2.295,2.295,23.082,23.082,0.000,23.082
2534,925.488,37.011,37.011,22.980,22.980,0.000,22.980
2535,925.868,22.980,22.980,22.878,22.878,0.000,22.878
2536,926.248,40.811,40.811,22.775,22.775,0.000,22.775
2537,926.628,29.895,29.895,22.673,22.673,0.000,22.673
2538,927.008,9.085,9.085,22.570,22.570,0.000,22.570
2539,927.388,17.709,17.709,22.468,22.468,0.000,22.468
2540,927.768,39.986,39.986,22.365,22.365,0.000,22.365
2541,928.148,19.372,19.372,22.263,22.263,0.000,22.263
2542,928.528,22.007,22.007,22.161,22.161,0.000,22.161
2543,928.908,24.560,24.560,22.058,22.058,0.000,22.058
2544,929.288,14.168,14.168,21.956,21.956,0.000,21.956
2545,929.668,10.560,10.560,21.853,21.853,0.000,21.853
2546,930.048,13.201,13.201,21.751,21.751,0.000,21.751
2547,930.429,26.569,26.569,21.648,21.648,0.000,21.648
2548,930.809,26.659,26.659,21.546,21.546,0.000,21.546
2549,931.189,27.097,27.097,21.443,21.443,0.000,21.443
2550,931.569,15.432,15.432,21.341,21.341,0.000,21.341
2551,931.949,25.998,25.998,21.239,21.239,0.000,21.239
2552,932.330,2.404,2.404,21.136,21.136,0.000,21.136
2553,932.710,39.416,39.416,21.034,21.034,0.000,21.034
2554,933.090,30.194,30.194,20.931,20.931,0.000,20.931
2555,933.471,10.716,10.716,20.829,20.829,0.000,20.829
2556,933.851,13.989,13.989,20.726,20.726,0.000,20.726
2557,934.231,34.254,34.254,20.624,20.624,0.000,20.624
2558,934.612,37.488,37.488,20.522,20.522,0.000,20.522
2559,934.992,38.029,38.029,20.419,20.419,0.000,20.419
2560,935.373,22.294,22.294,20.317,20.317,0.000,20.317
2561,935.753,34.485,34.485,20.214,20.214,0.000,20.214
2562,936.134,29.627,29.627,20.112,20.112,0.000,20.112
2563,936.514,3.688,3.688,20.009,20.009,0.000,20.009
2564,936.895,23.354,23.354,19.907,19.907,0.000,19.907
2565,937.275,8.730,8.730,19.804,19.804,0.000,19.804
2566,937.656,31.029,31.029,19.702,19.702,0.000,19.702
2567,938.037,10.473,10.473,19.600,19.600,0.000,19.600
2568,938.417,12.455,12.455,19.497,19.497,0.000,19.497
2569,938.798,0.000,-1.068,19.395,19.395,0.000,19.395
2570,939.179,18.580,18.580,19.292,19.292,0.000,19.292
2571,939.559,7.855,7.855,19.190,19.190,0.000,19.190
2572,939.940,20.751,20.751,19.087,19.087,0.000,19.087
2573,940.321,17.741,17.741,18.985,18.985,0.000,18.985
2574,940.702,25.209,25.209,18.883,18.883,0.000,18.883
2575,941.082,33.463,33.463,18.780,18.780,0.000,18.780
2576,941.463,35.720,35.720,18.678,18.678,0.000,18.678
2577,941.844,11.814,11.814,18.575,18.575,0.000,18.575
2578,942.225,15.294,15.294,18.473,18.473,0.000,18.473
2579,942.606,2.541,2.541,18.370,18.370,0.000,18.370
2580,942.987,9.652,9.652,18.268,18.268,0.000,18.268
2581,943.368,19.467,19.467,18.165,18.165,0.000,18.165
2582,943.749,2.947,2.947,18.063,18.063,0.000,18.063
2583,944.130,8.448,8.448,17.961,17.961,0.000,17.961
2584,944.511,38.939,38.939,17.858,17.858,0.000,17.858
2585,944.892,11.494,11.494,17.756,17.756,0.000,17.756
2586,945.273,26.047,26.047,17.653,17.653,0.000,17.653
2587,945.654,15.327,15.327,17.551,17.551,0.000,17.551
2588,946.035,11.522,11.522,17.448,17.448,0.000,17.448
2589,946.416,36.878,36.878,17.346,17.346,0.000,17.346
2590,946.797,11.329,11.329,17.244,17.244,0.000,17.244
2591,947.179,36.884,36.884,17.141,17.141,0.000,17.141
2592,947.560,27.041,27.041,17.039,17.039,0.000,17.039
2593,947.941,17.374,17.374,16.936,16.936,0.000,16.936
2594,948.322,35.268,35.268,16.834,16.834,0.000,16.834
2595,948.704,22.206,22.206,16.731,16.731,0.000,16.731
2596,949.085,1.786,1.786,16.629,16.629,0.000,16.629
2597,949.466,19.726,19.726,16.527,16.527,0.000,16.527
