ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu,continuum
4048,1549.733,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4049,1550.118,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4050,1550.503,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4051,1550.888,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4052,1551.273,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4053,1551.659,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4054,1552.044,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4055,1552.429,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4056,1552.814,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4057,1553.199,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4058,1553.584,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4059,1553.969,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4060,1554.354,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4061,1554.739,0.984,0.984,0.005,0.005,0.000,0.000,0.005
4062,1555.124,0.000,-0.082,0.005,0.005,0.000,0.000,0.005
4063,1555.509,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4064,1555.894,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4065,1556.279,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4066,1556.664,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4067,1557.049,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4068,1557.434,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4069,1557.819,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4070,1558.204,0.886,0.886,0.005,0.005,0.000,0.000,0.005
4071,1558.589,0.000,-0.098,0.005,0.005,0.000,0.000,0.005
4072,1558.974,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4073,1559.359,0.000,0.000,0.005,0.005,0.000,0.000,0.005
4074,1559.744,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4075,1560.129,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4076,1560.515,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4077,1560.900,0.000,-0.082,0.005,0.005,0.000,0.000,0.005
4078,1561.285,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4079,1561.670,0.000,-0.098,0.005,0.005,0.000,0.000,0.005
4080,1562.055,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4081,1562.440,0.951,0.951,0.005,0.005,0.000,0.000,0.005
4082,1562.825,0.000,0.000,0.005,0.005,0.000,0.000,0.005
4083,1563.210,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4084,1563.595,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4085,1563.980,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4086,1564.365,0.000,-0.033,0.006,0.006,0.000,0.000,0.006
4087,1564.750,0.000,-0.065,0.006,0.006,0.000,0.000,0.006
4088,1565.135,0.000,-0.049,0.006,0.006,0.000,0.000,0.006
4089,1565.520,0.000,-0.033,0.006,0.006,0.000,0.000,0.006
4090,1565.905,0.000,-0.049,0.006,0.006,0.000,0.000,0.006
4091,1566.290,0.000,-0.016,0.006,0.006,0.000,0.000,0.006
4092,1566.675,0.000,-0.033,0.006,0.006,0.000,0.000,0.006
4093,1567.060,0.000,-0.082,0.006,0.006,0.000,0.000,0.006
4094,1567.445,0.000,-0.082,0.006,0.006,0.000,0.000,0.006
4095,1567.830,0.000,-0.033,0.006,0.006,0.000,0.000,0.006
4096,1568.215,0.000,0.000,0.006,0.006,0.000,0.000,0.006
4097,1568.600,0.000,-0.049,0.006,0.006,0.000,0.000,0.006
4098,1568.985,0.000,-0.033,0.006,0.006,0.000,0.000,0.006
4099,1569.371,0.000,-0.147,0.006,0.006,0.000,0.000,0.006
4100,1569.756,0.000,-0.082,0.006,0.006,0.000,0.000,0.006
4101,1570.141,0.000,-0.016,0.006,0.006,0.000,0.000,0.006
4102,1570.526,0.967,0.967,0.006,0.006,0.000,0.000,0.006
4103,1570.911,0.000,-0.065,0.006,0.006,0.000,0.000,0.006
4104,1571.296,0.000,-0.016,0.006,0.006,0.000,0.000,0.006
4105,1571.681,0.000,-0.033,0.007,0.007,0.000,0.000,0.007
4106,1572.066,0.000,-0.065,0.007,0.007,0.000,0.000,0.007
4107,1572.451,0.000,-0.016,0.007,0.007,0.000,0.000,0.007
4108,1572.836,0.000,-0.065,0.007,0.007,0.000,0.000,0.007
4109,1573.221,0.935,0.935,0.007,0.007,0.000,0.000,0.007
4110,1573.606,0.000,-0.033,0.007,0.007,0.000,0.000,0.007
4111,1573.991,0.000,-0.049,0.007,0.007,0.000,0.000,0.007
4112,1574.376,0.000,-0.098,0.007,0.007,0.000,0.000,0.007
4113,1574.761,0.000,-0.082,0.008,0.008,0.000,0.000,0.008
4114,1575.146,0.000,-0.033,0.008,0.008,0.000,0.000,0.008
4115,1575.531,0.000,-0.049,0.008,0.008,0.000,0.000,0.008
4116,1575.916,0.000,-0.065,0.008,0.008,0.000,0.000,0.008
4117,1576.301,0.000,-0.016,0.008,0.008,0.000,0.000,0.008
4118,1576.686,0.000,-0.016,0.008,0.008,0.000,0.000,0.008
4119,1577.071,0.000,-0.049,0.008,0.008,0.000,0.000,0.008
4120,1577.456,0.000,-0.065,0.009,0.009,0.000,0.000,0.009
4121,1577.841,0.000,-0.049,0.009,0.009,0.000,0.000,0.009
4122,1578.227,0.000,-0.016,0.009,0.009,0.000,0.000,0.009
4123,1578.612,0.000,-0.016,0.009,0.009,0.000,0.000,0.009
4124,1578.997,0.000,-0.033,0.009,0.009,0.000,0.000,0.009
4125,1579.382,0.000,-0.049,0.009,0.009,0.000,0.000,0.009
4126,1579.767,0.000,-0.065,0.009,0.009,0.000,0.000,0.009
4127,1580.152,0.000,-0.033,0.010,0.010,0.000,0.000,0.010
4128,1580.537,0.000,0.000,0.010,0.010,0.000,0.000,0.010
4129,1580.922,0.000,-0.049,0.010,0.010,0.000,0.000,0.010
4130,1581.307,0.000,-0.016,0.010,0.010,0.000,0.000,0.010
4131,1581.692,0.000,-0.016,0.010,0.010,0.000,0.000,0.010
4132,1582.077,0.000,-0.033,0.010,0.010,0.000,0.000,0.010
4133,1582.462,0.000,-0.033,0.010,0.010,0.000,0.000,0.010
4134,1582.847,0.000,-0.016,0.010,0.010,0.000,0.000,0.010
4135,1583.232,0.000,-0.049,0.011,0.011,0.000,0.000,0.011
4136,1583.617,0.000,-0.016,0.011,0.011,0.000,0.000,0.011
4137,1584.002,0.000,-0.065,0.011,0.011,0.000,0.000,0.011
4138,1584.387,0.000,-0.049,0.011,0.011,0.000,0.000,0.011
4139,1584.772,0.000,-0.065,0.011,0.011,0.000,0.000,0.011
4140,1585.157,0.000,-0.033,0.011,0.011,0.000,0.000,0.011
4141,1585.542,0.000,-0.049,0.011,0.011,0.000,0.000,0.011
4142,1585.927,0.000,-0.098,0.012,0.012,0.000,0.000,0.012
4143,1586.312,0.000,0.000,0.012,0.012,0.000,0.000,0.012
4144,1586.697,0.000,-0.114,0.012,0.012,0.000,0.000,0.012
4145,1587.083,0.000,-0.049,0.012,0.012,0.000,0.000,0.012
4146,1587.468,0.000,-0.033,0.012,0.012,0.000,0.000,0.012
4147,1587.853,0.000,-0.098,0.012,0.012,0.000,0.000,0.012
4148,1588.238,0.000,-0.016,0.012,0.012,0.000,0.000,0.012
4149,1588.623,0.000,-0.065,0.012,0.012,0.000,0.000,0.012
4150,1589.008,0.000,0.000,0.013,0.013,0.000,0.000,0.013
4151,1589.393,0.000,-0.049,0.013,0.013,0.000,0.000,0.013
4152,1589.778,0.000,-0.016,0.013,0.013,0.000,0.000,0.013
4153,1590.163,0.000,-0.016,0.013,0.013,0.000,0.000,0.013
4154,1590.548,0.000,-0.033,0.013,0.013,0.000,0.000,0.013
4155,1590.933,0.000,-0.016,0.013,0.013,0.000,0.000,0.013
4156,1591.318,0.935,0.935,0.013,0.013,0.000,0.000,0.013
4157,1591.703,0.000,0.000,0.014,0.014,0.000,0.000,0.014
4158,1592.088,0.000,-0.033,0.014,0.014,0.000,0.000,0.014
4159,1592.473,0.984,0.984,0.014,0.014,0.000,0.000,0.014
4160,1592.858,0.000,-0.033,0.014,0.014,0.000,0.000,0.014
4161,1593.243,0.000,-0.033,0.014,0.014,0.000,0.000,0.014
4162,1593.628,0.000,-0.049,0.014,0.014,0.000,0.000,0.014
4163,1594.013,0.000,0.000,0.014,0.014,0.000,0.000,0.014
4164,1594.398,0.000,-0.049,0.014,0.014,0.000,0.000,0.014
4165,1594.783,0.984,0.984,0.015,0.015,0.000,0.000,0.015
4166,1595.168,0.000,-0.082,0.015,0.015,0.000,0.000,0.015
4167,1595.553,0.000,-0.033,0.015,0.015,0.000,0.000,0.015
4168,1595.939,0.000,-0.065,0.015,0.015,0.000,0.000,0.015
4169,1596.324,0.000,0.000,0.015,0.015,0.000,0.000,0.015
4170,1596.709,0.000,-0.016,0.015,0.015,0.000,0.000,0.015
4171,1597.094,0.000,0.000,0.015,0.015,0.000,0.000,0.015
4172,1597.479,0.000,-0.033,0.016,0.016,0.000,0.000,0.016
4173,1597.864,0.000,0.000,0.016,0.016,0.000,0.000,0.016
4174,1598.249,0.000,-0.082,0.016,0.016,0.000,0.000,0.016
4175,1598.634,0.000,-0.082,0.016,0.016,0.000,0.000,0.016
4176,1599.019,0.000,-0.033,0.016,0.016,0.000,0.000,0.016
4177,1599.404,0.000,-0.082,0.016,0.016,0.000,0.000,0.016
4178,1599.789,0.000,-0.049,0.016,0.016,0.000,0.000,0.016
4179,1600.174,0.000,-0.016,0.017,0.017,0.000,0.000,0.017
4180,1600.559,0.000,-0.049,0.017,0.017,0.000,0.000,0.017
4181,1600.944,0.000,0.000,0.017,0.017,0.000,0.000,0.017
4182,1601.329,0.000,-0.016,0.017,0.017,0.000,0.000,0.017
4183,1601.714,0.000,-0.065,0.017,0.017,0.000,0.000,0.017
4184,1602.099,0.000,-0.049,0.017,0.017,0.000,0.000,0.017
4185,1602.484,0.000,-0.016,0.017,0.017,0.000,0.000,0.017
4186,1602.869,0.000,-0.016,0.017,0.017,0.000,0.000,0.017
4187,1603.254,0.000,-0.033,0.018,0.018,0.000,0.000,0.018
4188,1603.639,0.000,-0.033,0.018,0.018,0.000,0.000,0.018
4189,1604.024,0.000,-0.049,0.018,0.018,0.000,0.000,0.018
4190,1604.409,0.000,-0.082,0.018,0.018,0.000,0.000,0.018
4191,1604.795,0.000,-0.033,0.018,0.018,0.000,0.000,0.018
4192,1605.180,0.000,0.000,0.018,0.018,0.000,0.000,0.018
4193,1605.565,0.000,-0.065,0.018,0.018,0.000,0.000,0.018
4194,1605.950,0.000,-0.033,0.019,0.019,0.000,0.000,0.019
4195,1606.335,0.000,-0.065,0.019,0.019,0.000,0.000,0.019
4196,1606.720,0.000,-0.065,0.019,0.019,0.000,0.000,0.019
4197,1607.105,0.000,-0.065,0.019,0.019,0.000,0.000,0.019
4198,1607.490,0.000,-0.065,0.019,0.019,0.000,0.000,0.019
4199,1607.875,0.000,0.000,0.019,0.019,0.000,0.000,0.019
4200,1608.260,0.000,-0.049,0.019,0.019,0.000,0.000,0.019
4201,1608.645,0.000,-0.033,0.019,0.019,0.000,0.000,0.019
4202,1609.030,0.000,-0.065,0.020,0.020,0.000,0.000,0.020
4203,1609.415,0.967,0.967,0.020,0.020,0.000,0.000,0.020
4204,1609.800,0.000,-0.049,0.020,0.020,0.000,0.000,0.020
4205,1610.185,0.000,0.000,0.020,0.020,0.000,0.000,0.020
4206,1610.570,0.984,0.984,0.020,0.020,0.000,0.000,0.020
4207,1610.955,0.000,-0.033,0.020,0.020,0.000,0.000,0.020
4208,1611.340,0.000,-0.082,0.020,0.020,0.000,0.000,0.020
4209,1611.725,0.000,-0.065,0.021,0.021,0.000,0.000,0.021
4210,1612.110,0.000,-0.033,0.021,0.021,0.000,0.000,0.021
4211,1612.495,0.000,-0.016,0.021,0.021,0.000,0.000,0.021
4212,1612.880,0.000,-0.098,0.021,0.021,0.000,0.000,0.021
4213,1613.265,0.000,-0.016,0.021,0.021,0.000,0.000,0.021
4214,1613.651,0.000,-0.016,0.021,0.021,0.000,0.000,0.021
4215,1614.036,0.000,-0.033,0.021,0.021,0.000,0.000,0.021
4216,1614.421,0.000,-0.049,0.022,0.022,0.000,0.000,0.022
4217,1614.806,0.000,-0.065,0.022,0.022,0.000,0.000,0.022
4218,1615.191,0.000,0.000,0.022,0.022,0.000,0.000,0.022
4219,1615.576,0.000,-0.065,0.022,0.022,0.000,0.000,0.022
4220,1615.961,0.000,-0.049,0.022,0.022,0.000,0.000,0.022
4221,1616.346,0.000,-0.082,0.022,0.022,0.000,0.000,0.022
4222,1616.731,0.000,-0.049,0.022,0.022,0.000,0.000,0.022
4223,1617.116,0.000,-0.033,0.022,0.022,0.000,0.000,0.022
4224,1617.501,0.000,-0.016,0.023,0.023,0.000,0.000,0.023
4225,1617.886,0.000,-0.033,0.023,0.023,0.000,0.000,0.023
4226,1618.271,0.000,-0.049,0.023,0.023,0.000,0.000,0.023
4227,1618.656,0.000,-0.082,0.023,0.023,0.000,0.000,0.023
4228,1619.041,0.000,-0.016,0.023,0.023,0.000,0.000,0.023
4229,1619.426,0.000,-0.049,0.023,0.023,0.000,0.000,0.023
4230,1619.811,0.000,-0.082,0.023,0.023,0.000,0.000,0.023
4231,1620.196,0.000,-0.049,0.024,0.024,0.000,0.000,0.024
4232,1620.581,0.000,-0.065,0.024,0.024,0.000,0.000,0.024
4233,1620.966,0.000,-0.049,0.024,0.024,0.000,0.000,0.024
4234,1621.351,0.000,-0.016,0.024,0.024,0.000,0.000,0.024
4235,1621.736,0.000,-0.049,0.024,0.024,0.000,0.000,0.024
4236,1622.121,0.984,0.984,0.024,0.024,0.000,0.000,0.024
4237,1622.507,0.967,0.967,0.024,0.024,0.000,0.000,0.024
4238,1622.892,0.000,-0.016,0.024,0.024,0.000,0.000,0.024
4239,1623.277,0.000,-0.016,0.025,0.025,0.000,0.000,0.025
4240,1623.662,0.000,-0.065,0.025,0.025,0.000,0.000,0.025
4241,1624.047,0.967,0.967,0.025,0.025,0.000,0.000,0.025
4242,1624.432,0.000,-0.098,0.025,0.025,0.000,0.000,0.025
4243,1624.817,0.000,-0.049,0.025,0.025,0.000,0.000,0.025
4244,1625.202,0.000,-0.065,0.025,0.025,0.000,0.000,0.025
4245,1625.587,0.000,-0.049,0.025,0.025,0.000,0.000,0.025
4246,1625.972,0.000,-0.016,0.026,0.026,0.000,0.000,0.026
4247,1626.357,0.000,-0.049,0.026,0.026,0.000,0.000,0.026
4248,1626.742,0.000,-0.033,0.026,0.026,0.000,0.000,0.026
4249,1627.127,0.951,0.951,0.026,0.026,0.000,0.000,0.026
4250,1627.512,0.000,-0.033,0.026,0.026,0.000,0.000,0.026
4251,1627.897,0.000,-0.016,0.026,0.026,0.000,0.000,0.026
4252,1628.282,0.000,-0.016,0.026,0.026,0.000,0.000,0.026
4253,1628.667,0.000,-0.049,0.026,0.026,0.000,0.000,0.026
4254,1629.052,0.000,-0.049,0.027,0.027,0.000,0.000,0.027
4255,1629.437,0.000,0.000,0.027,0.027,0.000,0.000,0.027
4256,1629.822,0.000,-0.049,0.027,0.027,0.000,0.000,0.027
4257,1630.207,0.000,-0.033,0.027,0.027,0.000,0.000,0.027
4258,1630.592,0.000,-0.049,0.027,0.027,0.000,0.000,0.027
4259,1630.977,0.000,-0.065,0.027,0.027,0.000,0.000,0.027
4260,1631.363,0.000,-0.033,0.027,0.027,0.000,0.000,0.027
4261,1631.748,0.000,-0.049,0.028,0.028,0.000,0.000,0.028
4262,1632.133,0.000,-0.033,0.028,0.028,0.000,0.000,0.028
4263,1632.518,0.000,-0.016,0.028,0.028,0.000,0.000,0.028
4264,1632.903,0.000,-0.033,0.028,0.028,0.000,0.000,0.028
4265,1633.288,0.984,0.984,0.028,0.028,0.000,0.000,0.028
4266,1633.673,0.000,0.000,0.028,0.028,0.000,0.000,0.028
4267,1634.058,0.000,-0.033,0.028,0.028,0.000,0.000,0.028
4268,1634.443,0.000,-0.016,0.029,0.029,0.000,0.000,0.029
4269,1634.828,0.000,-0.033,0.029,0.029,0.000,0.000,0.029
4270,1635.213,0.000,-0.016,0.029,0.029,0.000,0.000,0.029
4271,1635.598,0.000,-0.033,0.029,0.029,0.000,0.000,0.029
4272,1635.983,0.000,-0.049,0.028,0.028,0.000,0.000,0.028
4273,1636.368,0.000,-0.016,0.028,0.028,0.000,0.000,0.028
4274,1636.753,0.000,-0.033,0.028,0.028,0.000,0.000,0.028
4275,1637.138,0.000,-0.033,0.028,0.028,0.000,0.000,0.028
4276,1637.523,0.000,-0.016,0.028,0.028,0.000,0.000,0.028
4277,1637.908,0.000,-0.016,0.028,0.028,0.000,0.000,0.028
4278,1638.293,0.000,-0.082,0.028,0.028,0.000,0.000,0.028
4279,1638.678,0.000,-0.049,0.028,0.028,0.000,0.000,0.028
4280,1639.063,0.000,-0.065,0.028,0.028,0.000,0.000,0.028
4281,1639.448,0.000,-0.065,0.028,0.028,0.000,0.000,0.028
4282,1639.833,0.000,-0.065,0.028,0.028,0.000,0.000,0.028
4283,1640.219,0.000,-0.033,0.028,0.028,0.000,0.000,0.028
4284,1640.604,0.000,-0.065,0.028,0.028,0.000,0.000,0.028
4285,1640.989,0.000,-0.049,0.028,0.028,0.000,0.000,0.028
4286,1641.374,0.000,-0.114,0.028,0.028,0.000,0.000,0.028
4287,1641.759,0.000,-0.082,0.027,0.027,0.000,0.000,0.027
4288,1642.144,0.000,-0.033,0.027,0.027,0.000,0.000,0.027
4289,1642.529,0.000,-0.049,0.027,0.027,0.000,0.000,0.027
4290,1642.914,0.000,-0.082,0.027,0.027,0.000,0.000,0.027
4291,1643.299,0.000,-0.033,0.027,0.027,0.000,0.000,0.027
4292,1643.684,0.000,-0.065,0.027,0.027,0.000,0.000,0.027
4293,1644.069,0.000,-0.114,0.027,0.027,0.000,0.000,0.027
4294,1644.454,0.000,-0.016,0.027,0.027,0.000,0.000,0.027
4295,1644.839,0.935,0.935,0.027,0.027,0.000,0.000,0.027
4296,1645.224,0.000,-0.033,0.027,0.027,0.000,0.000,0.027
4297,1645.609,0.000,-0.016,0.027,0.027,0.000,0.000,0.027
4298,1645.994,0.000,-0.049,0.027,0.027,0.000,0.000,0.027
4299,1646.379,0.000,-0.049,0.027,0.027,0.000,0.000,0.027
4300,1646.764,0.000,0.000,0.027,0.027,0.000,0.000,0.027
4301,1647.149,0.000,-0.033,0.027,0.027,0.000,0.000,0.027
4302,1647.534,0.000,-0.114,0.027,0.027,0.000,0.000,0.027
4303,1647.919,0.000,-0.065,0.026,0.026,0.000,0.000,0.026
4304,1648.304,0.000,-0.098,0.026,0.026,0.000,0.000,0.026
4305,1648.689,0.000,-0.016,0.026,0.026,0.000,0.000,0.026
4306,1649.075,0.000,-0.065,0.026,0.026,0.000,0.000,0.026
4307,1649.460,0.000,-0.065,0.026,0.026,0.000,0.000,0.026
4308,1649.845,0.000,-0.016,0.026,0.026,0.000,0.000,0.026
4309,1650.230,0.000,-0.082,0.026,0.026,0.000,0.000,0.026
4310,1650.615,0.000,-0.049,0.026,0.026,0.000,0.000,0.026
4311,1651.000,0.000,-0.082,0.026,0.026,0.000,0.000,0.026
4312,1651.385,0.000,-0.049,0.026,0.026,0.000,0.000,0.026
4313,1651.770,0.000,-0.049,0.026,0.026,0.000,0.000,0.026
4314,1652.155,0.000,-0.147,0.026,0.026,0.000,0.000,0.026
4315,1652.540,0.000,-0.065,0.026,0.026,0.000,0.000,0.026
4316,1652.925,0.000,-0.065,0.026,0.026,0.000,0.000,0.026
4317,1653.310,0.000,-0.098,0.026,0.026,0.000,0.000,0.026
4318,1653.695,0.902,0.902,0.025,0.025,0.000,0.000,0.025
4319,1654.080,0.000,-0.049,0.025,0.025,0.000,0.000,0.025
4320,1654.465,0.000,-0.049,0.025,0.025,0.000,0.000,0.025
4321,1654.850,1.000,1.000,0.025,0.025,0.000,0.000,0.025
4322,1655.235,0.000,-0.016,0.025,0.025,0.000,0.000,0.025
4323,1655.620,0.000,-0.082,0.025,0.025,0.000,0.000,0.025
4324,1656.005,0.000,-0.033,0.025,0.025,0.000,0.000,0.025
4325,1656.390,0.000,-0.033,0.025,0.025,0.000,0.000,0.025
4326,1656.775,0.000,-0.016,0.025,0.025,0.000,0.000,0.025
4327,1657.160,0.000,-0.016,0.025,0.025,0.000,0.000,0.025
4328,1657.545,0.000,-0.049,0.025,0.025,0.000,0.000,0.025
4329,1657.931,0.000,-0.016,0.025,0.025,0.000,0.000,0.025
4330,1658.316,0.000,-0.033,0.025,0.025,0.000,0.000,0.025
4331,1658.701,0.000,-0.033,0.025,0.025,0.000,0.000,0.025
4332,1659.086,0.000,-0.065,0.025,0.025,0.000,0.000,0.025
4333,1659.471,0.000,-0.065,0.025,0.025,0.000,0.000,0.025
4334,1659.856,0.967,0.967,0.024,0.024,0.000,0.000,0.024
4335,1660.241,0.000,-0.016,0.024,0.024,0.000,0.000,0.024
4336,1660.626,0.000,-0.065,0.024,0.024,0.000,0.000,0.024
4337,1661.011,0.000,-0.098,0.024,0.024,0.000,0.000,0.024
4338,1661.396,0.000,-0.065,0.024,0.024,0.000,0.000,0.024
4339,1661.781,0.000,-0.082,0.024,0.024,0.000,0.000,0.024
4340,1662.166,0.000,-0.114,0.024,0.024,0.000,0.000,0.024
4341,1662.551,0.000,-0.082,0.024,0.024,0.000,0.000,0.024
4342,1662.936,0.967,0.967,0.024,0.024,0.000,0.000,0.024
4343,1663.321,0.000,-0.049,0.024,0.024,0.000,0.000,0.024
4344,1663.706,0.000,-0.065,0.024,0.024,0.000,0.000,0.024
4345,1664.091,0.000,-0.049,0.024,0.024,0.000,0.000,0.024
4346,1664.476,0.000,-0.082,0.024,0.024,0.000,0.000,0.024
4347,1664.861,0.000,-0.049,0.024,0.024,0.000,0.000,0.024
4348,1665.246,0.000,-0.049,0.024,0.024,0.000,0.000,0.024
4349,1665.631,0.000,0.000,0.023,0.023,0.000,0.000,0.023
4350,1666.016,0.000,-0.065,0.023,0.023,0.000,0.000,0.023
4351,1666.401,0.000,-0.016,0.023,0.023,0.000,0.000,0.023
4352,1666.787,0.000,-0.065,0.023,0.023,0.000,0.000,0.023
4353,1667.172,0.000,-0.016,0.023,0.023,0.000,0.000,0.023
4354,1667.557,0.000,-0.049,0.023,0.023,0.000,0.000,0.023
4355,1667.942,0.000,-0.049,0.023,0.023,0.000,0.000,0.023
4356,1668.327,0.000,-0.065,0.023,0.023,0.000,0.000,0.023
4357,1668.712,0.000,-0.033,0.023,0.023,0.000,0.000,0.023
4358,1669.097,0.000,-0.033,0.023,0.023,0.000,0.000,0.023
4359,1669.482,0.000,0.000,0.023,0.023,0.000,0.000,0.023
4360,1669.867,0.000,-0.065,0.023,0.023,0.000,0.000,0.023
4361,1670.252,0.000,-0.049,0.023,0.023,0.000,0.000,0.023
4362,1670.637,0.000,-0.082,0.023,0.023,0.000,0.000,0.023
4363,1671.022,0.000,-0.065,0.023,0.023,0.000,0.000,0.023
4364,1671.407,0.000,-0.049,0.023,0.023,0.000,0.000,0.023
4365,1671.792,0.000,-0.016,0.022,0.022,0.000,0.000,0.022
4366,1672.177,0.000,-0.016,0.022,0.022,0.000,0.000,0.022
4367,1672.562,0.967,0.967,0.022,0.022,0.000,0.000,0.022
4368,1672.947,0.000,-0.082,0.022,0.022,0.000,0.000,0.022
4369,1673.332,0.000,-0.016,0.022,0.022,0.000,0.000,0.022
4370,1673.717,0.000,-0.033,0.022,0.022,0.000,0.000,0.022
4371,1674.102,0.967,0.967,0.022,0.022,0.000,0.000,0.022
4372,1674.487,0.000,-0.033,0.022,0.022,0.000,0.000,0.022
4373,1674.872,0.000,-0.016,0.022,0.022,0.000,0.000,0.022
4374,1675.257,0.000,-0.049,0.022,0.022,0.000,0.000,0.022
4375,1675.643,0.000,-0.016,0.022,0.022,0.000,0.000,0.022
4376,1676.028,0.000,-0.065,0.022,0.022,0.000,0.000,0.022
4377,1676.413,0.000,-0.016,0.022,0.022,0.000,0.000,0.022
4378,1676.798,0.000,-0.016,0.022,0.022,0.000,0.000,0.022
4379,1677.183,0.000,-0.065,0.022,0.022,0.000,0.000,0.022
4380,1677.568,0.000,-0.049,0.021,0.021,0.000,0.000,0.021
4381,1677.953,0.000,-0.049,0.021,0.021,0.000,0.000,0.021
4382,1678.338,0.000,-0.098,0.021,0.021,0.000,0.000,0.021
4383,1678.723,0.000,-0.065,0.021,0.021,0.000,0.000,0.021
4384,1679.108,0.000,-0.049,0.021,0.021,0.000,0.000,0.021
4385,1679.493,0.951,0.951,0.021,0.021,0.000,0.000,0.021
4386,1679.878,0.000,-0.016,0.021,0.021,0.000,0.000,0.021
4387,1680.263,0.000,-0.033,0.021,0.021,0.000,0.000,0.021
4388,1680.648,0.000,-0.065,0.021,0.021,0.000,0.000,0.021
4389,1681.033,0.000,-0.049,0.021,0.021,0.000,0.000,0.021
4390,1681.418,0.000,-0.098,0.021,0.021,0.000,0.000,0.021
4391,1681.803,0.000,-0.016,0.021,0.021,0.000,0.000,0.021
4392,1682.188,0.000,-0.049,0.021,0.021,0.000,0.000,0.021
4393,1682.573,0.000,-0.049,0.021,0.021,0.000,0.000,0.021
4394,1682.958,0.000,-0.082,0.021,0.021,0.000,0.000,0.021
4395,1683.343,0.000,-0.049,0.021,0.021,0.000,0.000,0.021
4396,1683.728,0.000,-0.049,0.020,0.020,0.000,0.000,0.020
4397,1684.113,0.000,-0.065,0.020,0.020,0.000,0.000,0.020
4398,1684.499,0.000,-0.033,0.020,0.020,0.000,0.000,0.020
4399,1684.884,0.000,-0.049,0.020,0.020,0.000,0.000,0.020
4400,1685.269,0.000,-0.098,0.020,0.020,0.000,0.000,0.020
4401,1685.654,0.000,-0.033,0.020,0.020,0.000,0.000,0.020
4402,1686.039,0.000,-0.049,0.020,0.020,0.000,0.000,0.020
4403,1686.424,0.000,-0.049,0.020,0.020,0.000,0.000,0.020
4404,1686.809,0.000,-0.049,0.020,0.020,0.000,0.000,0.020
4405,1687.194,0.000,-0.065,0.020,0.020,0.000,0.000,0.020
4406,1687.579,0.000,-0.098,0.020,0.020,0.000,0.000,0.020
4407,1687.964,0.000,-0.016,0.020,0.020,0.000,0.000,0.020
4408,1688.349,0.000,-0.065,0.020,0.020,0.000,0.000,0.020
4409,1688.734,0.000,-0.033,0.020,0.020,0.000,0.000,0.020
4410,1689.119,0.000,-0.049,0.020,0.020,0.000,0.000,0.020
4411,1689.504,0.000,-0.065,0.019,0.019,0.000,0.000,0.019
4412,1689.889,0.000,-0.049,0.019,0.019,0.000,0.000,0.019
4413,1690.274,0.000,-0.033,0.019,0.019,0.000,0.000,0.019
4414,1690.659,0.000,-0.065,0.019,0.019,0.000,0.000,0.019
4415,1691.044,0.000,-0.065,0.019,0.019,0.000,0.000,0.019
4416,1691.429,0.000,-0.016,0.019,0.019,0.000,0.000,0.019
4417,1691.814,0.000,0.000,0.019,0.019,0.000,0.000,0.019
4418,1692.199,0.984,0.984,0.019,0.019,0.000,0.000,0.019
4419,1692.584,0.000,-0.082,0.019,0.019,0.000,0.000,0.019
4420,1692.970,0.000,-0.082,0.019,0.019,0.000,0.000,0.019
4421,1693.355,0.000,-0.033,0.019,0.019,0.000,0.000,0.019
4422,1693.740,0.000,-0.033,0.019,0.019,0.000,0.000,0.019
4423,1694.125,0.000,-0.049,0.019,0.019,0.000,0.000,0.019
4424,1694.510,0.000,-0.082,0.019,0.019,0.000,0.000,0.019
4425,1694.895,0.000,-0.065,0.019,0.019,0.000,0.000,0.019
