spectrum,det,part,matrix,component,energy_kev,lines,intensity_pct,expected,measured,sigma,z,ratio,purity,decision,obligatory
G1S24_Th232_Petri,G1S24,known,1,Ac-228,1247.08,1,0.5000,4004.2,3752.4,153.4,-1.64,0.9371,0.347,169.3,1
G1S24_Th232_Petri,G1S24,known,1,Ac-228,1482.93,3,2.1500,4017.7,4513.6,166.8,2.97,1.1234,0.330,179.2,1
G1S24_Th232_Petri,G1S24,known,1,Ac-228,1602.51,4,5.8000,6262.7,6365.3,122.5,0.84,1.0164,0.333,110.8,1
G1S24_Th232_Petri,G1S24,known,1,Pb-212,78.81,4,34.3088,116681.5,118328.5,409.7,4.02,1.0141,0.752,260.4,1
G1S24_Th232_Petri,G1S24,known,1,Pb-212,115.18,1,0.5964,36464.4,37033.9,323.0,1.76,1.0156,0.277,306.7,1
G1S24_Th232_Petri,G1S24,known,1,Pb-212,238.63,1,43.6000,125537.4,125539.6,459.4,0.00,1.0000,0.781,347.4,1
G1S24_Th232_Petri,G1S24,known,1,Pb-212,300.09,1,3.3005,39584.9,38649.5,324.9,-2.88,0.9764,0.154,302.2,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,39.86,1,1.0600,13156.8,13334.7,220.7,0.81,1.0135,0.148,251.8,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,72.87,1,0.0925,113087.9,113633.9,401.9,1.36,1.0048,0.007,256.6,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,288.20,1,0.3370,39386.0,38433.3,330.2,-2.89,0.9758,0.054,311.1,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,328.03,1,0.1250,46415.4,46232.3,336.5,-0.54,0.9961,0.040,302.6,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,452.98,1,0.3630,20570.6,20866.5,265.8,1.11,1.0144,0.102,267.1,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,727.33,1,6.6700,17374.4,17234.8,220.0,-0.63,0.9920,0.341,208.7,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,785.37,1,1.1020,15025.7,15309.8,215.4,1.32,1.0189,0.233,212.0,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,893.41,1,0.3780,24301.4,23709.2,234.5,-2.53,0.9756,0.021,218.0,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,952.12,1,0.1700,26414.3,27112.9,240.9,2.90,1.0264,0.016,216.5,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,1078.62,1,0.5640,4950.8,4911.0,179.6,-0.22,0.9920,0.104,201.7,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,1512.70,1,0.2900,4785.2,4921.8,157.7,0.87,1.0286,0.069,166.0,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,1620.50,1,1.4700,6234.6,6410.8,120.5,1.46,1.0283,0.100,107.5,1
G1S24_Th232_Petri,G1S24,known,1,Bi-212,1806.00,1,0.0900,3862.9,3472.4,104.6,-3.73,0.8989,0.012,102.2,0
G1S24_Th232_Petri,G1S24,known,1,Tl-208,76.64,4,2.5097,115914.9,117067.6,407.3,2.83,1.0099,0.063,258.7,1
G1S24_Th232_Petri,G1S24,known,1,Tl-208,277.37,1,2.3720,53776.5,52799.1,358.2,-2.73,0.9818,0.205,322.7,1
G1S24_Th232_Petri,G1S24,known,1,Tl-208,510.77,1,8.1224,24410.3,24452.9,266.2,0.16,1.0017,0.422,258.5,1
G1S24_Th232_Petri,G1S24,known,1,Tl-208,583.19,1,30.5490,37486.8,37914.1,279.0,1.53,1.0114,0.645,239.1,1
G1S24_Th232_Petri,G1S24,known,1,Tl-208,763.13,1,0.6433,17027.1,17228.5,221.3,0.91,1.0118,0.113,212.8,1
G1S24_Th232_Petri,G1S24,known,1,Tl-208,860.56,1,4.4925,18288.7,17607.2,220.7,-3.09,0.9627,0.210,216.6,1
G1S24_Th232_Petri,G1S24,known,1,Tl-208,2614.51,1,35.8516,5745.9,6492.2,107.2,6.96,1.1299,0.999,91.0,1
G1S24_Th232_Petri,G1S24,known,1,Ra-226,84.91,3,0.6432,108846.6,107131.5,396.0,-4.33,0.9842,0.003,260.4,1
G1S24_Th232_Petri,G1S24,known,1,Ra-226,97.53,1,0.0366,61175.3,60619.1,338.2,-1.64,0.9909,0.004,271.5,0
G1S24_Th232_Petri,G1S24,known,1,Ra-226,186.21,1,3.6400,36988.0,37515.0,353.6,1.49,1.0142,0.037,354.5,1
G1S24_Th232_Petri,G1S24,known,1,Pb-214,53.23,1,1.0733,38157.1,37434.0,270.0,-2.68,0.9810,0.015,229.1,1
G1S24_Th232_Petri,G1S24,known,1,Pb-214,78.81,4,17.8611,116681.5,118328.5,409.7,4.02,1.0141,0.014,260.4,1
G1S24_Th232_Petri,G1S24,known,1,Pb-214,243.14,2,7.7927,126201.2,126448.7,463.2,0.53,1.0020,0.007,352.2,1
G1S24_Th232_Petri,G1S24,known,1,Pb-214,295.22,1,18.4672,38734.1,37741.9,326.1,-3.04,0.9744,0.037,306.3,1
G1S24_Th232_Petri,G1S24,known,1,Pb-214,351.93,1,35.7166,39673.5,40273.3,321.3,1.87,1.0151,0.051,295.0,1
G1S24_Th232_Petri,G1S24,known,1,Pb-214,487.11,1,0.4326,24885.5,25126.8,272.2,0.89,1.0097,0.001,265.3,0
G1S24_Th232_Petri,G1S24,known,1,Pb-214,580.13,1,0.3685,37651.9,38152.5,280.1,1.79,1.0133,0.001,240.3,0
G1S24_Th232_Petri,G1S24,known,1,Pb-214,785.96,1,1.0588,15333.2,15588.3,218.1,1.17,1.0166,0.002,215.1,0
G1S24_Th232_Petri,G1S24,known,1,Pb-214,839.06,1,0.5807,15060.7,14768.8,215.0,-1.36,0.9806,0.002,216.8,0
G1S24_Th232_Petri,G1S24,known,1,Bi-214,81.03,4,1.4078,114689.8,115675.8,406.9,2.42,1.0086,0.005,261.2,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,609.32,1,45.4400,34409.0,35074.5,271.1,2.45,1.0193,0.093,233.7,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,674.42,2,2.0220,15653.5,15324.6,220.0,-1.50,0.9790,0.067,214.4,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,776.12,2,6.1520,15946.2,16256.5,218.3,1.42,1.0195,0.048,212.5,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,934.06,1,3.0940,27834.6,27884.4,242.7,0.21,1.0018,0.021,217.2,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,1123.74,2,16.5340,4671.0,4548.8,173.7,-0.70,0.9738,0.185,194.3,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,1246.59,2,7.2650,4004.2,3752.4,153.4,-1.64,0.9371,0.143,169.3,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,1390.64,4,8.5070,3597.9,4058.3,163.3,2.82,1.1279,0.158,176.6,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,1527.69,2,2.8350,5240.4,5286.5,150.8,0.31,1.0088,0.060,155.5,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,1753.65,3,19.2060,4017.1,3673.5,106.6,-3.22,0.9145,0.147,104.0,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,1847.43,1,2.0270,3630.5,3529.6,100.7,-1.00,0.9722,0.109,95.9,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,2187.82,2,6.0760,5175.2,5164.0,102.4,-0.11,0.9978,0.025,88.3,1
G1S24_Th232_Petri,G1S24,known,1,Bi-214,2447.69,1,1.5450,2291.9,2349.3,79.4,0.72,1.0251,0.012,81.4,0
G1S24_Th232_Petri,G1S24,known,1,Pb-210,46.54,1,4.2501,20392.8,20531.1,230.4,0.60,1.0068,0.278,230.7,1
G1S24_Th232_Petri_2,G1S24,known,1,Th-232,63.81,1,0.2630,420519.0,437687.7,703.6,24.40,1.0408,0.083,301.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Th-232,140.88,1,0.0210,251964.3,254913.9,624.5,4.72,1.0117,0.021,502.9,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,57.77,1,0.4700,296077.5,311379.7,607.4,25.19,1.0517,0.145,312.1,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,95.96,5,8.0100,397567.1,389796.1,700.1,-11.10,0.9805,0.302,429.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,129.07,1,2.4200,235468.2,238349.7,601.3,4.79,1.0122,0.366,480.1,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,153.98,1,0.7220,251318.7,251384.5,629.0,0.10,1.0003,0.348,519.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,209.49,3,4.9650,463401.1,444498.2,762.9,-24.78,0.9592,0.268,496.2,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,270.25,1,3.4600,471985.0,489323.8,773.7,22.41,1.0367,0.211,424.3,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,336.20,4,14.9890,271634.3,274054.8,591.0,4.10,1.0089,0.594,328.6,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,409.46,1,1.9200,115604.9,115124.1,435.7,-1.10,0.9958,0.515,356.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,463.00,1,4.4000,129161.4,128580.9,449.2,-1.29,0.9955,0.551,359.2,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,508.96,1,0.4500,145488.3,148560.4,463.0,6.64,1.0211,0.407,335.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,562.50,1,0.8700,218800.5,224772.7,528.4,11.30,1.0273,0.246,300.0,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,674.75,1,2.1000,87726.6,85493.6,365.9,-6.10,0.9745,0.622,288.5,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,779.42,5,7.8450,80310.7,80414.6,356.6,0.29,1.0013,0.555,292.3,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,836.18,3,3.0600,81427.6,85960.3,371.6,12.20,1.0557,0.615,314.7,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,936.14,5,47.6400,156633.2,156201.2,456.2,-0.95,0.9972,0.888,318.1,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,1110.61,1,0.2850,27164.9,27962.6,250.7,3.18,1.0294,0.316,242.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,1247.08,1,0.5000,21684.9,21634.7,212.5,-0.24,0.9977,0.341,194.6,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,1482.93,3,2.1500,24541.8,25782.7,228.1,5.44,1.0506,0.298,199.9,1
G1S24_Th232_Petri_2,G1S24,known,1,Ac-228,1602.51,4,5.8000,36469.6,38326.8,219.7,8.45,1.0509,0.321,125.2,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-212,78.81,4,34.3088,553426.4,570064.8,801.5,20.76,1.0301,0.704,349.6,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-212,115.18,1,0.5964,244437.4,248043.0,604.7,5.96,1.0148,0.320,469.9,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-212,238.63,1,43.6000,769595.9,771228.2,950.7,1.72,1.0021,0.738,478.8,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-212,300.09,1,3.3005,266668.0,256954.9,586.9,-16.55,0.9636,0.137,363.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,39.86,1,1.0600,61782.4,64521.7,390.7,7.01,1.0443,0.080,450.1,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,72.87,1,0.0925,534871.1,544271.0,780.7,12.04,1.0176,0.009,325.6,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,288.20,1,0.3370,272442.0,265102.7,601.4,-12.20,0.9731,0.049,388.7,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,328.03,1,0.1250,287619.7,286201.8,603.5,-2.35,0.9951,0.038,334.6,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,452.98,1,0.3630,120051.0,120901.2,439.3,1.94,1.0071,0.103,356.9,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,727.33,1,6.6700,96238.8,95254.3,378.1,-2.60,0.9898,0.339,290.1,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,785.37,1,1.1020,81870.2,82113.6,362.8,0.67,1.0030,0.215,301.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,893.41,1,0.3780,137351.4,140909.8,441.4,8.06,1.0259,0.021,324.2,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,952.12,1,0.1700,149206.3,146437.4,444.8,-6.23,0.9814,0.016,316.1,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,1078.62,1,0.5640,26542.7,26374.4,252.6,-0.67,0.9937,0.109,256.2,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,1512.70,1,0.2900,29006.6,30995.2,227.2,8.75,1.0686,0.063,178.3,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,1620.50,1,1.4700,35783.2,37268.0,216.3,6.86,1.0415,0.100,121.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-212,1806.00,1,0.0900,21367.2,20494.5,167.7,-5.20,0.9592,0.012,103.8,1
G1S24_Th232_Petri_2,G1S24,known,1,Tl-208,76.64,4,2.5097,587315.7,601451.1,823.8,17.16,1.0241,0.067,360.1,1
G1S24_Th232_Petri_2,G1S24,known,1,Tl-208,277.37,1,2.3720,324746.5,327483.7,654.9,4.18,1.0084,0.224,404.3,1
G1S24_Th232_Petri_2,G1S24,known,1,Tl-208,510.77,1,8.1224,145435.8,148442.1,462.0,6.51,1.0207,0.437,332.9,1
G1S24_Th232_Petri_2,G1S24,known,1,Tl-208,583.19,1,30.5490,225180.3,230000.1,533.6,9.03,1.0214,0.654,300.5,1
G1S24_Th232_Petri_2,G1S24,known,1,Tl-208,763.13,1,0.6433,91819.4,91619.9,373.9,-0.53,0.9978,0.123,295.2,1
G1S24_Th232_Petri_2,G1S24,known,1,Tl-208,860.56,1,4.4925,102026.0,107980.1,400.6,14.86,1.0584,0.222,317.8,1
G1S24_Th232_Petri_2,G1S24,known,1,Tl-208,2614.51,1,35.8516,35180.0,39191.4,218.9,18.32,1.1140,1.000,134.5,1
G1S24_Th232_Petri_2,G1S24,known,1,Ra-226,85.59,4,0.6798,542206.8,545753.6,794.9,4.46,1.0065,0.003,390.3,1
G1S24_Th232_Petri_2,G1S24,known,1,Ra-226,186.21,1,3.6400,271888.1,274099.6,644.0,3.43,1.0081,0.025,507.5,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-214,53.23,1,1.0733,192315.8,189508.7,493.6,-5.69,0.9854,0.030,313.6,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-214,78.81,4,17.8611,553426.4,570064.8,801.5,20.76,1.0301,0.028,349.6,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-214,243.14,2,7.7927,737094.6,740128.3,928.7,3.27,1.0041,0.016,458.5,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-214,295.22,1,18.4672,263924.2,254822.8,588.7,-15.46,0.9655,0.071,375.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-214,351.93,1,35.7166,239227.0,244239.4,562.6,8.91,1.0210,0.107,326.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-214,487.11,1,0.4326,144788.8,145034.1,462.2,0.53,1.0017,0.003,345.0,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-214,580.13,1,0.3685,223019.9,228468.7,531.2,10.26,1.0244,0.001,297.5,0
G1S24_Th232_Petri_2,G1S24,known,1,Pb-214,785.96,1,1.0588,81870.2,82113.6,362.8,0.67,1.0030,0.005,301.4,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-214,839.06,1,0.5807,83190.2,87887.6,374.3,12.55,1.0565,0.005,315.1,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,81.03,4,1.4078,545086.1,559123.8,796.5,17.62,1.0258,0.006,360.1,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,609.32,1,45.4400,199867.0,203788.1,505.5,7.76,1.0196,0.085,292.9,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,674.42,2,2.0220,87726.6,85493.6,365.9,-6.10,0.9745,0.061,288.5,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,776.12,2,6.1520,85461.8,85452.8,365.6,-0.02,0.9999,0.046,296.3,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,934.06,1,3.0940,159327.6,159197.9,461.0,-0.28,0.9992,0.019,322.3,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,1123.74,2,16.5340,26725.1,27383.2,244.8,2.69,1.0246,0.170,232.2,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,1246.59,2,7.2650,22184.5,22202.4,215.1,0.08,1.0008,0.129,196.9,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,1390.64,4,8.5070,20783.0,20174.6,225.2,-2.70,0.9707,0.140,216.9,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,1527.69,2,2.8350,31540.7,33392.0,225.9,8.20,1.0587,0.052,165.6,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,1753.65,3,19.2060,21401.2,20133.7,168.6,-7.52,0.9408,0.146,108.1,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,1847.43,1,2.0270,20980.6,20867.8,166.1,-0.68,0.9946,0.099,97.5,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,2187.82,2,6.0760,33623.4,31908.6,195.4,-8.77,0.9490,0.021,100.2,1
G1S24_Th232_Petri_2,G1S24,known,1,Bi-214,2447.69,1,1.5450,15031.2,17784.4,155.3,17.73,1.1832,0.010,112.0,1
G1S24_Th232_Petri_2,G1S24,known,1,Pb-210,46.54,1,4.2501,99650.4,102273.7,410.5,6.39,1.0263,0.216,375.1,1
G1S24_Th232_Petri_2,G1S24,known,1,K-40,1460.82,1,10.6600,22492.3,22762.0,227.0,1.19,1.0120,0.080,209.0,1
G1S24_Cs137_P25,G1S24,known,1,Cs-137,32.94,4,7.0080,58025.5,55680.9,248.9,-9.42,0.9596,0.906,98.7,1
G1S24_Cs137_P25,G1S24,known,1,Cs-137,661.66,1,85.1000,311635.2,320639.1,572.7,15.72,1.0289,1.000,104.1,1
G1S24_Cs137_P25,G1S24,known,1,Th-228,84.37,1,1.1880,8130.8,8003.3,277.9,-0.46,0.9843,0.348,363.6,1
G1S24_Cs137_P25,G1S24,known,1,Th-228,131.61,1,0.1271,27554.4,27629.8,313.8,0.24,1.0027,0.012,368.5,0
G1S24_Cs137_P25,G1S24,known,1,Th-228,166.41,1,0.1009,35728.8,35243.7,335.9,-1.44,0.9864,0.008,399.5,0
G1S24_Cs137_P25,G1S24,known,1,Th-228,215.26,2,0.2660,46641.8,47644.4,352.0,2.85,1.0215,0.013,406.4,1
G1S24_Cs137_P25,G1S24,known,1,Rn-220,549.73,1,0.1140,14895.9,15950.5,157.4,6.70,1.0708,0.183,111.1,1
G1S24_Cs137_P25,G1S24,known,1,Ra-226,85.59,4,0.6798,7900.0,7977.8,268.1,0.29,1.0099,0.130,348.4,1
G1S24_Cs137_P25,G1S24,known,1,Ra-226,186.21,1,3.6400,44263.5,46176.6,352.6,5.43,1.0432,0.116,407.0,1
G1S24_Cs137_P25,G1S24,known,1,Pb-214,53.23,1,1.0733,11416.0,12435.6,210.1,4.85,1.0893,0.035,255.2,1
G1S24_Cs137_P25,G1S24,known,1,Pb-214,78.81,4,17.8611,6280.9,5905.7,262.7,-1.43,0.9403,0.241,349.3,1
G1S24_Cs137_P25,G1S24,known,1,Pb-214,243.14,2,7.7927,44708.3,40097.7,342.3,-13.47,0.8969,0.016,412.7,1
G1S24_Cs137_P25,G1S24,known,1,Pb-214,295.22,1,18.4672,42469.2,46280.9,330.6,11.53,1.0898,0.032,377.8,1
G1S24_Cs137_P25,G1S24,known,1,Pb-214,351.93,1,35.7166,47186.0,48629.7,305.5,4.73,1.0306,0.045,316.0,1
G1S24_Cs137_P25,G1S24,known,1,Pb-214,487.11,1,0.4326,38202.0,35372.6,216.0,-13.10,0.9259,0.001,135.4,0
G1S24_Cs137_P25,G1S24,known,1,Pb-214,580.13,1,0.3685,22568.7,27655.7,192.6,26.42,1.2254,0.001,115.6,0
G1S24_Cs137_P25,G1S24,known,1,Pb-214,785.96,1,1.0588,112.0,-121.9,73.2,-3.19,-1.0877,0.341,87.3,0
G1S24_Cs137_P25,G1S24,known,1,Pb-214,839.06,1,0.5807,31.7,-80.9,70.5,-1.60,-2.5494,1.000,82.9,0
G1S24_Cs137_P25,G1S24,known,1,Pb-210,46.54,1,4.2501,28908.5,28057.1,218.9,-3.89,0.9706,0.060,198.4,1
G1S24_Na22_P25,G1S24,known,1,Na-22,1274.54,1,99.9400,281057.2,291668.2,544.9,19.47,1.0378,0.999,103.6,1
G1S24_Na22_P25,G1S24,known,1,Th-228,84.37,1,1.1880,51325.8,61232.6,458.4,21.61,1.1930,0.413,596.0,1
G1S24_Na22_P25,G1S24,known,1,Th-228,131.61,1,0.1271,143866.4,137883.3,580.8,-10.30,0.9584,0.018,698.5,1
G1S24_Na22_P25,G1S24,known,1,Th-228,166.41,1,0.1009,170780.6,170312.1,676.9,-0.69,0.9973,0.012,855.7,1
G1S24_Na22_P25,G1S24,known,1,Th-228,215.26,2,0.2660,191917.1,193837.3,682.0,2.82,1.0100,0.023,835.6,1
G1S24_Na22_P25,G1S24,known,1,Pb-212,78.81,4,34.3088,46369.9,49705.2,449.0,7.43,1.0719,0.276,605.0,1
G1S24_Na22_P25,G1S24,known,1,Pb-212,115.18,1,0.5964,126250.0,129615.1,542.1,6.21,1.0267,0.007,626.3,1
G1S24_Na22_P25,G1S24,known,1,Pb-212,238.63,1,43.6000,203747.0,206779.9,691.8,4.38,1.0149,0.074,837.1,1
G1S24_Na22_P25,G1S24,known,1,Pb-212,300.09,1,3.3005,244158.5,227458.6,660.6,-25.28,0.9316,0.004,735.2,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,39.86,1,1.0600,1761.1,3272.0,322.0,4.69,1.8579,0.760,512.0,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,72.87,1,0.0925,42103.9,40571.9,440.6,-3.48,0.9636,0.011,611.6,0
G1S24_Na22_P25,G1S24,known,1,Bi-212,288.20,1,0.3370,232019.4,225566.8,667.8,-9.66,0.9722,0.005,755.3,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,328.03,1,0.1250,207198.3,185144.2,597.8,-36.90,0.8936,0.005,665.6,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,452.98,1,0.3630,261916.5,275795.3,612.2,22.67,1.0530,0.005,506.2,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,727.33,1,6.6700,62222.7,63561.5,278.4,4.81,1.0215,0.064,175.5,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,785.37,1,1.1020,63416.4,64392.6,284.4,3.43,1.0154,0.037,195.1,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,893.41,1,0.3780,81711.5,80149.0,306.1,-5.10,0.9809,0.004,174.3,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,952.12,1,0.1700,95966.8,94054.1,322.0,-5.94,0.9801,0.003,140.8,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,1078.62,1,0.5640,61322.2,51538.1,237.3,-41.24,0.8404,0.006,85.8,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,1512.70,1,0.2900,185.0,523.9,73.3,4.62,2.8315,1.000,87.0,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,1620.50,1,1.4700,410.0,531.7,43.3,2.81,1.2969,0.980,46.9,1
G1S24_Na22_P25,G1S24,known,1,Bi-212,1806.00,1,0.0900,861.9,1087.1,47.4,4.75,1.2613,0.025,41.1,0
G1S24_Na22_P25,G1S24,known,1,Ra-226,85.59,4,0.6798,51325.8,61232.6,458.4,21.61,1.1930,0.126,596.0,1
G1S24_Na22_P25,G1S24,known,1,Ra-226,186.21,1,3.6400,201458.5,205652.3,714.5,5.87,1.0208,0.161,884.5,1
G1S24_Th228_P25,G1S24,known,1,Ra-224,85.59,4,0.4402,198913.4,184447.9,520.1,-27.81,0.9273,0.048,357.8,1
G1S24_Th228_P25,G1S24,known,1,Ra-224,240.99,1,4.1000,288472.2,299325.5,642.2,16.90,1.0376,0.240,478.5,1
G1S24_Th228_P25,G1S24,known,1,Pb-212,78.81,4,34.3088,262597.4,264039.0,594.0,2.43,1.0055,0.637,366.1,1
G1S24_Th228_P25,G1S24,known,1,Pb-212,115.18,1,0.5964,34431.7,44473.6,409.5,24.52,1.2916,0.339,471.2,1
G1S24_Th228_P25,G1S24,known,1,Pb-212,238.63,1,43.6000,289121.0,300153.4,645.1,17.10,1.0382,0.685,484.9,1
G1S24_Th228_P25,G1S24,known,1,Pb-212,300.09,1,3.3005,48034.0,49966.9,355.9,5.43,1.0402,0.282,387.7,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,39.86,1,1.0600,22129.4,22175.1,301.4,0.15,1.0021,0.273,386.9,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,72.87,1,0.0925,300985.2,303454.6,628.5,3.93,1.0082,0.007,379.5,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,288.20,1,0.3370,52295.4,52030.9,358.6,-0.74,0.9949,0.091,388.7,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,328.03,1,0.1250,33041.1,34042.2,313.3,3.20,1.0303,0.130,350.9,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,452.98,1,0.3630,17171.7,17236.3,221.0,0.29,1.0038,0.297,243.5,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,727.33,1,6.6700,22956.9,23747.5,194.3,4.07,1.0344,0.773,147.5,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,785.37,1,1.1020,17676.7,19056.6,181.9,7.59,1.0781,0.581,148.8,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,893.41,1,0.3780,12867.4,12977.8,161.0,0.69,1.0086,0.117,142.8,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,952.12,1,0.1700,6235.3,6329.6,137.0,0.69,1.0151,0.196,137.1,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,1078.62,1,0.5640,7153.5,6885.8,128.6,-2.08,0.9626,0.217,115.2,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,1512.70,1,0.2900,8836.0,9591.8,139.4,5.42,1.0855,0.096,115.4,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,1620.50,1,1.4700,13327.5,13238.5,126.2,-0.70,0.9933,0.135,61.4,1
G1S24_Th228_P25,G1S24,known,1,Bi-212,1806.00,1,0.0900,10992.1,10188.5,115.3,-6.97,0.9269,0.009,69.9,1
G1S24_Th228_P25,G1S24,known,1,Tl-208,76.64,4,2.5097,287872.4,291558.2,617.9,5.96,1.0128,0.075,372.3,1
G1S24_Th228_P25,G1S24,known,1,Tl-208,277.37,1,2.3720,101038.8,95156.3,429.4,-13.70,0.9418,0.277,421.1,1
G1S24_Th228_P25,G1S24,known,1,Tl-208,510.77,1,8.1224,43401.5,45199.6,274.2,6.56,1.0414,0.774,237.1,1
G1S24_Th228_P25,G1S24,known,1,Tl-208,583.19,1,30.5490,97167.8,101797.2,359.8,12.87,1.0476,0.908,220.6,1
G1S24_Th228_P25,G1S24,known,1,Tl-208,763.13,1,0.6433,22048.5,23093.5,192.6,5.43,1.0474,0.196,148.1,1
