ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220
3615,1269.366,34.375,28.115,11.527,8.530,18.019,0.000,1.566,0.000,0.000,0.000
3616,1269.729,26.486,28.068,11.500,8.505,17.997,0.000,1.566,0.000,0.000,0.000
3617,1270.093,31.078,28.020,11.473,8.480,17.976,0.000,1.565,0.000,0.000,0.000
3618,1270.457,32.671,27.973,11.446,8.454,17.954,0.000,1.564,0.000,0.000,0.000
3619,1270.820,27.856,27.925,11.419,8.429,17.933,0.000,1.563,0.000,0.000,0.000
3620,1271.184,19.782,27.877,11.392,8.403,17.912,0.000,1.562,0.000,0.000,0.000
3621,1271.548,29.633,27.830,11.365,8.378,17.890,0.000,1.561,0.000,0.000,0.000
3622,1271.911,32.708,27.782,11.338,8.352,17.869,0.000,1.561,0.000,0.000,0.000
3623,1272.275,30.819,27.734,11.311,8.326,17.848,0.000,1.560,0.000,0.000,0.000
3624,1272.639,28.449,27.687,11.284,8.301,17.827,0.000,1.559,0.000,0.000,0.000
3625,1273.002,25.300,27.639,11.257,8.275,17.806,0.000,1.558,0.000,0.000,0.000
3626,1273.366,38.708,27.592,11.230,8.249,17.785,0.000,1.557,0.000,0.000,0.000
3627,1273.730,21.004,27.544,11.203,8.223,17.765,0.000,1.556,0.000,0.000,0.000
3628,1274.093,34.559,27.497,11.176,8.197,17.744,0.000,1.556,0.000,0.000,0.000
3629,1274.457,36.597,27.450,11.149,8.172,17.723,0.000,1.555,0.000,0.000,0.000
3630,1274.821,22.633,27.403,11.122,8.146,17.703,0.000,1.554,0.000,0.000,0.000
3631,1275.184,31.226,27.355,11.095,8.120,17.682,0.000,1.553,0.000,0.000,0.000
3632,1275.548,32.559,27.308,11.068,8.094,17.662,0.000,1.552,0.000,0.000,0.000
3633,1275.912,30.411,27.261,11.041,8.068,17.641,0.000,1.551,0.000,0.000,0.000
3634,1276.276,36.263,27.213,11.014,8.042,17.621,0.000,1.551,0.000,0.000,0.000
3635,1276.639,26.264,27.166,10.987,8.016,17.600,0.000,1.550,0.000,0.000,0.000
3636,1277.003,36.744,27.118,10.960,7.990,17.579,0.000,1.549,0.000,0.000,0.000
3637,1277.367,18.930,27.071,10.933,7.964,17.559,0.000,1.548,0.000,0.000,0.000
3638,1277.730,23.633,27.023,10.906,7.938,17.538,0.000,1.547,0.000,0.000,0.000
3639,1278.094,26.152,26.976,10.878,7.913,17.517,0.000,1.546,0.000,0.000,0.000
3640,1278.458,30.485,26.928,10.851,7.887,17.496,0.000,1.545,0.000,0.000,0.000
3641,1278.821,25.560,26.881,10.824,7.861,17.476,0.000,1.544,0.000,0.000,0.000
3642,1279.185,26.745,26.833,10.797,7.835,17.455,0.000,1.543,0.000,0.000,0.000
3643,1279.549,26.375,26.785,10.770,7.809,17.434,0.000,1.542,0.000,0.000,0.000
3644,1279.912,15.152,26.738,10.743,7.783,17.413,0.000,1.541,0.000,0.000,0.000
3645,1280.276,22.189,26.690,10.716,7.758,17.393,0.000,1.540,0.000,0.000,0.000
3646,1280.640,27.633,26.643,10.689,7.732,17.372,0.000,1.539,0.000,0.000,0.000
3647,1281.003,31.856,26.596,10.662,7.707,17.351,0.000,1.538,0.000,0.000,0.000
3648,1281.367,26.411,26.549,10.635,7.681,17.330,0.000,1.537,0.000,0.000,0.000
3649,1281.731,29.819,26.501,10.608,7.656,17.310,0.000,1.536,0.000,0.000,0.000
3650,1282.094,22.485,26.454,10.581,7.630,17.289,0.000,1.535,0.000,0.000,0.000
3651,1282.458,32.226,26.407,10.554,7.605,17.268,0.000,1.534,0.000,0.000,0.000
3652,1282.822,30.560,26.360,10.527,7.580,17.247,0.000,1.533,0.000,0.000,0.000
3653,1283.185,33.115,26.313,10.500,7.555,17.226,0.000,1.532,0.000,0.000,0.000
3654,1283.549,28.004,26.267,10.473,7.530,17.206,0.000,1.531,0.000,0.000,0.000
3655,1283.913,32.152,26.220,10.446,7.505,17.185,0.000,1.530,0.000,0.000,0.000
3656,1284.277,30.449,26.174,10.419,7.481,17.164,0.000,1.529,0.000,0.000,0.000
3657,1284.640,48.930,26.127,10.392,7.456,17.143,0.000,1.528,0.000,0.000,0.000
3658,1285.004,28.226,26.081,10.365,7.432,17.123,0.000,1.527,0.000,0.000,0.000
3659,1285.368,30.559,26.035,10.338,7.408,17.102,0.000,1.525,0.000,0.000,0.000
3660,1285.731,34.189,25.990,10.311,7.384,17.081,0.000,1.524,0.000,0.000,0.000
3661,1286.095,32.485,25.944,10.284,7.360,17.061,0.000,1.523,0.000,0.000,0.000
3662,1286.459,19.930,25.899,10.257,7.336,17.040,0.000,1.522,0.000,0.000,0.000
3663,1286.822,26.375,25.853,10.230,7.313,17.020,0.000,1.521,0.000,0.000,0.000
3664,1287.186,20.337,25.808,10.203,7.289,16.999,0.000,1.520,0.000,0.000,0.000
3665,1287.550,27.226,25.764,10.176,7.266,16.979,0.000,1.519,0.000,0.000,0.000
3666,1287.913,29.486,25.719,10.149,7.243,16.958,0.000,1.518,0.000,0.000,0.000
3667,1288.277,15.152,25.675,10.122,7.220,16.938,0.000,1.517,0.000,0.000,0.000
3668,1288.641,21.004,25.631,10.095,7.198,16.918,0.000,1.516,0.000,0.000,0.000
3669,1289.004,31.226,25.588,10.068,7.176,16.897,0.000,1.515,0.000,0.000,0.000
3670,1289.368,27.003,25.544,10.041,7.153,16.877,0.000,1.513,0.000,0.000,0.000
3671,1289.732,26.670,25.502,10.014,7.132,16.858,0.000,1.512,0.000,0.000,0.000
3672,1290.095,27.337,25.459,9.987,7.110,16.838,0.000,1.511,0.000,0.000,0.000
3673,1290.459,26.448,25.417,9.960,7.089,16.818,0.000,1.510,0.000,0.000,0.000
3674,1290.823,38.115,25.374,9.933,7.067,16.798,0.000,1.509,0.000,0.000,0.000
3675,1291.186,28.226,25.332,9.906,7.046,16.778,0.000,1.508,0.000,0.000,0.000
3676,1291.550,28.708,25.290,9.879,7.025,16.758,0.000,1.507,0.000,0.000,0.000
3677,1291.914,28.448,25.248,9.851,7.004,16.738,0.000,1.506,0.000,0.000,0.000
3678,1292.277,24.375,25.206,9.824,6.984,16.718,0.000,1.505,0.000,0.000,0.000
3679,1292.641,21.967,25.164,9.797,6.963,16.698,0.000,1.503,0.000,0.000,0.000
3680,1293.005,25.263,25.123,9.770,6.943,16.677,0.000,1.502,0.000,0.000,0.000
3681,1293.369,27.337,25.081,9.743,6.923,16.657,0.000,1.501,0.000,0.000,0.000
3682,1293.732,22.708,25.040,9.716,6.903,16.637,0.000,1.500,0.000,0.000,0.000
3683,1294.096,25.152,24.999,9.689,6.883,16.617,0.000,1.499,0.000,0.000,0.000
3684,1294.460,22.078,24.958,9.662,6.864,16.596,0.000,1.498,0.000,0.000,0.000
3685,1294.823,28.597,24.917,9.635,6.844,16.576,0.000,1.496,0.000,0.000,0.000
3686,1295.187,24.004,24.876,9.608,6.825,16.556,0.000,1.495,0.000,0.000,0.000
3687,1295.551,20.966,24.835,9.581,6.806,16.535,0.000,1.494,0.000,0.000,0.000
3688,1295.914,19.559,24.795,9.554,6.787,16.515,0.000,1.493,0.000,0.000,0.000
3689,1296.278,20.597,24.755,9.527,6.769,16.495,0.000,1.492,0.000,0.000,0.000
3690,1296.642,20.633,24.715,9.500,6.750,16.474,0.000,1.490,0.000,0.000,0.000
3691,1297.005,16.782,24.675,9.473,6.732,16.454,0.000,1.489,0.000,0.000,0.000
3692,1297.369,22.930,24.635,9.446,6.714,16.433,0.000,1.488,0.000,0.000,0.000
3693,1297.733,33.263,24.596,9.419,6.696,16.413,0.000,1.487,0.000,0.000,0.000
3694,1298.096,24.523,24.557,9.392,6.679,16.392,0.000,1.485,0.000,0.000,0.000
3695,1298.460,24.966,24.517,9.365,6.662,16.372,0.000,1.484,0.000,0.000,0.000
3696,1298.824,29.819,24.479,9.338,6.644,16.352,0.000,1.483,0.000,0.000,0.000
3697,1299.187,16.004,24.440,9.311,6.627,16.331,0.000,1.481,0.000,0.000,0.000
3698,1299.551,24.041,24.401,9.284,6.611,16.311,0.000,1.480,0.000,0.000,0.000
3699,1299.915,25.523,24.363,9.257,6.594,16.290,0.000,1.479,0.000,0.000,0.000
3700,1300.278,33.449,24.325,9.230,6.578,16.270,0.000,1.478,0.000,0.000,0.000
3701,1300.642,31.782,24.287,9.203,6.562,16.249,0.000,1.476,0.000,0.000,0.000
3702,1301.006,25.115,24.250,9.176,6.546,16.229,0.000,1.475,0.000,0.000,0.000
3703,1301.369,19.559,24.212,9.149,6.530,16.208,0.000,1.474,0.000,0.000,0.000
3704,1301.733,19.337,24.175,9.122,6.515,16.188,0.000,1.472,0.000,0.000,0.000
3705,1302.097,25.670,24.138,9.095,6.500,16.168,0.000,1.471,0.000,0.000,0.000
3706,1302.460,30.411,24.102,9.068,6.485,16.147,0.000,1.470,0.000,0.000,0.000
3707,1302.824,16.226,24.065,9.041,6.470,16.127,0.000,1.468,0.000,0.000,0.000
3708,1303.188,26.856,24.029,9.014,6.456,16.107,0.000,1.467,0.000,0.000,0.000
3709,1303.552,30.115,23.993,8.987,6.441,16.086,0.000,1.466,0.000,0.000,0.000
3710,1303.915,25.523,23.958,8.960,6.427,16.066,0.000,1.465,0.000,0.000,0.000
3711,1304.279,25.819,23.923,8.933,6.413,16.046,0.000,1.463,0.000,0.000,0.000
3712,1304.643,4.115,23.888,8.906,6.400,16.026,0.000,1.462,0.000,0.000,0.000
3713,1305.006,30.559,23.853,8.879,6.386,16.006,0.000,1.461,0.000,0.000,0.000
3714,1305.370,20.634,23.819,8.852,6.373,15.986,0.000,1.459,0.000,0.000,0.000
3715,1305.734,26.559,23.785,8.824,6.361,15.966,0.000,1.458,0.000,0.000,0.000
3716,1306.097,23.930,23.751,8.797,6.348,15.946,0.000,1.457,0.000,0.000,0.000
3717,1306.461,29.041,23.718,8.770,6.335,15.927,0.000,1.456,0.000,0.000,0.000
3718,1306.825,34.818,23.684,8.743,6.323,15.907,0.000,1.454,0.000,0.000,0.000
3719,1307.188,34.374,23.651,8.716,6.311,15.887,0.000,1.453,0.000,0.000,0.000
3720,1307.552,23.485,23.618,8.689,6.299,15.867,0.000,1.452,0.000,0.000,0.000
3721,1307.916,19.338,23.585,8.662,6.287,15.847,0.000,1.451,0.000,0.000,0.000
3722,1308.279,13.967,23.552,8.635,6.276,15.827,0.000,1.449,0.000,0.000,0.000
3723,1308.643,16.708,23.520,8.608,6.264,15.807,0.000,1.448,0.000,0.000,0.000
3724,1309.007,22.338,23.487,8.581,6.253,15.787,0.000,1.447,0.000,0.000,0.000
3725,1309.370,17.560,23.455,8.554,6.242,15.767,0.000,1.445,0.000,0.000,0.000
3726,1309.734,17.189,23.422,8.527,6.231,15.747,0.000,1.444,0.000,0.000,0.000
3727,1310.098,16.708,23.390,8.500,6.221,15.727,0.000,1.443,0.000,0.000,0.000
3728,1310.461,23.856,23.358,8.473,6.210,15.707,0.000,1.441,0.000,0.000,0.000
3729,1310.825,31.449,23.326,8.446,6.200,15.687,0.000,1.440,0.000,0.000,0.000
3730,1311.189,7.597,23.294,8.419,6.189,15.667,0.000,1.439,0.000,0.000,0.000
3731,1311.552,32.337,23.263,8.392,6.179,15.646,0.000,1.437,0.000,0.000,0.000
3732,1311.916,25.671,23.231,8.365,6.169,15.626,0.000,1.436,0.000,0.000,0.000
3733,1312.280,27.596,23.200,8.338,6.160,15.606,0.000,1.435,0.000,0.000,0.000
3734,1312.643,19.967,23.169,8.311,6.150,15.586,0.000,1.433,0.000,0.000,0.000
3735,1313.007,19.523,23.138,8.284,6.141,15.565,0.000,1.432,0.000,0.000,0.000
3736,1313.371,20.559,23.107,8.257,6.131,15.545,0.000,1.431,0.000,0.000,0.000
3737,1313.734,20.966,23.076,8.230,6.122,15.525,0.000,1.429,0.000,0.000,0.000
3738,1314.098,18.115,23.045,8.203,6.113,15.504,0.000,1.428,0.000,0.000,0.000
3739,1314.462,30.597,23.015,8.176,6.104,15.484,0.000,1.426,0.000,0.000,0.000
3740,1314.825,15.485,22.984,8.149,6.096,15.464,0.000,1.425,0.000,0.000,0.000
3741,1315.189,14.967,22.954,8.122,6.087,15.443,0.000,1.424,0.000,0.000,0.000
3742,1315.553,20.708,22.924,8.095,6.079,15.423,0.000,1.422,0.000,0.000,0.000
3743,1315.916,19.263,22.895,8.068,6.071,15.403,0.000,1.421,0.000,0.000,0.000
3744,1316.280,24.152,22.865,8.041,6.063,15.383,0.000,1.420,0.000,0.000,0.000
3745,1316.644,20.633,22.836,8.014,6.055,15.362,0.000,1.418,0.000,0.000,0.000
3746,1317.007,26.893,22.806,7.987,6.047,15.342,0.000,1.417,0.000,0.000,0.000
3747,1317.371,31.893,22.777,7.960,6.040,15.322,0.000,1.415,0.000,0.000,0.000
3748,1317.735,26.226,22.748,7.933,6.032,15.302,0.000,1.414,0.000,0.000,0.000
3749,1318.098,41.115,22.719,7.906,6.025,15.282,0.000,1.413,0.000,0.000,0.000
3750,1318.462,19.300,22.691,7.879,6.018,15.261,0.000,1.411,0.000,0.000,0.000
3751,1318.826,25.226,22.662,7.852,6.011,15.241,0.000,1.410,0.000,0.000,0.000
3752,1319.189,12.449,22.634,7.824,6.004,15.221,0.000,1.409,0.000,0.000,0.000
3753,1319.553,32.375,22.606,7.797,5.998,15.201,0.000,1.407,0.000,0.000,0.000
3754,1319.917,18.708,22.579,7.770,5.991,15.181,0.000,1.406,0.000,0.000,0.000
3755,1320.280,21.078,22.551,7.743,5.985,15.161,0.000,1.405,0.000,0.000,0.000
3756,1320.644,27.634,22.524,7.716,5.979,15.142,0.000,1.403,0.000,0.000,0.000
3757,1321.008,22.115,22.497,7.689,5.973,15.122,0.000,1.402,0.000,0.000,0.000
3758,1321.371,18.486,22.470,7.662,5.967,15.102,0.000,1.401,0.000,0.000,0.000
3759,1321.735,41.079,22.443,7.635,5.962,15.082,0.000,1.399,0.000,0.000,0.000
3760,1322.099,29.300,22.417,7.608,5.956,15.062,0.000,1.398,0.000,0.000,0.000
3761,1322.462,20.893,22.390,7.581,5.951,15.043,0.000,1.397,0.000,0.000,0.000
3762,1322.826,21.856,22.363,7.554,5.945,15.023,0.000,1.396,0.000,0.000,0.000
3763,1323.190,35.671,22.337,7.527,5.940,15.003,0.000,1.394,0.000,0.000,0.000
3764,1323.553,23.559,22.310,7.500,5.935,14.983,0.000,1.393,0.000,0.000,0.000
3765,1323.917,30.671,22.284,7.473,5.930,14.963,0.000,1.392,0.000,0.000,0.000
3766,1324.281,17.560,22.258,7.446,5.925,14.943,0.000,1.390,0.000,0.000,0.000
3767,1324.644,29.893,22.232,7.419,5.920,14.922,0.000,1.389,0.000,0.000,0.000
3768,1325.008,17.523,22.205,7.392,5.916,14.902,0.000,1.388,0.000,0.000,0.000
3769,1325.371,31.411,22.179,7.365,5.911,14.882,0.000,1.386,0.000,0.000,0.000
3770,1325.735,16.819,22.153,7.338,5.907,14.862,0.000,1.385,0.000,0.000,0.000
3771,1326.099,22.523,22.127,7.311,5.902,14.841,0.000,1.383,0.000,0.000,0.000
3772,1326.462,13.523,22.101,7.284,5.898,14.821,0.000,1.382,0.000,0.000,0.000
3773,1326.826,30.523,22.075,7.257,5.894,14.800,0.000,1.381,0.000,0.000,0.000
3774,1327.190,36.522,22.049,7.230,5.890,14.780,0.000,1.379,0.000,0.000,0.000
3775,1327.553,11.115,22.023,7.203,5.886,14.759,0.000,1.378,0.000,0.000,0.000
3776,1327.917,17.116,21.998,7.176,5.882,14.739,0.000,1.377,0.000,0.000,0.000
3777,1328.281,24.300,21.972,7.149,5.879,14.718,0.000,1.375,0.000,0.000,0.000
3778,1328.644,10.190,21.947,7.122,5.875,14.698,0.000,1.374,0.000,0.000,0.000
3779,1329.008,19.300,21.921,7.095,5.872,14.677,0.000,1.372,0.000,0.000,0.000
3780,1329.372,28.819,21.895,7.068,5.868,14.656,0.000,1.371,0.000,0.000,0.000
3781,1329.735,26.264,21.870,7.041,5.865,14.635,0.000,1.370,0.000,0.000,0.000
3782,1330.099,23.041,21.844,7.014,5.862,14.614,0.000,1.368,0.000,0.000,0.000
3783,1330.463,21.153,21.819,6.987,5.859,14.594,0.000,1.367,0.000,0.000,0.000
3784,1330.826,20.967,21.794,6.960,5.856,14.573,0.000,1.365,0.000,0.000,0.000
3785,1331.190,28.412,21.768,6.933,5.853,14.552,0.000,1.364,0.000,0.000,0.000
3786,1331.553,10.967,21.743,6.906,5.850,14.531,0.000,1.362,0.000,0.000,0.000
3787,1331.917,26.042,21.718,6.879,5.847,14.510,0.000,1.361,0.000,0.000,0.000
3788,1332.281,27.078,21.693,6.852,5.845,14.489,0.000,1.360,0.000,0.000,0.000
3789,1332.644,36.115,21.668,6.825,5.842,14.468,0.000,1.358,0.000,0.000,0.000
3790,1333.008,19.708,21.643,6.797,5.840,14.447,0.000,1.357,0.000,0.000,0.000
3791,1333.372,21.967,21.619,6.770,5.837,14.426,0.000,1.355,0.000,0.000,0.000
3792,1333.735,18.893,21.594,6.743,5.835,14.405,0.000,1.354,0.000,0.000,0.000
3793,1334.099,11.449,21.569,6.716,5.833,14.384,0.000,1.352,0.000,0.000,0.000
3794,1334.463,30.745,21.545,6.689,5.831,14.363,0.000,1.351,0.000,0.000,0.000
3795,1334.826,18.264,21.521,6.662,5.829,14.342,0.000,1.350,0.000,0.000,0.000
3796,1335.190,16.968,21.496,6.635,5.828,14.321,0.000,1.348,0.000,0.000,0.000
3797,1335.554,13.930,21.472,6.608,5.826,14.300,0.000,1.347,0.000,0.000,0.000
3798,1335.917,21.931,21.449,6.581,5.825,14.279,0.000,1.345,0.000,0.000,0.000
3799,1336.281,16.190,21.425,6.554,5.823,14.258,0.000,1.344,0.000,0.000,0.000
3800,1336.644,21.190,21.401,6.527,5.822,14.237,0.000,1.343,0.000,0.000,0.000
3801,1337.008,25.301,21.378,6.500,5.821,14.216,0.000,1.341,0.000,0.000,0.000
3802,1337.372,21.486,21.354,6.473,5.820,14.195,0.000,1.340,0.000,0.000,0.000
3803,1337.735,23.004,21.331,6.446,5.819,14.174,0.000,1.338,0.000,0.000,0.000
3804,1338.099,17.375,21.308,6.419,5.818,14.153,0.000,1.337,0.000,0.000,0.000
3805,1338.463,34.634,21.286,6.392,5.818,14.132,0.000,1.336,0.000,0.000,0.000
3806,1338.826,22.857,21.263,6.365,5.818,14.112,0.000,1.334,0.000,0.000,0.000
3807,1339.190,26.190,21.241,6.338,5.817,14.091,0.000,1.333,0.000,0.000,0.000
3808,1339.553,27.338,21.219,6.311,5.818,14.070,0.000,1.331,0.000,0.000,0.000
3809,1339.917,17.560,21.197,6.284,5.818,14.050,0.000,1.330,0.000,0.000,0.000
3810,1340.281,23.560,21.176,6.257,5.818,14.029,0.000,1.329,0.000,0.000,0.000
3811,1340.644,32.338,21.154,6.230,5.819,14.008,0.000,1.327,0.000,0.000,0.000
3812,1341.008,33.116,21.132,6.203,5.820,13.987,0.000,1.326,0.000,0.000,0.000
3813,1341.372,14.191,21.110,6.176,5.820,13.965,0.000,1.324,0.000,0.000,0.000
3814,1341.735,26.078,21.088,6.149,5.821,13.944,0.000,1.323,0.000,0.000,0.000
3815,1342.099,24.857,21.066,6.122,5.822,13.923,0.000,1.321,0.000,0.000,0.000
3816,1342.462,32.857,21.044,6.095,5.823,13.901,0.000,1.320,0.000,0.000,0.000
3817,1342.826,15.819,21.022,6.068,5.824,13.880,0.000,1.318,0.000,0.000,0.000
3818,1343.190,23.783,21.000,6.041,5.824,13.858,0.000,1.317,0.000,0.000,0.000
3819,1343.553,17.894,20.977,6.014,5.825,13.837,0.000,1.315,0.000,0.000,0.000
3820,1343.917,22.449,20.955,5.987,5.826,13.815,0.000,1.314,0.000,0.000,0.000
3821,1344.281,20.338,20.933,5.960,5.827,13.793,0.000,1.312,0.000,0.000,0.000
3822,1344.644,25.228,20.910,5.933,5.828,13.771,0.000,1.311,0.000,0.000,0.000
3823,1345.008,23.264,20.888,5.906,5.829,13.750,0.000,1.309,0.000,0.000,0.000
3824,1345.371,12.042,20.865,5.879,5.830,13.728,0.000,1.308,0.000,0.000,0.000
3825,1345.735,24.301,20.842,5.852,5.831,13.706,0.000,1.306,0.000,0.000,0.000
3826,1346.099,23.116,20.819,5.825,5.832,13.684,0.000,1.304,0.000,0.000,0.000
3827,1346.462,29.153,20.797,5.798,5.832,13.661,0.000,1.303,0.000,0.000,0.000
3828,1346.826,29.004,20.774,5.770,5.833,13.639,0.000,1.301,0.000,0.000,0.000
3829,1347.190,18.376,20.751,5.743,5.834,13.617,0.000,1.299,0.000,0.000,0.000
3830,1347.553,26.190,20.728,5.716,5.835,13.595,0.000,1.298,0.000,0.000,0.000
3831,1347.917,15.301,20.704,5.689,5.836,13.572,0.000,1.296,0.000,0.000,0.000
3832,1348.280,23.227,20.681,5.662,5.837,13.550,0.000,1.294,0.000,0.000,0.000
3833,1348.644,27.302,20.658,5.635,5.838,13.527,0.000,1.293,0.000,0.000,0.000
3834,1349.008,17.116,20.634,5.608,5.838,13.505,0.000,1.291,0.000,0.000,0.000
3835,1349.371,28.783,20.611,5.581,5.839,13.482,0.000,1.289,0.000,0.000,0.000
3836,1349.735,15.264,20.587,5.554,5.840,13.460,0.000,1.288,0.000,0.000,0.000
3837,1350.098,32.857,20.564,5.527,5.841,13.437,0.000,1.286,0.000,0.000,0.000
3838,1350.462,17.708,20.540,5.500,5.841,13.415,0.000,1.284,0.000,0.000,0.000
3839,1350.826,23.375,20.516,5.473,5.842,13.392,0.000,1.282,0.000,0.000,0.000
3840,1351.189,22.893,20.493,5.446,5.843,13.369,0.000,1.281,0.000,0.000,0.000
3841,1351.553,22.709,20.469,5.419,5.843,13.347,0.000,1.279,0.000,0.000,0.000
3842,1351.916,8.153,20.445,5.392,5.844,13.324,0.000,1.277,0.000,0.000,0.000
3843,1352.280,21.635,20.421,5.365,5.845,13.301,0.000,1.275,0.000,0.000,0.000
3844,1352.644,26.746,20.397,5.338,5.845,13.278,0.000,1.273,0.000,0.000,0.000
3845,1353.007,16.376,20.373,5.311,5.846,13.256,0.000,1.272,0.000,0.000,0.000
3846,1353.371,17.487,20.349,5.284,5.846,13.233,0.000,1.270,0.000,0.000,0.000
3847,1353.734,23.486,20.325,5.257,5.847,13.210,0.000,1.268,0.000,0.000,0.000
3848,1354.098,19.598,20.301,5.230,5.847,13.187,0.000,1.266,0.000,0.000,0.000
3849,1354.462,34.190,20.276,5.203,5.847,13.165,0.000,1.264,0.000,0.000,0.000
3850,1354.825,23.486,20.252,5.176,5.848,13.142,0.000,1.262,0.000,0.000,0.000
3851,1355.189,17.709,20.228,5.149,5.848,13.119,0.000,1.260,0.000,0.000,0.000
3852,1355.552,23.635,20.204,5.122,5.848,13.097,0.000,1.259,0.000,0.000,0.000
3853,1355.916,18.523,20.179,5.095,5.849,13.074,0.000,1.257,0.000,0.000,0.000
3854,1356.280,15.116,20.155,5.068,5.849,13.052,0.000,1.255,0.000,0.000,0.000
3855,1356.643,30.264,20.131,5.041,5.849,13.029,0.000,1.253,0.000,0.000,0.000
3856,1357.007,34.560,20.107,5.014,5.849,13.007,0.000,1.251,0.000,0.000,0.000
3857,1357.370,26.746,20.082,4.987,5.849,12.984,0.000,1.249,0.000,0.000,0.000
3858,1357.734,24.117,20.057,4.960,5.849,12.961,0.000,1.247,0.000,0.000,0.000
3859,1358.098,25.746,20.062,4.963,5.852,12.964,0.000,1.246,0.000,0.000,0.000
3860,1358.461,27.339,20.067,4.966,5.855,12.967,0.000,1.245,0.000,0.000,0.000
3861,1358.825,15.487,20.072,4.969,5.858,12.970,0.000,1.243,0.000,0.000,0.000
3862,1359.188,28.931,20.076,4.972,5.861,12.973,0.000,1.242,0.000,0.000,0.000
3863,1359.552,7.783,20.081,4.975,5.864,12.975,0.000,1.241,0.000,0.000,0.000
3864,1359.915,19.413,20.085,4.978,5.867,12.978,0.000,1.240,0.000,0.000,0.000
3865,1360.279,20.635,20.089,4.981,5.870,12.981,0.000,1.238,0.000,0.000,0.000
3866,1360.643,24.191,20.092,4.984,5.872,12.983,0.000,1.237,0.000,0.000,0.000
3867,1361.006,14.153,20.096,4.987,5.875,12.986,0.000,1.236,0.000,0.000,0.000
3868,1361.370,23.894,20.099,4.990,5.877,12.988,0.000,1.234,0.000,0.000,0.000
3869,1361.733,22.524,20.103,4.993,5.879,12.990,0.000,1.233,0.000,0.000,0.000
3870,1362.097,20.635,20.106,4.996,5.881,12.993,0.000,1.231,0.000,0.000,0.000
3871,1362.461,20.746,20.108,4.999,5.883,12.995,0.000,1.230,0.000,0.000,0.000
3872,1362.824,13.302,20.111,5.002,5.885,12.997,0.000,1.229,0.000,0.000,0.000
3873,1363.188,26.746,20.113,5.005,5.887,12.999,0.000,1.227,0.000,0.000,0.000
3874,1363.551,18.931,20.116,5.008,5.889,13.001,0.000,1.226,0.000,0.000,0.000
3875,1363.915,25.005,20.118,5.011,5.890,13.003,0.000,1.224,0.000,0.000,0.000
3876,1364.278,18.153,20.119,5.014,5.891,13.005,0.000,1.223,0.000,0.000,0.000
3877,1364.642,23.709,20.121,5.017,5.893,13.007,0.000,1.221,0.000,0.000,0.000
3878,1365.006,20.969,20.123,5.020,5.894,13.009,0.000,1.219,0.000,0.000,0.000
3879,1365.369,16.561,20.124,5.023,5.895,13.011,0.000,1.218,0.000,0.000,0.000
3880,1365.733,28.672,20.125,5.026,5.896,13.013,0.000,1.216,0.000,0.000,0.000
3881,1366.096,38.450,20.126,5.030,5.896,13.015,0.000,1.214,0.000,0.000,0.000
3882,1366.460,19.005,20.127,5.033,5.897,13.017,0.000,1.213,0.000,0.000,0.000
3883,1366.823,25.228,20.127,5.036,5.898,13.019,0.000,1.211,0.000,0.000,0.000
3884,1367.187,10.562,20.128,5.039,5.898,13.020,0.000,1.209,0.000,0.000,0.000
3885,1367.550,17.857,20.128,5.042,5.898,13.022,0.000,1.208,0.000,0.000,0.000
3886,1367.914,24.598,20.128,5.045,5.898,13.024,0.000,1.206,0.000,0.000,0.000
3887,1368.278,13.413,20.128,5.048,5.898,13.026,0.000,1.204,0.000,0.000,0.000
3888,1368.641,17.080,20.128,5.051,5.898,13.027,0.000,1.202,0.000,0.000,0.000
3889,1369.005,30.043,20.127,5.054,5.898,13.029,0.000,1.200,0.000,0.000,0.000
3890,1369.368,23.339,20.127,5.057,5.897,13.031,0.000,1.198,0.000,0.000,0.000
3891,1369.732,20.006,20.126,5.060,5.897,13.033,0.000,1.197,0.000,0.000,0.000
3892,1370.095,19.562,20.125,5.063,5.896,13.034,0.000,1.195,0.000,0.000,0.000
3893,1370.459,24.932,20.124,5.066,5.895,13.036,0.000,1.193,0.000,0.000,0.000
3894,1370.822,23.005,20.123,5.069,5.895,13.038,0.000,1.191,0.000,0.000,0.000
3895,1371.186,33.672,20.122,5.072,5.894,13.040,0.000,1.189,0.000,0.000,0.000
3896,1371.550,25.117,20.121,5.075,5.892,13.042,0.000,1.187,0.000,0.000,0.000
3897,1371.913,21.598,20.120,5.078,5.891,13.044,0.000,1.185,0.000,0.000,0.000
3898,1372.277,21.153,20.118,5.081,5.890,13.046,0.000,1.183,0.000,0.000,0.000
3899,1372.640,20.191,20.117,5.084,5.888,13.048,0.000,1.181,0.000,0.000,0.000
3900,1373.004,34.821,20.115,5.087,5.887,13.050,0.000,1.179,0.000,0.000,0.000
3901,1373.367,28.154,20.114,5.090,5.885,13.052,0.000,1.177,0.000,0.000,0.000
3902,1373.731,28.561,20.112,5.093,5.883,13.054,0.000,1.175,0.000,0.000,0.000
3903,1374.094,30.376,20.110,5.096,5.881,13.057,0.000,1.172,0.000,0.000,0.000
3904,1374.458,40.635,20.108,5.099,5.879,13.059,0.000,1.170,0.000,0.000,0.000
