ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Ba
7474,2638.057,50.408,40.458,1.177,0.000,40.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7475,2638.551,60.815,40.340,1.179,0.000,40.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7476,2639.044,41.926,40.220,1.181,0.000,40.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7477,2639.538,36.630,40.099,1.183,0.000,40.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7478,2640.032,54.297,39.976,1.185,0.000,39.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7479,2640.526,50.852,39.850,1.187,0.000,39.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7480,2641.020,44.186,39.723,1.189,0.000,39.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7481,2641.514,34.594,39.594,1.191,0.000,39.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7482,2642.009,50.519,39.463,1.193,0.000,39.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7483,2642.503,38.334,39.330,1.196,0.000,39.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7484,2642.998,46.223,39.196,1.198,0.000,39.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7485,2643.492,48.408,39.060,1.200,0.000,39.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7486,2643.987,34.926,38.922,1.202,0.000,38.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7487,2644.482,50.001,38.782,1.204,0.000,38.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7488,2644.977,54.482,38.641,1.206,0.000,38.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7489,2645.472,30.186,38.498,1.208,0.000,38.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7490,2645.968,38.778,38.353,1.210,0.000,38.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7491,2646.463,51.704,38.207,1.212,0.000,38.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7492,2646.959,46.778,38.059,1.214,0.000,38.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7493,2647.454,52.297,37.910,1.216,0.000,37.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7494,2647.950,47.482,37.759,1.218,0.000,37.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7495,2648.446,46.852,37.607,1.220,0.000,37.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7496,2648.942,36.667,37.453,1.223,0.000,37.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7497,2649.438,44.778,37.297,1.225,0.000,37.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7498,2649.934,33.816,37.140,1.227,0.000,37.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7499,2650.431,36.704,36.982,1.229,0.000,36.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7500,2650.927,52.334,36.823,1.231,0.000,36.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7501,2651.424,41.556,36.662,1.233,0.000,36.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7502,2651.921,36.704,36.499,1.235,0.000,36.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7503,2652.418,38.593,36.335,1.237,0.000,36.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7504,2652.915,45.001,36.170,1.239,0.000,36.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7505,2653.412,50.926,36.004,1.241,0.000,36.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7506,2653.909,40.001,35.837,1.243,0.000,35.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7507,2654.406,45.297,35.668,1.245,0.000,35.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7508,2654.904,28.223,35.498,1.247,0.000,35.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7509,2655.402,32.926,35.327,1.250,0.000,35.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7510,2655.899,34.630,35.155,1.252,0.000,35.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7511,2656.397,29.926,34.982,1.254,0.000,34.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7512,2656.895,45.519,34.807,1.256,0.000,34.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7513,2657.393,33.704,34.632,1.258,0.000,34.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7514,2657.892,29.741,34.455,1.260,0.000,34.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7515,2658.390,42.815,34.278,1.262,0.000,34.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7516,2658.888,43.223,34.099,1.264,0.000,34.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7517,2659.387,36.704,33.920,1.266,0.000,33.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7518,2659.886,33.223,33.740,1.268,0.000,33.739,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7519,2660.385,35.075,33.558,1.270,0.000,33.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7520,2660.884,39.926,33.376,1.272,0.000,33.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7521,2661.383,37.630,33.193,1.274,0.000,33.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7522,2661.882,36.149,33.010,1.277,0.000,33.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7523,2662.381,47.223,32.825,1.279,0.000,32.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7524,2662.881,27.075,32.640,1.281,0.000,32.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7525,2663.380,31.149,32.454,1.283,0.000,32.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7526,2663.880,28.519,32.267,1.285,0.000,32.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7527,2664.380,36.445,32.080,1.287,0.000,32.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7528,2664.880,34.075,31.892,1.289,0.000,31.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7529,2665.380,35.445,31.703,1.291,0.000,31.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7530,2665.880,46.149,31.514,1.293,0.000,31.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7531,2666.381,32.297,31.324,1.295,0.000,31.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7532,2666.881,32.519,31.133,1.297,0.000,31.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7533,2667.382,25.149,30.942,1.299,0.000,30.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7534,2667.882,24.445,30.751,1.301,0.000,30.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7535,2668.383,26.223,30.559,1.304,0.000,30.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7536,2668.884,37.778,30.366,1.306,0.000,30.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7537,2669.385,36.593,30.174,1.308,0.000,30.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7538,2669.887,38.741,29.980,1.310,0.000,29.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7539,2670.388,32.371,29.787,1.312,0.000,29.787,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7540,2670.889,33.297,29.593,1.314,0.000,29.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7541,2671.391,42.519,29.399,1.316,0.000,29.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7542,2671.893,30.186,29.204,1.318,0.000,29.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7543,2672.394,26.741,29.010,1.320,0.000,29.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7544,2672.896,34.371,28.815,1.322,0.000,28.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7545,2673.399,27.185,28.619,1.324,0.000,28.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7546,2673.901,29.667,28.424,1.326,0.000,28.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7547,2674.403,35.889,28.228,1.328,0.000,28.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7548,2674.906,27.185,28.033,1.330,0.000,28.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7549,2675.408,26.815,27.837,1.333,0.000,27.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7550,2675.911,31.075,27.641,1.335,0.000,27.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7551,2676.414,30.371,27.445,1.337,0.000,27.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7552,2676.917,34.889,27.249,1.339,0.000,27.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7553,2677.420,30.223,27.053,1.341,0.000,27.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7554,2677.923,33.185,26.857,1.343,0.000,26.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7555,2678.426,25.852,26.661,1.345,0.000,26.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7556,2678.930,29.815,26.465,1.347,0.000,26.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7557,2679.433,34.223,26.269,1.349,0.000,26.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7558,2679.937,30.223,26.073,1.351,0.000,26.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7559,2680.441,23.519,25.877,1.353,0.000,25.877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7560,2680.945,30.815,25.682,1.355,0.000,25.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7561,2681.449,30.111,25.486,1.357,0.000,25.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7562,2681.953,28.815,25.291,1.360,0.000,25.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7563,2682.457,20.815,25.096,1.362,0.000,25.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7564,2682.962,28.297,24.901,1.364,0.000,24.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7565,2683.467,29.334,24.707,1.366,0.000,24.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7566,2683.971,34.815,24.512,1.368,0.000,24.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7567,2684.476,23.963,24.318,1.370,0.000,24.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7568,2684.981,22.297,24.125,1.372,0.000,24.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7569,2685.486,41.593,23.932,1.374,0.000,23.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7570,2685.991,30.963,23.739,1.376,0.000,23.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7571,2686.497,26.741,23.546,1.378,0.000,23.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7572,2687.002,21.408,23.354,1.380,0.000,23.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7573,2687.508,33.593,23.162,1.382,0.000,23.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7574,2688.014,33.741,22.971,1.384,0.000,22.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7575,2688.519,24.889,22.780,1.387,0.000,22.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7576,2689.025,26.185,22.589,1.389,0.000,22.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7577,2689.532,27.037,22.400,1.391,0.000,22.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7578,2690.038,16.667,22.210,1.393,0.000,22.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7579,2690.544,18.334,22.021,1.395,0.000,22.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7580,2691.051,26.815,21.833,1.397,0.000,21.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7581,2691.557,23.889,21.645,1.399,0.000,21.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7582,2692.064,25.185,21.458,1.401,0.000,21.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7583,2692.571,24.741,21.271,1.403,0.000,21.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7584,2693.078,22.111,21.085,1.405,0.000,21.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7585,2693.585,31.111,20.900,1.407,0.000,20.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7586,2694.092,29.519,20.715,1.409,0.000,20.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7587,2694.600,23.037,20.531,1.411,0.000,20.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7588,2695.107,23.963,20.348,1.414,0.000,20.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7589,2695.615,23.741,20.165,1.416,0.000,20.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7590,2696.122,22.185,19.983,1.418,0.000,19.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7591,2696.630,21.667,19.802,1.420,0.000,19.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7592,2697.138,26.667,19.622,1.422,0.000,19.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7593,2697.646,27.704,19.442,1.424,0.000,19.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7594,2698.155,14.741,19.263,1.426,0.000,19.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7595,2698.663,17.334,19.085,1.428,0.000,19.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7596,2699.172,15.741,18.907,1.430,0.000,18.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7597,2699.680,25.334,18.731,1.432,0.000,18.731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7598,2700.189,22.741,18.555,1.434,0.000,18.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7599,2700.698,25.815,18.380,1.436,0.000,18.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7600,2701.207,26.482,18.206,1.438,0.000,18.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7601,2701.716,24.815,18.033,1.440,0.000,18.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7602,2702.225,14.889,17.860,1.443,0.000,17.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7603,2702.735,15.963,17.689,1.445,0.000,17.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7604,2703.244,23.185,17.518,1.447,0.000,17.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7605,2703.754,22.111,17.349,1.449,0.000,17.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7606,2704.264,24.334,17.180,1.451,0.000,17.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7607,2704.774,23.185,17.012,1.453,0.000,17.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7608,2705.284,16.889,16.845,1.455,0.000,16.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7609,2705.794,16.630,16.679,1.457,0.000,16.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7610,2706.304,19.408,16.514,1.459,0.000,16.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7611,2706.815,20.482,16.350,1.461,0.000,16.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7612,2707.325,18.408,16.187,1.463,0.000,16.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7613,2707.836,20.445,16.025,1.465,0.000,16.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7614,2708.347,14.037,15.864,1.467,0.000,15.864,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7615,2708.858,24.111,15.704,1.470,0.000,15.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7616,2709.369,22.889,15.545,1.472,0.000,15.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7617,2709.880,28.704,15.387,1.474,0.000,15.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7618,2710.392,20.259,15.230,1.476,0.000,15.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7619,2710.903,22.111,15.074,1.478,0.000,15.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7620,2711.415,16.630,14.919,1.480,0.000,14.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7621,2711.926,13.334,14.765,1.482,0.000,14.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7622,2712.438,14.259,14.612,1.484,0.000,14.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7623,2712.950,13.408,14.460,1.486,0.000,14.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7624,2713.462,21.408,14.310,1.488,0.000,14.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7625,2713.975,12.630,14.160,1.490,0.000,14.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7626,2714.487,11.593,14.011,1.492,0.000,14.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7627,2714.999,21.259,13.864,1.494,0.000,13.864,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7628,2715.512,14.630,13.717,1.497,0.000,13.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7629,2716.025,13.482,13.572,1.499,0.000,13.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7630,2716.538,20.704,13.428,1.501,0.000,13.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7631,2717.051,15.556,13.285,1.503,0.000,13.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7632,2717.564,19.259,13.143,1.505,0.000,13.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7633,2718.077,16.111,13.002,1.507,0.000,13.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7634,2718.591,14.185,12.862,1.509,0.000,12.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7635,2719.104,6.556,12.723,1.511,0.000,12.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7636,2719.618,14.704,12.585,1.513,0.000,12.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7637,2720.132,12.963,12.449,1.515,0.000,12.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7638,2720.646,13.630,12.313,1.517,0.000,12.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7639,2721.160,18.556,12.179,1.519,0.000,12.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7640,2721.674,14.704,12.046,1.521,0.000,12.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7641,2722.188,16.037,11.914,1.524,0.000,11.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7642,2722.703,4.408,11.783,1.526,0.000,11.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7643,2723.217,9.482,11.653,1.528,0.000,11.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7644,2723.732,12.408,11.525,1.530,0.000,11.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7645,2724.247,16.556,11.397,1.532,0.000,11.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7646,2724.762,15.037,11.271,1.534,0.000,11.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7647,2725.277,15.482,11.146,1.536,0.000,11.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7648,2725.792,14.185,11.021,1.538,0.000,11.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7649,2726.307,19.408,10.899,1.540,0.000,10.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7650,2726.823,11.185,10.777,1.542,0.000,10.777,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7651,2727.338,9.482,10.656,1.544,0.000,10.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7652,2727.854,9.408,10.536,1.546,0.000,10.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7653,2728.370,8.111,10.418,1.548,0.000,10.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7654,2728.886,12.408,10.301,1.551,0.000,10.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7655,2729.402,16.408,10.184,1.553,0.000,10.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7656,2729.919,10.482,10.069,1.555,0.000,10.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7657,2730.435,16.556,9.955,1.557,0.000,9.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7658,2730.952,10.482,9.843,1.559,0.000,9.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7659,2731.468,12.259,9.731,1.561,0.000,9.731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7660,2731.985,12.704,9.620,1.563,0.000,9.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7661,2732.502,13.408,9.511,1.565,0.000,9.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7662,2733.019,8.926,9.402,1.567,0.000,9.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7663,2733.536,14.630,9.295,1.569,0.000,9.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7664,2734.054,6.408,9.189,1.571,0.000,9.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7665,2734.571,7.408,9.084,1.573,0.000,9.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7666,2735.089,11.704,8.980,1.575,0.000,8.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7667,2735.606,5.334,8.877,1.577,0.000,8.877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7668,2736.124,9.482,8.776,1.580,0.000,8.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7669,2736.642,13.704,8.675,1.582,0.000,8.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7670,2737.160,13.852,8.576,1.584,0.000,8.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7671,2737.678,12.852,8.477,1.586,0.000,8.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7672,2738.197,15.334,8.380,1.588,0.000,8.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7673,2738.715,8.556,8.284,1.590,0.000,8.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7674,2739.234,10.926,8.188,1.592,0.000,8.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7675,2739.753,9.926,8.094,1.594,0.000,8.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7676,2740.272,12.852,8.001,1.596,0.000,8.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7677,2740.791,11.556,7.909,1.598,0.000,7.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7678,2741.310,10.482,7.818,1.600,0.000,7.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7679,2741.829,15.778,7.729,1.602,0.000,7.728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7680,2742.349,12.482,7.640,1.604,0.000,7.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7681,2742.868,13.630,7.552,1.607,0.000,7.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7682,2743.388,8.778,7.465,1.609,0.000,7.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7683,2743.908,11.778,7.380,1.611,0.000,7.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7684,2744.428,10.704,7.295,1.613,0.000,7.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7685,2744.948,11.704,7.211,1.615,0.000,7.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7686,2745.468,11.704,7.129,1.617,0.000,7.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7687,2745.988,6.630,7.047,1.619,0.000,7.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7688,2746.509,4.630,6.966,1.621,0.000,6.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7689,2747.030,12.704,6.887,1.623,0.000,6.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7690,2747.550,9.704,6.808,1.625,0.000,6.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
