ch,keV,net,fit,model,continuum_raw,Lu-176,Esc-NaI
1251,422.268,64.796,64.796,83.482,76.914,83.482,0.000
1252,422.617,93.534,93.534,83.067,76.721,83.067,0.000
1253,422.965,81.797,81.797,82.656,76.528,82.656,0.000
1254,423.313,69.376,69.376,82.250,76.335,82.250,0.000
1255,423.661,70.537,70.537,81.848,76.143,81.848,0.000
1256,424.009,110.480,110.480,81.450,75.950,81.450,0.000
1257,424.357,100.429,100.429,81.058,75.757,81.058,0.000
1258,424.705,108.799,108.799,80.670,75.564,80.670,0.000
1259,425.053,120.748,120.748,80.288,75.372,80.288,0.000
1260,425.402,87.845,87.845,79.910,75.179,79.910,0.000
1261,425.750,81.379,81.379,79.537,74.986,79.537,0.000
1262,426.098,85.900,85.900,79.170,74.793,79.170,0.000
1263,426.446,85.273,85.273,78.807,74.600,78.807,0.000
1264,426.794,71.851,71.851,78.449,74.408,78.449,0.000
1265,427.142,95.317,95.317,78.096,74.215,78.096,0.000
1266,427.491,66.735,66.735,77.748,74.022,77.748,0.000
1267,427.839,48.059,48.059,77.406,73.829,77.406,0.000
1268,428.187,75.697,75.697,77.068,73.637,77.068,0.000
1269,428.535,55.903,55.903,76.734,73.444,76.734,0.000
1270,428.883,75.590,75.590,76.406,73.251,76.406,0.000
1271,429.232,44.166,44.166,76.083,73.058,76.083,0.000
1272,429.580,97.689,97.689,75.764,72.865,75.764,0.000
1273,429.928,76.693,76.693,75.449,72.673,75.449,0.000
1274,430.276,50.322,50.322,75.140,72.480,75.140,0.000
1275,430.624,69.106,69.106,74.834,72.287,74.834,0.000
1276,430.973,77.216,77.216,74.533,72.094,74.533,0.000
1277,431.321,48.426,48.426,74.237,71.902,74.237,0.000
1278,431.669,88.482,88.482,73.944,71.709,73.944,0.000
1279,432.017,98.374,98.374,73.656,71.516,73.656,0.000
1280,432.366,63.477,63.477,73.371,71.323,73.371,0.000
1281,432.714,111.683,111.683,73.090,71.130,73.090,0.000
1282,433.062,32.059,32.059,72.814,70.938,72.814,0.000
1283,433.410,30.426,30.426,72.540,70.745,72.540,0.000
1284,433.759,101.374,101.374,72.271,70.552,72.271,0.000
1285,434.107,49.792,49.792,72.004,70.359,72.004,0.000
1286,434.455,71.851,71.851,71.741,70.167,71.741,0.000
1287,434.803,103.426,103.426,71.482,69.974,71.482,0.000
1288,435.152,64.482,64.482,71.225,69.781,71.225,0.000
1289,435.500,40.108,40.108,70.971,69.588,70.971,0.000
1290,435.848,73.582,73.582,70.720,69.395,70.720,0.000
1291,436.197,59.060,59.060,70.473,69.203,70.473,0.000
1292,436.545,55.261,55.261,70.227,69.010,70.227,0.000
1293,436.893,73.059,73.059,69.984,68.817,69.984,0.000
1294,437.242,81.791,81.791,69.744,68.624,69.744,0.000
1295,437.590,58.319,58.319,69.506,68.432,69.506,0.000
1296,437.938,77.265,77.265,69.271,68.239,69.271,0.000
1297,438.287,67.366,67.366,69.037,68.046,69.037,0.000
1298,438.635,36.265,36.265,68.806,67.853,68.806,0.000
1299,438.983,59.791,59.791,68.577,67.660,68.577,0.000
1300,439.332,58.317,58.317,68.349,67.468,68.349,0.000
1301,439.680,79.052,79.052,68.124,67.275,68.124,0.000
1302,440.028,46.903,46.903,67.900,67.082,67.900,0.000
1303,440.377,74.265,74.265,67.678,66.889,67.678,0.000
1304,440.725,72.685,72.685,67.457,66.697,67.457,0.000
1305,441.073,83.689,83.689,67.238,66.504,67.238,0.000
1306,441.422,69.002,69.002,67.020,66.311,67.020,0.000
1307,441.770,68.002,68.002,66.804,66.118,66.804,0.000
1308,442.119,44.948,44.948,66.589,65.925,66.589,0.000
1309,442.467,33.637,33.637,66.376,65.733,66.376,0.000
1310,442.815,103.108,103.108,66.163,65.540,66.163,0.000
1311,443.164,77.528,77.528,65.952,65.347,65.952,0.000
1312,443.512,54.577,54.577,65.742,65.154,65.742,0.000
1313,443.861,78.160,78.160,65.532,64.962,65.532,0.000
1314,444.209,42.899,42.899,65.324,64.769,65.324,0.000
1315,444.557,46.000,46.000,65.117,64.576,65.117,0.000
1316,444.906,61.788,61.788,64.910,64.383,64.910,0.000
1317,445.254,45.477,45.477,64.705,64.190,64.705,0.000
1318,445.603,36.158,36.158,64.500,63.998,64.500,0.000
1319,445.951,77.739,77.739,64.296,63.805,64.296,0.000
1320,446.300,17.420,17.420,64.093,63.612,64.093,0.000
1321,446.648,50.848,50.848,63.890,63.419,63.890,0.000
1322,446.996,84.737,84.737,63.688,63.227,63.688,0.000
1323,447.345,61.949,61.949,63.487,63.034,63.487,0.000
1324,447.693,52.157,52.157,63.287,62.841,63.287,0.000
1325,448.042,67.846,67.846,63.087,62.648,63.087,0.000
1326,448.390,32.792,32.792,62.888,62.455,62.888,0.000
1327,448.739,60.995,60.995,62.689,62.263,62.689,0.000
1328,449.087,61.735,61.735,62.491,62.070,62.491,0.000
1329,449.436,58.319,58.319,62.294,61.877,62.294,0.000
1330,449.784,43.529,43.529,62.097,61.684,62.097,0.000
1331,450.133,96.211,96.211,61.900,61.492,61.900,0.000
1332,450.481,64.003,64.003,61.705,61.299,61.705,0.000
1333,450.830,80.048,80.048,61.510,61.106,61.510,0.000
1334,451.178,95.468,95.468,61.315,60.913,61.315,0.000
1335,451.527,70.052,70.052,61.121,60.720,61.121,0.000
1336,451.875,66.103,66.103,60.927,60.528,60.927,0.000
1337,452.224,64.477,64.477,60.735,60.335,60.735,0.000
1338,452.572,51.261,51.261,60.542,60.142,60.542,0.000
1339,452.921,74.106,74.106,60.351,59.949,60.351,0.000
1340,453.269,46.995,46.995,60.160,59.757,60.160,0.000
1341,453.618,41.523,41.523,59.970,59.564,59.970,0.000
1342,453.966,79.100,79.100,59.780,59.371,59.780,0.000
1343,454.315,77.417,77.417,59.592,59.178,59.592,0.000
1344,454.664,69.788,69.788,59.404,58.985,59.404,0.000
1345,455.012,92.628,92.628,59.217,58.793,59.217,0.000
1346,455.361,53.681,53.681,59.030,58.600,59.030,0.000
1347,455.709,87.678,87.678,58.845,58.407,58.845,0.000
1348,456.058,97.201,97.201,58.661,58.214,58.661,0.000
1349,456.406,108.315,108.315,58.477,58.022,58.477,0.000
1350,456.755,89.469,89.469,58.295,57.829,58.295,0.000
1351,457.104,43.369,43.369,58.114,57.636,58.114,0.000
1352,457.452,53.420,53.420,57.934,57.443,57.934,0.000
1353,457.801,70.943,70.943,57.756,57.250,57.756,0.000
1354,458.149,103.098,103.098,57.579,57.058,57.579,0.000
1355,458.498,89.735,89.735,57.403,56.865,57.403,0.000
1356,458.847,45.307,45.307,57.230,56.672,57.230,0.000
1357,459.195,62.052,62.052,57.057,56.479,57.057,0.000
1358,459.544,55.680,55.680,56.887,56.287,56.887,0.000
1359,459.893,84.361,84.361,56.719,56.094,56.719,0.000
1360,460.241,74.784,74.784,56.553,55.901,56.553,0.000
1361,460.590,39.420,39.420,56.389,55.708,56.389,0.000
1362,460.939,34.003,34.003,56.227,55.515,56.227,0.000
1363,461.287,66.680,66.680,56.068,55.323,56.068,0.000
1364,461.636,62.577,62.577,55.912,55.130,55.912,0.000
1365,461.985,74.147,74.147,55.759,54.937,55.759,0.000
1366,462.333,39.103,39.103,55.609,54.744,55.609,0.000
1367,462.682,88.943,88.943,55.462,54.552,55.462,0.000
1368,463.031,123.731,123.731,55.319,54.359,55.319,0.000
1369,463.379,73.783,73.783,55.180,54.166,55.180,0.000
1370,463.728,57.206,57.206,55.044,53.973,55.044,0.000
1371,464.077,53.208,53.208,54.913,53.780,54.913,0.000
1372,464.425,27.523,27.523,54.787,53.588,54.787,0.000
1373,464.774,64.726,64.726,54.665,53.395,54.665,0.000
1374,465.123,51.257,51.257,54.549,53.202,54.549,0.000
1375,465.471,44.151,44.151,54.438,53.009,54.438,0.000
1376,465.820,29.575,29.575,54.333,52.817,54.333,0.000
1377,466.169,88.783,88.783,54.234,52.624,54.234,0.000
1378,466.518,24.575,24.575,54.142,52.431,54.142,0.000
1379,466.866,77.200,77.200,54.057,52.238,54.057,0.000
1380,467.215,57.314,57.314,53.979,52.045,53.979,0.000
1381,467.564,66.729,66.729,53.909,51.853,53.909,0.000
1382,467.913,31.472,31.472,53.848,51.660,53.848,0.000
1383,468.261,77.466,77.466,53.795,51.467,53.795,0.000
1384,468.610,80.680,80.680,53.751,51.274,53.751,0.000
1385,468.959,35.420,35.420,53.717,51.082,53.717,0.000
1386,469.308,106.933,106.933,53.694,50.889,53.694,0.000
1387,469.656,71.360,71.360,53.681,50.696,53.681,0.000
1388,470.005,75.307,75.307,53.680,50.503,53.680,0.000
1389,470.354,60.521,60.521,53.692,50.310,53.692,0.000
1390,470.703,72.043,72.043,53.715,50.118,53.715,0.000
1391,471.052,54.046,54.046,53.753,49.925,53.753,0.000
1392,471.400,41.311,41.311,53.804,49.732,53.804,0.000
1393,471.749,20.523,20.523,53.870,49.539,53.870,0.000
1394,472.098,56.151,56.151,53.952,49.347,53.952,0.000
1395,472.447,90.998,90.998,54.050,49.154,54.050,0.000
1396,472.796,50.518,50.518,54.165,48.961,54.165,0.000
1397,473.144,67.311,67.311,54.298,48.768,54.298,0.000
1398,473.493,67.629,67.629,54.450,48.575,54.450,0.000
1399,473.842,47.466,47.466,54.622,48.383,54.622,0.000
1400,474.191,77.040,77.040,54.814,48.190,54.814,0.000
1401,474.540,84.515,84.515,55.027,47.997,55.027,0.000
1402,474.889,81.521,81.521,55.263,47.804,55.263,0.000
1403,475.237,97.781,97.781,55.523,47.612,55.523,0.000
1404,475.586,54.515,54.515,55.807,47.419,55.807,0.000
1405,475.935,51.468,51.468,56.116,47.226,56.116,0.000
1406,476.284,97.723,97.723,56.452,47.033,56.452,0.000
1407,476.633,88.883,88.883,56.815,46.840,56.815,0.000
1408,476.982,91.780,91.780,57.207,46.648,57.207,0.000
1409,477.331,88.144,88.144,57.629,46.455,57.629,0.000
1410,477.679,91.311,91.311,58.082,46.262,58.082,0.000
1411,478.028,48.093,48.093,58.566,46.069,58.566,0.000
1412,478.377,59.783,59.783,59.084,45.877,59.084,0.000
1413,478.726,98.990,98.990,59.637,45.684,59.637,0.000
1414,479.075,90.729,90.729,60.225,45.491,60.225,0.000
1415,479.424,107.098,107.098,60.850,45.298,60.850,0.000
1416,479.773,116.306,116.306,61.513,45.105,61.513,0.000
1417,480.122,56.734,56.734,62.216,44.913,62.216,0.000
1418,480.471,114.623,114.623,62.959,44.720,62.959,0.000
1419,480.820,61.463,61.463,63.744,44.527,63.744,0.000
1420,481.169,112.404,112.404,64.573,44.334,64.573,0.000
1421,481.518,51.621,51.621,65.445,44.142,65.445,0.000
1422,481.866,75.677,75.677,66.364,43.949,66.364,0.000
1423,482.215,73.463,73.463,67.330,43.756,67.330,0.000
1424,482.564,66.933,66.933,68.343,43.563,68.343,0.000
1425,482.913,35.937,35.937,69.407,43.370,69.407,0.000
1426,483.262,128.093,128.093,70.521,43.178,70.521,0.000
1427,483.611,72.624,72.624,71.687,42.985,71.687,0.000
1428,483.960,87.254,87.254,72.906,42.792,72.906,0.000
1429,484.309,32.778,32.778,74.180,42.599,74.180,0.000
1430,484.658,103.566,103.566,75.509,42.407,75.509,0.000
1431,485.007,108.618,108.618,76.895,42.214,76.895,0.000
1432,485.356,82.250,82.250,78.339,42.021,78.339,0.000
1433,485.705,107.090,107.090,79.842,41.828,79.842,0.000
1434,486.054,105.092,105.092,81.404,41.635,81.404,0.000
1435,486.403,91.832,91.832,83.028,41.443,83.028,0.000
1436,486.752,113.095,113.095,84.713,41.250,84.713,0.000
1437,487.101,101.832,101.832,86.462,41.057,86.462,0.000
1438,487.450,76.409,76.409,88.274,40.864,88.274,0.000
1439,487.799,52.987,52.987,90.150,40.672,90.150,0.000
1440,488.148,123.729,123.729,92.091,40.479,92.091,0.000
1441,488.497,87.727,87.727,94.099,40.286,94.099,0.000
1442,488.846,112.252,112.252,96.172,40.093,96.172,0.000
1443,489.195,79.149,79.149,98.312,39.900,98.312,0.000
1444,489.544,109.675,109.675,100.520,39.708,100.520,0.000
1445,489.894,95.097,95.097,102.795,39.515,102.795,0.000
1446,490.243,80.623,80.623,105.138,39.322,105.138,0.000
1447,490.592,107.829,107.829,107.550,39.129,107.550,0.000
1448,490.941,130.466,130.466,110.029,38.937,110.029,0.000
1449,491.290,126.200,126.200,112.576,38.744,112.576,0.000
1450,491.639,108.093,108.093,115.191,38.551,115.191,0.000
1451,491.988,97.935,97.935,117.874,38.358,117.874,0.000
1452,492.337,107.144,107.144,120.624,38.165,120.624,0.000
1453,492.686,122.410,122.410,123.440,37.973,123.440,0.000
1454,493.035,129.406,129.406,126.323,37.780,126.323,0.000
1455,493.384,120.933,120.933,129.271,37.587,129.271,0.000
1456,493.733,143.620,143.620,132.284,37.394,132.284,0.000
1457,494.083,133.300,133.300,135.361,37.202,135.361,0.000
1458,494.432,168.353,168.353,138.500,37.009,138.500,0.000
1459,494.781,106.938,106.938,141.700,36.816,141.700,0.000
1460,495.130,109.147,109.147,144.960,36.623,144.960,0.000
1461,495.479,162.358,162.358,148.279,36.430,148.279,0.000
1462,495.828,150.881,150.881,151.654,36.238,151.654,0.000
1463,496.177,123.884,123.884,155.085,36.045,155.085,0.000
1464,496.527,105.095,105.095,158.568,35.852,158.568,0.000
1465,496.876,177.412,177.412,162.103,35.659,162.103,0.000
1466,497.225,126.620,126.620,165.686,35.467,165.686,0.000
1467,497.574,143.303,143.303,169.315,35.274,169.315,0.000
1468,497.923,161.672,161.672,172.989,35.081,172.989,0.000
1469,498.272,218.143,218.143,176.704,34.888,176.704,0.000
1470,498.622,165.830,165.830,180.457,34.695,180.457,0.000
1471,498.971,176.510,176.510,184.246,34.503,184.246,0.000
1472,499.320,190.203,190.203,188.068,34.310,188.068,0.000
1473,499.669,202.193,202.193,191.920,34.117,191.920,0.000
1474,500.018,161.357,161.357,195.797,33.924,195.797,0.000
1475,500.367,225.300,225.300,199.697,33.732,199.697,0.000
1476,500.717,206.667,206.667,203.617,33.539,203.617,0.000
1477,501.066,216.092,216.092,207.552,33.346,207.552,0.000
1478,501.415,163.357,163.357,211.499,33.153,211.499,0.000
1479,501.764,176.515,176.515,215.454,32.960,215.454,0.000
1480,502.114,178.563,178.563,219.414,32.768,219.414,0.000
1481,502.463,223.561,223.561,223.373,32.575,223.373,0.000
1482,502.812,251.881,251.881,227.327,32.382,227.327,0.000
1483,503.161,181.884,181.884,231.274,32.189,231.274,0.000
1484,503.511,179.353,179.353,235.207,31.997,235.207,0.000
1485,503.860,232.829,232.829,239.124,31.804,239.124,0.000
1486,504.209,221.512,221.512,243.019,31.611,243.019,0.000
1487,504.558,266.878,266.878,246.887,31.418,246.887,0.000
1488,504.908,225.250,225.250,250.725,31.225,250.725,0.000
1489,505.257,225.092,225.092,254.528,31.033,254.528,0.000
1490,505.606,271.986,271.986,258.290,30.840,258.290,0.000
1491,505.955,271.618,271.618,262.008,30.647,262.008,0.000
1492,506.305,301.246,301.246,265.677,30.454,265.677,0.000
1493,506.654,254.512,254.512,269.292,30.262,269.292,0.000
1494,507.003,245.830,245.830,272.848,30.069,272.848,0.000
1495,507.353,279.300,279.300,276.341,29.876,276.341,0.000
1496,507.702,300.621,300.621,279.765,29.683,279.765,0.000
1497,508.051,268.410,268.410,283.118,29.490,283.118,0.000
1498,508.401,316.981,316.981,286.393,29.298,286.393,0.000
1499,508.750,296.932,296.932,289.586,29.105,289.586,0.000
1500,509.099,306.510,306.510,292.694,28.912,292.694,0.000
1501,509.448,395.664,395.664,295.711,28.719,295.711,0.000
1502,509.798,285.615,285.615,298.633,28.527,298.633,0.000
1503,510.147,325.410,325.410,301.456,28.334,301.456,0.000
1504,510.497,285.621,285.621,304.176,28.141,304.176,0.000
1505,510.846,335.453,335.453,306.789,27.948,306.789,0.000
1506,511.195,272.669,272.669,309.291,27.755,309.291,0.000
1507,511.545,334.827,334.827,311.679,27.563,311.679,0.000
1508,511.894,378.616,378.616,313.948,27.370,313.948,0.000
1509,512.243,308.772,308.772,316.095,27.177,316.095,0.000
1510,512.593,310.616,310.616,318.117,26.984,318.117,0.000
1511,512.942,330.772,330.772,320.011,26.792,320.011,0.000
1512,513.291,374.929,374.929,321.774,26.599,321.774,0.000
1513,513.641,307.621,307.621,323.402,26.406,323.402,0.000
1514,513.990,351.350,351.350,324.894,26.213,324.894,0.000
1515,514.340,316.780,316.780,326.247,26.020,326.247,0.000
1516,514.689,399.293,399.293,327.458,25.828,327.458,0.000
1517,515.038,352.927,352.927,328.526,25.635,328.526,0.000
1518,515.388,353.721,353.721,329.449,25.442,329.449,0.000
1519,515.737,340.878,340.878,330.224,25.249,330.224,0.000
1520,516.087,377.981,377.981,330.852,25.057,330.852,0.000
1521,516.436,394.823,394.823,331.329,24.864,331.329,0.000
1522,516.786,333.090,333.090,331.657,24.671,331.657,0.000
1523,517.135,330.455,330.455,331.833,24.478,331.833,0.000
1524,517.484,345.927,345.927,331.857,24.285,331.857,0.000
1525,517.834,387.719,387.719,331.729,24.093,331.729,0.000
1526,518.183,358.352,358.352,331.448,23.900,331.448,0.000
1527,518.533,393.456,393.456,331.016,23.707,331.016,0.000
1528,518.882,380.979,380.979,330.432,23.514,330.432,0.000
1529,519.232,381.927,381.927,329.697,23.322,329.697,0.000
1530,519.581,373.501,373.501,328.811,23.129,328.811,0.000
1531,519.931,352.512,352.512,327.776,22.936,327.776,0.000
1532,520.280,371.352,371.352,326.593,22.743,326.593,0.000
1533,520.630,396.086,396.086,325.264,22.551,325.264,0.000
1534,520.979,380.300,380.300,323.789,22.358,323.789,0.000
1535,521.329,347.667,347.667,322.172,22.165,322.172,0.000
1536,521.678,426.399,426.399,320.413,21.972,320.413,0.000
1537,522.028,337.823,337.823,318.516,21.779,318.516,0.000
1538,522.377,347.823,347.823,316.483,21.587,316.483,0.000
1539,522.727,323.558,323.558,314.317,21.394,314.317,0.000
1540,523.076,387.296,387.296,312.020,21.201,312.020,0.000
1541,523.426,338.715,338.715,309.595,21.008,309.595,0.000
1542,523.775,332.983,332.983,307.046,20.816,307.046,0.000
1543,524.125,336.609,336.609,304.376,20.623,304.376,0.000
1544,524.474,330.136,330.136,301.588,20.430,301.588,0.000
1545,524.824,374.605,374.605,298.687,20.237,298.687,0.000
1546,525.173,318.612,318.612,295.675,20.044,295.675,0.000
1547,525.523,365.924,365.924,292.558,19.852,292.558,0.000
1548,525.873,389.556,389.556,289.338,19.659,289.338,0.000
1549,526.222,349.504,349.504,286.020,19.466,286.020,0.000
1550,526.572,358.506,358.506,282.608,19.273,282.608,0.000
1551,526.921,321.556,321.556,279.107,19.081,279.107,0.000
1552,527.271,329.133,329.133,275.521,18.888,275.521,0.000
1553,527.620,287.242,287.242,271.854,18.695,271.854,0.000
1554,527.970,351.395,351.395,268.111,18.502,268.111,0.000
1555,528.320,283.616,283.616,264.297,18.309,264.297,0.000
1556,528.669,320.295,320.295,260.415,18.117,260.415,0.000
1557,529.019,296.086,296.086,256.472,17.924,256.472,0.000
1558,529.368,335.823,335.823,252.470,17.731,252.470,0.000
1559,529.718,297.658,297.658,248.416,17.538,248.416,0.000
1560,530.068,305.452,305.452,244.314,17.346,244.314,0.000
1561,530.417,295.244,295.244,240.168,17.153,240.168,0.000
1562,530.767,311.290,311.290,235.983,16.960,235.983,0.000
1563,531.117,265.136,265.136,231.764,16.767,231.764,0.000
1564,531.466,279.769,279.769,227.515,16.574,227.515,0.000
1565,531.816,297.556,297.556,223.241,16.382,223.241,0.000
1566,532.166,276.029,276.029,218.947,16.189,218.947,0.000
1567,532.515,310.712,310.712,214.791,16.151,214.791,0.000
1568,532.865,258.556,258.556,210.624,16.114,210.624,0.000
1569,533.214,221.448,221.448,206.449,16.076,206.449,0.000
1570,533.564,237.241,237.241,202.272,16.039,202.272,0.000
1571,533.914,211.130,211.130,198.095,16.001,198.095,0.000
1572,534.264,228.978,228.978,193.923,15.963,193.923,0.000
1573,534.613,201.976,201.976,189.759,15.926,189.759,0.000
1574,534.963,205.605,205.605,185.609,15.888,185.609,0.000
1575,535.313,195.499,195.499,181.475,15.851,181.475,0.000
1576,535.662,235.818,235.818,177.361,15.813,177.361,0.000
1577,536.012,180.030,180.030,173.271,15.776,173.271,0.000
1578,536.362,178.236,178.236,169.208,15.738,169.208,0.000
1579,536.711,209.135,209.135,165.175,15.701,165.175,0.000
1580,537.061,200.344,200.344,161.176,15.663,161.176,0.000
1581,537.411,199.921,199.921,157.213,15.625,157.213,0.000
1582,537.761,187.710,187.710,153.289,15.588,153.289,0.000
1583,538.110,126.821,126.821,149.407,15.550,149.407,0.000
1584,538.460,155.030,155.030,145.570,15.513,145.570,0.000
1585,538.810,159.978,159.978,141.780,15.475,141.780,0.000
1586,539.160,141.556,141.556,138.039,15.438,138.039,0.000
1587,539.509,153.818,153.818,134.349,15.400,134.349,0.000
1588,539.859,139.344,139.344,130.714,15.362,130.714,0.000
1589,540.209,140.973,140.973,127.133,15.325,127.133,0.000
1590,540.559,122.658,122.658,123.610,15.287,123.610,0.000
1591,540.908,156.293,156.293,120.146,15.250,120.146,0.000
