ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232
238,76.445,58676.674,58676.674,39122.055,24751.437,12039.267,8728.285,16280.109,1273.577,583.633,203.789,11.582,1.597
239,76.826,55737.398,55737.398,39379.320,25005.624,12161.059,8775.666,16328.721,1283.493,595.564,221.288,11.714,1.597
240,77.206,53762.097,53762.097,39570.835,25259.811,12283.417,8823.993,16307.014,1293.552,608.152,241.042,11.847,1.599
241,77.587,51275.822,51275.822,39699.443,25513.998,12406.400,8874.041,16216.954,1303.761,621.372,263.111,11.980,1.603
242,77.967,49116.887,49116.887,39769.601,25768.184,12530.116,8926.459,16062.294,1314.119,635.179,287.489,12.113,1.607
243,78.348,46587.860,46587.860,39787.317,26022.371,12654.721,8981.759,15848.538,1324.618,649.504,314.093,12.246,1.612
244,78.728,44970.443,44970.443,39760.038,26276.558,12780.432,9040.299,15582.835,1335.241,664.257,342.750,12.379,1.616
245,79.109,43696.397,43696.397,39696.466,26530.745,12907.531,9102.291,15273.799,1345.965,679.327,373.189,12.513,1.621
246,79.489,42097.104,42097.104,39606.328,26784.932,13036.374,9167.804,14931.262,1356.761,694.582,405.041,12.646,1.625
247,79.869,40971.311,40971.311,39500.074,27039.119,13167.390,9236.777,14565.953,1367.600,709.876,437.836,12.779,1.630
248,80.250,40629.829,40629.829,39388.555,27293.305,13301.086,9309.040,14189.138,1378.445,725.050,471.012,12.913,1.635
249,80.630,40270.362,40270.362,39282.651,27547.492,13438.046,9384.340,13812.214,1389.261,739.941,503.927,13.046,1.640
250,81.010,39657.283,39657.283,39192.910,27801.679,13578.928,9462.357,13446.290,1400.010,754.384,535.878,13.178,1.645
251,81.391,39955.708,39955.708,39129.185,28055.866,13724.457,9542.737,13101.784,1410.655,768.225,566.124,13.311,1.651
252,81.771,40222.078,40222.078,39100.306,28310.053,13875.414,9625.111,12788.041,1421.159,781.323,593.912,13.444,1.658
253,82.151,40120.441,40120.441,39113.800,28564.239,14032.626,9709.120,12513.013,1431.484,793.560,618.509,13.577,1.665
254,82.531,40540.893,40540.893,39175.675,28818.426,14196.940,9794.431,12282.996,1441.595,804.847,639.235,13.709,1.673
255,82.911,41039.372,41039.372,39290.273,29072.613,14369.210,9880.756,12102.455,1451.459,815.127,655.492,13.842,1.681
256,83.291,41656.591,41656.591,39460.196,29326.800,14550.265,9967.859,11973.937,1461.044,824.381,666.792,13.975,1.691
257,83.671,42031.221,42031.221,39686.315,29580.987,14740.885,10055.572,11898.063,1470.324,832.626,672.782,14.107,1.701
258,84.051,42597.703,42597.703,39967.841,29835.173,14941.771,10143.790,11873.612,1479.274,839.922,673.262,14.241,1.712
259,84.431,43209.378,43209.378,40302.459,30089.360,15153.510,10232.480,11897.675,1487.878,846.362,668.196,14.374,1.724
260,84.811,43543.369,43543.369,40686.509,30343.547,15376.548,10321.672,11965.869,1496.123,852.076,657.715,14.508,1.736
261,85.191,43913.021,43913.021,41115.202,30597.734,15611.155,10411.458,12072.599,1504.007,857.219,642.110,14.642,1.749
262,85.571,43888.646,43888.646,41136.136,30405.198,15671.723,10370.720,12111.173,1491.756,853.416,620.786,14.563,1.737
263,85.951,44242.288,44242.288,41189.700,30212.663,15743.664,10330.769,12174.861,1479.136,849.414,595.383,14.484,1.726
264,86.331,44738.523,44738.523,41269.153,30020.128,15826.576,10291.802,12256.249,1466.170,845.407,566.566,14.406,1.715
265,86.710,45014.138,45014.138,41367.566,29827.592,15919.789,10254.027,12347.915,1452.888,841.584,535.070,14.328,1.705
266,87.090,44916.578,44916.578,41478.027,29635.057,16022.361,10217.642,12442.701,1439.329,838.121,501.668,14.251,1.695
267,87.470,44438.738,44438.738,41593.813,29442.522,16133.073,10182.826,12533.942,1425.545,835.174,467.135,14.174,1.685
268,87.850,43711.251,43711.251,41708.533,29249.986,16250.437,10149.722,12615.658,1411.592,832.871,432.222,14.098,1.676
269,88.229,43398.066,43398.066,41816.244,29057.451,16372.711,10118.423,12682.693,1397.537,831.305,397.627,14.023,1.667
270,88.609,43137.204,43137.204,41911.522,28864.916,16497.920,10088.963,12730.817,1383.450,830.535,363.972,13.949,1.659
271,88.988,42720.155,42720.155,41989.520,28672.380,16623.891,10061.306,12756.768,1369.409,830.579,331.786,13.877,1.651
272,89.368,42164.384,42164.384,42045.988,28479.845,16748.285,10035.342,12758.257,1355.491,831.415,301.495,13.805,1.643
273,89.747,41142.785,41142.785,42077.272,28287.310,16868.649,10010.882,12733.934,1341.778,832.984,273.419,13.735,1.636
274,90.127,40258.734,40258.734,42080.298,28094.774,16982.463,9987.660,12683.316,1328.350,835.189,247.770,13.667,1.630
275,90.506,39418.925,39418.925,42052.545,27902.239,17087.200,9965.334,12606.688,1315.282,837.904,224.659,13.601,1.624
276,90.886,38085.115,38085.115,41992.008,27709.704,17180.380,9943.495,12504.992,1302.648,840.975,204.109,13.537,1.619
277,91.265,37745.119,37745.119,41897.154,27517.168,17259.635,9921.674,12379.698,1290.514,844.227,186.062,13.476,1.615
278,91.644,36641.465,36641.465,41766.892,27324.633,17322.766,9899.356,12232.678,1278.940,847.474,170.398,13.418,1.612
279,92.024,35581.789,35581.789,41600.536,27132.098,17367.802,9875.989,12066.080,1267.977,850.519,156.946,13.362,1.610
280,92.403,34433.987,34433.987,41397.782,26939.562,17393.053,9851.005,11882.216,1257.667,853.169,145.504,13.310,1.609
281,92.782,33600.077,33600.077,41158.696,26747.027,17397.158,9823.834,11683.459,1248.042,855.234,135.848,13.262,1.610
282,93.161,32452.511,32452.511,40883.701,26554.492,17379.121,9793.923,11472.170,1239.124,856.538,127.747,13.217,1.612
283,93.541,31727.719,31727.719,40573.584,26361.956,17338.342,9760.750,11250.629,1230.926,856.925,120.973,13.177,1.616
284,93.920,30766.787,30766.787,40229.500,26169.421,17274.636,9723.842,11020.999,1223.448,856.259,115.307,13.140,1.621
285,94.299,29538.788,29538.788,39852.981,25976.886,17188.237,9682.793,10785.301,1216.684,854.433,110.549,13.109,1.629
286,94.678,29073.726,29073.726,39445.945,25784.350,17079.797,9637.273,10545.407,1210.615,851.368,106.520,13.081,1.639
287,95.057,28293.858,28293.858,39010.697,25591.815,16950.361,9587.042,10303.047,1205.216,847.015,103.063,13.059,1.651
288,95.436,27016.851,27016.851,38549.925,25399.279,16801.342,9531.958,10059.819,1200.454,841.360,100.045,13.041,1.665
289,95.815,26627.519,26627.519,38066.688,25206.744,16634.480,9471.981,9817.215,1196.287,834.417,97.358,13.027,1.682
290,96.194,25847.676,25847.676,37564.384,25014.209,16451.793,9407.180,9576.638,1192.668,826.232,94.916,13.017,1.701
291,96.573,25299.579,25299.579,37046.707,24821.673,16255.518,9337.723,9339.419,1189.545,816.877,92.653,13.011,1.723
292,96.952,24380.460,24380.460,36517.600,24629.138,16048.053,9263.883,9106.839,1186.862,806.450,90.520,13.009,1.748
293,97.331,24116.280,24116.280,35981.178,24436.603,15831.892,9186.024,8880.130,1184.558,795.071,88.484,13.010,1.775
294,97.709,23505.386,23505.386,35441.658,24244.067,15609.559,9104.593,8660.482,1182.572,782.875,86.525,13.014,1.805
295,98.088,23103.642,23103.642,34903.267,24051.532,15383.546,9020.107,8449.038,1180.841,770.013,84.632,13.020,1.838
296,98.467,23134.381,23134.381,34370.155,23858.997,15156.258,8933.140,8246.880,1179.302,756.643,82.802,13.028,1.874
297,98.846,22651.653,22651.653,33846.306,23666.461,14929.955,8844.306,8055.010,1177.896,742.928,81.036,13.037,1.912
298,99.224,22600.402,22600.402,33335.443,23473.926,14706.708,8754.241,7874.337,1176.563,729.032,79.340,13.047,1.952
299,99.603,22049.972,22049.972,32840.950,23281.391,14488.361,8663.592,7705.644,1175.248,715.112,77.721,13.056,1.995
300,99.982,21581.571,21581.571,32365.798,23088.855,14276.498,8572.990,7549.573,1173.901,701.323,76.188,13.065,2.039
301,100.360,21872.802,21872.802,31912.477,22896.320,14072.427,8483.047,7406.598,1172.478,687.803,74.749,13.073,2.086
302,100.739,21652.536,21652.536,31482.951,22703.785,13877.159,8394.327,7277.008,1170.938,674.681,73.409,13.080,2.134
303,101.117,21677.445,21677.445,31078.620,22511.249,13691.409,8307.347,7160.892,1169.249,662.067,72.175,13.085,2.183
304,101.496,21709.936,21709.936,30700.303,22318.714,13515.595,8222.555,7058.133,1167.384,650.056,71.048,13.088,2.233
305,101.874,21739.247,21739.247,30348.229,22126.179,13349.846,8140.326,6968.403,1165.322,638.722,70.029,13.088,2.284
306,102.253,21440.054,21440.054,30022.052,21933.643,13194.019,8060.956,6891.165,1163.046,628.121,69.117,13.086,2.335
307,102.631,21494.161,21494.161,29720.873,21741.108,13047.718,7984.653,6825.686,1160.547,618.288,68.309,13.081,2.386
308,103.010,21360.372,21360.372,29443.279,21548.573,12910.321,7911.544,6771.050,1157.816,609.239,67.596,13.073,2.437
309,103.388,21636.089,21636.089,29187.396,21356.037,12781.007,7841.667,6726.178,1154.849,600.972,66.973,13.062,2.486
310,103.766,21353.735,21353.735,28950.947,21163.502,12658.791,7774.979,6689.852,1151.643,593.469,66.429,13.048,2.535
311,104.145,20988.412,20988.412,28731.321,20970.967,12542.558,7711.362,6660.748,1148.196,586.693,65.954,13.030,2.581
312,104.523,20794.845,20794.845,28525.653,20778.431,12431.101,7650.627,6637.457,1144.505,580.596,65.535,13.009,2.625
313,104.901,20859.359,20859.359,28330.900,20585.896,12323.158,7592.523,6618.529,1140.566,575.116,65.161,12.985,2.667
314,105.279,20959.220,20959.220,28143.925,20393.360,12217.454,7536.748,6602.495,1136.374,570.181,64.817,12.957,2.705
315,105.657,20913.426,20913.426,27961.582,20200.825,12112.732,7482.957,6587.911,1131.923,565.711,64.491,12.925,2.740
316,106.036,20706.839,20706.839,27780.792,20008.290,12007.794,7430.774,6573.380,1127.203,561.620,64.171,12.888,2.771
317,106.414,21148.925,21148.925,27598.624,19815.754,11901.528,7379.804,6557.592,1122.203,557.818,63.844,12.848,2.798
318,106.792,20677.892,20677.892,27412.362,19623.219,11792.941,7329.641,6539.344,1116.910,554.215,63.500,12.803,2.820
319,107.170,20293.903,20293.903,27219.565,19430.684,11681.179,7279.882,6517.569,1111.312,550.720,63.128,12.753,2.837
320,107.548,20253.822,20253.822,27018.121,19238.148,11565.548,7230.133,6491.352,1105.393,547.243,62.719,12.698,2.849
321,107.926,20101.666,20101.666,26806.285,19045.613,11445.526,7180.024,6459.950,1099.141,543.702,62.266,12.637,2.856
322,108.304,19739.355,19739.355,26582.708,18853.078,11320.767,7129.211,6422.793,1092.542,540.019,61.765,12.571,2.857
323,108.682,19619.197,19619.197,26346.449,18660.542,11191.109,7077.390,6379.497,1085.587,536.124,61.210,12.500,2.852
324,109.059,19575.353,19575.353,26096.984,18468.007,11056.563,7024.296,6329.857,1078.266,531.956,60.601,12.423,2.842
325,109.437,19196.571,19196.571,25834.186,18275.472,10917.307,6969.716,6273.839,1070.577,527.465,59.936,12.340,2.827
326,109.815,19377.635,19377.635,25558.313,18082.936,10773.673,6913.484,6211.572,1062.520,522.613,59.217,12.251,2.806
327,110.193,19006.971,19006.971,25269.971,17890.401,10626.125,6855.488,6143.331,1054.098,517.370,58.447,12.157,2.780
328,110.571,18945.135,18945.135,24970.078,17697.866,10475.241,6795.668,6069.514,1045.321,511.722,57.631,12.058,2.749
329,110.948,18726.121,18726.121,24659.813,17505.330,10321.692,6734.016,5990.624,1036.203,505.665,56.774,11.953,2.713
330,111.326,18543.867,18543.867,24340.568,17312.795,10166.214,6670.572,5907.242,1026.765,499.204,55.882,11.844,2.674
331,111.704,18624.039,18624.039,24013.898,17120.260,10009.588,6605.420,5820.008,1017.029,492.359,54.965,11.730,2.631
332,112.081,18576.574,18576.574,23681.459,16927.724,9852.614,6538.685,5729.588,1007.023,485.155,54.029,11.613,2.584
333,112.459,18295.987,18295.987,23344.964,16735.189,9696.093,6470.523,5636.663,996.780,477.628,53.084,11.492,2.535
334,112.837,18095.766,18095.766,23006.132,16542.654,9540.805,6401.119,5541.900,986.332,469.821,52.139,11.369,2.483
335,113.214,18176.867,18176.867,22666.644,16350.118,9387.492,6330.677,5445.940,975.716,461.781,51.203,11.243,2.430
336,113.592,18282.530,18282.530,22328.108,16157.583,9236.848,6259.413,5349.380,964.968,453.561,50.286,11.115,2.376
337,113.969,17891.175,17891.175,21992.024,15965.048,9089.505,6187.551,5252.767,954.125,445.213,49.397,10.987,2.321
338,114.347,18249.157,18249.157,21659.767,15772.512,8946.026,6115.313,5156.588,943.224,436.793,48.543,10.857,2.265
339,114.724,18303.655,18303.655,21332.565,15579.977,8806.902,6042.915,5061.267,932.298,428.355,47.735,10.728,2.211
340,115.102,18147.261,18147.261,21011.494,15387.441,8672.551,5970.560,4967.164,921.379,419.951,46.979,10.599,2.157
341,115.479,17811.187,17811.187,20697.472,15194.906,8543.317,5898.436,4874.579,910.498,411.632,46.284,10.471,2.104
342,115.856,17891.398,17891.398,20391.265,15002.371,8419.473,5826.712,4783.755,899.679,403.441,45.658,10.344,2.053
343,116.234,18048.556,18048.556,20093.491,14809.835,8301.231,5755.534,4694.884,888.946,395.420,45.107,10.218,2.004
344,116.611,17891.699,17891.699,19804.632,14617.300,8188.739,5685.023,4608.115,878.315,387.604,44.638,10.094,1.957
345,116.988,17846.915,17846.915,19525.049,14424.765,8082.095,5615.278,4523.560,867.803,380.024,44.260,9.971,1.912
346,117.365,17789.350,17789.350,19254.991,14232.229,7981.352,5546.371,4441.302,857.419,372.704,43.978,9.851,1.871
347,117.743,17891.305,17891.305,18994.615,14039.694,7886.520,5478.355,4361.400,847.170,365.664,43.801,9.733,1.832
348,118.120,18220.979,18220.979,18743.999,13847.159,7797.580,5411.257,4283.898,837.060,358.917,43.734,9.616,1.797
349,118.497,18045.790,18045.790,18503.150,13654.623,7714.482,5345.086,4208.829,827.089,352.472,43.787,9.502,1.765
350,118.874,17969.484,17969.484,18272.020,13462.088,7637.155,5279.834,4136.214,817.256,346.333,43.966,9.390,1.736
351,119.251,18025.372,18025.372,18050.515,13269.553,7565.503,5215.477,4066.073,807.555,340.500,44.281,9.280,1.710
352,119.628,18094.169,18094.169,17838.496,13077.017,7499.413,5151.981,3998.417,797.981,334.971,44.739,9.172,1.688
353,120.005,18307.708,18307.708,17635.786,12884.482,7438.750,5089.301,3933.255,788.526,329.738,45.348,9.065,1.669
354,120.382,18757.753,18757.753,17442.172,12691.947,7383.358,5027.383,3870.592,779.182,324.793,46.118,8.961,1.654
355,120.759,18432.259,18432.259,17257.404,12499.411,7333.058,4966.173,3810.424,769.938,320.125,47.057,8.857,1.643
356,121.136,18673.958,18673.958,17258.369,12484.053,7361.060,4959.396,3790.757,769.008,319.040,48.489,8.844,1.645
357,121.513,18932.683,18932.683,17267.554,12468.696,7393.702,4953.216,3773.555,768.162,318.205,50.104,8.832,1.651
358,121.890,18852.560,18852.560,17284.579,12453.338,7430.706,4947.572,3758.789,767.389,317.604,51.907,8.822,1.662
359,122.267,18908.747,18908.747,17309.010,12437.980,7471.757,4942.409,3746.419,766.680,317.224,53.904,8.812,1.677
360,122.643,18976.301,18976.301,17340.357,12422.622,7516.492,4937.672,3736.391,766.027,317.048,56.097,8.803,1.698
361,123.020,18783.468,18783.468,17378.069,12407.264,7564.501,4933.312,3728.640,765.423,317.061,58.486,8.795,1.724
362,123.397,19370.516,19370.516,17421.535,12391.907,7615.323,4929.282,3723.084,764.860,317.247,61.069,8.787,1.756
363,123.774,19289.403,19289.403,17470.081,12376.549,7668.443,4925.541,3719.629,764.332,317.590,63.842,8.781,1.795
364,124.150,19430.294,19430.294,17522.972,12361.191,7723.298,4922.053,3718.171,763.833,318.077,66.796,8.774,1.843
365,124.527,19346.494,19346.494,17579.415,12345.833,7779.273,4918.783,3718.593,763.360,318.693,69.919,8.768,1.898
366,124.904,19677.198,19677.198,17638.565,12330.475,7835.711,4915.704,3720.769,762.907,319.423,73.196,8.762,1.964
367,125.280,19855.090,19855.090,17699.534,12315.117,7891.914,4912.791,3724.568,762.472,320.255,76.608,8.757,2.041
368,125.657,19857.382,19857.382,17761.399,12299.760,7947.157,4910.022,3729.851,762.051,321.177,80.131,8.751,2.130
369,126.033,19759.282,19759.282,17823.216,12284.402,8000.695,4907.380,3736.479,761.642,322.176,83.737,8.746,2.233
370,126.410,20176.071,20176.071,17884.035,12269.044,8051.774,4904.847,3744.311,761.244,323.241,87.397,8.741,2.352
371,126.786,20304.899,20304.899,17942.911,12253.686,8099.649,4902.412,3753.208,760.855,324.362,91.075,8.735,2.487
372,127.163,20701.915,20701.915,17998.924,12238.328,8143.592,4900.062,3763.033,760.473,325.530,94.735,8.730,2.642
373,127.539,20576.826,20576.826,18051.194,12222.970,8182.914,4897.787,3773.656,760.098,326.734,98.337,8.725,2.816
374,127.916,20431.629,20431.629,18098.898,12207.613,8216.974,4895.579,3784.951,759.730,327.967,101.838,8.719,3.012
375,128.292,20475.716,20475.716,18141.286,12192.255,8245.194,4893.430,3796.802,759.368,329.221,105.197,8.714,3.233
376,128.668,20607.863,20607.863,18177.694,12176.897,8267.077,4891.333,3809.099,759.011,330.490,108.371,8.708,3.478
377,129.045,20454.231,20454.231,18207.559,12161.539,8282.215,4889.280,3821.741,758.660,331.766,111.318,8.702,3.750
378,129.421,20580.877,20580.877,18230.431,12146.181,8290.300,4887.266,3834.637,758.315,333.044,113.996,8.696,4.050
379,129.797,20737.212,20737.212,18245.980,12130.824,8291.131,4885.285,3847.706,757.974,334.320,116.368,8.690,4.379
380,130.174,20447.327,20447.327,18253.999,12115.466,8284.621,4883.330,3860.873,757.640,335.588,118.399,8.684,4.738
381,130.550,20145.760,20145.760,18254.413,12100.108,8270.799,4881.397,3874.074,757.311,336.845,120.057,8.677,5.127
382,130.926,20138.513,20138.513,18247.272,12084.750,8249.808,4879.477,3887.252,756.987,338.087,121.318,8.670,5.546
383,131.302,20313.326,20313.326,18232.754,12069.392,8221.904,4877.567,3900.357,756.670,339.311,122.160,8.663,5.995
384,131.678,20454.752,20454.752,18211.153,12054.034,8187.446,4875.660,3913.349,756.357,340.515,122.571,8.656,6.473
385,132.054,20043.346,20043.346,18182.871,12038.677,8146.893,4873.749,3926.189,756.051,341.696,122.540,8.649,6.978
386,132.431,20147.190,20147.190,18148.410,12023.319,8100.786,4871.829,3938.849,755.749,342.852,122.069,8.642,7.508
387,132.807,19953.294,19953.294,18108.354,12007.961,8049.741,4869.893,3951.301,755.453,343.982,121.162,8.635,8.061
388,133.183,19929.924,19929.924,18063.355,11992.603,7994.431,4867.937,3963.524,755.162,345.085,119.830,8.627,8.633
389,133.559,19497.229,19497.229,18014.119,11977.245,7935.572,4865.953,3975.499,754.876,346.159,118.094,8.620,9.220
390,133.935,19335.737,19335.737,17961.386,11961.887,7873.908,4863.936,3987.211,754.594,347.204,115.976,8.612,9.819
391,134.310,19524.076,19524.076,17905.913,11946.530,7810.193,4861.881,3998.646,754.316,348.218,113.506,8.604,10.423
392,134.686,19379.689,19379.689,17848.462,11931.172,7745.177,4859.782,4009.792,754.041,349.201,110.718,8.597,11.029
393,135.062,19045.278,19045.278,17789.780,11915.814,7679.592,4857.635,4020.639,753.769,350.152,107.650,8.589,11.629
394,135.438,18907.438,18907.438,17730.587,11900.456,7614.138,4855.434,4031.177,753.499,351.071,104.343,8.581,12.217
395,135.814,18975.501,18975.501,17671.563,11885.098,7549.474,4853.176,4041.399,753.230,351.958,100.837,8.574,12.788
396,136.190,18966.443,18966.443,17613.338,11869.741,7486.207,4850.856,4051.297,752.962,352.811,97.178,8.566,13.334
397,136.566,18840.545,18840.545,17556.485,11854.383,7424.882,4848.471,4060.865,752.694,353.632,93.409,8.558,13.849
398,136.941,18698.438,18698.438,17501.512,11839.025,7365.981,4846.018,4070.094,752.425,354.419,89.572,8.551,14.327
399,137.317,18328.521,18328.521,17448.859,11823.667,7309.920,4843.494,4078.981,752.154,355.172,85.709,8.543,14.760
400,137.693,18540.246,18540.246,17398.895,11808.309,7257.043,4840.898,4087.519,751.880,355.891,81.859,8.535,15.144
401,138.068,18271.810,18271.810,17351.921,11792.951,7207.627,4838.229,4095.704,751.602,356.577,78.057,8.527,15.473
402,138.444,18452.456,18452.456,17308.170,11777.594,7161.881,4835.485,4103.533,751.320,357.228,74.338,8.520,15.741
403,138.820,18146.088,18146.088,17267.810,11762.236,7119.954,4832.666,4111.001,751.032,357.845,70.729,8.512,15.946
404,139.195,18003.036,18003.036,17230.950,11746.878,7081.934,4829.773,4118.108,750.738,358.429,67.256,8.505,16.084
405,139.571,18116.276,18116.276,17197.644,11731.520,7047.859,4826.806,4124.851,750.436,358.978,63.940,8.497,16.152
406,139.946,17947.452,17947.452,17167.898,11716.162,7017.717,4823.768,4131.231,750.127,359.494,60.797,8.489,16.149
407,140.322,17927.727,17927.727,17141.676,11700.804,6991.459,4820.659,4137.250,749.809,359.976,57.841,8.482,16.075
408,140.697,18095.009,18095.009,17118.909,11685.447,6969.000,4817.483,4142.909,749.482,360.425,55.081,8.474,15.931
409,141.073,17917.710,17917.710,17099.497,11670.089,6950.229,4814.243,4148.212,749.145,360.841,52.520,8.467,15.717
410,141.448,18087.335,18087.335,17083.317,11654.731,6935.009,4810.941,4153.163,748.796,361.225,50.162,8.460,15.436
411,141.823,17934.336,17934.336,17070.230,11639.373,6923.190,4807.581,4157.769,748.437,361.578,48.006,8.452,15.093
412,142.199,18035.180,18035.180,17060.081,11624.015,6914.607,4804.168,4162.035,748.066,361.899,46.047,8.445,14.690
413,142.574,18084.326,18084.326,17052.711,11608.658,6909.088,4800.704,4165.969,747.683,362.191,44.280,8.438,14.234
414,142.949,17835.553,17835.553,17047.951,11593.300,6906.454,4797.195,4169.580,747.287,362.453,42.697,8.431,13.729
415,143.325,18164.786,18164.786,17045.631,11577.942,6906.525,4793.645,4172.877,746.878,362.687,41.290,8.423,13.182
416,143.700,17757.913,17757.913,17045.579,11562.584,6909.116,4790.057,4175.868,746.456,362.893,40.049,8.416,12.599
417,144.075,17978.554,17978.554,17047.623,11547.226,6914.046,4786.437,4178.563,746.021,363.073,38.963,8.410,11.987
418,144.450,18154.457,18154.457,17051.590,11531.868,6921.132,4782.787,4180.973,745.572,363.227,38.021,8.403,11.352
419,144.826,18190.865,18190.865,17057.309,11516.511,6930.191,4779.112,4183.106,745.109,363.356,37.214,8.396,10.702
420,145.201,18263.492,18263.492,17064.608,11501.153,6941.041,4775.415,4184.972,744.632,363.462,36.531,8.390,10.042
421,145.576,18015.759,18015.759,17073.313,11485.795,6953.499,4771.700,4186.581,744.140,363.545,35.961,8.383,9.380
422,145.951,17945.957,17945.957,17083.252,11470.437,6967.381,4767.970,4187.940,743.635,363.607,35.497,8.377,8.722
